LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1752619995.582371,501354.000,14004,3,PR,1,100,62499
1752619995.622371,501394.000,14004,3,PR,1,100,62489
1752619995.662371,501434.000,14004,3,PR,1,100,62487
1752619995.702372,501474.000,14021,3,PR,1,100,62478
1752619995.742372,501514.000,14021,3,PR,1,100,62482
1752619995.782372,501554.000,14021,3,PR,1,100,62497
1752619995.822373,501594.000,14038,2,PR,1,100,62499
1752619995.862373,501634.000,14038,2,PR,1,100,62490
1752619995.902373,501674.000,14054,3,PR,1,100,62494
1752619995.942374,501714.000,14054,3,PR,1,100,62501
1752619995.982374,501754.000,14054,3,PR,1,100,62504
1752619996.028874,501800.500,14074,2,PR,1,100,62498
1752619996.075375,501847.000,14074,2,PR,1,100,62489
1752619996.115375,501887.000,14092,2,PR,1,100,62490
1752619996.155375,501927.000,14092,2,PR,1,100,62500
1752619996.195376,501967.000,14109,3,PR,1,100,62499
1752619996.235376,502007.000,14109,3,PR,1,100,62478
1752619996.275376,502047.000,14109,3,PR,1,100,62486
1752619996.315377,502087.000,14124,2,PR,1,100,62469
1752619996.355377,502127.000,14124,2,PR,1,100,62472
1752619996.395377,502167.000,14141,3,PR,1,100,62477
1752619996.435378,502207.000,14141,3,PR,1,100,62476
1752619996.475378,502247.000,14141,3,PR,1,100,62475
1752619996.515378,502287.000,14157,3,PR,1,100,62460
1752619996.555379,502327.000,14157,3,PR,1,100,62463
1752619996.595379,502367.000,14157,3,PR,1,100,62467
1752619996.635379,502407.000,14178,2,PR,1,100,62461
1752619996.675380,502447.000,14178,2,PR,1,100,62469
1752619996.715380,502487.000,14194,3,PR,1,100,62476
1752619996.755380,502527.000,14194,3,PR,1,100,62473
1752619996.795381,502567.000,14194,3,PR,1,100,62464
1752619996.835381,502607.000,14210,2,PR,1,100,62455
1752619996.875381,502647.000,14210,2,PR,1,100,62452
1752619996.915382,502687.000,14226,3,PR,1,100,62443
1752619996.955382,502727.000,14226,3,PR,1,100,62442
1752619996.995382,502767.000,14226,3,PR,1,100,62442
1752619997.035383,502807.000,14244,2,PR,1,100,62455
1752619997.075383,502847.000,14244,2,PR,1,100,62448
1752619997.115383,502887.000,14262,3,PR,1,100,62445
1752619997.155384,502927.000,14262,3,PR,1,100,62451
1752619997.195384,502967.000,14262,3,PR,1,100,62444
1752619997.235384,503007.000,14277,2,PR,1,100,62457
