LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1752619992.462344,498234.000,13474,2,PI,1,100,150286
1752619992.502345,498274.000,13474,2,PI,1,100,150314
1752619992.542345,498314.000,13492,3,PI,1,100,150332
1752619992.582345,498354.000,13492,3,PI,1,100,150339
1752619992.622346,498394.000,13492,3,PI,1,100,150365
1752619992.662346,498434.000,13509,2,PI,1,100,150378
1752619992.702346,498474.000,13509,2,PI,1,100,150395
1752619992.742347,498514.000,13526,3,PI,1,100,150413
1752619992.782347,498554.000,13526,3,PI,1,100,150373
1752619992.822347,498594.000,13526,3,PI,1,100,150350
1752619992.862348,498634.000,13542,2,PI,1,100,150312
1752619992.902348,498674.000,13542,2,PI,1,100,150274
1752619992.942348,498714.000,13558,3,PI,1,100,150276
1752619992.982349,498754.000,13558,3,PI,1,100,150302
1752619993.022349,498794.000,13558,3,PI,1,100,150304
1752619993.062349,498834.000,13576,2,PI,1,100,150306
1752619993.102350,498874.000,13576,2,PI,1,100,150312
1752619993.142350,498914.000,13595,3,PI,1,100,150343
1752619993.182350,498954.000,13595,3,PI,1,100,150353
1752619993.222351,498994.000,13595,3,PI,1,100,150384
1752619993.262351,499034.000,13611,3,PI,1,100,150380
1752619993.302351,499074.000,13611,3,PI,1,100,150416
1752619993.342352,499114.000,13611,3,PI,1,100,150418
1752619993.382352,499154.000,13627,2,PI,1,100,150440
1752619993.422352,499194.000,13627,2,PI,1,100,150434
1752619993.462353,499234.000,13643,3,PI,1,100,150366
1752619993.502353,499274.000,13643,3,PI,1,100,150349
1752619993.542353,499314.000,13643,3,PI,1,100,150324
1752619993.582354,499354.000,13662,2,PI,1,100,150306
1752619993.622354,499394.000,13662,2,PI,1,100,150309
1752619993.662354,499434.000,13684,3,PI,1,100,150320
1752619993.702355,499474.000,13684,3,PI,1,100,150337
1752619993.742355,499514.000,13684,3,PI,1,100,150353
1752619993.782355,499554.000,13701,2,PI,1,100,150341
1752619993.822356,499594.000,13701,2,PI,1,100,150365
1752619993.862356,499634.000,13717,3,PI,1,100,150380
1752619993.902356,499674.000,13717,3,PI,1,100,150408
1752619993.942357,499714.000,13717,3,PI,1,100,150416
1752619993.982357,499754.000,13735,2,PI,1,100,150430
1752619994.022357,499794.000,13735,2,PI,1,100,150465
