LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1752620020.098576,525870,18188,1,SR,1,100,0.133333
1752620020.365578,526137,18223,1,SR,1,100,0.066667
1752620020.565580,526337,18259,1,SR,1,100,0.066667
1752620020.898583,526670,18346,1,SR,1,100,0.266667
1752620021.698589,527470,18482,1,SR,1,100,0.200000
1752620022.031592,527803,18549,1,SR,1,100,0.266667
1752620022.431595,528203,18584,1,SR,1,100,0.066667
1752620022.631597,528403,18621,1,SR,1,100,0.066667
1752620023.098601,528870,18704,1,SR,1,100,0.133333
1752620023.764607,529536,18805,1,SR,1,100,0.133333
1752620024.031609,529803,18843,1,SR,1,100,0.066667
1752620024.231611,530003,18876,1,SR,1,100,0.066667
1752620024.431612,530203,18917,1,SR,1,100,0.066667
1752620024.631614,530403,18954,1,SR,1,100,0.066667
1752620024.831616,530603,19021,1,SR,1,100,0.200000
1752620025.297619,531069,19106,1,SR,1,100,0.333333
1752620026.697631,532469,19310,1,SR,1,100,0.066667
1752620027.897641,533669,19494,1,SR,1,100,0.066667
1752620028.097643,533869,19530,1,SR,1,100,0.066667
1752620028.430646,534202,19597,1,SR,1,100,0.133333
1752620028.697648,534469,19652,1,SR,1,100,0.133333
1752620029.097651,534869,19719,1,SR,1,100,0.133333
1752620029.364654,535136,19776,1,SR,1,100,0.133333
1752620029.630656,535402,19811,1,SR,1,100,0.066667
1752620029.830657,535602,19845,1,SR,1,100,0.066667
1752620030.030659,535802,19867,1,SR,1,100,0.066667
1752620030.230661,536002,19900,1,SR,1,100,0.066667
1752620030.963667,536735,20037,1,SR,1,100,0.133333
1752620031.230669,537002,20091,1,SR,1,100,0.133333
1752620032.031676,537803,20197,1,SR,1,100,0.133333
1752620032.297678,538069,20200,1,SR,1,100,0.200000
1752620032.630681,538402,20224,1,SR,1,100,0.200000
1752620033.363687,539135,20228,1,SR,1,100,0.200000
1752620033.696690,539468,20231,1,SR,1,100,0.066667
1752620034.030693,539802,20234,1,SR,1,100,0.133333
1752620034.296695,540068,20237,1,SR,1,100,0.133333
1752620034.563697,540335,20263,1,SR,1,100,0.066667
1752620034.896700,540668,20267,1,SR,1,100,0.133333
1752620035.163702,540935,20269,1,SR,1,100,0.066667
1752620035.497705,541269,20355,1,SR,1,100,0.266667
1752620035.896708,541668,20393,1,SR,1,100,0.133333
1752620036.296712,542068,20493,1,SR,1,100,0.266667
1752620036.696715,542468,20529,1,SR,1,100,0.066667
1752620036.896717,542668,20564,1,SR,1,100,0.066667
1752620037.096718,542868,20599,1,SR,1,100,0.066667
1752620037.296720,543068,20636,1,SR,1,100,0.133333
1752620037.696723,543468,20703,1,SR,1,100,0.133333
1752620037.963726,543735,20756,1,SR,1,100,0.133333
1752620038.229728,544001,20808,1,SR,1,100,0.200000
1752620038.696732,544468,20892,1,SR,1,100,0.200000
1752620039.029734,544801,20928,1,SR,1,100,0.066667
1752620039.629740,545401,21030,1,SR,1,100,0.066667
1752620039.829741,545601,21047,1,SR,1,100,0.066667
