LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1752784585.163086,470475,9274,1,SR,1,100,0.400000
1752784586.097094,471409,9375,1,SR,1,100,0.066667
1752784586.297096,471609,9410,1,SR,1,100,0.066667
1752784586.897101,472209,9532,1,SR,1,100,0.200000
1752784587.230104,472542,9568,1,SR,1,100,0.066667
1752784587.430106,472742,9637,1,SR,1,100,0.333333
1752784587.896110,473208,9705,1,SR,1,100,0.266667
1752784588.564116,473876,9806,1,SR,1,100,0.200000
1752784588.896119,474208,9859,1,SR,1,100,0.200000
1752784589.497124,474809,9960,1,SR,1,100,0.200000
1752784589.830127,475142,10027,1,SR,1,100,0.200000
1752784590.163130,475475,10065,1,SR,1,100,0.066667
1752784590.630134,475942,10137,1,SR,1,100,0.066667
1752784590.830136,476142,10173,1,SR,1,100,0.066667
1752784591.163139,476475,10241,1,SR,1,100,0.066667
1752784591.497142,476809,10313,1,SR,1,100,0.200000
1752784591.963146,477275,10414,1,SR,1,100,0.333333
1752784592.430150,477742,10465,1,SR,1,100,0.133333
1752784592.830154,478142,10534,1,SR,1,100,0.200000
1752784593.163156,478475,10570,1,SR,1,100,0.066667
1752784593.496159,478808,10655,1,SR,1,100,0.200000
1752784594.096165,479408,10756,1,SR,1,100,0.266667
1752784594.629169,479941,10843,1,SR,1,100,0.200000
1752784595.096173,480408,10895,1,SR,1,100,0.066667
1752784595.296175,480608,10967,1,SR,1,100,0.266667
1752784596.096182,481408,11089,1,SR,1,100,0.133333
1752784596.363185,481675,11125,1,SR,1,100,0.133333
1752784596.629187,481941,11160,1,SR,1,100,0.066667
1752784596.962190,482274,11246,1,SR,1,100,0.200000
1752784597.562195,482874,11364,1,SR,1,100,0.266667
1752784597.962199,483274,11397,1,SR,1,100,0.066667
1752784598.562204,483874,11500,1,SR,1,100,0.133333
1752784598.962207,484274,11552,1,SR,1,100,0.066667
1752784599.295210,484607,11655,1,SR,1,100,0.266667
1752784599.695214,485007,11688,1,SR,1,100,0.066667
1752784600.029217,485341,11758,1,SR,1,100,0.133333
1752784600.295219,485607,11793,1,SR,1,100,0.066667
1752784600.495221,485807,11828,1,SR,1,100,0.066667
1752784601.095226,486407,11935,1,SR,1,100,0.133333
1752784601.495230,486807,12023,1,SR,1,100,0.200000
1752784601.962234,487274,12075,1,SR,1,100,0.066667
1752784602.162235,487474,12111,1,SR,1,100,0.066667
1752784602.495238,487807,12164,1,SR,1,100,0.066667
1752784602.695240,488007,12197,1,SR,1,100,0.066667
1752784603.028243,488340,12283,1,SR,1,100,0.200000
1752784603.496247,488808,12350,1,SR,1,100,0.133333
1752784603.762249,489074,12388,1,SR,1,100,0.066667
1752784604.095252,489407,12455,1,SR,1,100,0.133333
1752784604.361255,489673,12491,1,SR,1,100,0.133333
1752784604.761258,490073,12558,1,SR,1,100,0.066667
1752784604.961260,490273,12613,1,SR,1,100,0.200000
1752784605.428264,490740,12663,1,SR,1,100,0.066667
1752784605.761267,491073,12721,1,SR,1,100,0.066667
1752784605.961269,491273,12756,1,SR,1,100,0.066667
1752784606.161271,491473,12790,1,SR,1,100,0.066667
1752784607.029278,492341,12962,1,SR,1,100,0.133333
1752784608.095288,493407,13146,1,SR,1,100,0.266667
1752784608.694293,494006,13213,1,SR,1,100,0.066667
1752784608.895295,494207,13284,1,SR,1,100,0.266667
1752784609.561300,494873,13369,1,SR,1,100,0.066667
1752784609.761302,495073,13405,1,SR,1,100,0.066667
1752784611.028313,496340,13628,1,SR,1,100,0.133333
1752784612.361325,497673,13865,1,SR,1,100,0.200000
1752784612.694328,498006,13935,1,SR,1,100,0.266667
1752784613.627336,498939,14054,1,SR,1,100,0.133333
1752784614.161341,499473,14140,1,SR,1,100,0.066667
1752784617.827373,503139,14765,1,SR,1,100,0.200000
1752784618.160376,503472,14787,1,SR,1,100,0.066667
1752784660.223745,545535,21294,1,SR,1,100,0.200000
1752784661.556757,546868,21514,1,SR,1,100,0.133333
1752784695.553055,580864,27139,1,SR,1,100,0.133333
1752784696.620065,581931,27326,1,SR,1,100,0.200000
