LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1755208941.420453,797464,63302,1,SA,1,100,0.004030
1755208942.020455,798064,63370,1,SA,1,100,0.003863
1755208942.954459,798998,63504,1,SA,1,100,0.000581
1755208944.153464,800197,63725,1,SA,1,100,0.001246
1755208944.486465,800530,63758,1,SA,1,100,0.001807
1755208945.153468,801197,63893,1,SA,1,100,0.001605
1755208948.752482,804796,64456,1,SA,1,100,0.000245
1755208949.286484,805330,64598,1,SA,1,100,0.001633
1755208949.820486,805864,64682,1,SA,1,100,0.004110
1755208950.353488,806397,64734,1,SA,1,100,0.001505
1755208956.751513,812795,268,1,SA,1,100,0.000854
1755208959.551524,815595,803,1,SA,1,100,0.002724
1755209053.676896,909720,16103,1,SA,1,100,0.000033
1755209064.407939,920451,17864,1,SA,1,100,0.000012
1755209065.475943,921519,18013,1,SA,1,100,0.000001
1755209065.875944,921919,18081,1,SA,1,100,0.000002
1755209066.140946,922184,18116,1,SA,1,100,0.000012
1755209067.740952,923784,18485,1,SA,1,100,0.001417
1755209068.608955,924652,18568,1,SA,1,100,0.001258
1755209069.140957,925184,18621,1,SA,1,100,0.000495
1755209069.408958,925452,18672,1,SA,1,100,0.000634
1755209069.873960,925917,18789,1,SA,1,100,0.002099
1755209071.874968,927918,19182,1,SA,1,100,0.002427
1755209073.340974,929384,19316,1,SA,1,100,0.000258
1755209073.674975,929718,19467,1,SA,1,100,0.002001
1755209074.740979,930784,19567,1,SA,1,100,0.000604
1755209075.207981,931251,19637,1,SA,1,100,0.000639
1755209076.073985,932117,19790,1,SA,1,100,0.000707
1755209076.540987,932584,19874,1,SA,1,100,0.001226
1755209078.006992,934050,20163,1,SA,1,100,0.001394
1755209078.740995,934784,20249,1,SA,1,100,0.001473
1755209079.339998,935383,20383,1,SA,1,100,0.001762
1755209080.407002,936450,20501,1,SA,1,100,0.000431
1755209080.807003,936850,20587,1,SA,1,100,0.000702
1755209081.140005,937183,20673,1,SA,1,100,0.001292
1755209082.407010,938450,20928,1,SA,1,100,0.002347
1755209083.607015,939650,21096,1,SA,1,100,0.002105
1755209084.806019,940849,21230,1,SA,1,100,0.000183
1755209085.140021,941183,21298,1,SA,1,100,0.001123
1755209086.340025,942383,21552,1,SA,1,100,0.001297
1755209088.807035,944850,21941,1,SA,1,100,0.003324
1755209089.406037,945449,22042,1,SA,1,100,0.007395
1755209090.272041,946315,22229,1,SA,1,100,0.010862
1755209091.740047,947783,22397,1,SA,1,100,0.001760
1755209092.473050,948516,22542,1,SA,1,100,0.002753
1755209093.272053,949315,22740,1,SA,1,100,0.005183
1755209094.139056,950182,22789,1,SA,1,100,0.001132
1755209094.539058,950582,23023,1,SA,1,100,0.014289
1755209095.872063,951915,23090,1,SA,1,100,0.002441
1755209098.338073,954381,23492,1,SA,1,100,0.001334
1755209100.138080,956181,23759,1,SA,1,100,0.000237
1755209100.338081,956381,23812,1,SA,1,100,0.000458
1755209100.871083,956914,23897,1,SA,1,100,0.000257
1755209101.338085,957381,23965,1,SA,1,100,0.000230
1755209101.671086,957714,24034,1,SA,1,100,0.000265
1755209102.271088,958314,24154,1,SA,1,100,0.000912
1755209102.938091,958981,24294,1,SA,1,100,0.001556
1755209103.871095,959914,24395,1,SA,1,100,0.000141
1755209104.071095,960114,24579,1,SA,1,100,0.002944
1755209105.472101,961515,24681,1,SA,1,100,0.000474
1755209105.872102,961915,24734,1,SA,1,100,0.000421
1755209106.071103,962114,24770,1,SA,1,100,0.000753
1755209106.871106,962914,24988,1,SA,1,100,0.002063
1755209107.737110,963780,25113,1,SA,1,100,0.001307
1755209108.471113,964514,25232,1,SA,1,100,0.001362
1755209109.071115,965114,25333,1,SA,1,100,0.001491
1755209109.738118,965781,25434,1,SA,1,100,0.001824
1755209110.870122,966913,25621,1,SA,1,100,0.002159
1755209111.404124,967447,25857,1,SA,1,100,0.004639
1755209112.804130,968847,25895,1,SA,1,100,0.000310
1755209113.937134,969980,26078,1,SA,1,100,0.000190
1755209114.270136,970313,26147,1,SA,1,100,0.000584
1755209115.470140,971513,26395,1,SA,1,100,0.001437
1755209116.003142,972046,26496,1,SA,1,100,0.002536
1755209116.737145,972780,26597,1,SA,1,100,0.001570
1755209117.203147,973246,26666,1,SA,1,100,0.001389
1755209118.070151,974113,26824,1,SA,1,100,0.001333
1755209119.336156,975379,27023,1,SA,1,100,0.000914
1755209120.136159,976179,27126,1,SA,1,100,0.000221
1755209121.536164,977579,27413,1,SA,1,100,0.001171
1755209122.136167,978179,27513,1,SA,1,100,0.001530
1755209123.269171,979312,27638,1,SA,1,100,0.000233
1755209123.869174,979912,27869,1,SA,1,100,0.002491
1755209124.802177,980845,27938,1,SA,1,100,0.000722
1755209125.469180,981512,28060,1,SA,1,100,0.000777
1755209126.002182,982045,28161,1,SA,1,100,0.001409
1755209126.602184,982645,28197,1,SA,1,100,0.000118
1755209126.802185,982845,28282,1,SA,1,100,0.000775
1755209127.269187,983312,28349,1,SA,1,100,0.000673
1755209127.802189,983845,28454,1,SA,1,100,0.000771
1755209128.935194,984978,28589,1,SA,1,100,0.000148
1755209129.402195,985445,28674,1,SA,1,100,0.000336
1755209130.068198,986111,28840,1,SA,1,100,0.001216
1755209130.735201,986778,28895,1,SA,1,100,0.000368
1755209131.668204,987711,29045,1,SA,1,100,0.000147
1755209131.936205,987979,29115,1,SA,1,100,0.000840
1755209132.336207,988379,29235,1,SA,1,100,0.001378
1755209133.068210,989111,29309,1,SA,1,100,0.000474
1755209133.668212,989711,29379,1,SA,1,100,0.000091
1755209134.001214,990044,29446,1,SA,1,100,0.000158
1755209134.601216,990644,29517,1,SA,1,100,0.000791
1755209134.935217,990978,29553,1,SA,1,100,0.000476
1755209135.535220,991578,29656,1,SA,1,100,0.000632
1755209136.135222,992178,29790,1,SA,1,100,0.001072
1755209136.668224,992711,29960,1,SA,1,100,0.002613
1755209137.802229,993845,30148,1,SA,1,100,0.003002
1755209138.868233,994911,30183,1,SA,1,100,0.000285
1755209139.201234,995244,30251,1,SA,1,100,0.000558
1755209139.868237,995911,30385,1,SA,1,100,0.000596
1755209141.001241,997044,30572,1,SA,1,100,0.000596
1755209141.401243,997444,30624,1,SA,1,100,0.000382
1755209142.334247,998377,30774,1,SA,1,100,0.000387
1755209142.868249,998911,30859,1,SA,1,100,0.000113
1755209143.201250,999244,31032,1,SA,1,100,0.002289
1755209144.067253,1000110,31067,1,SA,1,100,0.000159
1755209144.667256,1000710,31186,1,SA,1,100,0.000622
1755209145.267258,1001310,31354,1,SA,1,100,0.001964
1755209146.800264,1002843,31505,1,SA,1,100,0.000173
1755209147.133265,1003176,31572,1,SA,1,100,0.000278
1755209147.400267,1003443,31627,1,SA,1,100,0.000408
1755209147.800268,1003843,31694,1,SA,1,100,0.000365
1755209148.333270,1004376,31778,1,SA,1,100,0.000382
1755209148.600271,1004643,31836,1,SA,1,100,0.000291
1755209149.000273,1005043,31921,1,SA,1,100,0.000668
1755209149.666275,1005709,32004,1,SA,1,100,0.000323
1755209150.333278,1006376,32107,1,SA,1,100,0.000081
1755209150.533279,1006576,32210,1,SA,1,100,0.000859
1755209151.466283,1007509,32293,1,SA,1,100,0.000282
1755209151.800284,1007843,32362,1,SA,1,100,0.000124
1755209152.266286,1008309,32463,1,SA,1,100,0.000783
1755209152.600287,1008643,32516,1,SA,1,100,0.000557
1755209152.934288,1008977,32567,1,SA,1,100,0.000581
1755209153.667291,1009710,32691,1,SA,1,100,0.000238
1755209154.133293,1010176,32824,1,SA,1,100,0.001887
1755209154.933296,1010976,32893,1,SA,1,100,0.000193
1755209155.133297,1011176,32926,1,SA,1,100,0.000179
1755209155.799300,1011842,33113,1,SA,1,100,0.001034
1755209156.866304,1012909,33213,1,SA,1,100,0.000195
1755209157.066305,1013109,33266,1,SA,1,100,0.000651
