LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1752778619.720847,496913,13729,1,SA,1,100,0.016251
1752778620.719852,497912,13813,1,SA,1,100,0.007587
1752778621.653857,498846,13972,1,SA,1,100,0.001193
1752778622.053860,499246,14073,1,SA,1,100,0.003600
1752778622.853864,500046,14174,1,SA,1,100,0.006267
1752778623.586868,500779,14343,1,SA,1,100,0.003798
1752778624.186871,501379,14395,1,SA,1,100,0.000772
1752778624.586873,501779,14514,1,SA,1,100,0.003509
1752778625.319877,502512,14601,1,SA,1,100,0.002059
1752778625.719879,502912,14686,1,SA,1,100,0.002330
1752778626.186882,503379,14720,1,SA,1,100,0.000484
1752778626.785885,503978,14845,1,SA,1,100,0.002309
1752778627.119887,504312,14880,1,SA,1,100,0.000522
1752778627.852891,505045,15015,1,SA,1,100,0.000867
1752778628.119892,505312,15100,1,SA,1,100,0.067479
1752778629.585900,506778,15302,1,SA,1,100,0.003732
1752778630.852907,508045,15636,1,SA,1,100,0.006396
1752778631.918913,509111,15775,1,SA,1,100,0.004176
1752778632.785917,509978,15830,1,SA,1,100,0.000371
1752778633.118919,510311,15880,1,SA,1,100,0.000473
1752778633.318920,510511,15915,1,SA,1,100,0.000803
1752778633.518921,510711,16001,1,SA,1,100,0.003475
1752778634.051924,511244,16054,1,SA,1,100,0.001028
1752778634.984929,512177,16206,1,SA,1,100,0.000264
1752778635.318931,512511,16276,1,SA,1,100,0.001548
1752778635.651933,512844,16327,1,SA,1,100,0.001835
1752778635.984935,513177,16363,1,SA,1,100,0.000763
1752778636.984940,514177,16569,1,SA,1,100,0.001424
1752778637.317942,514510,16640,1,SA,1,100,0.002370
1752778638.051946,515244,16790,1,SA,1,100,0.002969
1752778638.651949,515844,16842,1,SA,1,100,0.001343
1752778639.385953,516578,16963,1,SA,1,100,0.001398
1752778639.717955,516910,17032,1,SA,1,100,0.001231
1752778640.051957,517244,17082,1,SA,1,100,0.001971
1752778640.584959,517777,17151,1,SA,1,100,0.000921
1752778640.851961,518044,17204,1,SA,1,100,0.001425
1752778641.118962,518311,17321,1,SA,1,100,0.079204
1752778644.717982,521910,17879,1,SA,1,100,0.009228
1752778645.450986,522643,17962,1,SA,1,100,0.001912
1752778646.450991,523643,18148,1,SA,1,100,0.002678
1752778647.250995,524443,18287,1,SA,1,100,0.002510
1752778647.783998,524976,18357,1,SA,1,100,0.001102
1752778648.051000,525243,18427,1,SA,1,100,0.002262
