LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1755205290.176007,1310788,16469,1,SA,1,100,0.000117
1755205290.376009,1310988,16503,1,SA,1,100,0.000079
1755205290.709012,1311321,16557,1,SA,1,100,0.000097
1755205291.043015,1311655,16607,1,SA,1,100,0.000337
1755205291.243016,1311855,16645,1,SA,1,100,0.000320
1755205291.443018,1312055,16679,1,SA,1,100,0.000098
1755205291.643020,1312255,16716,1,SA,1,100,0.000089
1755205291.976022,1312588,16767,1,SA,1,100,0.000108
1755205292.176024,1312788,16801,1,SA,1,100,0.000060
1755205292.375026,1312987,16836,1,SA,1,100,0.000036
1755205292.709028,1313321,16888,1,SA,1,100,0.000139
1755205293.042031,1313654,16955,1,SA,1,100,0.000383
1755205293.376034,1313988,17047,1,SA,1,100,0.000890
1755205293.776037,1314388,17083,1,SA,1,100,0.000071
1755205294.242041,1314854,17217,1,SA,1,100,0.000599
1755205294.776046,1315388,17267,1,SA,1,100,0.000449
1755205295.242050,1315854,17354,1,SA,1,100,0.000641
1755205295.642053,1316254,17421,1,SA,1,100,0.000502
1755205296.175057,1316787,17492,1,SA,1,100,0.000165
1755205296.375059,1316987,17526,1,SA,1,100,0.000111
1755205296.709062,1317321,17577,1,SA,1,100,0.000172
1755205296.909064,1317521,17611,1,SA,1,100,0.000080
1755205297.108065,1317720,17649,1,SA,1,100,0.000029
1755205297.575069,1318187,17748,1,SA,1,100,0.000420
1755205298.108074,1318720,17855,1,SA,1,100,0.000586
1755205298.708079,1319320,17906,1,SA,1,100,0.000066
1755205299.041081,1319653,18009,1,SA,1,100,0.000497
1755205299.441085,1320053,18043,1,SA,1,100,0.000195
1755205299.641086,1320253,18078,1,SA,1,100,0.000146
1755205299.975089,1320587,18130,1,SA,1,100,0.000130
1755205300.175091,1320787,18166,1,SA,1,100,0.000100
1755205300.375092,1320987,18217,1,SA,1,100,0.000442
1755205300.709095,1321321,18254,1,SA,1,100,0.000104
1755205301.041098,1321653,18304,1,SA,1,100,0.000155
1755205301.241100,1321853,18340,1,SA,1,100,0.000088
1755205301.575102,1322187,18409,1,SA,1,100,0.000248
1755205301.975106,1322587,18476,1,SA,1,100,0.000027
1755205302.174108,1322786,18529,1,SA,1,100,0.000326
1755205302.842113,1323454,18615,1,SA,1,100,0.000083
1755205303.042115,1323654,18648,1,SA,1,100,0.000114
1755205303.374118,1323986,18699,1,SA,1,100,0.000097
1755205303.574119,1324186,18742,1,SA,1,100,0.000021
1755205303.908122,1324520,18809,1,SA,1,100,0.000168
1755205304.108124,1324720,18843,1,SA,1,100,0.000134
1755205304.308125,1324920,18878,1,SA,1,100,0.000074
1755205304.508127,1325120,18915,1,SA,1,100,0.000028
1755205304.841130,1325453,18935,1,SA,1,100,0.000266
1755205305.175133,1325787,18971,1,SA,1,100,0.000253
1755205305.907139,1326519,19105,1,SA,1,100,0.000316
1755205306.241141,1326853,19161,1,SA,1,100,0.000307
1755205306.641145,1327253,19212,1,SA,1,100,0.000178
1755205306.841146,1327453,19246,1,SA,1,100,0.000076
1755205307.041148,1327653,19281,1,SA,1,100,0.000018
1755205307.508152,1328120,19382,1,SA,1,100,0.000201
1755205307.908155,1328520,19468,1,SA,1,100,0.000324
1755205308.441160,1329053,19521,1,SA,1,100,0.000078
1755205308.774163,1329386,19576,1,SA,1,100,0.000234
1755205308.974164,1329586,19609,1,SA,1,100,0.000194
1755205309.174166,1329786,19647,1,SA,1,100,0.000153
1755205309.374168,1329986,19680,1,SA,1,100,0.000071
1755205309.907172,1330519,19783,1,SA,1,100,0.000136
1755205310.107174,1330719,19818,1,SA,1,100,0.000136
1755205310.307175,1330919,19852,1,SA,1,100,0.000057
1755205310.641178,1331253,19905,1,SA,1,100,0.000126
1755205310.840180,1331452,19941,1,SA,1,100,0.000164
1755205311.240183,1331852,20010,1,SA,1,100,0.000084
1755205311.574186,1332186,20060,1,SA,1,100,0.000085
1755205311.907189,1332519,20113,1,SA,1,100,0.000135
1755205312.107190,1332719,20149,1,SA,1,100,0.000170
1755205312.307192,1332919,20182,1,SA,1,100,0.000132
1755205312.507194,1333119,20218,1,SA,1,100,0.000105
1755205312.707195,1333319,20254,1,SA,1,100,0.000074
1755205312.907197,1333519,20289,1,SA,1,100,0.000113
1755205313.107199,1333719,20356,1,SA,1,100,0.000638
1755205315.573219,1336185,20664,1,SA,1,100,0.000189
1755205315.773221,1336385,20702,1,SA,1,100,0.000419
1755205315.973223,1336585,20771,1,SA,1,100,0.000670
1755205316.373226,1336985,20806,1,SA,1,100,0.000211
1755205316.573228,1337185,20842,1,SA,1,100,0.000204
1755205316.773229,1337385,20877,1,SA,1,100,0.000300
1755205316.973231,1337585,20911,1,SA,1,100,0.000286
1755205317.173233,1337785,20948,1,SA,1,100,0.000125
1755205317.506236,1338118,20999,1,SA,1,100,0.000335
1755205317.773238,1338385,21033,1,SA,1,100,0.000041
1755205318.306242,1338918,21135,1,SA,1,100,0.000294
1755205318.506244,1339118,21169,1,SA,1,100,0.000540
1755205318.906247,1339518,21245,1,SA,1,100,0.000314
1755205319.106249,1339718,21281,1,SA,1,100,0.000203
1755205319.573253,1340185,21449,1,SA,1,100,0.025913
1755205322.307276,1342919,21817,1,SA,1,100,0.000215
1755205322.639278,1343251,21852,1,SA,1,100,0.000281
1755205322.839280,1343451,21886,1,SA,1,100,0.000303
1755205323.039282,1343651,21921,1,SA,1,100,0.000221
1755205323.239283,1343851,21957,1,SA,1,100,0.000131
1755205323.439285,1344051,21993,1,SA,1,100,0.000105
1755205323.639287,1344251,22027,1,SA,1,100,0.000092
1755205323.839288,1344451,22067,1,SA,1,100,0.000083
1755205324.040290,1344652,22102,1,SA,1,100,0.000106
1755205324.372293,1344984,22155,1,SA,1,100,0.000145
1755205324.572295,1345184,22205,1,SA,1,100,0.000278
1755205324.840297,1345452,22241,1,SA,1,100,0.000080
1755205325.040298,1345652,22274,1,SA,1,100,0.000049
1755205325.240300,1345852,22312,1,SA,1,100,0.000071
1755205325.573303,1346185,22363,1,SA,1,100,0.000170
1755205325.773305,1346385,22413,1,SA,1,100,0.000242
1755205326.173308,1346785,22470,1,SA,1,100,0.000198
1755205326.373310,1346985,22503,1,SA,1,100,0.000140
1755205326.573311,1347185,22539,1,SA,1,100,0.000172
1755205326.773313,1347385,22591,1,SA,1,100,0.000218
1755205327.173316,1347785,22642,1,SA,1,100,0.000087
1755205327.373318,1347985,22677,1,SA,1,100,0.000087
1755205327.573320,1348185,22711,1,SA,1,100,0.000133
1755205327.773321,1348385,22749,1,SA,1,100,0.000073
1755205328.239325,1348851,22832,1,SA,1,100,0.000189
1755205328.506327,1349118,22866,1,SA,1,100,0.000167
1755205328.706329,1349318,22919,1,SA,1,100,0.000292
1755205329.038332,1349650,22976,1,SA,1,100,0.000177
1755205329.306334,1349918,23009,1,SA,1,100,0.000103
1755205329.506336,1350118,23045,1,SA,1,100,0.000084
1755205329.706337,1350318,23080,1,SA,1,100,0.000084
1755205329.906339,1350518,23148,1,SA,1,100,0.000343
1755205330.438344,1351050,23200,1,SA,1,100,0.000189
1755205330.639345,1351251,23236,1,SA,1,100,0.000128
1755205330.839347,1351451,23303,1,SA,1,100,0.000399
1755205331.639354,1352251,23408,1,SA,1,100,0.000010
1755205331.972356,1352584,23490,1,SA,1,100,0.000433
1755205332.371360,1352983,23525,1,SA,1,100,0.000188
1755205332.572361,1353184,23561,1,SA,1,100,0.000135
1755205332.772363,1353384,23597,1,SA,1,100,0.000092
1755205332.972365,1353584,23632,1,SA,1,100,0.000126
1755205333.172366,1353784,23666,1,SA,1,100,0.000092
1755205333.905373,1354517,23784,1,SA,1,100,0.000221
1755205334.105374,1354717,23825,1,SA,1,100,0.000231
1755205334.305376,1354917,23860,1,SA,1,100,0.000226
1755205334.638379,1355250,23927,1,SA,1,100,0.000326
1755205334.905381,1355517,23963,1,SA,1,100,0.000050
