LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1752778619.720847,496913,13730,1,SR,1,100,0.600000
1752778620.719852,497912,13814,1,SR,1,100,0.133333
1752778621.653857,498846,13973,1,SR,1,100,0.133333
1752778622.053860,499246,14074,1,SR,1,100,0.400000
1752778622.853864,500046,14175,1,SR,1,100,0.200000
1752778623.586868,500779,14344,1,SR,1,100,0.466667
1752778624.186871,501379,14396,1,SR,1,100,0.133333
1752778624.586873,501779,14515,1,SR,1,100,0.466667
1752778625.319877,502512,14602,1,SR,1,100,0.266667
1752778625.719879,502912,14687,1,SR,1,100,0.333333
1752778626.186882,503379,14721,1,SR,1,100,0.066667
1752778626.785885,503978,14846,1,SR,1,100,0.200000
1752778627.119887,504312,14881,1,SR,1,100,0.066667
1752778627.852891,505045,15016,1,SR,1,100,0.133333
1752778628.119892,505312,15101,1,SR,1,100,0.400000
1752778629.585900,506778,15303,1,SR,1,100,0.133333
1752778630.852907,508045,15637,1,SR,1,100,0.933333
1752778631.918913,509111,15776,1,SR,1,100,0.600000
1752778632.785917,509978,15831,1,SR,1,100,0.066667
1752778633.118919,510311,15881,1,SR,1,100,0.066667
1752778633.318920,510511,15916,1,SR,1,100,0.066667
1752778633.518921,510711,16002,1,SR,1,100,0.400000
1752778634.051924,511244,16055,1,SR,1,100,0.133333
1752778634.984929,512177,16207,1,SR,1,100,0.066667
1752778635.318931,512511,16277,1,SR,1,100,0.200000
1752778635.651933,512844,16328,1,SR,1,100,0.200000
1752778635.984935,513177,16364,1,SR,1,100,0.066667
1752778636.984940,514177,16570,1,SR,1,100,0.200000
1752778637.317942,514510,16641,1,SR,1,100,0.333333
1752778638.051946,515244,16791,1,SR,1,100,0.466667
1752778638.651949,515844,16843,1,SR,1,100,0.200000
1752778639.385953,516578,16964,1,SR,1,100,0.200000
1752778639.717955,516910,17033,1,SR,1,100,0.200000
1752778640.051957,517244,17083,1,SR,1,100,0.266667
1752778640.584959,517777,17152,1,SR,1,100,0.133333
1752778640.851961,518044,17205,1,SR,1,100,0.133333
1752778641.118962,518311,17322,1,SR,1,100,0.600000
1752778644.717982,521910,17880,1,SR,1,100,0.333333
1752778645.450986,522643,17963,1,SR,1,100,0.066667
1752778646.450991,523643,18149,1,SR,1,100,0.266667
1752778647.250995,524443,18288,1,SR,1,100,0.266667
1752778647.783998,524976,18358,1,SR,1,100,0.133333
