LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1752789130.962990,98082,14099,1,SA,1,100,0.001664
1752789131.962993,99082,14149,1,SA,1,100,0.000093
1752789132.495995,99615,14273,1,SA,1,100,0.000669
1752789134.629002,101748,14591,1,SA,1,100,0.000135
1752789135.363004,102482,14728,1,SA,1,100,0.000362
1752789135.696005,102815,14881,1,SA,1,100,0.001219
1752789136.630008,103749,14982,1,SA,1,100,0.000468
1752789137.762011,104881,15123,1,SA,1,100,0.000089
1752789138.229013,105348,15308,1,SA,1,100,0.001206
1752789139.363016,106482,15395,1,SA,1,100,0.000129
1752789139.829018,106948,15480,1,SA,1,100,0.000213
1752789140.095019,107214,15550,1,SA,1,100,0.000836
1752789140.629020,107748,15634,1,SA,1,100,0.000378
1752789141.296022,108415,15770,1,SA,1,100,0.000536
1752789142.028025,109147,15838,1,SA,1,100,0.000088
1752789142.229025,109348,15875,1,SA,1,100,0.000126
1752789142.828027,109947,15982,1,SA,1,100,0.000091
1752789143.162028,110281,16132,1,SA,1,100,0.000890
1752789144.229032,111348,16304,1,SA,1,100,0.000689
1752789144.895034,112014,16406,1,SA,1,100,0.007316
1752789145.962037,113081,16525,1,SA,1,100,0.000327
1752789146.228038,113347,16577,1,SA,1,100,0.000636
1752789146.562039,113681,16695,1,SA,1,100,0.002180
1752789147.495042,114614,16835,1,SA,1,100,0.001769
1752789148.228044,115347,16987,1,SA,1,100,0.004128
1752789149.428048,116547,17107,1,SA,1,100,0.000082
1752789149.828049,116947,17261,1,SA,1,100,0.001015
1752789150.561051,117680,17346,1,SA,1,100,0.001424
1752789151.294054,118413,17516,1,SA,1,100,0.003189
1752789152.094056,119213,17550,1,SA,1,100,0.000818
1752789152.628058,119747,17774,1,SA,1,100,0.001501
1752789153.961062,121080,17963,1,SA,1,100,0.001044
1752789155.427066,122546,18249,1,SA,1,100,0.001380
1752789156.560070,123679,18316,1,SA,1,100,0.000385
1752789156.960071,124079,18353,1,SA,1,100,0.000124
1752789157.294072,124413,18423,1,SA,1,100,0.000223
1752789157.694074,124813,18508,1,SA,1,100,0.000412
1752789158.227075,125346,18582,1,SA,1,100,0.000172
1752789158.760077,125879,18652,1,SA,1,100,0.000109
1752789159.493079,126612,18788,1,SA,1,100,0.000187
1752789159.760080,126879,18824,1,SA,1,100,0.000106
1752789160.360082,127479,18961,1,SA,1,100,0.000253
1752789160.693083,127812,19029,1,SA,1,100,0.000527
1752789161.293085,128412,19114,1,SA,1,100,0.000381
1752789161.693086,128812,19168,1,SA,1,100,0.000219
1752789161.960087,129079,19221,1,SA,1,100,0.000216
1752789162.360088,129479,19288,1,SA,1,100,0.000224
1752789163.026090,130145,19429,1,SA,1,100,0.000507
1752789163.626092,130745,19479,1,SA,1,100,0.000110
1752789164.226094,131345,19599,1,SA,1,100,0.000165
1752789164.760096,131879,19720,1,SA,1,100,0.000360
1752789165.293097,132412,19788,1,SA,1,100,0.000251
1752789165.893099,133012,19891,1,SA,1,100,0.000248
1752789166.359101,133478,20076,1,SA,1,100,0.001276
1752789167.627105,134746,20180,1,SA,1,100,0.000187
1752789168.160106,135279,20267,1,SA,1,100,0.000177
1752789168.426107,135545,20305,1,SA,1,100,0.000204
