LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1755208941.420453,797464,63303,1,SR,1,100,0.333333
1755208942.020455,798064,63371,1,SR,1,100,0.200000
1755208942.954459,798998,63505,1,SR,1,100,0.066667
1755208944.153464,800197,63726,1,SR,1,100,0.200000
1755208944.486465,800530,63759,1,SR,1,100,0.133333
1755208945.153468,801197,63894,1,SR,1,100,0.200000
1755208948.752482,804796,64457,1,SR,1,100,0.133333
1755208949.286484,805330,64599,1,SR,1,100,0.400000
1755208949.820486,805864,64683,1,SR,1,100,0.400000
1755208950.353488,806397,64735,1,SR,1,100,0.133333
1755208956.751513,812795,269,1,SR,1,100,0.333333
1755208959.551524,815595,804,1,SR,1,100,0.800000
1755209053.676896,909720,16104,1,SR,1,100,0.266667
1755209064.407939,920451,17865,1,SR,1,100,0.266667
1755209065.475943,921519,18014,1,SR,1,100,0.133333
1755209065.875944,921919,18082,1,SR,1,100,0.133333
1755209066.140946,922184,18117,1,SR,1,100,0.133333
1755209067.740952,923784,18486,1,SR,1,100,0.733333
1755209068.608955,924652,18569,1,SR,1,100,0.400000
1755209069.140957,925184,18622,1,SR,1,100,0.133333
1755209069.408958,925452,18673,1,SR,1,100,0.200000
1755209069.873960,925917,18790,1,SR,1,100,0.400000
1755209071.874968,927918,19183,1,SR,1,100,0.800000
1755209073.340974,929384,19317,1,SR,1,100,0.066667
1755209073.674975,929718,19468,1,SR,1,100,0.666667
1755209074.740979,930784,19568,1,SR,1,100,0.200000
1755209075.207981,931251,19638,1,SR,1,100,0.133333
1755209076.073985,932117,19791,1,SR,1,100,0.200000
1755209076.540987,932584,19875,1,SR,1,100,0.266667
1755209078.006992,934050,20164,1,SR,1,100,0.466667
1755209078.740995,934784,20250,1,SR,1,100,0.333333
1755209079.339998,935383,20384,1,SR,1,100,0.533333
1755209080.407002,936450,20502,1,SR,1,100,0.133333
1755209080.807003,936850,20588,1,SR,1,100,0.200000
1755209081.140005,937183,20674,1,SR,1,100,0.466667
