LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1752703226.452517,505136.000,15353,3,PG,1,100,2037
1752703226.492517,505176.000,15353,3,PG,1,100,2040
1752703226.532517,505216.000,15368,2,PG,1,100,2042
1752703226.572517,505256.000,15368,2,PG,1,100,2053
1752703226.612517,505296.000,15385,3,PG,1,100,2044
1752703226.652517,505336.000,15385,3,PG,1,100,2027
1752703226.692517,505376.000,15385,3,PG,1,100,2038
1752703226.732517,505416.000,15401,2,PG,1,100,2035
1752703226.772517,505456.000,15401,2,PG,1,100,2054
1752703226.812517,505496.000,15419,3,PG,1,100,2058
1752703226.852518,505536.000,15419,3,PG,1,100,2050
1752703226.892518,505576.000,15419,3,PG,1,100,2055
1752703226.932518,505616.000,15433,2,PG,1,100,2046
1752703226.972518,505656.000,15433,2,PG,1,100,2045
1752703227.012518,505696.000,15454,3,PG,1,100,2046
1752703227.052518,505736.000,15454,3,PG,1,100,2031
1752703227.092518,505776.000,15454,3,PG,1,100,2034
1752703227.132518,505816.000,15471,2,PG,1,100,2051
1752703227.172518,505856.000,15471,2,PG,1,100,2047
1752703227.212518,505896.000,15488,3,PG,1,100,2041
1752703227.252518,505936.000,15488,3,PG,1,100,2036
1752703227.292519,505976.000,15488,3,PG,1,100,2033
1752703227.332519,506016.000,15502,2,PG,1,100,2035
1752703227.372519,506056.000,15502,2,PG,1,100,2033
1752703227.412519,506096.000,15519,3,PG,1,100,2035
1752703227.452519,506136.000,15519,3,PG,1,100,2045
1752703227.492519,506176.000,15519,3,PG,1,100,2040
1752703227.532519,506216.000,15538,3,PG,1,100,2028
1752703227.572519,506256.000,15538,3,PG,1,100,2036
1752703227.612519,506296.000,15538,3,PG,1,100,2028
1752703227.652519,506336.000,15555,2,PG,1,100,2046
1752703227.692519,506376.000,15555,2,PG,1,100,2039
1752703227.732520,506416.000,15572,3,PG,1,100,2048
1752703227.772520,506456.000,15572,3,PG,1,100,2052
