LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1752621168.142141,72021.000,9792,1,T1,1,100,35.199
1752621168.276143,72155.000,9826,1,T1,1,100,35.193
1752621168.409144,72288.000,9844,1,T1,1,100,35.225
1752621168.542145,72421.000,9861,1,T1,1,100,35.168
1752621168.676146,72555.000,9893,1,T1,1,100,35.179
1752621168.809147,72688.000,9909,1,T1,1,100,35.219
1752621168.942148,72821.000,9926,1,T1,1,100,35.201
1752621169.076149,72955.000,9960,1,T1,1,100,35.193
1752621169.209151,73088.000,9976,1,T1,1,100,35.226
1752621169.342152,73221.000,9994,1,T1,1,100,35.275
1752621169.476153,73355.000,10025,1,T1,1,100,35.261
1752621169.609154,73488.000,10041,1,T1,1,100,35.326
1752621169.742155,73621.000,10059,1,T1,1,100,35.247
1752621169.876156,73755.000,10077,1,T1,1,100,35.213
1752621170.009157,73888.000,10111,1,T1,1,100,35.234
1752621170.142158,74021.000,10133,1,T1,1,100,35.279
1752621170.275160,74154.000,10149,1,T1,1,100,35.262
1752621170.409161,74288.000,10183,1,T1,1,100,35.326
1752621170.542162,74421.000,10202,1,T1,1,100,35.318
1752621170.675163,74554.000,10219,1,T1,1,100,35.280
1752621170.809164,74688.000,10250,1,T1,1,100,35.369
1752621170.942165,74821.000,10269,1,T1,1,100,35.372
1752621171.075166,74954.000,10286,1,T1,1,100,35.338
1752621171.209167,75088.000,10317,1,T1,1,100,35.395
1752621171.342169,75221.000,10335,1,T1,1,100,35.383
1752621171.475170,75354.000,10351,1,T1,1,100,35.272
1752621171.609171,75488.000,10383,1,T1,1,100,35.295
1752621171.742172,75621.000,10402,1,T1,1,100,35.411
1752621171.875173,75754.000,10418,1,T1,1,100,35.320
1752621172.009174,75888.000,10435,1,T1,1,100,35.280
1752621172.142175,76021.000,10469,1,T1,1,100,35.299
1752621172.275176,76154.000,10487,1,T1,1,100,35.271
1752621172.409178,76288.000,10507,1,T1,1,100,35.401
1752621172.542179,76421.000,10538,1,T1,1,100,35.493
1752621172.675180,76554.000,10557,1,T1,1,100,35.461
1752621172.809181,76688.000,10574,1,T1,1,100,35.377
