LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1755204829.611161,850227.000,5921,1,T1,1,100,38.671
1755204829.744162,850360.000,5938,1,T1,1,100,38.716
1755204829.878163,850494.000,5974,1,T1,1,100,38.664
1755204830.011164,850627.000,5990,1,T1,1,100,38.571
1755204830.144165,850760.000,6007,1,T1,1,100,38.708
1755204830.278166,850894.000,6039,1,T1,1,100,38.732
1755204830.411167,851027.000,6055,1,T1,1,100,38.707
1755204830.544169,851160.000,6075,1,T1,1,100,38.767
1755204830.678170,851294.000,6108,1,T1,1,100,38.722
1755204830.811171,851427.000,6124,1,T1,1,100,38.738
1755204830.944172,851560.000,6144,1,T1,1,100,38.638
1755204831.078173,851694.000,6175,1,T1,1,100,38.702
1755204831.211174,851827.000,6192,1,T1,1,100,38.694
1755204831.344175,851960.000,6211,1,T1,1,100,38.797
1755204831.477176,852093.000,6245,1,T1,1,100,38.806
1755204831.611178,852227.000,6263,1,T1,1,100,38.703
1755204831.744179,852360.000,6280,1,T1,1,100,38.659
1755204831.877180,852493.000,6314,1,T1,1,100,38.675
1755204832.011181,852627.000,6330,1,T1,1,100,38.647
1755204832.144182,852760.000,6349,1,T1,1,100,38.776
1755204832.277183,852893.000,6386,1,T1,1,100,38.726
1755204832.411184,853027.000,6402,1,T1,1,100,38.633
1755204832.544185,853160.000,6420,1,T1,1,100,38.629
1755204832.677186,853293.000,6438,1,T1,1,100,38.627
1755204832.811188,853427.000,6470,1,T1,1,100,38.732
1755204832.944189,853560.000,6487,1,T1,1,100,38.707
1755204833.077190,853693.000,6503,1,T1,1,100,38.660
1755204833.211191,853827.000,6535,1,T1,1,100,38.605
1755204833.344192,853960.000,6552,1,T1,1,100,38.723
1755204833.477193,854093.000,6568,1,T1,1,100,38.738
1755204833.611194,854227.000,6602,1,T1,1,100,38.674
1755204833.744195,854360.000,6619,1,T1,1,100,38.682
1755204833.877196,854493.000,6638,1,T1,1,100,38.720
1755204834.011198,854627.000,6669,1,T1,1,100,38.631
1755204834.144199,854760.000,6686,1,T1,1,100,38.698
1755204834.277200,854893.000,6703,1,T1,1,100,38.692
1755204834.410201,855026.000,6722,1,T1,1,100,38.654
1755204834.544202,855160.000,6756,1,T1,1,100,38.673
1755204834.677203,855293.000,6772,1,T1,1,100,38.610
1755204834.810204,855426.000,6789,1,T1,1,100,38.583
1755204834.944205,855560.000,6821,1,T1,1,100,38.642
1755204835.077206,855693.000,6837,1,T1,1,100,38.668
1755204835.210208,855826.000,6855,1,T1,1,100,38.573
1755204835.344209,855960.000,6888,1,T1,1,100,38.602
1755204835.477210,856093.000,6904,1,T1,1,100,38.722
1755204835.610211,856226.000,6922,1,T1,1,100,38.773
1755204835.744212,856360.000,6955,1,T1,1,100,38.725
1755204835.877213,856493.000,6972,1,T1,1,100,38.739
1755204836.010214,856626.000,6991,1,T1,1,100,38.745
1755204836.144215,856760.000,7007,1,T1,1,100,38.677
1755204836.277216,856893.000,7041,1,T1,1,100,38.683
1755204836.410218,857026.000,7060,1,T1,1,100,38.686
1755204836.544219,857160.000,7076,1,T1,1,100,38.651
1755204836.677220,857293.000,7108,1,T1,1,100,38.601
1755204836.810221,857426.000,7125,1,T1,1,100,38.615
1755204836.944222,857560.000,7142,1,T1,1,100,38.620
1755204837.077223,857693.000,7173,1,T1,1,100,38.694
1755204837.210224,857826.000,7191,1,T1,1,100,38.761
1755204837.343225,857959.000,7207,1,T1,1,100,38.684
1755204837.477226,858093.000,7246,1,T1,1,100,38.651
1755204837.610228,858226.000,7263,1,T1,1,100,38.636
1755204837.743229,858359.000,7279,1,T1,1,100,38.594
1755204837.877230,858493.000,7311,1,T1,1,100,38.754
1755204838.010231,858626.000,7328,1,T1,1,100,38.716
1755204838.143232,858759.000,7344,1,T1,1,100,38.593
1755204838.277233,858893.000,7378,1,T1,1,100,38.540
1755204838.410234,859026.000,7395,1,T1,1,100,38.624
1755204838.543235,859159.000,7412,1,T1,1,100,38.695
1755204838.677237,859293.000,7443,1,T1,1,100,38.726
1755204838.810238,859426.000,7460,1,T1,1,100,38.704
1755204838.943239,859559.000,7477,1,T1,1,100,38.659
1755204839.077240,859693.000,7494,1,T1,1,100,38.604
1755204839.210241,859826.000,7528,1,T1,1,100,38.616
1755204839.343242,859959.000,7544,1,T1,1,100,38.657
1755204839.477243,860093.000,7561,1,T1,1,100,38.710
1755204839.610244,860226.000,7595,1,T1,1,100,38.697
1755204839.743245,860359.000,7611,1,T1,1,100,38.621
1755204839.877247,860493.000,7629,1,T1,1,100,38.659
1755204840.010248,860626.000,7660,1,T1,1,100,38.640
1755204840.143249,860759.000,7678,1,T1,1,100,38.702
1755204840.277250,860893.000,7698,1,T1,1,100,38.658
1755204840.410251,861026.000,7729,1,T1,1,100,38.569
1755204840.543252,861159.000,7746,1,T1,1,100,38.636
1755204840.677253,861293.000,7763,1,T1,1,100,38.523
1755204840.810254,861426.000,7797,1,T1,1,100,38.581
1755204840.943255,861559.000,7813,1,T1,1,100,38.535
1755204841.076257,861692.000,7830,1,T1,1,100,38.551
1755204841.210258,861826.000,7848,1,T1,1,100,38.522
1755204841.343259,861959.000,7882,1,T1,1,100,38.616
1755204841.476260,862092.000,7899,1,T1,1,100,38.621
1755204841.610261,862226.000,7916,1,T1,1,100,38.623
1755204841.743262,862359.000,7947,1,T1,1,100,38.695
1755204841.876263,862492.000,7965,1,T1,1,100,38.655
1755204842.010264,862626.000,7983,1,T1,1,100,38.638
1755204842.143265,862759.000,8015,1,T1,1,100,38.666
1755204842.276267,862892.000,8032,1,T1,1,100,38.607
1755204842.410268,863026.000,8048,1,T1,1,100,38.688
1755204842.543269,863159.000,8085,1,T1,1,100,38.688
1755204842.676270,863292.000,8102,1,T1,1,100,38.652
1755204842.810271,863426.000,8118,1,T1,1,100,38.672
1755204842.943272,863559.000,8154,1,T1,1,100,38.716
1755204843.076273,863692.000,8171,1,T1,1,100,38.700
1755204843.210274,863826.000,8190,1,T1,1,100,38.799
1755204843.343275,863959.000,8207,1,T1,1,100,38.807
1755204843.476277,864092.000,8241,1,T1,1,100,38.775
1755204843.610278,864226.000,8257,1,T1,1,100,38.725
1755204843.743279,864359.000,8274,1,T1,1,100,38.704
