LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1755211278.974623,381746.000,60136,1,T1,1,100,36.956
1755211279.108623,381880.000,60154,1,T1,1,100,36.910
1755211279.241624,382013.000,60172,1,T1,1,100,36.961
1755211279.375624,382147.000,60204,1,T1,1,100,36.912
1755211279.508625,382280.000,60221,1,T1,1,100,37.068
1755211279.641625,382413.000,60237,1,T1,1,100,37.030
1755211279.774626,382546.000,60271,1,T1,1,100,37.013
1755211279.908627,382680.000,60288,1,T1,1,100,37.006
1755211280.041627,382813.000,60304,1,T1,1,100,36.967
1755211280.174628,382946.000,60336,1,T1,1,100,36.986
1755211280.308628,383080.000,60355,1,T1,1,100,36.958
1755211280.441629,383213.000,60372,1,T1,1,100,36.982
1755211280.574629,383346.000,60403,1,T1,1,100,36.957
1755211280.708630,383480.000,60420,1,T1,1,100,36.981
1755211280.841631,383613.000,60437,1,T1,1,100,37.098
1755211280.974631,383746.000,60468,1,T1,1,100,37.078
1755211281.108632,383880.000,60486,1,T1,1,100,37.105
1755211281.241632,384013.000,60502,1,T1,1,100,37.081
1755211281.374633,384146.000,60519,1,T1,1,100,36.999
1755211281.508633,384280.000,60551,1,T1,1,100,36.964
1755211281.641634,384413.000,60567,1,T1,1,100,37.091
1755211281.774635,384546.000,60585,1,T1,1,100,37.004
1755211281.907635,384679.000,60616,1,T1,1,100,36.966
1755211282.041636,384813.000,60632,1,T1,1,100,37.056
1755211282.174636,384946.000,60650,1,T1,1,100,37.024
1755211282.308637,385080.000,60681,1,T1,1,100,36.975
1755211282.441637,385213.000,60698,1,T1,1,100,37.060
1755211282.574638,385346.000,60715,1,T1,1,100,37.097
1755211282.707639,385479.000,60747,1,T1,1,100,36.936
1755211282.841639,385613.000,60763,1,T1,1,100,37.008
1755211282.974640,385746.000,60780,1,T1,1,100,37.074
1755211283.107640,385879.000,60812,1,T1,1,100,36.997
1755211283.241641,386013.000,60828,1,T1,1,100,36.999
1755211283.374641,386146.000,60845,1,T1,1,100,36.999
1755211283.507642,386279.000,60862,1,T1,1,100,37.000
1755211283.641643,386413.000,60893,1,T1,1,100,37.106
1755211283.774643,386546.000,60911,1,T1,1,100,37.117
1755211283.907644,386679.000,60927,1,T1,1,100,37.086
1755211284.041644,386813.000,60965,1,T1,1,100,37.144
1755211284.174645,386946.000,60983,1,T1,1,100,37.062
1755211284.307645,387079.000,61000,1,T1,1,100,36.991
1755211284.441646,387213.000,61017,1,T1,1,100,37.138
1755211284.574647,387346.000,61034,1,T1,1,100,37.131
1755211284.707647,387479.000,61065,1,T1,1,100,37.057
1755211284.840648,387612.000,61082,1,T1,1,100,36.989
1755211284.974648,387746.000,61099,1,T1,1,100,37.066
1755211285.107649,387879.000,61131,1,T1,1,100,37.029
1755211285.240649,388012.000,61147,1,T1,1,100,37.154
1755211285.374650,388146.000,61164,1,T1,1,100,37.102
1755211285.507651,388279.000,61196,1,T1,1,100,37.009
1755211285.640651,388412.000,61212,1,T1,1,100,37.004
1755211285.774652,388546.000,61230,1,T1,1,100,37.073
1755211285.907652,388679.000,61263,1,T1,1,100,36.996
1755211286.040653,388812.000,61279,1,T1,1,100,36.998
1755211286.174653,388946.000,61297,1,T1,1,100,37.035
1755211286.307654,389079.000,61328,1,T1,1,100,36.980
1755211286.440655,389212.000,61345,1,T1,1,100,36.956
1755211286.574655,389346.000,61362,1,T1,1,100,37.087
1755211286.707656,389479.000,61396,1,T1,1,100,37.038
1755211286.840656,389612.000,61412,1,T1,1,100,37.052
1755211286.974657,389746.000,61429,1,T1,1,100,37.093
1755211287.107657,389879.000,61445,1,T1,1,100,37.076
1755211287.240658,390012.000,61477,1,T1,1,100,37.104
1755211287.374659,390146.000,61496,1,T1,1,100,37.187
1755211287.507659,390279.000,61513,1,T1,1,100,37.081
1755211287.640660,390412.000,61544,1,T1,1,100,37.035
1755211287.774660,390546.000,61562,1,T1,1,100,36.980
1755211287.907661,390679.000,61578,1,T1,1,100,37.062
1755211288.040661,390812.000,61612,1,T1,1,100,37.062
1755211288.174662,390946.000,61629,1,T1,1,100,37.098
1755211288.307663,391079.000,61645,1,T1,1,100,37.184
1755211288.440663,391212.000,61677,1,T1,1,100,37.115
1755211288.574664,391346.000,61694,1,T1,1,100,37.121
1755211288.707664,391479.000,61710,1,T1,1,100,37.123
1755211288.840665,391612.000,61742,1,T1,1,100,37.124
1755211288.973666,391745.000,61759,1,T1,1,100,37.196
1755211289.107666,391879.000,61776,1,T1,1,100,37.120
1755211289.240667,392012.000,61800,1,T1,1,100,37.016
1755211289.373667,392145.000,61816,1,T1,1,100,37.007
1755211289.507668,392279.000,61848,1,T1,1,100,37.074
1755211289.640668,392412.000,61865,1,T1,1,100,37.067
1755211289.773669,392545.000,61882,1,T1,1,100,37.029
1755211289.907670,392679.000,61899,1,T1,1,100,37.084
1755211290.040670,392812.000,61930,1,T1,1,100,37.107
1755211290.173671,392945.000,61947,1,T1,1,100,37.153
1755211290.307671,393079.000,61964,1,T1,1,100,37.137
1755211290.440672,393212.000,61996,1,T1,1,100,37.095
1755211290.573672,393345.000,62012,1,T1,1,100,37.112
1755211290.707673,393479.000,62031,1,T1,1,100,37.119
1755211290.840674,393612.000,62063,1,T1,1,100,37.052
1755211290.973674,393745.000,62079,1,T1,1,100,37.129
1755211291.107675,393879.000,62097,1,T1,1,100,37.162
