LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1755208933.680422,789724.000,61973,1,T1,1,100,37.484
1755208933.814423,789858.000,61990,1,T1,1,100,37.528
1755208933.947423,789991.000,62021,1,T1,1,100,37.512
1755208934.080424,790124.000,62040,1,T1,1,100,37.399
1755208934.214424,790258.000,62057,1,T1,1,100,37.421
1755208934.347425,790391.000,62089,1,T1,1,100,37.466
1755208934.480425,790524.000,62105,1,T1,1,100,37.521
1755208934.614426,790658.000,62122,1,T1,1,100,37.544
1755208934.747426,790791.000,62156,1,T1,1,100,37.519
1755208934.880427,790924.000,62172,1,T1,1,100,37.473
1755208935.014427,791058.000,62190,1,T1,1,100,37.524
1755208935.147428,791191.000,62221,1,T1,1,100,37.475
1755208935.280429,791324.000,62237,1,T1,1,100,37.489
1755208935.414429,791458.000,62255,1,T1,1,100,37.531
1755208935.547430,791591.000,62288,1,T1,1,100,37.442
1755208935.680430,791724.000,62305,1,T1,1,100,37.475
1755208935.813431,791857.000,62324,1,T1,1,100,37.489
1755208935.947431,791991.000,62340,1,T1,1,100,37.389
1755208936.080432,792124.000,62372,1,T1,1,100,37.487
1755208936.213432,792257.000,62389,1,T1,1,100,37.495
1755208936.347433,792391.000,62406,1,T1,1,100,37.498
1755208936.480433,792524.000,62439,1,T1,1,100,37.605
1755208936.613434,792657.000,62456,1,T1,1,100,37.652
1755208936.747434,792791.000,62473,1,T1,1,100,37.566
1755208936.880435,792924.000,62504,1,T1,1,100,37.458
1755208937.013435,793057.000,62522,1,T1,1,100,37.482
1755208937.147436,793191.000,62540,1,T1,1,100,37.492
1755208937.280436,793324.000,62572,1,T1,1,100,37.390
1755208937.413437,793457.000,62589,1,T1,1,100,37.452
1755208937.547437,793591.000,62605,1,T1,1,100,37.479
1755208937.680438,793724.000,62637,1,T1,1,100,37.491
1755208937.813439,793857.000,62654,1,T1,1,100,37.496
1755208937.947439,793991.000,62670,1,T1,1,100,37.534
1755208938.080440,794124.000,62688,1,T1,1,100,37.479
1755208938.213440,794257.000,62721,1,T1,1,100,37.456
1755208938.346441,794390.000,62738,1,T1,1,100,37.481
1755208938.480441,794524.000,62755,1,T1,1,100,37.492
1755208938.613442,794657.000,62787,1,T1,1,100,37.567
1755208938.746442,794790.000,62807,1,T1,1,100,37.494
1755208938.880443,794924.000,62825,1,T1,1,100,37.391
1755208939.013443,795057.000,62843,1,T1,1,100,37.346
1755208939.146444,795190.000,62859,1,T1,1,100,37.469
1755208939.280444,795324.000,62891,1,T1,1,100,37.416
1755208939.413445,795457.000,62908,1,T1,1,100,37.428
1755208939.546445,795590.000,62924,1,T1,1,100,37.469
1755208939.680446,795724.000,62956,1,T1,1,100,37.451
1755208939.813446,795857.000,62973,1,T1,1,100,37.443
1755208939.946447,795990.000,62989,1,T1,1,100,37.475
1755208940.080447,796124.000,63007,1,T1,1,100,37.454
1755208940.213448,796257.000,63040,1,T1,1,100,37.516
1755208940.346449,796390.000,63059,1,T1,1,100,37.542
1755208940.480449,796524.000,63076,1,T1,1,100,37.518
1755208940.613450,796657.000,63108,1,T1,1,100,37.508
1755208940.746450,796790.000,63126,1,T1,1,100,37.574
1755208940.880451,796924.000,63143,1,T1,1,100,37.461
1755208941.013451,797057.000,63175,1,T1,1,100,37.483
1755208941.146452,797190.000,63191,1,T1,1,100,37.528
1755208941.280452,797324.000,63208,1,T1,1,100,37.512
1755208941.413453,797457.000,63240,1,T1,1,100,37.505
1755208941.546453,797590.000,63256,1,T1,1,100,37.467
1755208941.680454,797724.000,63274,1,T1,1,100,37.521
1755208941.813454,797857.000,63309,1,T1,1,100,37.509
1755208941.946455,797990.000,63325,1,T1,1,100,37.575
1755208942.079455,798123.000,63343,1,T1,1,100,37.603
1755208942.213456,798257.000,63359,1,T1,1,100,37.545
1755208942.346456,798390.000,63393,1,T1,1,100,37.484
1755208942.479457,798523.000,63410,1,T1,1,100,37.564
1755208942.613457,798657.000,63426,1,T1,1,100,37.492
1755208942.746458,798790.000,63458,1,T1,1,100,37.497
1755208942.879459,798923.000,63475,1,T1,1,100,37.499
1755208943.013459,799057.000,63492,1,T1,1,100,37.393
1755208943.146460,799190.000,63525,1,T1,1,100,37.454
1755208943.279460,799323.000,63542,1,T1,1,100,37.551
1755208943.413461,799457.000,63559,1,T1,1,100,37.522
1755208943.546461,799590.000,63590,1,T1,1,100,37.439
1755208943.679462,799723.000,63608,1,T1,1,100,37.438
1755208943.813462,799857.000,63624,1,T1,1,100,37.473
1755208943.946463,799990.000,63648,1,T1,1,100,37.524
1755208944.079463,800123.000,63665,1,T1,1,100,37.617
1755208944.213464,800257.000,63696,1,T1,1,100,37.515
1755208944.346464,800390.000,63714,1,T1,1,100,37.507
1755208944.479465,800523.000,63732,1,T1,1,100,37.538
1755208944.613465,800657.000,63766,1,T1,1,100,37.481
1755208944.746466,800790.000,63783,1,T1,1,100,37.563
1755208944.879466,800923.000,63799,1,T1,1,100,37.527
1755208945.012467,801056.000,63833,1,T1,1,100,37.476
1755208945.146467,801190.000,63850,1,T1,1,100,37.490
1755208945.279468,801323.000,63866,1,T1,1,100,37.496
1755208945.412469,801456.000,63900,1,T1,1,100,37.463
1755208945.546469,801590.000,63917,1,T1,1,100,37.519
1755208945.679470,801723.000,63934,1,T1,1,100,37.544
1755208945.812470,801856.000,63967,1,T1,1,100,37.519
1755208945.946471,801990.000,63984,1,T1,1,100,37.579
1755208946.079471,802123.000,64001,1,T1,1,100,37.499
1755208946.212472,802256.000,64018,1,T1,1,100,37.499
1755208946.346472,802390.000,64050,1,T1,1,100,37.535
1755208946.479473,802523.000,64066,1,T1,1,100,37.622
1755208946.612473,802656.000,64083,1,T1,1,100,37.659
1755208946.746474,802790.000,64115,1,T1,1,100,37.533
1755208946.879474,802923.000,64131,1,T1,1,100,37.550
1755208947.012475,803056.000,64149,1,T1,1,100,37.557
1755208947.146475,803190.000,64180,1,T1,1,100,37.631
1755208947.279476,803323.000,64198,1,T1,1,100,37.628
1755208947.412476,803456.000,64216,1,T1,1,100,37.626
1755208947.546477,803590.000,64247,1,T1,1,100,37.590
1755208947.679477,803723.000,64264,1,T1,1,100,37.468
1755208947.812478,803856.000,64281,1,T1,1,100,37.593
1755208947.946479,803990.000,64313,1,T1,1,100,37.576
1755208948.079479,804123.000,64329,1,T1,1,100,37.604
1755208948.212480,804256.000,64348,1,T1,1,100,37.616
1755208948.345480,804389.000,64364,1,T1,1,100,37.550
1755208948.479481,804523.000,64396,1,T1,1,100,37.557
1755208948.612481,804656.000,64413,1,T1,1,100,37.560
1755208948.745482,804789.000,64430,1,T1,1,100,37.597
1755208948.879482,804923.000,64463,1,T1,1,100,37.577
1755208949.012483,805056.000,64486,1,T1,1,100,37.604
1755208949.145483,805189.000,64502,1,T1,1,100,37.545
1755208949.279484,805323.000,64519,1,T1,1,100,37.590
1755208949.412484,805456.000,64551,1,T1,1,100,37.575
1755208949.545485,805589.000,64567,1,T1,1,100,37.568
1755208949.679485,805723.000,64585,1,T1,1,100,37.565
1755208949.812486,805856.000,64605,1,T1,1,100,37.563
1755208949.945486,805989.000,64637,1,T1,1,100,37.492
1755208950.079487,806123.000,64654,1,T1,1,100,37.638
1755208950.212487,806256.000,64670,1,T1,1,100,37.631
1755208950.345488,806389.000,64704,1,T1,1,100,37.557
1755208950.479489,806523.000,64723,1,T1,1,100,37.631
1755208950.612489,806656.000,64741,1,T1,1,100,37.663
1755208950.745490,806789.000,64775,1,T1,1,100,37.641
1755208950.879490,806923.000,64792,1,T1,1,100,37.597
1755208951.012491,807056.000,64809,1,T1,1,100,37.613
1755208951.145491,807189.000,64840,1,T1,1,100,37.655
1755208951.279492,807323.000,64857,1,T1,1,100,37.567
1755208951.412492,807456.000,64876,1,T1,1,100,37.635
1755208951.545493,807589.000,64907,1,T1,1,100,37.630
1755208951.679493,807723.000,64925,1,T1,1,100,37.556
1755208951.812494,807856.000,64941,1,T1,1,100,37.631
1755208951.945494,807989.000,64958,1,T1,1,100,37.663
1755208952.078495,808122.000,64992,1,T1,1,100,37.641
1755208952.212495,808256.000,65008,1,T1,1,100,37.668
1755208952.345496,808389.000,65026,1,T1,1,100,37.679
1755208952.478496,808522.000,65057,1,T1,1,100,37.613
1755208952.612497,808656.000,65073,1,T1,1,100,37.620
1755208952.745498,808789.000,65091,1,T1,1,100,37.623
1755208952.878498,808922.000,65122,1,T1,1,100,37.553
1755208953.012499,809056.000,65139,1,T1,1,100,37.665
1755208953.145499,809189.000,65156,1,T1,1,100,37.678
1755208953.278500,809322.000,65188,1,T1,1,100,37.577
1755208953.412500,809456.000,65204,1,T1,1,100,37.604
1755208953.545501,809589.000,65221,1,T1,1,100,37.545
1755208953.678501,809722.000,65255,1,T1,1,100,37.555
1755208953.812502,809856.000,65271,1,T1,1,100,37.595
1755208953.945502,809989.000,65288,1,T1,1,100,37.612
1755208954.078503,810122.000,65305,1,T1,1,100,37.477
1755208954.212503,810256.000,65328,1,T1,1,100,37.526
1755208954.345504,810389.000,65360,1,T1,1,100,37.653
1755208954.478504,810522.000,65376,1,T1,1,100,37.566
1755208954.612505,810656.000,65393,1,T1,1,100,37.706
1755208954.745505,810789.000,65410,1,T1,1,100,37.695
1755208954.878506,810922.000,65443,1,T1,1,100,37.585
1755208955.011506,811055.000,65461,1,T1,1,100,37.678
1755208955.145507,811189.000,65477,1,T1,1,100,37.719
1755208955.278508,811322.000,65509,1,T1,1,100,37.737
1755208955.411508,811455.000,65526,1,T1,1,100,37.673
1755208955.545509,811589.000,6,1,T1,1,100,37.646
1755208955.678509,811722.000,40,1,T1,1,100,37.599
1755208955.811510,811855.000,57,1,T1,1,100,37.578
1755208955.945510,811989.000,73,1,T1,1,100,37.676
1755208956.078511,812122.000,107,1,T1,1,100,37.682
1755208956.211511,812255.000,124,1,T1,1,100,37.614
1755208956.345512,812389.000,141,1,T1,1,100,37.656
1755208956.478512,812522.000,174,1,T1,1,100,37.674
1755208956.611513,812655.000,191,1,T1,1,100,37.611
1755208956.745513,812789.000,208,1,T1,1,100,37.654
1755208956.878514,812922.000,239,1,T1,1,100,37.709
1755208957.011514,813055.000,257,1,T1,1,100,37.555
