LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1752789131.688992,98808.000,14085,1,T1,1,100,35.997
1752789131.822993,98942.000,14107,1,T1,1,100,35.928
1752789131.955993,99075.000,14138,1,T1,1,100,35.933
1752789132.088994,99208.000,14157,1,T1,1,100,36.007
1752789132.222994,99342.000,14174,1,T1,1,100,36.003
1752789132.355995,99475.000,14208,1,T1,1,100,35.966
1752789132.488995,99608.000,14229,1,T1,1,100,35.914
1752789132.622995,99742.000,14246,1,T1,1,100,35.963
1752789132.755996,99875.000,14280,1,T1,1,100,35.878
1752789132.888996,100008.000,14296,1,T1,1,100,36.018
1752789133.022997,100142.000,14313,1,T1,1,100,36.114
1752789133.155997,100275.000,14332,1,T1,1,100,36.085
1752789133.288997,100408.000,14363,1,T1,1,100,36.072
1752789133.422998,100542.000,14381,1,T1,1,100,36.031
1752789133.555998,100675.000,14397,1,T1,1,100,35.943
1752789133.688999,100808.000,14431,1,T1,1,100,35.975
1752789133.821999,100941.000,14448,1,T1,1,100,36.096
1752789133.956000,101075.000,14464,1,T1,1,100,36.041
1752789134.089000,101208.000,14496,1,T1,1,100,36.089
1752789134.222000,101341.000,14513,1,T1,1,100,36.145
1752789134.356001,101475.000,14531,1,T1,1,100,36.063
1752789134.489001,101608.000,14563,1,T1,1,100,35.992
1752789134.622002,101741.000,14580,1,T1,1,100,35.996
1752789134.756002,101875.000,14599,1,T1,1,100,36.034
1752789134.889002,102008.000,14634,1,T1,1,100,36.086
1752789135.022003,102141.000,14651,1,T1,1,100,36.072
1752789135.156003,102275.000,14668,1,T1,1,100,35.996
1752789135.289004,102408.000,14699,1,T1,1,100,35.998
1752789135.422004,102541.000,14717,1,T1,1,100,36.106
1752789135.556005,102675.000,14735,1,T1,1,100,36.117
1752789135.689005,102808.000,14754,1,T1,1,100,36.086
1752789135.822005,102941.000,14786,1,T1,1,100,36.073
1752789135.956006,103075.000,14802,1,T1,1,100,36.031
