LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1752778619.646847,496839.000,13617,1,T1,1,100,34.800
1752778619.779847,496972.000,13636,1,T1,1,100,34.807
1752778619.912848,497105.000,13668,1,T1,1,100,34.775
1752778620.046849,497239.000,13684,1,T1,1,100,34.761
1752778620.179850,497372.000,13701,1,T1,1,100,34.755
1752778620.312850,497505.000,13718,1,T1,1,100,34.787
1752778620.446851,497639.000,13753,1,T1,1,100,34.802
1752778620.579852,497772.000,13771,1,T1,1,100,34.737
1752778620.712852,497905.000,13787,1,T1,1,100,34.673
1752778620.846853,498039.000,13821,1,T1,1,100,34.681
1752778620.979854,498172.000,13838,1,T1,1,100,34.756
1752778621.112855,498305.000,13856,1,T1,1,100,34.823
1752778621.246855,498439.000,13888,1,T1,1,100,34.711
1752778621.379856,498572.000,13905,1,T1,1,100,34.627
1752778621.512857,498705.000,13921,1,T1,1,100,34.732
1752778621.645857,498838.000,13953,1,T1,1,100,34.778
1752778621.779358,498971.500,13980,2,T1,1,100,34.727
1752778621.912859,499105.000,13980,2,T1,1,100,34.811
1752778622.045860,499238.000,14011,1,T1,1,100,34.776
1752778622.179860,499372.000,14028,1,T1,1,100,34.761
1752778622.312861,499505.000,14045,1,T1,1,100,34.790
1752778622.445862,499638.000,14080,1,T1,1,100,34.874
1752778622.579862,499772.000,14098,1,T1,1,100,34.768
1752778622.712863,499905.000,14114,1,T1,1,100,34.758
1752778622.845864,500038.000,14146,1,T1,1,100,34.789
1752778622.979865,500172.000,14163,1,T1,1,100,34.767
1752778623.112865,500305.000,14181,1,T1,1,100,34.828
1752778623.245866,500438.000,14215,1,T1,1,100,34.890
1752778623.379867,500572.000,14232,1,T1,1,100,34.846
1752778623.512867,500705.000,14248,1,T1,1,100,34.721
1752778623.645868,500838.000,14266,1,T1,1,100,34.773
1752778623.779869,500972.000,14297,1,T1,1,100,34.831
1752778623.912870,501105.000,14316,1,T1,1,100,34.749
1752778624.045870,501238.000,14333,1,T1,1,100,34.821
1752778624.179871,501372.000,14367,1,T1,1,100,34.852
1752778624.312872,501505.000,14383,1,T1,1,100,34.794
1752778624.445873,501638.000,14402,1,T1,1,100,34.804
1752778624.579873,501772.000,14438,1,T1,1,100,34.844
1752778624.712874,501905.000,14454,1,T1,1,100,34.826
1752778624.845875,502038.000,14471,1,T1,1,100,34.818
1752778624.979875,502172.000,14503,1,T1,1,100,34.851
1752778625.112876,502305.000,14521,1,T1,1,100,34.829
1752778625.245877,502438.000,14541,1,T1,1,100,34.784
1752778625.378878,502571.000,14572,1,T1,1,100,34.907
1752778625.512878,502705.000,14588,1,T1,1,100,34.818
1752778625.645879,502838.000,14608,1,T1,1,100,34.850
1752778625.778880,502971.000,14641,1,T1,1,100,34.829
1752778625.912880,503105.000,14658,1,T1,1,100,34.820
1752778626.045881,503238.000,14675,1,T1,1,100,34.816
1752778626.178882,503371.000,14693,1,T1,1,100,34.849
1752778626.312883,503505.000,14727,1,T1,1,100,34.828
1752778626.445883,503638.000,14746,1,T1,1,100,34.855
1752778626.578884,503771.000,14763,1,T1,1,100,34.937
1752778626.712885,503905.000,14794,1,T1,1,100,34.866
1752778626.845885,504038.000,14811,1,T1,1,100,34.871
1752778626.978886,504171.000,14833,1,T1,1,100,34.873
1752778627.112887,504305.000,14866,1,T1,1,100,34.768
1752778627.245888,504438.000,14888,1,T1,1,100,34.900
1752778627.378888,504571.000,14904,1,T1,1,100,34.921
1752778627.512889,504705.000,14936,1,T1,1,100,34.966
1752778627.645890,504838.000,14953,1,T1,1,100,34.879
1752778627.778890,504971.000,14969,1,T1,1,100,34.912
1752778627.912891,505105.000,15003,1,T1,1,100,34.856
1752778628.045892,505238.000,15022,1,T1,1,100,34.867
1752778628.178893,505371.000,15038,1,T1,1,100,34.942
1752778628.312893,505505.000,15056,1,T1,1,100,34.869
1752778628.445894,505638.000,15087,1,T1,1,100,34.943
1752778628.578895,505771.000,15108,1,T1,1,100,34.869
1752778628.711895,505904.000,15125,1,T1,1,100,34.943
1752778628.845896,506038.000,15157,1,T1,1,100,34.869
1752778628.978897,506171.000,15173,1,T1,1,100,34.872
1752778629.111898,506304.000,15192,1,T1,1,100,35.016
1752778629.245898,506438.000,15224,1,T1,1,100,34.936
1752778629.378899,506571.000,15240,1,T1,1,100,34.972
1752778629.511900,506704.000,15257,1,T1,1,100,34.953
1752778629.645901,506838.000,15291,1,T1,1,100,34.979
1752778629.778901,506971.000,15309,1,T1,1,100,34.920
1752778629.911902,507104.000,15327,1,T1,1,100,35.001
1752778630.045903,507238.000,15358,1,T1,1,100,34.929
1752778630.178903,507371.000,15374,1,T1,1,100,34.934
1752778630.311904,507504.000,15392,1,T1,1,100,35.007
1752778630.445905,507638.000,15425,1,T1,1,100,34.968
1752778630.578906,507771.000,15442,1,T1,1,100,34.986
1752778630.711906,507904.000,15459,1,T1,1,100,34.958
1752778630.845907,508038.000,15475,1,T1,1,100,34.876
1752778630.978908,508171.000,15507,1,T1,1,100,34.875
1752778631.111908,508304.000,15526,1,T1,1,100,35.017
1752778631.245909,508438.000,15542,1,T1,1,100,34.936
1752778631.378910,508571.000,15574,1,T1,1,100,34.937
1752778631.511911,508704.000,15591,1,T1,1,100,35.044
1752778631.645911,508838.000,15608,1,T1,1,100,34.983
1752778631.778912,508971.000,15643,1,T1,1,100,34.993
1752778631.911913,509104.000,15661,1,T1,1,100,35.068
1752778632.045913,509238.000,15682,1,T1,1,100,34.994
1752778632.178914,509371.000,15714,1,T1,1,100,35.033
1752778632.311915,509504.000,15731,1,T1,1,100,35.050
1752778632.444916,509637.000,15747,1,T1,1,100,35.057
1752778632.578916,509771.000,15783,1,T1,1,100,35.060
1752778632.711917,509904.000,15800,1,T1,1,100,35.061
1752778632.845918,510038.000,15816,1,T1,1,100,34.956
1752778632.978918,510171.000,15852,1,T1,1,100,35.016
1752778633.111919,510304.000,15869,1,T1,1,100,35.043
1752778633.244920,510437.000,15888,1,T1,1,100,35.018
1752778633.378921,510571.000,15905,1,T1,1,100,34.972
1752778633.511921,510704.000,15938,1,T1,1,100,35.024
1752778633.644922,510837.000,15957,1,T1,1,100,35.010
1752778633.778923,510971.000,15974,1,T1,1,100,35.004
1752778633.911923,511104.000,16008,1,T1,1,100,35.037
1752778634.044924,511237.000,16024,1,T1,1,100,35.052
1752778634.178925,511371.000,16041,1,T1,1,100,34.951
1752778634.311926,511504.000,16077,1,T1,1,100,35.014
1752778634.444926,511637.000,16093,1,T1,1,100,35.042
1752778634.578927,511771.000,16111,1,T1,1,100,34.947
1752778634.711928,511904.000,16144,1,T1,1,100,34.977
1752778634.844928,512037.000,16160,1,T1,1,100,35.026
1752778634.978929,512171.000,16180,1,T1,1,100,34.976
1752778635.111930,512304.000,16213,1,T1,1,100,34.989
1752778635.244931,512437.000,16230,1,T1,1,100,35.066
1752778635.377931,512570.000,16247,1,T1,1,100,35.029
1752778635.511932,512704.000,16265,1,T1,1,100,35.012
1752778635.644933,512837.000,16299,1,T1,1,100,35.076
1752778635.777934,512970.000,16316,1,T1,1,100,35.033
