LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1755204829.846163,850462,5949,1,HR,1,100,70.30
1755204830.606169,851222,6087,1,HR,1,100,72.22
1755204831.619178,852235,6257,1,HR,1,100,69.51
1755204832.619186,853235,6432,1,HR,1,100,67.39
1755204833.539194,854155,6581,1,HR,1,100,66.91
1755204834.379201,854995,6716,1,HR,1,100,67.91
1755204835.352209,855968,6882,1,HR,1,100,66.71
1755204836.432218,857048,7054,1,HR,1,100,64.23
1755204837.472226,858088,7239,1,HR,1,100,62.78
1755204838.272233,858888,7372,1,HR,1,100,65.49
1755204839.152240,859768,7505,1,HR,1,100,66.09
1755204840.165249,860781,7672,1,HR,1,100,64.74
1755204841.125257,861741,7842,1,HR,1,100,64.24
1755204842.004264,862620,7977,1,HR,1,100,65.12
1755204842.924272,863540,8131,1,HR,1,100,65.14
1755204843.364276,863980,8218,1,HR,1,100,80.97
1755204843.964281,864580,8318,1,HR,1,100,85.20
1755204844.978289,865594,8484,1,HR,1,100,79.60
1755204845.858296,866474,8616,1,HR,1,100,77.06
1755204846.737304,867353,8768,1,HR,1,100,75.09
1755204847.697312,868313,8922,1,HR,1,100,72.29
1755204848.657320,869273,9086,1,HR,1,100,70.11
1755204849.550327,870166,9218,1,HR,1,100,69.68
1755204850.430335,871046,9368,1,HR,1,100,69.35
1755204851.350342,871966,9519,1,HR,1,100,68.43
1755204852.390351,873006,9685,1,HR,1,100,66.05
1755204853.230358,873846,9838,1,HR,1,100,67.24
1755204854.243367,874859,10004,1,HR,1,100,65.63
1755204855.203375,875819,10152,1,HR,1,100,64.94
1755204857.283392,877899,10500,1,HR,1,100,56.92
1755204858.016398,878632,10620,1,HR,1,100,62.79
1755204858.896405,879512,10770,1,HR,1,100,63.99
1755204860.016415,880632,10950,1,HR,1,100,61.67
1755204860.776421,881392,11068,1,HR,1,100,65.51
1755204861.736429,882352,11219,1,HR,1,100,64.84
1755204862.789438,883405,11400,1,HR,1,100,63.25
1755204863.669445,884285,11538,1,HR,1,100,64.35
1755204864.509452,885125,11686,1,HR,1,100,65.92
1755204865.589461,886205,11852,1,HR,1,100,63.62
1755204866.669470,887285,12036,1,HR,1,100,61.83
1755204867.522477,888138,12168,1,HR,1,100,63.96
1755204868.322484,888938,12306,1,HR,1,100,66.41
1755204869.282492,889898,12472,1,HR,1,100,65.54
1755204870.242500,890858,12620,1,HR,1,100,64.87
1755204871.335509,891951,12804,1,HR,1,100,62.80
1755204872.175516,892791,12936,1,HR,1,100,64.72
1755204873.135524,893751,13102,1,HR,1,100,64.22
1755204874.295534,894911,13288,1,HR,1,100,61.45
