LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1755208934.035424,790079,62033,1,HR,1,100,81.93
1755208934.715426,790759,62134,1,HR,1,100,83.33
1755208935.595430,791639,62282,1,HR,1,100,79.96
1755208936.515433,792559,62433,1,HR,1,100,76.69
1755208937.128436,793172,62534,1,HR,1,100,81.87
1755208938.128440,794172,62699,1,HR,1,100,77.01
1755208938.928443,794972,62819,1,HR,1,100,76.56
1755208940.088448,796132,63018,1,HR,1,100,71.04
1755208940.368449,796412,63052,1,HR,1,100,102.87
1755208941.781454,797825,63286,1,HR,1,100,89.54
1755208944.941467,800985,63812,1,HR,1,100,73.86
1755208947.274476,803318,64192,1,HR,1,100,63.19
1755208948.154479,804198,64342,1,HR,1,100,64.30
1755208948.993483,805037,64479,1,HR,1,100,65.89
1755208949.794486,805838,64597,1,HR,1,100,67.91
1755208950.434488,806478,64717,1,HR,1,100,73.65
1755208951.407492,807451,64869,1,HR,1,100,71.17
1755208952.087495,808131,64986,1,HR,1,100,74.97
1755208953.766502,809810,65248,1,HR,1,100,66.24
1755208954.886506,810930,65437,1,HR,1,100,63.43
1755208956.020510,812064,86,1,HR,1,100,61.24
1755208956.540513,812584,168,1,HR,1,100,73.27
1755208958.060519,814104,418,1,HR,1,100,65.76
1755208958.779521,814823,534,1,HR,1,100,69.66
1755208959.619525,815663,688,1,HR,1,100,70.06
1755208960.432528,816476,823,1,HR,1,100,71.16
1755208968.885561,824929,2188,1,HR,1,100,56.92
1755208969.778565,825822,2343,1,HR,1,100,59.42
1755208970.418567,826462,2444,1,HR,1,100,67.05
1755208971.658572,827702,2643,1,HR,1,100,62.90
1755208972.938577,828982,2857,1,HR,1,100,59.34
1755208974.391583,830435,3086,1,HR,1,100,55.41
1755208976.791593,832835,3471,1,HR,1,100,48.66
1755208978.524599,834568,3751,1,HR,1,100,45.59
1755208980.444607,836488,4071,1,HR,1,100,42.41
1755208981.204610,837248,4205,1,HR,1,100,50.53
1755208981.964613,838008,4321,1,HR,1,100,56.84
1755208985.337626,841381,4866,1,HR,1,100,48.18
1755208990.589647,846633,5725,1,HR,1,100,40.02
1755208991.069649,847113,5812,1,HR,1,100,58.90
1755208993.722659,849766,6237,1,HR,1,100,50.86
1755208994.242661,850286,6320,1,HR,1,100,65.20
1755208995.402666,851446,6508,1,HR,1,100,62.21
1755208996.162669,852206,6643,1,HR,1,100,65.93
