LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1755211279.662626,382434,60250,1,HR,1,100,64.35
1755211280.302628,383074,60349,1,HR,1,100,70.88
1755211285.835652,388607,61242,1,HR,1,100,57.55
1755211286.648656,389420,61374,1,HR,1,100,61.42
1755211287.408659,390180,61490,1,HR,1,100,65.32
1755211288.048662,390820,61605,1,HR,1,100,71.64
1755211290.688673,393460,62025,1,HR,1,100,60.77
1755211291.861678,394633,62223,1,HR,1,100,58.76
1755211292.621681,395393,62338,1,HR,1,100,63.24
1755211293.341684,396113,62456,1,HR,1,100,67.71
1755211293.941687,396713,62555,1,HR,1,100,74.89
1755211294.901691,397673,62709,1,HR,1,100,72.13
1755211296.101696,398873,62908,1,HR,1,100,67.21
1755211297.234701,400006,63090,1,HR,1,100,64.18
1755211298.874708,401646,63353,1,HR,1,100,58.05
1755211299.554711,402326,63479,1,HR,1,100,64.76
1755211300.314714,403086,63595,1,HR,1,100,67.91
1755211304.207731,406979,64220,1,HR,1,100,56.26
1755211305.047735,407819,64357,1,HR,1,100,59.63
1755211305.847738,408619,64492,1,HR,1,100,63.04
1755211306.420740,409192,64590,1,HR,1,100,72.84
1755211309.540754,412312,65101,1,HR,1,100,60.93
1755211311.393762,414165,65384,1,HR,1,100,54.64
1755211312.113765,414885,65499,1,HR,1,100,61.01
1755211312.752768,415524,81,1,HR,1,100,68.29
1755211314.072773,416844,295,1,HR,1,100,63.21
1755211315.686780,418458,565,1,HR,1,100,57.50
1755211317.125786,419897,794,1,HR,1,100,53.98
1755211317.925790,420697,927,1,HR,1,100,58.65
1755211318.805794,421577,1061,1,HR,1,100,60.77
1755211319.805798,422577,1227,1,HR,1,100,60.60
1755211320.659802,423431,1382,1,HR,1,100,63.01
1755211321.618806,424390,1531,1,HR,1,100,62.89
1755211322.738810,425510,1712,1,HR,1,100,60.82
1755211323.498814,426270,1845,1,HR,1,100,64.85
1755211324.378818,427150,1979,1,HR,1,100,65.59
1755211325.471822,428243,2166,1,HR,1,100,63.36
1755211326.311826,429083,2299,1,HR,1,100,65.15
1755211327.111829,429883,2431,1,HR,1,100,67.34
1755211327.991833,430763,2581,1,HR,1,100,67.53
1755211329.311839,432083,2797,1,HR,1,100,62.62
1755211331.204847,433976,3114,1,HR,1,100,55.80
1755211331.844850,434616,3215,1,HR,1,100,64.23
1755211332.764854,435536,3363,1,HR,1,100,64.45
1755211333.844858,436616,3545,1,HR,1,100,62.47
1755211334.604861,437376,3662,1,HR,1,100,66.14
1755211335.457865,438229,3817,1,HR,1,100,67.31
1755211336.297869,439069,3949,1,HR,1,100,68.23
1755211337.097872,439869,4081,1,HR,1,100,69.73
1755211338.017876,440789,4230,1,HR,1,100,68.73
1755211338.897880,441669,4363,1,HR,1,100,68.61
1755211339.910884,442682,4531,1,HR,1,100,66.69
1755211340.670887,443442,4668,1,HR,1,100,69.42
1755211341.590891,444362,4818,1,HR,1,100,68.48
1755211342.430895,445202,4950,1,HR,1,100,69.14
1755211343.190898,445962,5083,1,HR,1,100,71.32
1755211343.869901,446641,5184,1,HR,1,100,75.08
1755211345.083906,447855,5383,1,HR,1,100,69.50
1755211345.842910,448614,5521,1,HR,1,100,71.60
1755211346.683913,449455,5653,1,HR,1,100,71.56
1755211347.602917,450374,5802,1,HR,1,100,70.15
1755211348.322920,451094,5918,1,HR,1,100,73.08
1755211349.162924,451934,6069,1,HR,1,100,72.72
1755211350.175928,452947,6233,1,HR,1,100,69.89
1755211351.135932,453907,6390,1,HR,1,100,68.25
1755211352.055936,454827,6536,1,HR,1,100,67.57
1755211353.055941,455827,6702,1,HR,1,100,65.89
1755211353.895944,456667,6835,1,HR,1,100,67.12
1755211354.668948,457440,6953,1,HR,1,100,69.75
1755211355.468951,458240,7087,1,HR,1,100,70.92
1755211358.148963,460920,7534,1,HR,1,100,60.13
1755211360.001970,462773,7832,1,HR,1,100,54.02
1755211360.721974,463493,7948,1,HR,1,100,60.53
1755211361.521977,464293,8068,1,HR,1,100,63.75
1755211364.134988,466906,8495,1,HR,1,100,54.71
1755211364.534990,467306,8565,1,HR,1,100,75.89
1755211365.534994,468306,8729,1,HR,1,100,72.35
1755211366.374998,469146,8868,1,HR,1,100,72.15
1755211367.095001,469866,8986,1,HR,1,100,74.63
1755211367.815004,470586,9101,1,HR,1,100,76.57
1755211368.575007,471346,9234,1,HR,1,100,77.10
1755211371.548020,474319,9717,1,HR,1,100,64.47
1755211372.388024,475159,9865,1,HR,1,100,66.01
1755211372.987026,475758,9950,1,HR,1,100,73.57
1755211373.801030,476572,10082,1,HR,1,100,73.89
1755211374.681033,477452,10233,1,HR,1,100,72.62
1755211375.481037,478252,10365,1,HR,1,100,73.15
1755211376.441041,479212,10520,1,HR,1,100,70.78
1755211377.520046,480291,10701,1,HR,1,100,67.40
1755211378.374049,481145,10833,1,HR,1,100,68.29
1755211379.174053,481945,10967,1,HR,1,100,69.78
1755211380.093057,482864,11117,1,HR,1,100,68.77
1755211380.893060,483664,11250,1,HR,1,100,70.15
1755211381.573063,484344,11372,1,HR,1,100,74.17
1755211384.106074,486877,11782,1,HR,1,100,62.98
1755211385.386079,488157,11998,1,HR,1,100,59.40
1755211386.146083,488917,12114,1,HR,1,100,63.74
1755211386.786085,489557,12202,1,HR,1,100,70.41
1755211387.586089,490357,12335,1,HR,1,100,71.43
1755211388.439093,491210,12481,1,HR,1,100,71.43
1755211389.559097,492330,12667,1,HR,1,100,67.46
1755211390.759103,493530,12847,1,HR,1,100,63.58
1755211391.559106,494330,12980,1,HR,1,100,66.12
1755211392.359109,495130,13119,1,HR,1,100,68.09
1755211393.332114,496103,13285,1,HR,1,100,66.85
1755211394.132117,496903,13420,1,HR,1,100,68.66
1755211394.972121,497743,13552,1,HR,1,100,69.28
1755211395.812124,498583,13684,1,HR,1,100,69.75
1755211396.412127,499183,13785,1,HR,1,100,76.48
1755211397.292131,500063,13940,1,HR,1,100,74.63
1755211398.545136,501316,14138,1,HR,1,100,68.80
1755211399.465140,502236,14288,1,HR,1,100,68.00
1755211400.225143,502996,14421,1,HR,1,100,70.44
1755211401.145147,503916,14571,1,HR,1,100,69.28
1755211401.945151,504716,14708,1,HR,1,100,70.55
1755211402.918155,505689,14857,1,HR,1,100,68.76
1755211403.878159,506649,15021,1,HR,1,100,67.37
1755211404.798163,507569,15173,1,HR,1,100,66.89
1755211405.878167,508649,15339,1,HR,1,100,64.37
1755211406.757171,509528,15486,1,HR,1,100,65.22
1755211407.651175,510422,15640,1,HR,1,100,65.88
1755211408.491179,511262,15772,1,HR,1,100,67.11
1755211409.251182,512022,15909,1,HR,1,100,69.74
1755211409.970185,512741,16024,1,HR,1,100,72.76
1755211411.050190,513821,16189,1,HR,1,100,68.94
1755211412.183195,514954,16358,1,HR,1,100,65.52
1755211413.184199,515955,16523,1,HR,1,100,64.30
1755211413.903202,516674,16640,1,HR,1,100,68.53
1755211414.583205,517354,16758,1,HR,1,100,72.91
1755211415.303208,518074,16874,1,HR,1,100,75.22
1755211416.103211,518874,17007,1,HR,1,100,75.17
1755211416.836214,519607,17123,1,HR,1,100,76.99
1755211417.836219,520607,17297,1,HR,1,100,73.21
1755211418.996224,521767,17494,1,HR,1,100,68.44
1755211419.756227,522527,17611,1,HR,1,100,70.77
1755211420.436230,523207,17727,1,HR,1,100,74.65
1755211421.196233,523967,17845,1,HR,1,100,75.61
1755211423.089241,525860,18161,1,HR,1,100,65.90
1755211424.289246,527060,18361,1,HR,1,100,62.36
1755211425.249251,528020,18510,1,HR,1,100,62.39
