LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1752778969.519730,846710.000,5909,1,BV,1,100,3.52
1752778974.518757,851709.000,6732,1,BV,1,100,3.53
1752778979.518784,856709.000,7553,1,BV,1,100,3.53
1752778984.517811,861708.000,8372,1,BV,1,100,3.53
1752778989.517838,866708.000,9198,1,BV,1,100,3.53
1752778994.517865,871708.000,10018,1,BV,1,100,3.53
1752778999.516892,876707.000,10856,1,BV,1,100,3.53
1752779004.515919,881706.000,11682,1,BV,1,100,3.53
1752779009.515945,886706.000,12505,1,BV,1,100,3.53
1752779014.514972,891705.000,13330,1,BV,1,100,3.53
1752779019.514999,896705.000,14152,1,BV,1,100,3.53
1752779024.514026,901704.000,14973,1,BV,1,100,3.53
1752779029.514053,906704.000,15796,1,BV,1,100,3.54
1752779034.513080,911703.000,16617,1,BV,1,100,3.53
1752779039.513107,916703.000,17457,1,BV,1,100,3.53
1752779044.512134,921702.000,18281,1,BV,1,100,3.53
1752779049.512161,926702.000,19101,1,BV,1,100,3.53
1752779054.511188,931701.000,19941,1,BV,1,100,3.54
1752779059.511215,936701.000,20761,1,BV,1,100,3.54
1752779064.510241,941700.000,21581,1,BV,1,100,3.53
1752779069.510268,946700.000,22405,1,BV,1,100,3.54
1752779074.509295,951699.000,23224,1,BV,1,100,3.54
1752779079.509322,956699.000,24049,1,BV,1,100,3.54
1752779084.508349,961698.000,24871,1,BV,1,100,3.54
1752779089.508376,966698.000,25693,1,BV,1,100,3.54
1752779094.507403,971697.000,26513,1,BV,1,100,3.54
1752779099.507430,976697.000,27337,1,BV,1,100,3.54
1752779104.506457,981696.000,28177,1,BV,1,100,3.54
1752779109.506484,986696.000,28997,1,BV,1,100,3.54
1752779114.505511,991695.000,29818,1,BV,1,100,3.54
1752779119.505538,996695.000,30641,1,BV,1,100,3.55
1752779124.504564,1001694.000,31479,1,BV,1,100,3.55
1752779129.504591,1006694.000,32302,1,BV,1,100,3.54
1752779134.503618,1011693.000,33125,1,BV,1,100,3.54
1752779139.503645,1016693.000,33869,1,BV,1,100,3.54
1752779144.502672,1021692.000,34691,1,BV,1,100,3.55
1752779149.502699,1026692.000,35515,1,BV,1,100,3.54
1752779154.501726,1031691.000,36337,1,BV,1,100,3.54
1752779159.501753,1036691.000,37158,1,BV,1,100,3.55
1752779164.500780,1041690.000,37977,1,BV,1,100,3.55
1752779169.500807,1046690.000,38798,1,BV,1,100,3.55
1752779174.499834,1051689.000,39622,1,BV,1,100,3.55
1752779179.499860,1056689.000,40428,1,BV,1,100,3.55
1752779184.498887,1061688.000,41251,1,BV,1,100,3.55
1752779189.498914,1066688.000,42072,1,BV,1,100,3.55
1752779194.497941,1071687.000,42875,1,BV,1,100,3.55
1752779199.497968,1076687.000,43697,1,BV,1,100,3.55
1752779204.496995,1081686.000,44520,1,BV,1,100,3.55
1752779209.497022,1086686.000,45343,1,BV,1,100,3.55
1752779214.496049,1091685.000,46165,1,BV,1,100,3.55
1752779219.496076,1096685.000,46989,1,BV,1,100,3.55
1752779224.495103,1101684.000,47795,1,BV,1,100,3.55
1752779229.495130,1106684.000,48617,1,BV,1,100,3.56
1752779234.494157,1111683.000,49443,1,BV,1,100,3.55
1752779239.494183,1116683.000,50263,1,BV,1,100,3.55
1752779244.493210,1121682.000,51090,1,BV,1,100,3.55
1752779249.493237,1126682.000,51891,1,BV,1,100,3.55
1752779254.492264,1131681.000,52714,1,BV,1,100,3.55
1752779259.492291,1136681.000,53536,1,BV,1,100,3.55
1752779264.491318,1141680.000,54358,1,BV,1,100,3.56
1752779269.491345,1146680.000,55163,1,BV,1,100,3.56
1752779274.490372,1151679.000,55984,1,BV,1,100,3.56
1752779279.490399,1156679.000,56809,1,BV,1,100,3.56
1752779284.489426,1161678.000,57631,1,BV,1,100,3.55
1752779289.489453,1166678.000,58451,1,BV,1,100,3.56
1752779294.488480,1171677.000,59256,1,BV,1,100,3.56
1752779299.488506,1176677.000,60081,1,BV,1,100,3.56
1752779304.487533,1181676.000,60902,1,BV,1,100,3.56
1752779309.487560,1186676.000,61723,1,BV,1,100,3.56
1752779314.487587,1191676.000,62547,1,BV,1,100,3.56
1752779319.486614,1196675.000,63369,1,BV,1,100,3.56
1752779324.485641,1201674.000,64176,1,BV,1,100,3.56
1752779329.485668,1206674.000,65000,1,BV,1,100,3.56
1752779334.484695,1211673.000,284,1,BV,1,100,3.56
1752779339.484722,1216673.000,1123,1,BV,1,100,3.56
1752779344.483749,1221672.000,1881,1,BV,1,100,3.56
1752779349.483776,1226672.000,2704,1,BV,1,100,3.56
1752779354.482802,1231671.000,3525,1,BV,1,100,3.57
1752779359.482829,1236671.000,4366,1,BV,1,100,3.56
1752779364.481856,1241670.000,5190,1,BV,1,100,3.56
1752779369.481883,1246670.000,6009,1,BV,1,100,3.56
1752779374.480910,1251669.000,6828,1,BV,1,100,3.57
1752779379.480937,1256669.000,7650,1,BV,1,100,3.56
1752779384.479964,1261668.000,8472,1,BV,1,100,3.57
1752779389.479991,1266668.000,9295,1,BV,1,100,3.57
1752779394.479018,1271667.000,10099,1,BV,1,100,3.57
1752779399.479045,1276667.000,10939,1,BV,1,100,3.57
1752779404.478072,1281666.000,11764,1,BV,1,100,3.57
1752779409.478099,1286666.000,12585,1,BV,1,100,3.57
1752779414.477125,1291665.000,13425,1,BV,1,100,3.57
1752779419.477152,1296665.000,14246,1,BV,1,100,3.57
1752779424.476179,1301664.000,15049,1,BV,1,100,3.57
1752779429.476206,1306664.000,15892,1,BV,1,100,3.57
1752779434.475233,1311663.000,16714,1,BV,1,100,3.57
1752779439.475260,1316663.000,17536,1,BV,1,100,3.57
1752779444.474287,1321662.000,18358,1,BV,1,100,3.57
1752779449.474314,1326662.000,19198,1,BV,1,100,3.57
1752779454.473341,1331661.000,20022,1,BV,1,100,3.57
1752779459.473368,1336661.000,20842,1,BV,1,100,3.57
1752779464.472395,1341660.000,21680,1,BV,1,100,3.57
1752779469.472421,1346660.000,22500,1,BV,1,100,3.58
1752779474.471448,1351659.000,23325,1,BV,1,100,3.57
1752779479.471475,1356659.000,24144,1,BV,1,100,3.58
1752779484.470502,1361658.000,24984,1,BV,1,100,3.57
1752779489.470529,1366658.000,25805,1,BV,1,100,3.58
1752779494.469556,1371657.000,26629,1,BV,1,100,3.58
1752779499.469583,1376657.000,27449,1,BV,1,100,3.58
1752779504.469610,1381657.000,28289,1,BV,1,100,3.58
1752779509.468637,1386656.000,29109,1,BV,1,100,3.58
1752779514.467664,1391655.000,29932,1,BV,1,100,3.58
1752779519.467691,1396655.000,30753,1,BV,1,100,3.58
1752779524.466718,1401654.000,31591,1,BV,1,100,3.58
1752779529.466744,1406654.000,32414,1,BV,1,100,3.58
1752779534.465771,1411653.000,33221,1,BV,1,100,3.58
1752779539.465798,1416653.000,34044,1,BV,1,100,3.58
