LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MY
1752622517.836352,329781.333,52826,3,MY,1,100,137
1752622517.876685,329821.667,52826,3,MY,1,100,136
1752622517.917019,329862.000,52826,3,MY,1,100,136
1752622517.956519,329901.500,52844,2,MY,1,100,136
1752622517.996020,329941.000,52844,2,MY,1,100,136
1752622518.036020,329981.000,52861,3,MY,1,100,137
1752622518.076020,330021.000,52861,3,MY,1,100,136
1752622518.116021,330061.000,52861,3,MY,1,100,135
1752622518.156021,330101.000,52876,2,MY,1,100,136
1752622518.196021,330141.000,52876,2,MY,1,100,136
1752622518.236022,330181.000,52895,3,MY,1,100,136
1752622518.276022,330221.000,52895,3,MY,1,100,137
1752622518.316022,330261.000,52895,3,MY,1,100,136
1752622518.356023,330301.000,52911,3,MY,1,100,136
1752622518.396023,330341.000,52911,3,MY,1,100,136
1752622518.436023,330381.000,52911,3,MY,1,100,136
1752622518.476023,330421.000,52931,2,MY,1,100,137
1752622518.516024,330461.000,52931,2,MY,1,100,137
1752622518.556357,330501.333,52945,3,MY,1,100,136
1752622518.596691,330541.667,52945,3,MY,1,100,136
1752622518.637025,330582.000,52945,3,MY,1,100,136
1752622518.672025,330617.000,52964,3,MY,1,100,137
1752622518.707025,330652.000,52964,3,MY,1,100,137
1752622518.742026,330687.000,52964,3,MY,1,100,136
1752622518.782026,330727.000,52980,2,MY,1,100,136
1752622518.822026,330767.000,52980,2,MY,1,100,136
1752622518.862027,330807.000,53000,3,MY,1,100,136
1752622518.902027,330847.000,53000,3,MY,1,100,135
1752622518.942027,330887.000,53000,3,MY,1,100,136
1752622518.982027,330927.000,53014,2,MY,1,100,137
1752622519.022028,330967.000,53014,2,MY,1,100,136
1752622519.062028,331007.000,53033,3,MY,1,100,136
1752622519.102028,331047.000,53033,3,MY,1,100,137
1752622519.142029,331087.000,53033,3,MY,1,100,135
1752622519.182029,331127.000,53050,2,MY,1,100,136
1752622519.222029,331167.000,53050,2,MY,1,100,136
1752622519.262030,331207.000,53067,3,MY,1,100,136
1752622519.302030,331247.000,53067,3,MY,1,100,136
1752622519.342030,331287.000,53067,3,MY,1,100,136
1752622519.382031,331327.000,53083,2,MY,1,100,136
1752622519.422031,331367.000,53083,2,MY,1,100,135
1752622519.462031,331407.000,53103,3,MY,1,100,136
1752622519.502032,331447.000,53103,3,MY,1,100,135
1752622519.542032,331487.000,53103,3,MY,1,100,136
1752622519.582032,331527.000,53119,2,MY,1,100,136
1752622519.622032,331567.000,53119,2,MY,1,100,135
1752622519.662033,331607.000,53136,3,MY,1,100,136
1752622519.702033,331647.000,53136,3,MY,1,100,136
1752622519.742033,331687.000,53136,3,MY,1,100,136
1752622519.782034,331727.000,53151,2,MY,1,100,136
1752622519.822034,331767.000,53151,2,MY,1,100,136
1752622519.862034,331807.000,53172,3,MY,1,100,135
1752622519.902035,331847.000,53172,3,MY,1,100,136
1752622519.942035,331887.000,53172,3,MY,1,100,136
1752622519.982035,331927.000,53188,3,MY,1,100,135
1752622520.022036,331967.000,53188,3,MY,1,100,136
1752622520.062036,332007.000,53188,3,MY,1,100,136
1752622520.102036,332047.000,53207,2,MY,1,100,136
1752622520.142037,332087.000,53207,2,MY,1,100,135
1752622520.182037,332127.000,53226,3,MY,1,100,136
1752622520.222037,332167.000,53226,3,MY,1,100,137
1752622520.262037,332207.000,53226,3,MY,1,100,136
1752622520.302038,332247.000,53241,2,MY,1,100,135
1752622520.342038,332287.000,53241,2,MY,1,100,137
1752622520.382038,332327.000,53257,3,MY,1,100,136
1752622520.422039,332367.000,53257,3,MY,1,100,136
1752622520.462039,332407.000,53257,3,MY,1,100,135
1752622520.502039,332447.000,53275,2,MY,1,100,136
1752622520.542040,332487.000,53275,2,MY,1,100,136
1752622520.582040,332527.000,53291,3,MY,1,100,136
1752622520.622040,332567.000,53291,3,MY,1,100,136
1752622520.662041,332607.000,53291,3,MY,1,100,137
1752622520.702041,332647.000,53308,2,MY,1,100,137
1752622520.742041,332687.000,53308,2,MY,1,100,136
1752622520.782042,332727.000,53325,3,MY,1,100,136
1752622520.822042,332767.000,53325,3,MY,1,100,137
1752622520.862042,332807.000,53325,3,MY,1,100,136
1752622520.902042,332847.000,53342,2,MY,1,100,136
1752622520.942043,332887.000,53342,2,MY,1,100,136
1752622520.982043,332927.000,53360,3,MY,1,100,136
1752622521.022043,332967.000,53360,3,MY,1,100,136
1752622521.062044,333007.000,53360,3,MY,1,100,136
1752622521.102044,333047.000,53375,2,MY,1,100,135
1752622521.142044,333087.000,53375,2,MY,1,100,137
1752622521.182045,333127.000,53392,3,MY,1,100,136
1752622521.222045,333167.000,53392,3,MY,1,100,136
1752622521.262045,333207.000,53392,3,MY,1,100,136
1752622521.302046,333247.000,53414,4,MY,1,100,137
1752622521.342046,333287.000,53414,4,MY,1,100,136
1752622521.382046,333327.000,53414,4,MY,1,100,136
1752622521.422047,333367.000,53414,4,MY,1,100,136
1752622521.462047,333407.000,53435,2,MY,1,100,136
1752622521.502047,333447.000,53435,2,MY,1,100,135
1752622521.542047,333487.000,53452,3,MY,1,100,137
1752622521.582048,333527.000,53452,3,MY,1,100,137
1752622521.622048,333567.000,53452,3,MY,1,100,136
1752622521.662048,333607.000,53468,2,MY,1,100,135
1752622521.702049,333647.000,53468,2,MY,1,100,136
1752622521.742049,333687.000,53483,3,MY,1,100,137
1752622521.782049,333727.000,53483,3,MY,1,100,135
1752622521.822050,333767.000,53483,3,MY,1,100,136
1752622521.862050,333807.000,53502,2,MY,1,100,136
1752622521.902050,333847.000,53502,2,MY,1,100,135
1752622521.942051,333887.000,53519,3,MY,1,100,136
1752622521.982051,333927.000,53519,3,MY,1,100,136
1752622522.022051,333967.000,53519,3,MY,1,100,136
1752622522.062052,334007.000,53537,2,MY,1,100,136
1752622522.102052,334047.000,53537,2,MY,1,100,136
1752622522.142052,334087.000,53555,3,MY,1,100,135
1752622522.182052,334127.000,53555,3,MY,1,100,136
1752622522.222053,334167.000,53555,3,MY,1,100,135
1752622522.262053,334207.000,53573,3,MY,1,100,136
1752622522.302053,334247.000,53573,3,MY,1,100,136
1752622522.342054,334287.000,53573,3,MY,1,100,136
1752622522.382054,334327.000,53590,2,MY,1,100,136
1752622522.422054,334367.000,53590,2,MY,1,100,136
1752622522.457721,334402.667,53607,3,MY,1,100,136
1752622522.493388,334438.333,53607,3,MY,1,100,136
1752622522.529055,334474.000,53607,3,MY,1,100,136
1752622522.569055,334514.000,53622,2,MY,1,100,136
1752622522.609056,334554.000,53622,2,MY,1,100,137
1752622522.649056,334594.000,53640,3,MY,1,100,137
1752622522.689056,334634.000,53640,3,MY,1,100,137
1752622522.729057,334674.000,53640,3,MY,1,100,136
1752622522.769057,334714.000,53657,3,MY,1,100,136
1752622522.809057,334754.000,53657,3,MY,1,100,137
1752622522.849058,334794.000,53657,3,MY,1,100,137
1752622522.889058,334834.000,53676,2,MY,1,100,136
1752622522.929058,334874.000,53676,2,MY,1,100,136
1752622522.969059,334914.000,53691,3,MY,1,100,135
1752622523.009059,334954.000,53691,3,MY,1,100,136
1752622523.049059,334994.000,53691,3,MY,1,100,137
1752622523.089060,335034.000,53709,2,MY,1,100,135
1752622523.129060,335074.000,53709,2,MY,1,100,135
1752622523.169060,335114.000,53727,3,MY,1,100,136
1752622523.209060,335154.000,53727,3,MY,1,100,136
1752622523.249061,335194.000,53727,3,MY,1,100,136
1752622523.289061,335234.000,53745,2,MY,1,100,135
1752622523.329061,335274.000,53745,2,MY,1,100,135
1752622523.369062,335314.000,53761,3,MY,1,100,136
1752622523.409062,335354.000,53761,3,MY,1,100,136
1752622523.449062,335394.000,53761,3,MY,1,100,136
1752622523.489063,335434.000,53779,2,MY,1,100,136
1752622523.529063,335474.000,53779,2,MY,1,100,135
1752622523.569063,335514.000,53796,3,MY,1,100,136
1752622523.609064,335554.000,53796,3,MY,1,100,137
1752622523.649064,335594.000,53796,3,MY,1,100,136
1752622523.689064,335634.000,53812,2,MY,1,100,136
1752622523.729065,335674.000,53812,2,MY,1,100,136
1752622523.769065,335714.000,53830,3,MY,1,100,136
1752622523.809065,335754.000,53830,3,MY,1,100,137
1752622523.849066,335794.000,53830,3,MY,1,100,136
1752622523.889066,335834.000,53844,2,MY,1,100,136
1752622523.929066,335874.000,53844,2,MY,1,100,134
1752622523.969066,335914.000,53861,3,MY,1,100,136
1752622524.009067,335954.000,53861,3,MY,1,100,136
1752622524.049067,335994.000,53861,3,MY,1,100,136
1752622524.089067,336034.000,53877,3,MY,1,100,136
1752622524.129068,336074.000,53877,3,MY,1,100,136
1752622524.169068,336114.000,53877,3,MY,1,100,135
1752622524.209068,336154.000,53899,2,MY,1,100,136
1752622524.249069,336194.000,53899,2,MY,1,100,135
1752622524.289069,336234.000,53913,3,MY,1,100,137
1752622524.329069,336274.000,53913,3,MY,1,100,135
1752622524.369070,336314.000,53913,3,MY,1,100,136
1752622524.409070,336354.000,53930,2,MY,1,100,135
1752622524.449070,336394.000,53930,2,MY,1,100,136
1752622524.489071,336434.000,53947,3,MY,1,100,136
1752622524.529071,336474.000,53947,3,MY,1,100,136
1752622524.569071,336514.000,53947,3,MY,1,100,136
1752622524.609071,336554.000,53964,2,MY,1,100,135
1752622524.649072,336594.000,53964,2,MY,1,100,136
1752622524.689072,336634.000,53978,3,MY,1,100,136
1752622524.729072,336674.000,53978,3,MY,1,100,136
1752622524.769073,336714.000,53978,3,MY,1,100,136
1752622524.809073,336754.000,53998,2,MY,1,100,136
1752622524.849073,336794.000,53998,2,MY,1,100,136
1752622524.889074,336834.000,54018,3,MY,1,100,137
1752622524.929074,336874.000,54018,3,MY,1,100,136
1752622524.969074,336914.000,54018,3,MY,1,100,136
1752622525.009075,336954.000,54035,2,MY,1,100,136
1752622525.049075,336994.000,54035,2,MY,1,100,136
1752622525.089075,337034.000,54049,3,MY,1,100,136
1752622525.129076,337074.000,54049,3,MY,1,100,135
1752622525.169076,337114.000,54049,3,MY,1,100,136
1752622525.209076,337154.000,54067,2,MY,1,100,135
1752622525.249076,337194.000,54067,2,MY,1,100,137
1752622525.289077,337234.000,54083,3,MY,1,100,136
1752622525.329077,337274.000,54083,3,MY,1,100,136
1752622525.369077,337314.000,54083,3,MY,1,100,136
1752622525.409078,337354.000,54102,3,MY,1,100,135
1752622525.449078,337394.000,54102,3,MY,1,100,136
1752622525.489078,337434.000,54102,3,MY,1,100,136
1752622525.529079,337474.000,54118,2,MY,1,100,136
1752622525.569079,337514.000,54118,2,MY,1,100,136
1752622525.609079,337554.000,54136,3,MY,1,100,136
1752622525.649080,337594.000,54136,3,MY,1,100,135
1752622525.689080,337634.000,54136,3,MY,1,100,136
1752622525.729080,337674.000,54152,2,MY,1,100,135
1752622525.769081,337714.000,54152,2,MY,1,100,137
1752622525.809081,337754.000,54170,3,MY,1,100,136
1752622525.849081,337794.000,54170,3,MY,1,100,135
1752622525.889081,337834.000,54170,3,MY,1,100,136
1752622525.929082,337874.000,54185,2,MY,1,100,136
1752622525.969082,337914.000,54185,2,MY,1,100,135
1752622526.009082,337954.000,54203,3,MY,1,100,136
1752622526.049083,337994.000,54203,3,MY,1,100,135
1752622526.089083,338034.000,54203,3,MY,1,100,135
1752622526.128583,338073.500,54220,2,MY,1,100,135
1752622526.168084,338113.000,54220,2,MY,1,100,136
1752622526.208084,338153.000,54237,3,MY,1,100,136
1752622526.248084,338193.000,54237,3,MY,1,100,136
1752622526.288085,338233.000,54237,3,MY,1,100,136
1752622526.328085,338273.000,54255,2,MY,1,100,136
1752622526.368085,338313.000,54255,2,MY,1,100,136
1752622526.408086,338353.000,54278,4,MY,1,100,136
1752622526.448086,338393.000,54278,4,MY,1,100,136
1752622526.488086,338433.000,54278,4,MY,1,100,137
1752622526.528086,338473.000,54278,4,MY,1,100,137
1752622526.568087,338513.000,54293,3,MY,1,100,136
1752622526.608087,338553.000,54293,3,MY,1,100,136
1752622526.648087,338593.000,54293,3,MY,1,100,137
1752622526.683754,338628.667,54311,3,MY,1,100,136
1752622526.719421,338664.333,54311,3,MY,1,100,136
1752622526.755088,338700.000,54311,3,MY,1,100,137
1752622526.795089,338740.000,54328,2,MY,1,100,135
1752622526.835089,338780.000,54328,2,MY,1,100,136
1752622526.875089,338820.000,54347,3,MY,1,100,135
1752622526.915089,338860.000,54347,3,MY,1,100,136
1752622526.955090,338900.000,54347,3,MY,1,100,136
1752622526.995090,338940.000,54365,2,MY,1,100,136
1752622527.035090,338980.000,54365,2,MY,1,100,136
1752622527.075091,339020.000,54380,3,MY,1,100,136
1752622527.115091,339060.000,54380,3,MY,1,100,136
1752622527.155091,339100.000,54380,3,MY,1,100,135
1752622527.195092,339140.000,54397,2,MY,1,100,135
1752622527.235092,339180.000,54397,2,MY,1,100,135
1752622527.275092,339220.000,54416,3,MY,1,100,136
1752622527.315093,339260.000,54416,3,MY,1,100,136
1752622527.355093,339300.000,54416,3,MY,1,100,135
1752622527.395093,339340.000,54432,2,MY,1,100,136
1752622527.435094,339380.000,54432,2,MY,1,100,136
1752622527.475094,339420.000,54448,3,MY,1,100,136
1752622527.515094,339460.000,54448,3,MY,1,100,136
1752622527.555094,339500.000,54448,3,MY,1,100,136
1752622527.595095,339540.000,54468,3,MY,1,100,137
1752622527.635095,339580.000,54468,3,MY,1,100,136
1752622527.675095,339620.000,54468,3,MY,1,100,137
1752622527.715096,339660.000,54485,2,MY,1,100,136
1752622527.755096,339700.000,54485,2,MY,1,100,136
1752622527.795096,339740.000,54502,3,MY,1,100,135
1752622527.835097,339780.000,54502,3,MY,1,100,137
1752622527.875097,339820.000,54502,3,MY,1,100,136
1752622527.915097,339860.000,54517,2,MY,1,100,136
1752622527.955098,339900.000,54517,2,MY,1,100,136
1752622527.995098,339940.000,54535,3,MY,1,100,136
1752622528.035098,339980.000,54535,3,MY,1,100,136
1752622528.075099,340020.000,54535,3,MY,1,100,136
1752622528.115099,340060.000,54552,2,MY,1,100,136
1752622528.155099,340100.000,54552,2,MY,1,100,136
1752622528.195099,340140.000,54573,3,MY,1,100,136
1752622528.235100,340180.000,54573,3,MY,1,100,136
1752622528.275100,340220.000,54573,3,MY,1,100,137
1752622528.315100,340260.000,54588,2,MY,1,100,136
1752622528.355101,340300.000,54588,2,MY,1,100,136
1752622528.395101,340340.000,54604,3,MY,1,100,135
1752622528.435101,340380.000,54604,3,MY,1,100,136
1752622528.475102,340420.000,54604,3,MY,1,100,135
1752622528.515102,340460.000,54622,2,MY,1,100,136
1752622528.555102,340500.000,54622,2,MY,1,100,136
1752622528.595103,340540.000,54638,3,MY,1,100,135
1752622528.635103,340580.000,54638,3,MY,1,100,136
1752622528.675103,340620.000,54638,3,MY,1,100,136
1752622528.715104,340660.000,54654,2,MY,1,100,136
1752622528.755104,340700.000,54654,2,MY,1,100,137
1752622528.795104,340740.000,54672,3,MY,1,100,135
1752622528.835104,340780.000,54672,3,MY,1,100,136
1752622528.875105,340820.000,54672,3,MY,1,100,137
1752622528.915105,340860.000,54691,2,MY,1,100,136
1752622528.955105,340900.000,54691,2,MY,1,100,136
1752622528.995106,340940.000,54709,3,MY,1,100,136
1752622529.035106,340980.000,54709,3,MY,1,100,136
1752622529.075106,341020.000,54709,3,MY,1,100,136
1752622529.115107,341060.000,54725,2,MY,1,100,136
1752622529.155107,341100.000,54725,2,MY,1,100,136
1752622529.195107,341140.000,54741,3,MY,1,100,135
1752622529.235108,341180.000,54741,3,MY,1,100,136
1752622529.275108,341220.000,54741,3,MY,1,100,136
1752622529.315108,341260.000,54758,3,MY,1,100,136
1752622529.355109,341300.000,54758,3,MY,1,100,136
1752622529.395109,341340.000,54758,3,MY,1,100,136
1752622529.435109,341380.000,54774,2,MY,1,100,136
1752622529.475109,341420.000,54774,2,MY,1,100,137
1752622529.515110,341460.000,54796,3,MY,1,100,135
1752622529.555110,341500.000,54796,3,MY,1,100,135
1752622529.595110,341540.000,54796,3,MY,1,100,136
1752622529.635111,341580.000,54810,2,MY,1,100,136
1752622529.675111,341620.000,54810,2,MY,1,100,137
1752622529.715111,341660.000,54829,3,MY,1,100,136
1752622529.755112,341700.000,54829,3,MY,1,100,135
1752622529.795112,341740.000,54829,3,MY,1,100,136
1752622529.835112,341780.000,54846,2,MY,1,100,135
1752622529.875113,341820.000,54846,2,MY,1,100,136
1752622529.915113,341860.000,54867,3,MY,1,100,137
1752622529.955113,341900.000,54867,3,MY,1,100,135
1752622529.995114,341940.000,54867,3,MY,1,100,136
1752622530.035114,341980.000,54881,2,MY,1,100,136
1752622530.075114,342020.000,54881,2,MY,1,100,136
1752622530.115114,342060.000,54899,3,MY,1,100,135
1752622530.155115,342100.000,54899,3,MY,1,100,136
1752622530.195115,342140.000,54899,3,MY,1,100,136
1752622530.235115,342180.000,54917,2,MY,1,100,136
1752622530.275116,342220.000,54917,2,MY,1,100,136
1752622530.310783,342255.667,54936,3,MY,1,100,135
1752622530.346450,342291.333,54936,3,MY,1,100,136
1752622530.382117,342327.000,54936,3,MY,1,100,136
1752622530.422117,342367.000,54950,3,MY,1,100,137
1752622530.462117,342407.000,54950,3,MY,1,100,136
1752622530.502118,342447.000,54950,3,MY,1,100,135
1752622530.542118,342487.000,54968,2,MY,1,100,135
1752622530.582118,342527.000,54968,2,MY,1,100,136
1752622530.621785,342566.667,54984,3,MY,1,100,136
1752622530.661452,342606.333,54984,3,MY,1,100,136
1752622530.701119,342646.000,54984,3,MY,1,100,137
1752622530.741119,342686.000,55001,2,MY,1,100,137
1752622530.781120,342726.000,55001,2,MY,1,100,137
1752622530.821120,342766.000,55018,3,MY,1,100,136
1752622530.861120,342806.000,55018,3,MY,1,100,137
1752622530.901121,342846.000,55018,3,MY,1,100,135
1752622530.941121,342886.000,55035,2,MY,1,100,136
1752622530.981121,342926.000,55035,2,MY,1,100,136
1752622531.021122,342966.000,55053,3,MY,1,100,136
1752622531.061122,343006.000,55053,3,MY,1,100,136
1752622531.101122,343046.000,55053,3,MY,1,100,135
1752622531.141123,343086.000,55071,3,MY,1,100,136
1752622531.181123,343126.000,55071,3,MY,1,100,136
1752622531.221123,343166.000,55071,3,MY,1,100,136
1752622531.261123,343206.000,55086,2,MY,1,100,136
1752622531.301124,343246.000,55086,2,MY,1,100,135
1752622531.341124,343286.000,55102,3,MY,1,100,136
1752622531.381124,343326.000,55102,3,MY,1,100,135
1752622531.421125,343366.000,55102,3,MY,1,100,135
1752622531.461125,343406.000,55118,2,MY,1,100,137
1752622531.501125,343446.000,55118,2,MY,1,100,136
1752622531.541126,343486.000,55143,4,MY,1,100,136
1752622531.581126,343526.000,55143,4,MY,1,100,136
1752622531.621126,343566.000,55143,4,MY,1,100,136
1752622531.661127,343606.000,55143,4,MY,1,100,136
1752622531.701127,343646.000,55161,2,MY,1,100,137
1752622531.741127,343686.000,55161,2,MY,1,100,136
1752622531.781128,343726.000,55179,3,MY,1,100,136
1752622531.821128,343766.000,55179,3,MY,1,100,136
1752622531.861128,343806.000,55179,3,MY,1,100,136
1752622531.901128,343846.000,55193,2,MY,1,100,136
1752622531.941129,343886.000,55193,2,MY,1,100,135
1752622531.981129,343926.000,55210,3,MY,1,100,136
1752622532.021129,343966.000,55210,3,MY,1,100,136
1752622532.061130,344006.000,55210,3,MY,1,100,137
1752622532.101130,344046.000,55226,2,MY,1,100,135
1752622532.141130,344086.000,55226,2,MY,1,100,137
1752622532.181131,344126.000,55248,3,MY,1,100,137
1752622532.221131,344166.000,55248,3,MY,1,100,136
1752622532.261131,344206.000,55248,3,MY,1,100,137
1752622532.301132,344246.000,55262,2,MY,1,100,136
1752622532.341132,344286.000,55262,2,MY,1,100,135
1752622532.381132,344326.000,55279,3,MY,1,100,136
1752622532.421133,344366.000,55279,3,MY,1,100,136
1752622532.461133,344406.000,55279,3,MY,1,100,136
1752622532.501133,344446.000,55296,3,MY,1,100,136
1752622532.541133,344486.000,55296,3,MY,1,100,136
1752622532.581134,344526.000,55296,3,MY,1,100,136
1752622532.621134,344566.000,55313,2,MY,1,100,136
1752622532.661134,344606.000,55313,2,MY,1,100,136
1752622532.701135,344646.000,55329,3,MY,1,100,135
1752622532.741135,344686.000,55329,3,MY,1,100,136
1752622532.781135,344726.000,55329,3,MY,1,100,136
1752622532.821136,344766.000,55347,2,MY,1,100,136
1752622532.861136,344806.000,55347,2,MY,1,100,136
1752622532.901136,344846.000,55365,3,MY,1,100,137
1752622532.941137,344886.000,55365,3,MY,1,100,136
1752622532.981137,344926.000,55365,3,MY,1,100,136
1752622533.021137,344966.000,55382,2,MY,1,100,136
1752622533.061138,345006.000,55382,2,MY,1,100,136
1752622533.101138,345046.000,55397,3,MY,1,100,136
1752622533.141138,345086.000,55397,3,MY,1,100,136
1752622533.181138,345126.000,55397,3,MY,1,100,136
1752622533.221139,345166.000,55416,2,MY,1,100,136
1752622533.261139,345206.000,55416,2,MY,1,100,136
1752622533.301139,345246.000,55432,3,MY,1,100,135
1752622533.341140,345286.000,55432,3,MY,1,100,136
1752622533.381140,345326.000,55432,3,MY,1,100,137
1752622533.421140,345366.000,55449,2,MY,1,100,135
1752622533.461141,345406.000,55449,2,MY,1,100,136
1752622533.501141,345446.000,55470,3,MY,1,100,136
1752622533.541141,345486.000,55470,3,MY,1,100,135
1752622533.581142,345526.000,55470,3,MY,1,100,136
1752622533.621142,345566.000,55485,2,MY,1,100,136
1752622533.661142,345606.000,55485,2,MY,1,100,136
1752622533.701143,345646.000,55501,3,MY,1,100,136
1752622533.741143,345686.000,55501,3,MY,1,100,136
1752622533.781143,345726.000,55501,3,MY,1,100,136
1752622533.821143,345766.000,55519,3,MY,1,100,136
1752622533.861144,345806.000,55519,3,MY,1,100,136
1752622533.901144,345846.000,55519,3,MY,1,100,137
1752622533.941144,345886.000,55535,2,MY,1,100,137
1752622533.981145,345926.000,55535,2,MY,1,100,137
1752622534.021145,345966.000,55550,3,MY,1,100,135
1752622534.061145,346006.000,55550,3,MY,1,100,136
1752622534.101146,346046.000,55550,3,MY,1,100,136
1752622534.141146,346086.000,55569,2,MY,1,100,137
1752622534.181146,346126.000,55569,2,MY,1,100,136
1752622534.221147,346166.000,55588,3,MY,1,100,136
1752622534.261147,346206.000,55588,3,MY,1,100,136
1752622534.301147,346246.000,55588,3,MY,1,100,136
1752622534.341148,346286.000,55606,2,MY,1,100,136
1752622534.381148,346326.000,55606,2,MY,1,100,136
1752622534.421148,346366.000,55621,3,MY,1,100,136
1752622534.461148,346406.000,55621,3,MY,1,100,136
1752622534.501149,346446.000,55621,3,MY,1,100,136
1752622534.536816,346481.667,55640,3,MY,1,100,136
1752622534.572483,346517.333,55640,3,MY,1,100,135
1752622534.608150,346553.000,55640,3,MY,1,100,135
1752622534.647650,346592.500,55657,2,MY,1,100,135
1752622534.687150,346632.000,55657,2,MY,1,100,136
1752622534.727151,346672.000,55673,3,MY,1,100,136
1752622534.767151,346712.000,55673,3,MY,1,100,136
1752622534.807151,346752.000,55673,3,MY,1,100,137
1752622534.847651,346792.500,55691,2,MY,1,100,136
1752622534.888152,346833.000,55691,2,MY,1,100,135
1752622534.927819,346872.667,55711,3,MY,1,100,135
1752622534.967486,346912.333,55711,3,MY,1,100,136
1752622535.007153,346952.000,55711,3,MY,1,100,136
1752622535.047153,346992.000,55728,2,MY,1,100,136
1752622535.087153,347032.000,55728,2,MY,1,100,136
1752622535.127487,347072.333,55745,3,MY,1,100,136
1752622535.167821,347112.667,55745,3,MY,1,100,136
1752622535.208154,347153.000,55745,3,MY,1,100,136
1752622535.248155,347193.000,55761,2,MY,1,100,136
1752622535.288155,347233.000,55761,2,MY,1,100,136
1752622535.328155,347273.000,55778,3,MY,1,100,136
1752622535.368156,347313.000,55778,3,MY,1,100,136
1752622535.408156,347353.000,55778,3,MY,1,100,135
1752622535.448156,347393.000,55795,2,MY,1,100,136
1752622535.488156,347433.000,55795,2,MY,1,100,136
1752622535.528157,347473.000,55814,3,MY,1,100,136
1752622535.568157,347513.000,55814,3,MY,1,100,136
1752622535.608157,347553.000,55814,3,MY,1,100,136
1752622535.648158,347593.000,55833,3,MY,1,100,135
1752622535.688158,347633.000,55833,3,MY,1,100,136
1752622535.728158,347673.000,55833,3,MY,1,100,135
1752622535.768159,347713.000,55849,2,MY,1,100,136
1752622535.808159,347753.000,55849,2,MY,1,100,137
1752622535.848159,347793.000,55867,3,MY,1,100,136
1752622535.888160,347833.000,55867,3,MY,1,100,136
1752622535.928160,347873.000,55867,3,MY,1,100,135
1752622535.968160,347913.000,55883,2,MY,1,100,136
1752622536.008161,347953.000,55883,2,MY,1,100,136
1752622536.048161,347993.000,55900,3,MY,1,100,136
1752622536.088161,348033.000,55900,3,MY,1,100,136
1752622536.128161,348073.000,55900,3,MY,1,100,136
1752622536.168162,348113.000,55915,2,MY,1,100,136
1752622536.208162,348153.000,55915,2,MY,1,100,135
1752622536.248162,348193.000,55934,3,MY,1,100,135
1752622536.288163,348233.000,55934,3,MY,1,100,136
1752622536.328163,348273.000,55934,3,MY,1,100,136
1752622536.368163,348313.000,55950,2,MY,1,100,135
1752622536.408164,348353.000,55950,2,MY,1,100,136
1752622536.448164,348393.000,55970,3,MY,1,100,136
1752622536.488164,348433.000,55970,3,MY,1,100,136
1752622536.528165,348473.000,55970,3,MY,1,100,136
1752622536.568165,348513.000,55984,2,MY,1,100,137
1752622536.608165,348553.000,55984,2,MY,1,100,136
1752622536.648166,348593.000,56006,4,MY,1,100,136
1752622536.688166,348633.000,56006,4,MY,1,100,136
1752622536.728166,348673.000,56006,4,MY,1,100,136
1752622536.768166,348713.000,56006,4,MY,1,100,136
1752622536.808167,348753.000,56024,3,MY,1,100,136
1752622536.848167,348793.000,56024,3,MY,1,100,135
1752622536.888167,348833.000,56024,3,MY,1,100,135
1752622536.928168,348873.000,56041,2,MY,1,100,135
1752622536.968168,348913.000,56041,2,MY,1,100,136
1752622537.008168,348953.000,56059,3,MY,1,100,136
1752622537.048169,348993.000,56059,3,MY,1,100,136
1752622537.088169,349033.000,56059,3,MY,1,100,135
1752622537.128169,349073.000,56075,2,MY,1,100,136
1752622537.168170,349113.000,56075,2,MY,1,100,136
1752622537.208170,349153.000,56091,3,MY,1,100,136
1752622537.248170,349193.000,56091,3,MY,1,100,137
1752622537.288171,349233.000,56091,3,MY,1,100,136
1752622537.328171,349273.000,56108,2,MY,1,100,137
1752622537.368171,349313.000,56108,2,MY,1,100,136
1752622537.408172,349353.000,56124,3,MY,1,100,135
1752622537.448172,349393.000,56124,3,MY,1,100,136
1752622537.488172,349433.000,56124,3,MY,1,100,137
1752622537.528172,349473.000,56142,2,MY,1,100,137
1752622537.568173,349513.000,56142,2,MY,1,100,137
1752622537.608173,349553.000,56158,3,MY,1,100,136
1752622537.648173,349593.000,56158,3,MY,1,100,136
1752622537.688174,349633.000,56158,3,MY,1,100,136
1752622537.728174,349673.000,56175,2,MY,1,100,136
1752622537.768174,349713.000,56175,2,MY,1,100,136
1752622537.808175,349753.000,56192,3,MY,1,100,136
1752622537.848175,349793.000,56192,3,MY,1,100,135
1752622537.888175,349833.000,56192,3,MY,1,100,136
1752622537.928176,349873.000,56209,2,MY,1,100,136
1752622537.968176,349913.000,56209,2,MY,1,100,137
1752622538.008176,349953.000,56223,3,MY,1,100,136
1752622538.048177,349993.000,56223,3,MY,1,100,135
1752622538.088177,350033.000,56223,3,MY,1,100,135
1752622538.128177,350073.000,56241,3,MY,1,100,136
1752622538.168177,350113.000,56241,3,MY,1,100,136
1752622538.208178,350153.000,56241,3,MY,1,100,135
1752622538.248178,350193.000,56257,2,MY,1,100,136
1752622538.288178,350233.000,56257,2,MY,1,100,136
1752622538.328179,350273.000,56278,3,MY,1,100,136
1752622538.368179,350313.000,56278,3,MY,1,100,136
