LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1752622350.685712,162632.000,24638,1,TH,1,100,36.379
1752622350.818713,162765.000,24657,1,TH,1,100,36.386
1752622350.951714,162898.000,24674,1,TH,1,100,36.389
1752622351.085715,163032.000,24707,1,TH,1,100,36.389
1752622351.218716,163165.000,24725,1,TH,1,100,36.330
1752622351.351717,163298.000,24741,1,TH,1,100,36.330
1752622351.484718,163431.000,24773,1,TH,1,100,36.381
1752622351.618719,163565.000,24792,1,TH,1,100,36.381
1752622351.751720,163698.000,24808,1,TH,1,100,36.500
1752622351.884721,163831.000,24840,1,TH,1,100,36.508
1752622352.018722,163965.000,24859,1,TH,1,100,36.420
1752622352.151723,164098.000,24875,1,TH,1,100,36.420
1752622352.285724,164232.000,24916,1,TH,1,100,36.356
1752622352.418725,164365.000,24933,1,TH,1,100,36.363
1752622352.551726,164498.000,24950,1,TH,1,100,36.463
1752622352.684727,164631.000,24981,1,TH,1,100,36.463
1752622352.818728,164765.000,24998,1,TH,1,100,36.368
1752622352.951730,164898.000,25017,1,TH,1,100,36.368
1752622353.084731,165031.000,25048,1,TH,1,100,36.414
1752622353.218732,165165.000,25066,1,TH,1,100,36.414
1752622353.351733,165298.000,25084,1,TH,1,100,36.405
1752622353.484734,165431.000,25101,1,TH,1,100,36.412
1752622353.618735,165565.000,25137,1,TH,1,100,36.434
1752622353.751736,165698.000,25153,1,TH,1,100,36.434
1752622353.884737,165831.000,25171,1,TH,1,100,36.482
1752622354.018738,165965.000,25204,1,TH,1,100,36.482
1752622354.151739,166098.000,25222,1,TH,1,100,36.448
1752622354.284740,166231.000,25240,1,TH,1,100,36.455
1752622354.418741,166365.000,25273,1,TH,1,100,36.357
1752622354.551742,166498.000,25290,1,TH,1,100,36.357
1752622354.684743,166631.000,25307,1,TH,1,100,36.442
1752622354.818744,166765.000,25343,1,TH,1,100,36.442
1752622354.951745,166898.000,25361,1,TH,1,100,36.462
1752622355.084746,167031.000,25378,1,TH,1,100,36.469
1752622355.217747,167164.000,25412,1,TH,1,100,36.379
1752622355.351748,167298.000,25428,1,TH,1,100,36.379
1752622355.484749,167431.000,25447,1,TH,1,100,36.547
1752622355.617750,167564.000,25464,1,TH,1,100,36.547
1752622355.751751,167698.000,25495,1,TH,1,100,36.533
1752622355.884752,167831.000,25513,1,TH,1,100,36.533
1752622356.017753,167964.000,25529,1,TH,1,100,36.476
1752622356.151755,168098.000,25565,1,TH,1,100,36.483
1752622356.284756,168231.000,25582,1,TH,1,100,36.466
1752622356.417757,168364.000,25598,1,TH,1,100,36.466
1752622356.551758,168498.000,25632,1,TH,1,100,36.459
1752622356.684759,168631.000,25649,1,TH,1,100,36.459
1752622356.817760,168764.000,25669,1,TH,1,100,36.427
1752622356.951761,168898.000,25701,1,TH,1,100,36.434
1752622357.084762,169031.000,25718,1,TH,1,100,36.688
1752622357.217763,169164.000,25737,1,TH,1,100,36.688
1752622357.351264,169297.500,25777,2,TH,1,100,36.512
1752622357.484765,169431.000,25777,2,TH,1,100,36.512
1752622357.617766,169564.000,25809,1,TH,1,100,36.519
1752622357.750767,169697.000,25825,1,TH,1,100,36.527
1752622357.884768,169831.000,25845,1,TH,1,100,36.497
1752622358.017769,169964.000,25878,1,TH,1,100,36.497
1752622358.150770,170097.000,25894,1,TH,1,100,36.456
1752622358.284771,170231.000,25914,1,TH,1,100,36.456
1752622358.417772,170364.000,25947,1,TH,1,100,36.548
1752622358.550773,170497.000,25964,1,TH,1,100,36.556
1752622358.684774,170631.000,25983,1,TH,1,100,36.536
1752622358.817775,170764.000,25999,1,TH,1,100,36.536
1752622358.950776,170897.000,26031,1,TH,1,100,36.599
1752622359.084777,171031.000,26048,1,TH,1,100,36.599
1752622359.217778,171164.000,26065,1,TH,1,100,36.604
1752622359.350780,171297.000,26100,1,TH,1,100,36.604
1752622359.484781,171431.000,26117,1,TH,1,100,36.572
1752622359.617782,171564.000,26134,1,TH,1,100,36.580
1752622359.750783,171697.000,26167,1,TH,1,100,36.513
1752622359.884784,171831.000,26187,1,TH,1,100,36.513
1752622360.017785,171964.000,26205,1,TH,1,100,36.509
1752622360.150786,172097.000,26237,1,TH,1,100,36.516
1752622360.284787,172231.000,26254,1,TH,1,100,36.579
1752622360.417788,172364.000,26272,1,TH,1,100,36.579
1752622360.550789,172497.000,26306,1,TH,1,100,36.547
1752622360.684790,172631.000,26323,1,TH,1,100,36.547
1752622360.817791,172764.000,26339,1,TH,1,100,36.627
1752622360.950792,172897.000,26357,1,TH,1,100,36.627
1752622361.084793,173031.000,26390,1,TH,1,100,36.583
1752622361.217794,173164.000,26407,1,TH,1,100,36.591
1752622361.350795,173297.000,26424,1,TH,1,100,36.547
1752622361.483796,173430.000,26458,1,TH,1,100,36.547
1752622361.617797,173564.000,26474,1,TH,1,100,36.596
1752622361.750798,173697.000,26491,1,TH,1,100,36.596
1752622361.883799,173830.000,26525,1,TH,1,100,36.568
1752622362.017800,173964.000,26541,1,TH,1,100,36.576
1752622362.150801,174097.000,26560,1,TH,1,100,36.593
1752622362.284802,174231.000,26592,1,TH,1,100,36.593
1752622362.417804,174364.000,26610,1,TH,1,100,36.524
1752622362.550805,174497.000,26635,1,TH,1,100,36.524
1752622362.683806,174630.000,26666,1,TH,1,100,36.565
1752622362.817807,174764.000,26682,1,TH,1,100,36.565
1752622362.950808,174897.000,26702,1,TH,1,100,36.512
1752622363.083809,175030.000,26720,1,TH,1,100,36.519
1752622363.217810,175164.000,26752,1,TH,1,100,36.534
1752622363.350811,175297.000,26769,1,TH,1,100,36.534
1752622363.483812,175430.000,26785,1,TH,1,100,36.587
1752622363.617813,175564.000,26819,1,TH,1,100,36.587
1752622363.750814,175697.000,26836,1,TH,1,100,36.526
1752622363.883815,175830.000,26855,1,TH,1,100,36.533
1752622364.017816,175964.000,26888,1,TH,1,100,36.660
1752622364.150817,176097.000,26905,1,TH,1,100,36.660
1752622364.283818,176230.000,26922,1,TH,1,100,36.577
1752622364.416819,176363.000,26955,1,TH,1,100,36.577
1752622364.550820,176497.000,26973,1,TH,1,100,36.636
1752622364.683821,176630.000,26991,1,TH,1,100,36.636
1752622364.816822,176763.000,27008,1,TH,1,100,36.599
1752622364.950823,176897.000,27044,1,TH,1,100,36.606
1752622365.083824,177030.000,27060,1,TH,1,100,36.562
1752622365.216825,177163.000,27078,1,TH,1,100,36.562
1752622365.350826,177297.000,27113,1,TH,1,100,36.642
1752622365.483827,177430.000,27129,1,TH,1,100,36.642
1752622365.616829,177563.000,27147,1,TH,1,100,36.628
1752622365.750830,177697.000,27178,1,TH,1,100,36.635
1752622365.883831,177830.000,27197,1,TH,1,100,36.684
1752622366.016832,177963.000,27216,1,TH,1,100,36.684
1752622366.150833,178097.000,27248,1,TH,1,100,36.601
1752622366.283834,178230.000,27264,1,TH,1,100,36.601
1752622366.416835,178363.000,27281,1,TH,1,100,36.671
1752622366.550836,178497.000,27317,1,TH,1,100,36.679
1752622366.683837,178630.000,27333,1,TH,1,100,36.642
1752622366.816838,178763.000,27350,1,TH,1,100,36.642
1752622366.950839,178897.000,27369,1,TH,1,100,36.690
1752622367.083840,179030.000,27402,1,TH,1,100,36.690
1752622367.216841,179163.000,27420,1,TH,1,100,36.617
1752622367.350842,179297.000,27438,1,TH,1,100,36.617
1752622367.483843,179430.000,27472,1,TH,1,100,36.617
1752622367.616844,179563.000,27494,1,TH,1,100,36.625
1752622367.749845,179696.000,27514,1,TH,1,100,36.619
1752622367.883846,179830.000,27546,1,TH,1,100,36.619
1752622368.016847,179963.000,27563,1,TH,1,100,36.668
1752622368.149848,180096.000,27581,1,TH,1,100,36.668
1752622368.283849,180230.000,27617,1,TH,1,100,36.634
1752622368.416850,180363.000,27634,1,TH,1,100,36.641
1752622368.549851,180496.000,27651,1,TH,1,100,36.714
1752622368.683852,180630.000,27684,1,TH,1,100,36.714
1752622368.816854,180763.000,27701,1,TH,1,100,36.672
1752622368.949855,180896.000,27720,1,TH,1,100,36.672
1752622369.083856,181030.000,27751,1,TH,1,100,36.628
1752622369.216857,181163.000,27769,1,TH,1,100,36.628
1752622369.349858,181296.000,27787,1,TH,1,100,36.689
1752622369.483859,181430.000,27804,1,TH,1,100,36.689
1752622369.616860,181563.000,27838,1,TH,1,100,36.672
1752622369.749861,181696.000,27854,1,TH,1,100,36.680
1752622369.883862,181830.000,27872,1,TH,1,100,36.806
1752622370.016863,181963.000,27907,1,TH,1,100,36.806
1752622370.149864,182096.000,27925,1,TH,1,100,36.721
1752622370.283865,182230.000,27943,1,TH,1,100,36.728
1752622370.416866,182363.000,27976,1,TH,1,100,36.743
1752622370.549867,182496.000,27993,1,TH,1,100,36.743
1752622370.683868,182630.000,28012,1,TH,1,100,36.667
1752622370.816869,182763.000,28046,1,TH,1,100,36.667
1752622370.949870,182896.000,28062,1,TH,1,100,36.735
1752622371.082871,183029.000,28079,1,TH,1,100,36.742
1752622371.216872,183163.000,28098,1,TH,1,100,36.767
1752622371.349873,183296.000,28129,1,TH,1,100,36.767
1752622371.482874,183429.000,28148,1,TH,1,100,36.759
1752622371.616875,183563.000,28167,1,TH,1,100,36.759
1752622371.749876,183696.000,28200,1,TH,1,100,36.696
1752622371.882878,183829.000,28218,1,TH,1,100,36.696
1752622372.016879,183963.000,28236,1,TH,1,100,36.732
1752622372.149880,184096.000,28270,1,TH,1,100,36.739
1752622372.282881,184229.000,28287,1,TH,1,100,36.734
1752622372.416882,184363.000,28305,1,TH,1,100,36.734
1752622372.549883,184496.000,28339,1,TH,1,100,36.686
1752622372.682884,184629.000,28356,1,TH,1,100,36.686
1752622372.816885,184763.000,28379,1,TH,1,100,36.693
1752622372.949886,184896.000,28413,1,TH,1,100,36.693
1752622373.082887,185029.000,28430,1,TH,1,100,36.768
1752622373.216888,185163.000,28449,1,TH,1,100,36.776
1752622373.349889,185296.000,28482,1,TH,1,100,36.829
1752622373.482890,185429.000,28500,1,TH,1,100,36.829
1752622373.616891,185563.000,28516,1,TH,1,100,36.744
1752622373.749892,185696.000,28535,1,TH,1,100,36.744
1752622373.882893,185829.000,28569,1,TH,1,100,36.780
1752622374.016894,185963.000,28585,1,TH,1,100,36.787
