LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1752703465.686069,744369.000,54949,2,RD,1,100,TU
1752703468.247575,746930.500,55788,2,RD,1,100,TL
1752703470.809081,749492.000,55788,2,RD,1,100,TU
1752703473.368587,752051.500,56628,2,RD,1,100,TL
1752703475.928093,754611.000,56628,2,RD,1,100,TU
1752703478.486599,757169.500,57471,2,RD,1,100,TL
1752703481.045105,759728.000,57471,2,RD,1,100,TU
1752703483.606111,762289.000,58309,2,RD,1,100,TL
1752703486.167117,764850.000,58309,2,RD,1,100,TU
1752703488.732123,767415.000,58942,2,RD,1,100,TL
1752703491.297129,769980.000,58942,2,RD,1,100,TU
1752703493.856634,772539.500,59783,2,RD,1,100,TL
1752703496.416140,775099.000,59783,2,RD,1,100,TU
1752703498.978146,777661.000,60625,2,RD,1,100,TL
1752703501.540152,780223.000,60625,2,RD,1,100,TU
1752703504.099158,782782.000,61462,2,RD,1,100,TL
1752703506.658164,785341.000,61462,2,RD,1,100,TU
1752703509.216670,787899.500,62301,2,RD,1,100,TL
1752703511.775176,790458.000,62301,2,RD,1,100,TU
1752703514.333182,793016.000,63143,2,RD,1,100,TL
1752703516.891188,795574.000,63143,2,RD,1,100,TU
1752703519.452194,798135.000,63982,2,RD,1,100,TL
1752703522.013199,800696.000,63982,2,RD,1,100,TU
1752703524.575705,803258.500,64819,2,RD,1,100,TL
1752703527.138211,805821.000,64819,2,RD,1,100,TU
1752703529.702217,808385.000,126,2,RD,1,100,TL
1752703532.266223,810949.000,126,2,RD,1,100,TU
1752703534.819229,813502.000,967,2,RD,1,100,TL
1752703537.372235,816055.000,967,2,RD,1,100,TU
1752703539.939741,818622.500,1820,2,RD,1,100,TL
1752703542.507247,821190.000,1820,2,RD,1,100,TU
1752703545.061253,823744.000,2659,2,RD,1,100,TL
1752703547.615259,826298.000,2659,2,RD,1,100,TU
1752703550.169265,828852.000,3497,2,RD,1,100,TL
1752703552.723270,831406.000,3497,2,RD,1,100,TU
1752703555.288276,833971.000,4338,2,RD,1,100,TL
1752703557.853282,836536.000,4338,2,RD,1,100,TU
1752703560.405788,839088.500,5183,2,RD,1,100,TL
1752703562.958294,841641.000,5183,2,RD,1,100,TU
1752703565.529300,844212.000,6036,2,RD,1,100,TL
1752703568.100306,846783.000,6036,2,RD,1,100,TU
1752703570.654312,849337.000,6875,2,RD,1,100,TL
1752703573.208318,851891.000,6875,2,RD,1,100,TU
1752703575.762324,854445.000,7715,2,RD,1,100,TL
1752703578.316330,856999.000,7715,2,RD,1,100,TU
1752703580.878836,859561.500,8568,2,RD,1,100,TL
1752703583.441341,862124.000,8568,2,RD,1,100,TU
1752703585.996847,864679.500,9409,2,RD,1,100,TL
1752703588.552353,867235.000,9409,2,RD,1,100,TU
1752703591.119359,869802.000,10266,2,RD,1,100,TL
1752703593.686365,872369.000,10266,2,RD,1,100,TU
1752703596.240871,874923.500,11103,2,RD,1,100,TL
1752703598.795377,877478.000,11103,2,RD,1,100,TU
1752703601.349383,880032.000,11943,2,RD,1,100,TL
1752703603.903389,882586.000,11943,2,RD,1,100,TU
1752703606.466395,885149.000,12789,2,RD,1,100,TL
1752703609.029401,887712.000,12789,2,RD,1,100,TU
1752703611.578406,890261.000,13629,2,RD,1,100,TL
1752703614.127412,892810.000,13629,2,RD,1,100,TU
1752703616.694918,895377.500,14485,2,RD,1,100,TL
1752703619.262424,897945.000,14485,2,RD,1,100,TU
1752703621.815930,900498.500,15322,2,RD,1,100,TL
1752703624.369436,903052.000,15322,2,RD,1,100,TU
1752703626.936442,905619.000,16177,2,RD,1,100,TL
1752703629.503448,908186.000,16177,2,RD,1,100,TU
1752703632.059454,910742.000,17018,2,RD,1,100,TL
1752703634.615460,913298.000,17018,2,RD,1,100,TU
1752703637.168966,915851.500,17857,2,RD,1,100,TL
1752703639.722471,918405.000,17857,2,RD,1,100,TU
1752703642.285477,920968.000,18711,2,RD,1,100,TL
1752703644.848483,923531.000,18711,2,RD,1,100,TU
1752703647.403989,926086.500,19550,2,RD,1,100,TL
1752703649.959495,928642.000,19550,2,RD,1,100,TU
1752703652.528001,931210.500,20403,2,RD,1,100,TL
1752703655.096507,933779.000,20403,2,RD,1,100,TU
1752703657.651013,936333.500,21241,2,RD,1,100,TL
1752703660.205519,938888.000,21241,2,RD,1,100,TU
1752703662.759025,941441.500,22081,2,RD,1,100,TL
1752703665.312531,943995.000,22081,2,RD,1,100,TU
1752703667.875537,946558.000,22936,2,RD,1,100,TL
1752703670.438542,949121.000,22936,2,RD,1,100,TU
1752703672.995048,951677.500,23773,2,RD,1,100,TL
1752703675.551554,954234.000,23773,2,RD,1,100,TU
1752703678.103560,956786.000,24611,2,RD,1,100,TL
1752703680.655566,959338.000,24611,2,RD,1,100,TU
1752703683.220072,961902.500,25450,2,RD,1,100,TL
1752703685.784578,964467.000,25450,2,RD,1,100,TU
1752703688.336584,967019.000,26289,2,RD,1,100,TL
1752703690.888590,969571.000,26289,2,RD,1,100,TU
1752703693.458096,972140.500,27142,2,RD,1,100,TL
1752703696.027602,974710.000,27142,2,RD,1,100,TU
1752703698.581107,977263.500,27775,2,RD,1,100,TL
1752703701.134613,979817.000,27775,2,RD,1,100,TU
1752703703.688619,982371.000,28615,2,RD,1,100,TL
1752703706.242625,984925.000,28615,2,RD,1,100,TU
1752703708.801631,987484.000,29454,2,RD,1,100,TL
1752703711.360637,990043.000,29454,2,RD,1,100,TU
1752703713.913643,992596.000,30296,2,RD,1,100,TL
1752703716.466649,995149.000,30296,2,RD,1,100,TU
1752703719.020155,997702.500,31136,2,RD,1,100,TL
1752703721.573661,1000256.000,31136,2,RD,1,100,TU
1752703724.139167,1002821.500,31989,2,RD,1,100,TL
1752703726.704672,1005387.000,31989,2,RD,1,100,TU
1752703729.261178,1007943.500,32826,2,RD,1,100,TL
1752703731.817684,1010500.000,32826,2,RD,1,100,TU
1752703734.378690,1013061.000,33668,2,RD,1,100,TL
1752703736.939696,1015622.000,33668,2,RD,1,100,TU
1752703739.499702,1018182.000,34505,2,RD,1,100,TL
1752703742.059708,1020742.000,34505,2,RD,1,100,TU
1752703744.625714,1023308.000,35345,2,RD,1,100,TL
1752703747.191720,1025874.000,35345,2,RD,1,100,TU
1752703749.750726,1028433.000,36184,2,RD,1,100,TL
1752703752.309732,1030992.000,36184,2,RD,1,100,TU
1752703754.864737,1033547.000,37021,2,RD,1,100,TL
1752703757.419743,1036102.000,37021,2,RD,1,100,TU
1752703759.981749,1038664.000,37863,2,RD,1,100,TL
1752703762.543755,1041226.000,37863,2,RD,1,100,TU
1752703765.106261,1043788.500,38702,2,RD,1,100,TL
1752703767.668767,1046351.000,38702,2,RD,1,100,TU
1752703770.229273,1048911.500,39541,2,RD,1,100,TL
1752703772.789779,1051472.000,39541,2,RD,1,100,TU
1752703775.349285,1054031.500,40381,2,RD,1,100,TL
1752703777.908791,1056591.000,40381,2,RD,1,100,TU
1752703780.477797,1059160.000,41220,2,RD,1,100,TL
1752703783.046803,1061729.000,41220,2,RD,1,100,TU
1752703785.604309,1064286.500,42061,2,RD,1,100,TL
1752703788.161814,1066844.000,42061,2,RD,1,100,TU
1752703790.721320,1069403.500,42899,2,RD,1,100,TL
1752703793.280826,1071963.000,42899,2,RD,1,100,TU
1752703795.840332,1074522.500,43738,2,RD,1,100,TL
1752703798.399838,1077082.000,43738,2,RD,1,100,TU
1752703800.954844,1079637.000,44578,2,RD,1,100,TL
1752703803.509850,1082192.000,44578,2,RD,1,100,TU
1752703806.067856,1084750.000,45415,2,RD,1,100,TL
1752703808.625862,1087308.000,45415,2,RD,1,100,TU
1752703811.187868,1089870.000,46254,2,RD,1,100,TL
1752703813.749874,1092432.000,46254,2,RD,1,100,TU
1752703816.305879,1094988.000,47092,2,RD,1,100,TL
1752703818.861885,1097544.000,47092,2,RD,1,100,TU
1752703821.424391,1100106.500,47933,2,RD,1,100,TL
1752703823.986897,1102669.000,47933,2,RD,1,100,TU
1752703826.542403,1105224.500,48770,2,RD,1,100,TL
1752703829.097909,1107780.000,48770,2,RD,1,100,TU
1752703831.660415,1110342.500,49610,2,RD,1,100,TL
1752703834.222921,1112905.000,49610,2,RD,1,100,TU
1752703836.809427,1115491.500,50449,2,RD,1,100,TL
1752703839.395933,1118078.000,50449,2,RD,1,100,TU
1752703841.961939,1120644.000,51291,2,RD,1,100,TL
1752703844.527945,1123210.000,51291,2,RD,1,100,TU
1752703847.087451,1125769.500,52128,2,RD,1,100,TL
1752703849.646956,1128329.000,52128,2,RD,1,100,TU
1752703852.212462,1130894.500,52969,2,RD,1,100,TL
1752703854.777968,1133460.000,52969,2,RD,1,100,TU
1752703857.341474,1136023.500,53807,2,RD,1,100,TL
1752703859.904980,1138587.000,53807,2,RD,1,100,TU
1752703862.465986,1141148.000,54645,2,RD,1,100,TL
1752703865.026992,1143709.000,54645,2,RD,1,100,TU
1752703867.589998,1146272.000,55482,2,RD,1,100,TL
1752703870.153004,1148835.000,55482,2,RD,1,100,TU
1752703872.716010,1151398.000,56322,2,RD,1,100,TL
1752703875.279016,1153961.000,56322,2,RD,1,100,TU
1752703877.836522,1156518.500,57159,2,RD,1,100,TL
1752703880.394028,1159076.000,57159,2,RD,1,100,TU
1752703882.952033,1161634.000,57997,2,RD,1,100,TL
