LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1752704013.074334,1291756.000,13233,1,BV,1,100,3.76
1752704018.073346,1296755.000,14054,1,BV,1,100,3.76
1752704023.073357,1301755.000,14873,1,BV,1,100,3.76
1752704028.072369,1306754.000,15713,1,BV,1,100,3.76
1752704033.072380,1311754.000,16538,1,BV,1,100,3.76
1752704038.071392,1316753.000,17357,1,BV,1,100,3.76
1752704043.071403,1321753.000,18197,1,BV,1,100,3.76
1752704048.070415,1326752.000,19018,1,BV,1,100,3.76
1752704053.070426,1331752.000,19840,1,BV,1,100,3.76
1752704058.069438,1336751.000,20678,1,BV,1,100,3.76
1752704063.069450,1341751.000,21502,1,BV,1,100,3.76
1752704068.068461,1346750.000,22324,1,BV,1,100,3.76
1752704073.068473,1351750.000,23144,1,BV,1,100,3.76
1752704078.067484,1356749.000,23984,1,BV,1,100,3.76
1752704083.067496,1361749.000,24808,1,BV,1,100,3.76
1752704088.066507,1366748.000,25631,1,BV,1,100,3.76
1752704093.066519,1371748.000,26453,1,BV,1,100,3.76
1752704098.065530,1376747.000,27275,1,BV,1,100,3.77
1752704103.065542,1381747.000,27892,1,BV,1,100,3.76
1752704108.064554,1386746.000,28712,1,BV,1,100,3.76
1752704113.064565,1391746.000,29532,1,BV,1,100,3.77
1752704118.063577,1396745.000,30372,1,BV,1,100,3.77
1752704123.063588,1401745.000,31195,1,BV,1,100,3.76
1752704128.062600,1406744.000,32014,1,BV,1,100,3.77
1752704133.062611,1411744.000,32835,1,BV,1,100,3.76
1752704138.061623,1416743.000,33643,1,BV,1,100,3.77
1752704143.061634,1421743.000,34467,1,BV,1,100,3.77
1752704148.060646,1426742.000,35289,1,BV,1,100,3.77
1752704153.060658,1431742.000,36112,1,BV,1,100,3.76
