LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1752703623.112433,901795.000,15138,1,B%,1,100,51
1752703628.111445,906794.000,15959,1,B%,1,100,51
1752703633.111456,911794.000,16778,1,B%,1,100,51
1752703638.110468,916793.000,17618,1,B%,1,100,51
1752703643.110479,921793.000,18443,1,B%,1,100,50
1752703648.109491,926792.000,19263,1,B%,1,100,51
1752703653.109502,931792.000,20083,1,B%,1,100,52
1752703658.108514,936791.000,20905,1,B%,1,100,51
1752703663.108525,941791.000,21745,1,B%,1,100,51
1752703668.107537,946790.000,22566,1,B%,1,100,52
1752703673.107549,951790.000,23388,1,B%,1,100,52
1752703678.106560,956789.000,24210,1,B%,1,100,51
1752703683.106572,961789.000,25030,1,B%,1,100,52
1752703688.105583,966788.000,25852,1,B%,1,100,52
1752703693.105595,971788.000,26675,1,B%,1,100,52
1752703698.104606,976787.000,27290,1,B%,1,100,52
1752703703.104618,981787.000,28111,1,B%,1,100,52
1752703708.103629,986786.000,28933,1,B%,1,100,52
1752703713.103641,991786.000,29761,1,B%,1,100,51
1752703718.102653,996785.000,30583,1,B%,1,100,52
1752703723.102664,1001785.000,31403,1,B%,1,100,52
1752703728.101676,1006784.000,32241,1,B%,1,100,53
1752703733.101687,1011784.000,33050,1,B%,1,100,52
1752703738.100699,1016783.000,33870,1,B%,1,100,52
1752703743.100710,1021783.000,34693,1,B%,1,100,52
1752703748.099722,1026782.000,35500,1,B%,1,100,53
1752703753.099733,1031782.000,36321,1,B%,1,100,52
1752703758.098745,1036781.000,37144,1,B%,1,100,52
1752703763.098757,1041781.000,37968,1,B%,1,100,52
1752703768.097768,1046780.000,38791,1,B%,1,100,52
1752703773.097780,1051780.000,39596,1,B%,1,100,52
1752703778.096791,1056779.000,40418,1,B%,1,100,53
1752703783.096803,1061779.000,41242,1,B%,1,100,52
1752703788.095814,1066778.000,42058,1,B%,1,100,52
1752703793.095826,1071778.000,42882,1,B%,1,100,52
1752703798.094837,1076777.000,43702,1,B%,1,100,53
1752703803.094849,1081777.000,44525,1,B%,1,100,52
1752703808.093860,1086776.000,45345,1,B%,1,100,52
1752703813.093872,1091776.000,46150,1,B%,1,100,53
1752703818.092884,1096775.000,46973,1,B%,1,100,52
1752703823.092895,1101775.000,47798,1,B%,1,100,52
1752703828.091907,1106774.000,48619,1,B%,1,100,53
1752703833.091918,1111774.000,49443,1,B%,1,100,52
1752703838.090930,1116773.000,50246,1,B%,1,100,53
1752703843.090941,1121773.000,51072,1,B%,1,100,53
1752703848.089953,1126772.000,51892,1,B%,1,100,53
1752703853.089964,1131772.000,52697,1,B%,1,100,54
1752703858.088976,1136771.000,53523,1,B%,1,100,53
1752703863.088988,1141771.000,54343,1,B%,1,100,53
1752703868.087999,1146770.000,55166,1,B%,1,100,53
1752703873.088011,1151770.000,55968,1,B%,1,100,52
1752703878.087022,1156769.000,56791,1,B%,1,100,54
1752703883.087034,1161769.000,57614,1,B%,1,100,53
1752703888.086045,1166768.000,58434,1,B%,1,100,53
1752703893.086057,1171768.000,59259,1,B%,1,100,53
