LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
1752703310.977712,589661.000,29202,3,MX,1,100,-111
1752703311.017712,589701.000,29202,3,MX,1,100,-112
1752703311.057712,589741.000,29219,2,MX,1,100,-111
1752703311.097712,589781.000,29219,2,MX,1,100,-111
1752703311.137712,589821.000,29236,3,MX,1,100,-110
1752703311.177712,589861.000,29236,3,MX,1,100,-111
1752703311.217712,589901.000,29236,3,MX,1,100,-110
1752703311.257213,589940.500,29253,2,MX,1,100,-111
1752703311.296713,589980.000,29253,2,MX,1,100,-111
1752703311.337046,590020.333,29267,3,MX,1,100,-110
1752703311.377379,590060.667,29267,3,MX,1,100,-112
1752703311.417713,590101.000,29267,3,MX,1,100,-111
1752703311.457380,590140.667,29289,3,MX,1,100,-111
1752703311.497046,590180.333,29289,3,MX,1,100,-111
1752703311.536713,590220.000,29289,3,MX,1,100,-111
1752703311.577213,590260.500,29305,2,MX,1,100,-110
1752703311.617713,590301.000,29305,2,MX,1,100,-111
1752703311.657380,590340.667,29322,3,MX,1,100,-111
1752703311.697047,590380.333,29322,3,MX,1,100,-111
1752703311.736714,590420.000,29322,3,MX,1,100,-111
1752703311.777214,590460.500,29337,2,MX,1,100,-111
1752703311.817714,590501.000,29337,2,MX,1,100,-111
1752703311.857381,590540.667,29354,3,MX,1,100,-110
1752703311.897047,590580.333,29354,3,MX,1,100,-111
1752703311.936714,590620.000,29354,3,MX,1,100,-111
1752703311.976714,590660.000,29370,2,MX,1,100,-112
1752703312.016714,590700.000,29370,2,MX,1,100,-111
1752703312.056714,590740.000,29392,3,MX,1,100,-111
1752703312.096714,590780.000,29392,3,MX,1,100,-110
1752703312.136715,590820.000,29392,3,MX,1,100,-111
1752703312.176715,590860.000,29413,2,MX,1,100,-111
1752703312.216715,590900.000,29413,2,MX,1,100,-111
1752703312.257048,590940.333,29428,3,MX,1,100,-111
1752703312.297382,590980.667,29428,3,MX,1,100,-111
1752703312.337715,591021.000,29428,3,MX,1,100,-110
1752703312.377382,591060.667,29444,3,MX,1,100,-110
1752703312.417049,591100.333,29444,3,MX,1,100,-111
1752703312.456715,591140.000,29444,3,MX,1,100,-111
1752703312.496715,591180.000,29462,2,MX,1,100,-110
1752703312.536716,591220.000,29462,2,MX,1,100,-111
1752703312.576716,591260.000,29478,3,MX,1,100,-111
1752703312.616716,591300.000,29478,3,MX,1,100,-111
1752703312.656716,591340.000,29478,3,MX,1,100,-111
1752703312.696716,591380.000,29493,2,MX,1,100,-112
1752703312.736716,591420.000,29493,2,MX,1,100,-111
1752703312.776716,591460.000,29512,3,MX,1,100,-110
1752703312.816716,591500.000,29512,3,MX,1,100,-111
1752703312.856716,591540.000,29512,3,MX,1,100,-110
1752703312.896716,591580.000,29529,2,MX,1,100,-111
1752703312.936716,591620.000,29529,2,MX,1,100,-111
1752703312.972717,591656.000,29547,3,MX,1,100,-111
1752703313.008717,591692.000,29547,3,MX,1,100,-110
1752703313.044717,591728.000,29547,3,MX,1,100,-110
1752703313.084717,591768.000,29562,2,MX,1,100,-110
1752703313.124717,591808.000,29562,2,MX,1,100,-111
1752703313.164717,591848.000,29581,3,MX,1,100,-111
1752703313.204717,591888.000,29581,3,MX,1,100,-111
1752703313.244717,591928.000,29581,3,MX,1,100,-110
1752703313.284717,591968.000,29598,3,MX,1,100,-110
1752703313.324717,592008.000,29598,3,MX,1,100,-111
1752703313.364717,592048.000,29598,3,MX,1,100,-111
1752703313.404718,592088.000,29616,2,MX,1,100,-112
1752703313.444718,592128.000,29616,2,MX,1,100,-111
1752703313.484718,592168.000,29635,3,MX,1,100,-111
1752703313.524718,592208.000,29635,3,MX,1,100,-111
1752703313.564718,592248.000,29635,3,MX,1,100,-111
1752703313.604718,592288.000,29652,2,MX,1,100,-111
1752703313.644718,592328.000,29652,2,MX,1,100,-110
1752703313.684718,592368.000,29669,3,MX,1,100,-110
1752703313.724718,592408.000,29669,3,MX,1,100,-111
1752703313.764718,592448.000,29669,3,MX,1,100,-111
1752703313.804718,592488.000,29686,2,MX,1,100,-110
1752703313.844719,592528.000,29686,2,MX,1,100,-111
1752703313.884385,592567.667,29705,3,MX,1,100,-111
1752703313.924052,592607.333,29705,3,MX,1,100,-111
1752703313.963719,592647.000,29705,3,MX,1,100,-111
1752703314.004219,592687.500,29719,2,MX,1,100,-110
1752703314.044719,592728.000,29719,2,MX,1,100,-111
1752703314.084386,592767.667,29737,3,MX,1,100,-111
1752703314.124053,592807.333,29737,3,MX,1,100,-112
1752703314.163719,592847.000,29737,3,MX,1,100,-111
1752703314.203719,592887.000,29755,2,MX,1,100,-111
1752703314.243719,592927.000,29755,2,MX,1,100,-111
1752703314.283720,592967.000,29772,3,MX,1,100,-111
1752703314.323720,593007.000,29772,3,MX,1,100,-111
1752703314.363720,593047.000,29772,3,MX,1,100,-110
1752703314.403720,593087.000,29786,3,MX,1,100,-111
1752703314.443720,593127.000,29786,3,MX,1,100,-111
1752703314.483720,593167.000,29786,3,MX,1,100,-111
1752703314.523720,593207.000,29804,2,MX,1,100,-111
1752703314.563720,593247.000,29804,2,MX,1,100,-111
1752703314.603720,593287.000,29820,3,MX,1,100,-112
1752703314.643720,593327.000,29820,3,MX,1,100,-111
1752703314.683720,593367.000,29820,3,MX,1,100,-111
1752703314.723721,593407.000,29837,2,MX,1,100,-111
1752703314.763721,593447.000,29837,2,MX,1,100,-111
1752703314.803721,593487.000,29854,3,MX,1,100,-111
1752703314.843721,593527.000,29854,3,MX,1,100,-110
1752703314.883721,593567.000,29854,3,MX,1,100,-112
1752703314.923721,593607.000,29873,2,MX,1,100,-111
1752703314.963721,593647.000,29873,2,MX,1,100,-111
1752703315.003721,593687.000,29889,3,MX,1,100,-111
1752703315.043721,593727.000,29889,3,MX,1,100,-111
1752703315.083721,593767.000,29889,3,MX,1,100,-111
1752703315.123721,593807.000,29907,2,MX,1,100,-110
1752703315.163722,593847.000,29907,2,MX,1,100,-111
1752703315.203722,593887.000,29921,3,MX,1,100,-110
1752703315.243722,593927.000,29921,3,MX,1,100,-110
1752703315.283722,593967.000,29921,3,MX,1,100,-111
1752703315.323722,594007.000,29940,2,MX,1,100,-112
1752703315.363722,594047.000,29940,2,MX,1,100,-111
1752703315.403722,594087.000,29956,3,MX,1,100,-110
1752703315.443722,594127.000,29956,3,MX,1,100,-111
1752703315.483722,594167.000,29956,3,MX,1,100,-111
1752703315.523722,594207.000,29974,3,MX,1,100,-110
1752703315.563723,594247.000,29974,3,MX,1,100,-111
1752703315.603723,594287.000,29974,3,MX,1,100,-111
1752703315.643723,594327.000,29991,2,MX,1,100,-111
1752703315.683723,594367.000,29991,2,MX,1,100,-111
1752703315.723723,594407.000,30007,3,MX,1,100,-111
1752703315.763723,594447.000,30007,3,MX,1,100,-111
1752703315.803723,594487.000,30007,3,MX,1,100,-110
1752703315.843723,594527.000,30024,2,MX,1,100,-111
1752703315.883723,594567.000,30024,2,MX,1,100,-111
1752703315.923723,594607.000,30043,3,MX,1,100,-110
1752703315.963723,594647.000,30043,3,MX,1,100,-111
1752703316.003724,594687.000,30043,3,MX,1,100,-110
1752703316.043724,594727.000,30059,2,MX,1,100,-110
1752703316.083724,594767.000,30059,2,MX,1,100,-110
1752703316.123724,594807.000,30077,3,MX,1,100,-111
1752703316.163724,594847.000,30077,3,MX,1,100,-111
1752703316.203724,594887.000,30077,3,MX,1,100,-111
1752703316.243724,594927.000,30095,2,MX,1,100,-111
1752703316.283724,594967.000,30095,2,MX,1,100,-111
1752703316.323724,595007.000,30114,3,MX,1,100,-111
1752703316.363724,595047.000,30114,3,MX,1,100,-110
1752703316.403724,595087.000,30114,3,MX,1,100,-111
1752703316.443725,595127.000,30131,2,MX,1,100,-111
1752703316.483725,595167.000,30131,2,MX,1,100,-111
1752703316.523725,595207.000,30146,3,MX,1,100,-110
1752703316.563725,595247.000,30146,3,MX,1,100,-111
1752703316.603725,595287.000,30146,3,MX,1,100,-113
1752703316.643725,595327.000,30162,2,MX,1,100,-111
1752703316.683725,595367.000,30162,2,MX,1,100,-110
1752703316.723725,595407.000,30179,3,MX,1,100,-109
1752703316.763725,595447.000,30179,3,MX,1,100,-110
1752703316.803725,595487.000,30179,3,MX,1,100,-111
1752703316.843725,595527.000,30196,3,MX,1,100,-111
1752703316.883726,595567.000,30196,3,MX,1,100,-111
1752703316.923726,595607.000,30196,3,MX,1,100,-111
1752703316.963726,595647.000,30213,2,MX,1,100,-111
1752703317.003726,595687.000,30213,2,MX,1,100,-111
1752703317.039059,595722.333,30231,3,MX,1,100,-110
1752703317.074393,595757.667,30231,3,MX,1,100,-111
1752703317.109726,595793.000,30231,3,MX,1,100,-110
1752703317.149726,595833.000,30254,3,MX,1,100,-111
1752703317.189726,595873.000,30254,3,MX,1,100,-110
1752703317.229726,595913.000,30254,3,MX,1,100,-110
1752703317.269726,595953.000,30270,3,MX,1,100,-110
1752703317.309727,595993.000,30270,3,MX,1,100,-111
1752703317.349727,596033.000,30270,3,MX,1,100,-110
1752703317.389727,596073.000,30289,2,MX,1,100,-111
1752703317.429727,596113.000,30289,2,MX,1,100,-110
1752703317.469727,596153.000,30304,3,MX,1,100,-111
1752703317.509727,596193.000,30304,3,MX,1,100,-111
1752703317.549727,596233.000,30304,3,MX,1,100,-111
1752703317.589727,596273.000,30321,2,MX,1,100,-110
1752703317.629727,596313.000,30321,2,MX,1,100,-111
1752703317.669727,596353.000,30339,3,MX,1,100,-111
1752703317.709727,596393.000,30339,3,MX,1,100,-112
1752703317.749728,596433.000,30339,3,MX,1,100,-111
1752703317.789728,596473.000,30357,3,MX,1,100,-110
1752703317.829728,596513.000,30357,3,MX,1,100,-111
1752703317.869728,596553.000,30357,3,MX,1,100,-111
1752703317.909728,596593.000,30372,2,MX,1,100,-111
1752703317.949728,596633.000,30372,2,MX,1,100,-110
1752703317.989728,596673.000,30390,3,MX,1,100,-110
1752703318.029728,596713.000,30390,3,MX,1,100,-111
1752703318.069728,596753.000,30390,3,MX,1,100,-111
1752703318.109728,596793.000,30406,2,MX,1,100,-111
1752703318.149728,596833.000,30406,2,MX,1,100,-110
1752703318.189729,596873.000,30428,3,MX,1,100,-110
1752703318.229729,596913.000,30428,3,MX,1,100,-111
1752703318.269729,596953.000,30428,3,MX,1,100,-112
1752703318.309729,596993.000,30444,2,MX,1,100,-111
1752703318.349729,597033.000,30444,2,MX,1,100,-111
1752703318.389729,597073.000,30461,3,MX,1,100,-111
1752703318.429729,597113.000,30461,3,MX,1,100,-111
1752703318.469729,597153.000,30461,3,MX,1,100,-110
1752703318.509729,597193.000,30478,2,MX,1,100,-111
1752703318.549729,597233.000,30478,2,MX,1,100,-111
1752703318.589729,597273.000,30495,3,MX,1,100,-111
1752703318.629730,597313.000,30495,3,MX,1,100,-111
1752703318.669730,597353.000,30495,3,MX,1,100,-111
1752703318.709730,597393.000,30511,2,MX,1,100,-111
1752703318.749730,597433.000,30511,2,MX,1,100,-110
1752703318.790063,597473.333,30527,3,MX,1,100,-110
1752703318.830397,597513.667,30527,3,MX,1,100,-111
1752703318.870730,597554.000,30527,3,MX,1,100,-111
1752703318.910730,597594.000,30545,3,MX,1,100,-111
1752703318.950730,597634.000,30545,3,MX,1,100,-111
1752703318.990730,597674.000,30545,3,MX,1,100,-110
1752703319.030731,597714.000,30564,2,MX,1,100,-110
1752703319.070731,597754.000,30564,2,MX,1,100,-111
1752703319.110731,597794.000,30581,3,MX,1,100,-111
1752703319.150731,597834.000,30581,3,MX,1,100,-110
1752703319.190731,597874.000,30581,3,MX,1,100,-111
1752703319.230731,597914.000,30596,2,MX,1,100,-112
1752703319.270731,597954.000,30596,2,MX,1,100,-110
1752703319.310731,597994.000,30612,3,MX,1,100,-111
1752703319.350731,598034.000,30612,3,MX,1,100,-110
1752703319.390731,598074.000,30612,3,MX,1,100,-111
1752703319.430731,598114.000,30629,2,MX,1,100,-111
1752703319.470732,598154.000,30629,2,MX,1,100,-111
1752703319.510732,598194.000,30648,3,MX,1,100,-110
1752703319.550732,598234.000,30648,3,MX,1,100,-111
1752703319.590732,598274.000,30648,3,MX,1,100,-110
1752703319.630732,598314.000,30663,2,MX,1,100,-110
1752703319.670732,598354.000,30663,2,MX,1,100,-110
1752703319.710732,598394.000,30681,3,MX,1,100,-110
1752703319.750732,598434.000,30681,3,MX,1,100,-112
1752703319.790732,598474.000,30681,3,MX,1,100,-110
1752703319.830732,598514.000,30699,2,MX,1,100,-110
1752703319.870732,598554.000,30699,2,MX,1,100,-110
1752703319.910733,598594.000,30715,3,MX,1,100,-110
1752703319.950733,598634.000,30715,3,MX,1,100,-111
1752703319.990733,598674.000,30715,3,MX,1,100,-111
1752703320.030733,598714.000,30731,2,MX,1,100,-110
1752703320.070733,598754.000,30731,2,MX,1,100,-110
1752703320.110733,598794.000,30747,3,MX,1,100,-110
1752703320.150733,598834.000,30747,3,MX,1,100,-111
1752703320.190733,598874.000,30747,3,MX,1,100,-111
1752703320.230733,598914.000,30764,2,MX,1,100,-111
1752703320.270733,598954.000,30764,2,MX,1,100,-110
1752703320.310733,598994.000,30780,3,MX,1,100,-110
1752703320.350734,599034.000,30780,3,MX,1,100,-112
1752703320.390734,599074.000,30780,3,MX,1,100,-111
1752703320.430734,599114.000,30800,3,MX,1,100,-110
1752703320.470734,599154.000,30800,3,MX,1,100,-111
1752703320.510734,599194.000,30800,3,MX,1,100,-111
1752703320.550734,599234.000,30814,2,MX,1,100,-111
1752703320.590734,599274.000,30814,2,MX,1,100,-110
1752703320.630734,599314.000,30833,3,MX,1,100,-110
1752703320.670734,599354.000,30833,3,MX,1,100,-110
1752703320.710734,599394.000,30833,3,MX,1,100,-111
1752703320.750734,599434.000,30849,2,MX,1,100,-110
1752703320.790735,599474.000,30849,2,MX,1,100,-110
1752703320.830735,599514.000,30867,3,MX,1,100,-110
1752703320.870735,599554.000,30867,3,MX,1,100,-111
1752703320.910735,599594.000,30867,3,MX,1,100,-111
1752703320.946068,599629.333,30881,3,MX,1,100,-110
1752703320.981402,599664.667,30881,3,MX,1,100,-111
1752703321.016735,599700.000,30881,3,MX,1,100,-110
1752703321.056735,599740.000,30900,2,MX,1,100,-111
1752703321.096735,599780.000,30900,2,MX,1,100,-111
1752703321.136735,599820.000,30919,3,MX,1,100,-111
1752703321.176735,599860.000,30919,3,MX,1,100,-111
1752703321.216736,599900.000,30919,3,MX,1,100,-110
1752703321.256236,599939.500,30936,2,MX,1,100,-112
1752703321.295736,599979.000,30936,2,MX,1,100,-111
1752703321.336069,600019.333,30950,3,MX,1,100,-110
1752703321.376403,600059.667,30950,3,MX,1,100,-110
1752703321.416736,600100.000,30950,3,MX,1,100,-110
1752703321.456236,600139.500,30970,2,MX,1,100,-111
1752703321.495736,600179.000,30970,2,MX,1,100,-112
1752703321.536070,600219.333,30986,3,MX,1,100,-111
1752703321.576403,600259.667,30986,3,MX,1,100,-110
1752703321.616736,600300.000,30986,3,MX,1,100,-111
1752703321.656237,600339.500,31005,2,MX,1,100,-111
1752703321.695737,600379.000,31005,2,MX,1,100,-110
1752703321.736070,600419.333,31019,3,MX,1,100,-111
1752703321.776404,600459.667,31019,3,MX,1,100,-111
1752703321.816737,600500.000,31019,3,MX,1,100,-111
1752703321.856237,600539.500,31037,2,MX,1,100,-111
1752703321.895737,600579.000,31037,2,MX,1,100,-111
1752703321.935737,600619.000,31055,3,MX,1,100,-110
1752703321.975737,600659.000,31055,3,MX,1,100,-111
1752703322.015737,600699.000,31055,3,MX,1,100,-111
1752703322.056238,600739.500,31072,2,MX,1,100,-110
1752703322.096738,600780.000,31072,2,MX,1,100,-111
1752703322.136404,600819.667,31089,3,MX,1,100,-110
1752703322.176071,600859.333,31089,3,MX,1,100,-111
1752703322.215738,600899.000,31089,3,MX,1,100,-111
1752703322.255738,600939.000,31111,4,MX,1,100,-110
1752703322.295738,600979.000,31111,4,MX,1,100,-111
1752703322.335738,601019.000,31111,4,MX,1,100,-112
1752703322.375738,601059.000,31111,4,MX,1,100,-111
1752703322.415738,601099.000,31126,3,MX,1,100,-110
1752703322.455738,601139.000,31126,3,MX,1,100,-111
1752703322.495739,601179.000,31126,3,MX,1,100,-111
1752703322.536239,601219.500,31147,2,MX,1,100,-111
1752703322.576739,601260.000,31147,2,MX,1,100,-111
1752703322.616405,601299.667,31164,3,MX,1,100,-110
1752703322.656072,601339.333,31164,3,MX,1,100,-110
1752703322.695739,601379.000,31164,3,MX,1,100,-110
1752703322.735739,601419.000,31180,2,MX,1,100,-112
1752703322.775739,601459.000,31180,2,MX,1,100,-111
1752703322.815739,601499.000,31197,3,MX,1,100,-110
1752703322.855739,601539.000,31197,3,MX,1,100,-111
1752703322.895739,601579.000,31197,3,MX,1,100,-111
1752703322.935740,601619.000,31212,2,MX,1,100,-111
1752703322.975740,601659.000,31212,2,MX,1,100,-111
1752703323.015740,601699.000,31229,3,MX,1,100,-109
1752703323.055740,601739.000,31229,3,MX,1,100,-111
1752703323.095740,601779.000,31229,3,MX,1,100,-111
1752703323.135740,601819.000,31248,2,MX,1,100,-111
1752703323.175740,601859.000,31248,2,MX,1,100,-110
1752703323.215740,601899.000,31268,3,MX,1,100,-111
1752703323.255740,601939.000,31268,3,MX,1,100,-111
1752703323.295740,601979.000,31268,3,MX,1,100,-110
1752703323.335740,602019.000,31283,2,MX,1,100,-110
1752703323.375741,602059.000,31283,2,MX,1,100,-111
1752703323.415741,602099.000,31303,3,MX,1,100,-111
1752703323.455741,602139.000,31303,3,MX,1,100,-110
1752703323.495741,602179.000,31303,3,MX,1,100,-111
1752703323.536241,602219.500,31319,2,MX,1,100,-111
1752703323.576741,602260.000,31319,2,MX,1,100,-111
1752703323.616408,602299.667,31336,3,MX,1,100,-111
1752703323.656075,602339.333,31336,3,MX,1,100,-111
1752703323.695741,602379.000,31336,3,MX,1,100,-110
1752703323.735741,602419.000,31350,2,MX,1,100,-110
1752703323.775741,602459.000,31350,2,MX,1,100,-111
1752703323.815742,602499.000,31368,3,MX,1,100,-111
1752703323.855742,602539.000,31368,3,MX,1,100,-110
1752703323.895742,602579.000,31368,3,MX,1,100,-111
1752703323.935742,602619.000,31386,3,MX,1,100,-110
1752703323.975742,602659.000,31386,3,MX,1,100,-111
1752703324.015742,602699.000,31386,3,MX,1,100,-110
1752703324.055742,602739.000,31403,2,MX,1,100,-112
1752703324.095742,602779.000,31403,2,MX,1,100,-111
1752703324.135742,602819.000,31418,3,MX,1,100,-111
1752703324.175742,602859.000,31418,3,MX,1,100,-110
1752703324.215742,602899.000,31418,3,MX,1,100,-111
1752703324.255743,602939.000,31435,2,MX,1,100,-110
1752703324.295743,602979.000,31435,2,MX,1,100,-111
1752703324.335743,603019.000,31451,3,MX,1,100,-109
1752703324.375743,603059.000,31451,3,MX,1,100,-111
1752703324.415743,603099.000,31451,3,MX,1,100,-110
1752703324.455743,603139.000,31469,2,MX,1,100,-110
1752703324.495743,603179.000,31469,2,MX,1,100,-111
1752703324.535743,603219.000,31485,3,MX,1,100,-111
1752703324.575743,603259.000,31485,3,MX,1,100,-111
1752703324.615743,603299.000,31485,3,MX,1,100,-111
1752703324.651410,603334.667,31504,3,MX,1,100,-110
1752703324.687077,603370.333,31504,3,MX,1,100,-110
1752703324.722744,603406.000,31504,3,MX,1,100,-111
1752703324.762744,603446.000,31520,2,MX,1,100,-110
1752703324.802744,603486.000,31520,2,MX,1,100,-111
1752703324.843077,603526.333,31538,3,MX,1,100,-112
1752703324.883411,603566.667,31538,3,MX,1,100,-111
1752703324.923744,603607.000,31538,3,MX,1,100,-110
1752703324.963244,603646.500,31552,2,MX,1,100,-110
1752703325.002744,603686.000,31552,2,MX,1,100,-111
1752703325.042744,603726.000,31569,3,MX,1,100,-110
1752703325.082744,603766.000,31569,3,MX,1,100,-110
1752703325.122745,603806.000,31569,3,MX,1,100,-110
1752703325.162745,603846.000,31586,2,MX,1,100,-110
1752703325.202745,603886.000,31586,2,MX,1,100,-110
1752703325.242745,603926.000,31603,3,MX,1,100,-111
1752703325.282745,603966.000,31603,3,MX,1,100,-110
1752703325.322745,604006.000,31603,3,MX,1,100,-111
1752703325.362745,604046.000,31621,2,MX,1,100,-111
1752703325.402745,604086.000,31621,2,MX,1,100,-110
1752703325.442745,604126.000,31639,3,MX,1,100,-109
1752703325.482745,604166.000,31639,3,MX,1,100,-111
1752703325.522746,604206.000,31639,3,MX,1,100,-110
1752703325.562746,604246.000,31655,2,MX,1,100,-110
1752703325.602746,604286.000,31655,2,MX,1,100,-110
1752703325.642746,604326.000,31672,3,MX,1,100,-111
1752703325.682746,604366.000,31672,3,MX,1,100,-110
1752703325.722746,604406.000,31672,3,MX,1,100,-109
1752703325.762746,604446.000,31687,2,MX,1,100,-112
1752703325.802746,604486.000,31687,2,MX,1,100,-110
1752703325.842746,604526.000,31704,3,MX,1,100,-109
1752703325.882746,604566.000,31704,3,MX,1,100,-110
1752703325.922746,604606.000,31704,3,MX,1,100,-110
1752703325.962747,604646.000,31720,3,MX,1,100,-111
1752703326.002747,604686.000,31720,3,MX,1,100,-110
1752703326.042747,604726.000,31720,3,MX,1,100,-110
1752703326.082747,604766.000,31739,2,MX,1,100,-111
1752703326.122747,604806.000,31739,2,MX,1,100,-110
1752703326.162747,604846.000,31756,3,MX,1,100,-110
1752703326.202747,604886.000,31756,3,MX,1,100,-110
1752703326.242747,604926.000,31756,3,MX,1,100,-110
1752703326.282747,604966.000,31771,2,MX,1,100,-108
1752703326.322747,605006.000,31771,2,MX,1,100,-109
1752703326.362747,605046.000,31787,3,MX,1,100,-109
1752703326.402748,605086.000,31787,3,MX,1,100,-109
1752703326.442748,605126.000,31787,3,MX,1,100,-109
1752703326.482748,605166.000,31805,2,MX,1,100,-110
1752703326.522748,605206.000,31805,2,MX,1,100,-110
1752703326.562748,605246.000,31823,3,MX,1,100,-109
1752703326.602748,605286.000,31823,3,MX,1,100,-110
1752703326.642748,605326.000,31823,3,MX,1,100,-110
1752703326.682748,605366.000,31838,2,MX,1,100,-110
1752703326.722748,605406.000,31838,2,MX,1,100,-110
1752703326.762748,605446.000,31857,3,MX,1,100,-110
1752703326.802748,605486.000,31857,3,MX,1,100,-110
1752703326.842749,605526.000,31857,3,MX,1,100,-110
1752703326.882749,605566.000,31874,2,MX,1,100,-108
1752703326.922749,605606.000,31874,2,MX,1,100,-110
1752703326.962749,605646.000,31890,3,MX,1,100,-108
1752703327.002749,605686.000,31890,3,MX,1,100,-108
1752703327.042749,605726.000,31890,3,MX,1,100,-109
1752703327.082749,605766.000,31905,2,MX,1,100,-108
1752703327.122749,605806.000,31905,2,MX,1,100,-109
1752703327.162749,605846.000,31924,3,MX,1,100,-110
1752703327.202749,605886.000,31924,3,MX,1,100,-109
1752703327.242749,605926.000,31924,3,MX,1,100,-109
1752703327.282750,605966.000,31941,2,MX,1,100,-110
1752703327.322750,606006.000,31941,2,MX,1,100,-108
1752703327.362750,606046.000,31964,5,MX,1,100,-108
1752703327.402750,606086.000,31964,5,MX,1,100,-110
1752703327.442750,606126.000,31964,5,MX,1,100,-109
1752703327.482750,606166.000,31964,5,MX,1,100,-108
1752703327.522750,606206.000,31964,5,MX,1,100,-109
1752703327.562750,606246.000,31980,3,MX,1,100,-108
1752703327.602750,606286.000,31980,3,MX,1,100,-110
1752703327.642750,606326.000,31980,3,MX,1,100,-108
1752703327.682751,606366.000,31997,2,MX,1,100,-109
1752703327.722751,606406.000,31997,2,MX,1,100,-109
1752703327.762751,606446.000,32014,3,MX,1,100,-109
1752703327.802751,606486.000,32014,3,MX,1,100,-109
1752703327.842751,606526.000,32014,3,MX,1,100,-108
1752703327.882751,606566.000,32029,2,MX,1,100,-108
1752703327.922751,606606.000,32029,2,MX,1,100,-108
1752703327.962751,606646.000,32045,3,MX,1,100,-109
1752703328.002751,606686.000,32045,3,MX,1,100,-109
1752703328.042751,606726.000,32045,3,MX,1,100,-108
1752703328.082751,606766.000,32062,3,MX,1,100,-109
1752703328.122752,606806.000,32062,3,MX,1,100,-108
1752703328.162752,606846.000,32062,3,MX,1,100,-108
1752703328.202752,606886.000,32081,2,MX,1,100,-110
1752703328.242752,606926.000,32081,2,MX,1,100,-109
1752703328.282752,606966.000,32098,3,MX,1,100,-109
1752703328.322752,607006.000,32098,3,MX,1,100,-110
1752703328.362752,607046.000,32098,3,MX,1,100,-109
1752703328.402752,607086.000,32114,2,MX,1,100,-109
1752703328.442752,607126.000,32114,2,MX,1,100,-109
1752703328.482752,607166.000,32132,3,MX,1,100,-108
1752703328.522752,607206.000,32132,3,MX,1,100,-109
1752703328.562753,607246.000,32132,3,MX,1,100,-110
1752703328.602753,607286.000,32148,2,MX,1,100,-109
1752703328.642753,607326.000,32148,2,MX,1,100,-108
1752703328.678086,607361.333,32164,3,MX,1,100,-108
1752703328.713420,607396.667,32164,3,MX,1,100,-110
1752703328.748753,607432.000,32164,3,MX,1,100,-111
1752703328.788753,607472.000,32180,3,MX,1,100,-109
1752703328.828753,607512.000,32180,3,MX,1,100,-109
1752703328.868753,607552.000,32180,3,MX,1,100,-109
1752703328.908753,607592.000,32197,2,MX,1,100,-109
1752703328.948753,607632.000,32197,2,MX,1,100,-109
1752703328.988754,607672.000,32213,3,MX,1,100,-110
1752703329.028754,607712.000,32213,3,MX,1,100,-110
1752703329.068754,607752.000,32213,3,MX,1,100,-108
1752703329.108754,607792.000,32233,2,MX,1,100,-109
1752703329.148754,607832.000,32233,2,MX,1,100,-110
1752703329.188754,607872.000,32247,3,MX,1,100,-110
1752703329.228754,607912.000,32247,3,MX,1,100,-110
1752703329.268754,607952.000,32247,3,MX,1,100,-109
1752703329.308754,607992.000,32266,2,MX,1,100,-110
1752703329.348754,608032.000,32266,2,MX,1,100,-110
1752703329.388754,608072.000,32282,3,MX,1,100,-110
1752703329.428755,608112.000,32282,3,MX,1,100,-110
1752703329.468755,608152.000,32282,3,MX,1,100,-110
1752703329.508755,608192.000,32300,2,MX,1,100,-110
1752703329.548755,608232.000,32300,2,MX,1,100,-110
1752703329.588755,608272.000,32314,3,MX,1,100,-110
1752703329.628755,608312.000,32314,3,MX,1,100,-110
1752703329.668755,608352.000,32314,3,MX,1,100,-110
1752703329.708755,608392.000,32333,3,MX,1,100,-110
1752703329.748755,608432.000,32333,3,MX,1,100,-111
1752703329.788755,608472.000,32333,3,MX,1,100,-112
1752703329.828755,608512.000,32350,2,MX,1,100,-110
1752703329.868756,608552.000,32350,2,MX,1,100,-111
1752703329.908756,608592.000,32367,3,MX,1,100,-111
1752703329.948756,608632.000,32367,3,MX,1,100,-111
1752703329.988756,608672.000,32367,3,MX,1,100,-111
1752703330.028756,608712.000,32383,2,MX,1,100,-111
1752703330.068756,608752.000,32383,2,MX,1,100,-111
1752703330.108756,608792.000,32401,3,MX,1,100,-111
1752703330.148756,608832.000,32401,3,MX,1,100,-111
1752703330.188756,608872.000,32401,3,MX,1,100,-111
1752703330.228756,608912.000,32419,2,MX,1,100,-111
1752703330.268756,608952.000,32419,2,MX,1,100,-111
1752703330.308757,608992.000,32436,3,MX,1,100,-111
1752703330.348757,609032.000,32436,3,MX,1,100,-111
1752703330.388757,609072.000,32436,3,MX,1,100,-111
1752703330.428757,609112.000,32454,2,MX,1,100,-113
1752703330.468757,609152.000,32454,2,MX,1,100,-112
1752703330.508757,609192.000,32472,3,MX,1,100,-111
1752703330.548757,609232.000,32472,3,MX,1,100,-111
1752703330.588757,609272.000,32472,3,MX,1,100,-112
1752703330.628757,609312.000,32488,2,MX,1,100,-111
1752703330.668757,609352.000,32488,2,MX,1,100,-112
1752703330.708757,609392.000,32507,3,MX,1,100,-111
1752703330.748758,609432.000,32507,3,MX,1,100,-111
