LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1752172915.663340,521201.500,19408,2,RD,1,100,TL
1752172918.223861,523762.000,19408,2,RD,1,100,TU
1752172920.777882,526316.000,20250,2,RD,1,100,TL
1752172923.331903,528870.000,20250,2,RD,1,100,TU
1752172925.885923,531424.000,21091,2,RD,1,100,TL
1752172928.439944,533978.000,21091,2,RD,1,100,TU
1752172931.001465,536539.500,21933,2,RD,1,100,TL
1752172933.562986,539101.000,21933,2,RD,1,100,TU
1752172936.112507,541650.500,22778,2,RD,1,100,TL
1752172938.662027,544200.000,22778,2,RD,1,100,TU
1752172941.217048,546755.000,23616,2,RD,1,100,TL
1752172943.772069,549310.000,23616,2,RD,1,100,TU
