LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1752621397.961088,301838.000,48283,1,BV,1,100,3.77
1752621402.960130,306837.000,49106,1,BV,1,100,3.77
1752621407.960173,311837.000,49928,1,BV,1,100,3.77
1752621412.959215,316836.000,50748,1,BV,1,100,3.77
1752621417.959257,321836.000,51556,1,BV,1,100,3.77
1752621422.958300,326835.000,52377,1,BV,1,100,3.77
1752621427.958342,331835.000,53203,1,BV,1,100,3.77
1752621432.957384,336834.000,54023,1,BV,1,100,3.77
1752621437.957427,341834.000,54848,1,BV,1,100,3.77
1752621442.956469,346833.000,55653,1,BV,1,100,3.77
1752621447.956511,351833.000,56476,1,BV,1,100,3.77
1752621452.955554,356832.000,57300,1,BV,1,100,3.77
1752621457.955596,361832.000,58124,1,BV,1,100,3.77
1752621462.954638,366831.000,58945,1,BV,1,100,3.77
1752621467.954681,371831.000,59752,1,BV,1,100,3.77
1752621472.953723,376830.000,60575,1,BV,1,100,3.77
1752621477.953765,381830.000,61304,1,BV,1,100,3.77
1752621482.953808,386830.000,62002,1,BV,1,100,3.77
1752621487.952850,391829.000,62826,1,BV,1,100,3.77
1752621492.951892,396828.000,63649,1,BV,1,100,3.77
1752621497.951935,401828.000,64466,1,BV,1,100,3.77
1752621502.950977,406827.000,65273,1,BV,1,100,3.77
1752621507.951019,411827.000,558,1,BV,1,100,3.77
1752621512.950062,416826.000,1398,1,BV,1,100,3.77
1752621517.950104,421826.000,2220,1,BV,1,100,3.77
1752621522.949146,426825.000,3042,1,BV,1,100,3.77
1752621527.949189,431825.000,3880,1,BV,1,100,3.77
1752621532.948231,436824.000,4685,1,BV,1,100,3.77
1752621537.948273,441824.000,5527,1,BV,1,100,3.77
1752621542.947316,446823.000,6347,1,BV,1,100,3.78
1752621547.947358,451823.000,7172,1,BV,1,100,3.77
1752621552.946401,456822.000,7991,1,BV,1,100,3.77
1752621557.946443,461822.000,8821,1,BV,1,100,3.77
1752621562.945485,466821.000,9643,1,BV,1,100,3.77
1752621567.945528,471821.000,10465,1,BV,1,100,3.78
1752621572.944570,476820.000,11305,1,BV,1,100,3.77
1752621577.944612,481820.000,12128,1,BV,1,100,3.77
1752621582.943655,486819.000,12949,1,BV,1,100,3.77
1752621587.943697,491819.000,13768,1,BV,1,100,3.78
1752621592.942739,496818.000,14609,1,BV,1,100,3.78
1752621597.942782,501818.000,15428,1,BV,1,100,3.78
1752621602.941824,506817.000,16251,1,BV,1,100,3.78
1752621607.941866,511817.000,17070,1,BV,1,100,3.78
1752621612.940909,516816.000,17908,1,BV,1,100,3.78
1752621617.940951,521816.000,18733,1,BV,1,100,3.78
1752621622.939993,526815.000,19553,1,BV,1,100,3.78
1752621627.940036,531815.000,20376,1,BV,1,100,3.78
1752621632.939078,536814.000,21195,1,BV,1,100,3.78
1752621637.939120,541814.000,22018,1,BV,1,100,3.78
1752621642.939163,546814.000,22854,1,BV,1,100,3.78
