LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1752621267.153980,171032.000,26357,3,AZ,1,100,0.205
1752621267.193980,171072.000,26357,3,AZ,1,100,0.206
1752621267.233981,171112.000,26371,2,AZ,1,100,0.204
1752621267.273981,171152.000,26371,2,AZ,1,100,0.203
1752621267.313981,171192.000,26396,3,AZ,1,100,0.205
1752621267.353982,171232.000,26396,3,AZ,1,100,0.210
1752621267.393982,171272.000,26396,3,AZ,1,100,0.209
1752621267.433982,171312.000,26412,3,AZ,1,100,0.211
1752621267.473983,171352.000,26412,3,AZ,1,100,0.209
1752621267.513983,171392.000,26412,3,AZ,1,100,0.210
1752621267.553983,171432.000,26431,2,AZ,1,100,0.206
1752621267.593984,171472.000,26431,2,AZ,1,100,0.212
1752621267.633984,171512.000,26448,3,AZ,1,100,0.209
1752621267.673984,171552.000,26448,3,AZ,1,100,0.206
1752621267.713985,171592.000,26448,3,AZ,1,100,0.205
1752621267.754485,171632.500,26467,2,AZ,1,100,0.207
1752621267.794985,171673.000,26467,2,AZ,1,100,0.206
1752621267.834986,171713.000,26483,3,AZ,1,100,0.207
1752621267.874986,171753.000,26483,3,AZ,1,100,0.207
1752621267.914986,171793.000,26483,3,AZ,1,100,0.211
1752621267.954987,171833.000,26501,2,AZ,1,100,0.211
1752621267.994987,171873.000,26501,2,AZ,1,100,0.209
1752621268.034987,171913.000,26517,3,AZ,1,100,0.206
1752621268.074988,171953.000,26517,3,AZ,1,100,0.208
1752621268.114988,171993.000,26517,3,AZ,1,100,0.208
1752621268.154989,172033.000,26534,2,AZ,1,100,0.210
1752621268.194989,172073.000,26534,2,AZ,1,100,0.210
1752621268.234989,172113.000,26550,3,AZ,1,100,0.209
1752621268.274990,172153.000,26550,3,AZ,1,100,0.207
1752621268.314990,172193.000,26550,3,AZ,1,100,0.210
1752621268.354990,172233.000,26570,2,AZ,1,100,0.212
1752621268.394991,172273.000,26570,2,AZ,1,100,0.211
1752621268.434991,172313.000,26586,3,AZ,1,100,0.213
1752621268.474991,172353.000,26586,3,AZ,1,100,0.209
1752621268.514992,172393.000,26586,3,AZ,1,100,0.212
1752621268.554992,172433.000,26603,2,AZ,1,100,0.213
1752621268.594992,172473.000,26603,2,AZ,1,100,0.208
1752621268.634993,172513.000,26620,3,AZ,1,100,0.208
1752621268.674993,172553.000,26620,3,AZ,1,100,0.209
1752621268.714993,172593.000,26620,3,AZ,1,100,0.210
1752621268.754994,172633.000,26637,3,AZ,1,100,0.208
1752621268.794994,172673.000,26637,3,AZ,1,100,0.207
1752621268.834994,172713.000,26637,3,AZ,1,100,0.207
1752621268.874995,172753.000,26652,2,AZ,1,100,0.208
1752621268.914995,172793.000,26652,2,AZ,1,100,0.210
1752621268.954995,172833.000,26669,3,AZ,1,100,0.211
1752621268.994996,172873.000,26669,3,AZ,1,100,0.213
1752621269.034996,172913.000,26669,3,AZ,1,100,0.212
1752621269.074996,172953.000,26685,2,AZ,1,100,0.210
1752621269.114997,172993.000,26685,2,AZ,1,100,0.208
1752621269.154997,173033.000,26702,3,AZ,1,100,0.214
1752621269.194997,173073.000,26702,3,AZ,1,100,0.212
1752621269.234998,173113.000,26702,3,AZ,1,100,0.210
1752621269.274998,173153.000,26723,2,AZ,1,100,0.212
1752621269.314998,173193.000,26723,2,AZ,1,100,0.214
1752621269.354999,173233.000,26738,3,AZ,1,100,0.211
1752621269.394999,173273.000,26738,3,AZ,1,100,0.212
1752621269.434999,173313.000,26738,3,AZ,1,100,0.212
1752621269.475000,173353.000,26754,2,AZ,1,100,0.211
1752621269.515000,173393.000,26754,2,AZ,1,100,0.213
1752621269.555000,173433.000,26771,3,AZ,1,100,0.210
1752621269.595001,173473.000,26771,3,AZ,1,100,0.211
1752621269.635001,173513.000,26771,3,AZ,1,100,0.208
1752621269.670335,173548.333,26790,3,AZ,1,100,0.207
1752621269.705668,173583.667,26790,3,AZ,1,100,0.209
1752621269.741002,173619.000,26790,3,AZ,1,100,0.208
1752621269.781002,173659.000,26805,2,AZ,1,100,0.212
1752621269.821003,173699.000,26805,2,AZ,1,100,0.209
1752621269.861003,173739.000,26823,3,AZ,1,100,0.212
1752621269.901003,173779.000,26823,3,AZ,1,100,0.214
1752621269.941004,173819.000,26823,3,AZ,1,100,0.211
1752621269.981004,173859.000,26843,2,AZ,1,100,0.212
1752621270.021004,173899.000,26843,2,AZ,1,100,0.210
1752621270.061005,173939.000,26859,3,AZ,1,100,0.211
1752621270.101005,173979.000,26859,3,AZ,1,100,0.215
1752621270.141005,174019.000,26859,3,AZ,1,100,0.214
1752621270.181006,174059.000,26876,2,AZ,1,100,0.211
1752621270.221006,174099.000,26876,2,AZ,1,100,0.212
1752621270.261006,174139.000,26893,3,AZ,1,100,0.214
1752621270.301007,174179.000,26893,3,AZ,1,100,0.213
1752621270.341007,174219.000,26893,3,AZ,1,100,0.215
1752621270.381007,174259.000,26910,2,AZ,1,100,0.212
1752621270.421008,174299.000,26910,2,AZ,1,100,0.211
1752621270.461008,174339.000,26926,3,AZ,1,100,0.214
1752621270.501008,174379.000,26926,3,AZ,1,100,0.216
1752621270.541009,174419.000,26926,3,AZ,1,100,0.214
1752621270.581009,174459.000,26941,2,AZ,1,100,0.216
1752621270.621009,174499.000,26941,2,AZ,1,100,0.216
1752621270.661010,174539.000,26958,3,AZ,1,100,0.213
1752621270.701010,174579.000,26958,3,AZ,1,100,0.212
1752621270.741010,174619.000,26958,3,AZ,1,100,0.213
1752621270.781011,174659.000,26977,3,AZ,1,100,0.214
1752621270.821011,174699.000,26977,3,AZ,1,100,0.216
1752621270.861011,174739.000,26977,3,AZ,1,100,0.216
1752621270.901012,174779.000,26993,2,AZ,1,100,0.212
1752621270.941012,174819.000,26993,2,AZ,1,100,0.213
1752621270.981012,174859.000,27009,3,AZ,1,100,0.218
1752621271.021013,174899.000,27009,3,AZ,1,100,0.216
1752621271.061013,174939.000,27009,3,AZ,1,100,0.214
1752621271.101013,174979.000,27025,2,AZ,1,100,0.212
1752621271.141014,175019.000,27025,2,AZ,1,100,0.213
1752621271.181014,175059.000,27042,3,AZ,1,100,0.215
1752621271.221014,175099.000,27042,3,AZ,1,100,0.214
1752621271.261015,175139.000,27042,3,AZ,1,100,0.214
1752621271.301015,175179.000,27059,2,AZ,1,100,0.212
1752621271.341015,175219.000,27059,2,AZ,1,100,0.213
1752621271.381016,175259.000,27075,3,AZ,1,100,0.213
1752621271.421016,175299.000,27075,3,AZ,1,100,0.214
1752621271.461017,175339.000,27075,3,AZ,1,100,0.209
1752621271.501017,175379.000,27092,2,AZ,1,100,0.212
1752621271.541017,175419.000,27092,2,AZ,1,100,0.212
1752621271.580684,175458.667,27109,3,AZ,1,100,0.212
1752621271.620351,175498.333,27109,3,AZ,1,100,0.213
1752621271.660018,175538.000,27109,3,AZ,1,100,0.212
1752621271.700519,175578.500,27128,2,AZ,1,100,0.214
1752621271.741019,175619.000,27128,2,AZ,1,100,0.213
1752621271.780686,175658.667,27145,3,AZ,1,100,0.211
1752621271.820353,175698.333,27145,3,AZ,1,100,0.213
1752621271.860020,175738.000,27145,3,AZ,1,100,0.211
1752621271.900354,175778.333,27159,3,AZ,1,100,0.210
1752621271.940687,175818.667,27159,3,AZ,1,100,0.212
1752621271.981021,175859.000,27159,3,AZ,1,100,0.213
1752621272.020521,175898.500,27179,2,AZ,1,100,0.213
1752621272.060022,175938.000,27179,2,AZ,1,100,0.212
1752621272.100022,175978.000,27195,3,AZ,1,100,0.213
1752621272.140022,176018.000,27195,3,AZ,1,100,0.210
1752621272.180023,176058.000,27195,3,AZ,1,100,0.209
1752621272.220023,176098.000,27214,2,AZ,1,100,0.210
1752621272.260023,176138.000,27214,2,AZ,1,100,0.209
1752621272.300357,176178.333,27231,3,AZ,1,100,0.214
1752621272.340691,176218.667,27231,3,AZ,1,100,0.210
1752621272.381024,176259.000,27231,3,AZ,1,100,0.212
1752621272.421025,176299.000,27253,2,AZ,1,100,0.213
1752621272.461025,176339.000,27253,2,AZ,1,100,0.210
1752621272.500692,176378.667,27269,3,AZ,1,100,0.207
1752621272.540359,176418.333,27269,3,AZ,1,100,0.213
1752621272.580026,176458.000,27269,3,AZ,1,100,0.214
1752621272.620026,176498.000,27287,2,AZ,1,100,0.211
1752621272.660027,176538.000,27287,2,AZ,1,100,0.213
1752621272.700027,176578.000,27301,3,AZ,1,100,0.213
1752621272.740027,176618.000,27301,3,AZ,1,100,0.212
1752621272.780028,176658.000,27301,3,AZ,1,100,0.212
1752621272.820028,176698.000,27320,2,AZ,1,100,0.211
1752621272.860028,176738.000,27320,2,AZ,1,100,0.212
1752621272.900029,176778.000,27336,3,AZ,1,100,0.211
1752621272.940029,176818.000,27336,3,AZ,1,100,0.213
1752621272.980029,176858.000,27336,3,AZ,1,100,0.212
1752621273.020030,176898.000,27358,2,AZ,1,100,0.211
1752621273.060030,176938.000,27358,2,AZ,1,100,0.209
1752621273.100030,176978.000,27372,3,AZ,1,100,0.208
1752621273.140031,177018.000,27372,3,AZ,1,100,0.209
1752621273.180031,177058.000,27372,3,AZ,1,100,0.211
1752621273.220031,177098.000,27391,3,AZ,1,100,0.212
1752621273.260032,177138.000,27391,3,AZ,1,100,0.211
1752621273.300032,177178.000,27391,3,AZ,1,100,0.210
1752621273.340032,177218.000,27408,2,AZ,1,100,0.209
1752621273.380033,177258.000,27408,2,AZ,1,100,0.213
1752621273.416033,177294.000,27427,3,AZ,1,100,0.208
1752621273.452033,177330.000,27427,3,AZ,1,100,0.208
1752621273.488034,177366.000,27427,3,AZ,1,100,0.207
1752621273.528034,177406.000,27442,2,AZ,1,100,0.208
1752621273.568034,177446.000,27442,2,AZ,1,100,0.205
1752621273.608035,177486.000,27459,3,AZ,1,100,0.209
1752621273.648035,177526.000,27459,3,AZ,1,100,0.207
1752621273.688035,177566.000,27459,3,AZ,1,100,0.204
1752621273.728036,177606.000,27475,3,AZ,1,100,0.210
1752621273.768036,177646.000,27475,3,AZ,1,100,0.210
1752621273.808036,177686.000,27475,3,AZ,1,100,0.209
1752621273.848037,177726.000,27492,2,AZ,1,100,0.211
1752621273.888037,177766.000,27492,2,AZ,1,100,0.207
1752621273.928037,177806.000,27511,3,AZ,1,100,0.207
1752621273.968038,177846.000,27511,3,AZ,1,100,0.206
1752621274.008038,177886.000,27511,3,AZ,1,100,0.204
1752621274.048038,177926.000,27526,2,AZ,1,100,0.210
1752621274.088039,177966.000,27526,2,AZ,1,100,0.207
1752621274.128039,178006.000,27544,3,AZ,1,100,0.205
1752621274.168039,178046.000,27544,3,AZ,1,100,0.208
1752621274.208040,178086.000,27544,3,AZ,1,100,0.205
1752621274.248040,178126.000,27563,2,AZ,1,100,0.203
1752621274.288040,178166.000,27563,2,AZ,1,100,0.205
1752621274.328041,178206.000,27582,3,AZ,1,100,0.204
1752621274.368041,178246.000,27582,3,AZ,1,100,0.207
1752621274.408041,178286.000,27582,3,AZ,1,100,0.208
1752621274.448042,178326.000,27597,2,AZ,1,100,0.204
1752621274.488042,178366.000,27597,2,AZ,1,100,0.200
1752621274.528042,178406.000,27613,3,AZ,1,100,0.202
1752621274.568043,178446.000,27613,3,AZ,1,100,0.204
1752621274.608043,178486.000,27613,3,AZ,1,100,0.205
1752621274.648044,178526.000,27631,3,AZ,1,100,0.202
1752621274.688044,178566.000,27631,3,AZ,1,100,0.199
1752621274.728044,178606.000,27631,3,AZ,1,100,0.198
1752621274.768045,178646.000,27651,2,AZ,1,100,0.202
1752621274.808045,178686.000,27651,2,AZ,1,100,0.199
1752621274.848045,178726.000,27666,3,AZ,1,100,0.201
1752621274.888046,178766.000,27666,3,AZ,1,100,0.202
1752621274.928046,178806.000,27666,3,AZ,1,100,0.202
1752621274.968046,178846.000,27683,2,AZ,1,100,0.200
1752621275.008047,178886.000,27683,2,AZ,1,100,0.200
1752621275.047714,178925.667,27700,3,AZ,1,100,0.196
1752621275.087381,178965.333,27700,3,AZ,1,100,0.197
1752621275.127048,179005.000,27700,3,AZ,1,100,0.196
1752621275.167548,179045.500,27716,2,AZ,1,100,0.204
1752621275.208048,179086.000,27716,2,AZ,1,100,0.204
1752621275.247715,179125.667,27732,3,AZ,1,100,0.204
1752621275.287382,179165.333,27732,3,AZ,1,100,0.201
1752621275.327049,179205.000,27732,3,AZ,1,100,0.207
1752621275.367550,179245.500,27752,2,AZ,1,100,0.204
1752621275.408050,179286.000,27752,2,AZ,1,100,0.201
1752621275.447717,179325.667,27769,3,AZ,1,100,0.203
1752621275.487384,179365.333,27769,3,AZ,1,100,0.202
1752621275.527051,179405.000,27769,3,AZ,1,100,0.203
1752621275.567051,179445.000,27785,2,AZ,1,100,0.205
1752621275.607052,179485.000,27785,2,AZ,1,100,0.204
1752621275.647052,179525.000,27803,3,AZ,1,100,0.205
1752621275.687052,179565.000,27803,3,AZ,1,100,0.204
1752621275.727053,179605.000,27803,3,AZ,1,100,0.202
1752621275.767553,179645.500,27819,2,AZ,1,100,0.205
1752621275.808053,179686.000,27819,2,AZ,1,100,0.206
1752621275.847720,179725.667,27838,3,AZ,1,100,0.202
1752621275.887387,179765.333,27838,3,AZ,1,100,0.203
1752621275.927054,179805.000,27838,3,AZ,1,100,0.207
1752621275.967555,179845.500,27857,2,AZ,1,100,0.200
1752621276.008055,179886.000,27857,2,AZ,1,100,0.202
1752621276.047722,179925.667,27874,3,AZ,1,100,0.202
1752621276.087389,179965.333,27874,3,AZ,1,100,0.206
1752621276.127056,180005.000,27874,3,AZ,1,100,0.203
1752621276.167056,180045.000,27888,3,AZ,1,100,0.203
1752621276.207057,180085.000,27888,3,AZ,1,100,0.205
1752621276.247057,180125.000,27888,3,AZ,1,100,0.202
1752621276.287057,180165.000,27908,2,AZ,1,100,0.206
1752621276.327058,180205.000,27908,2,AZ,1,100,0.204
1752621276.367058,180245.000,27924,3,AZ,1,100,0.205
1752621276.407058,180285.000,27924,3,AZ,1,100,0.205
1752621276.447059,180325.000,27924,3,AZ,1,100,0.207
1752621276.487059,180365.000,27943,2,AZ,1,100,0.204
1752621276.527059,180405.000,27943,2,AZ,1,100,0.203
1752621276.567060,180445.000,27957,3,AZ,1,100,0.208
1752621276.607060,180485.000,27957,3,AZ,1,100,0.205
1752621276.647060,180525.000,27957,3,AZ,1,100,0.205
1752621276.687061,180565.000,27977,2,AZ,1,100,0.204
1752621276.727061,180605.000,27977,2,AZ,1,100,0.203
1752621276.767061,180645.000,27993,3,AZ,1,100,0.206
1752621276.807062,180685.000,27993,3,AZ,1,100,0.205
1752621276.847062,180725.000,27993,3,AZ,1,100,0.207
1752621276.887062,180765.000,28010,2,AZ,1,100,0.206
1752621276.927063,180805.000,28010,2,AZ,1,100,0.206
1752621276.967063,180845.000,28026,3,AZ,1,100,0.208
1752621277.007063,180885.000,28026,3,AZ,1,100,0.202
1752621277.047064,180925.000,28026,3,AZ,1,100,0.203
1752621277.087064,180965.000,28046,3,AZ,1,100,0.206
1752621277.127065,181005.000,28046,3,AZ,1,100,0.205
1752621277.167065,181045.000,28046,3,AZ,1,100,0.204
1752621277.207065,181085.000,28062,2,AZ,1,100,0.206
1752621277.247066,181125.000,28062,2,AZ,1,100,0.204
1752621277.287066,181165.000,28080,3,AZ,1,100,0.208
1752621277.327066,181205.000,28080,3,AZ,1,100,0.202
1752621277.367067,181245.000,28080,3,AZ,1,100,0.201
1752621277.400067,181278.000,28095,2,AZ,1,100,0.202
1752621277.433067,181311.000,28095,2,AZ,1,100,0.204
1752621277.473067,181351.000,28116,3,AZ,1,100,0.204
1752621277.513068,181391.000,28116,3,AZ,1,100,0.206
1752621277.553068,181431.000,28116,3,AZ,1,100,0.205
1752621277.593068,181471.000,28133,3,AZ,1,100,0.207
1752621277.633069,181511.000,28133,3,AZ,1,100,0.203
1752621277.673069,181551.000,28133,3,AZ,1,100,0.203
1752621277.713069,181591.000,28150,2,AZ,1,100,0.203
1752621277.753070,181631.000,28150,2,AZ,1,100,0.203
1752621277.793070,181671.000,28170,3,AZ,1,100,0.203
1752621277.833070,181711.000,28170,3,AZ,1,100,0.206
1752621277.873071,181751.000,28170,3,AZ,1,100,0.202
1752621277.913071,181791.000,28185,2,AZ,1,100,0.205
1752621277.953071,181831.000,28185,2,AZ,1,100,0.201
1752621277.993072,181871.000,28204,3,AZ,1,100,0.208
1752621278.033072,181911.000,28204,3,AZ,1,100,0.203
1752621278.073073,181951.000,28204,3,AZ,1,100,0.201
1752621278.113073,181991.000,28221,2,AZ,1,100,0.202
1752621278.153073,182031.000,28221,2,AZ,1,100,0.203
1752621278.193074,182071.000,28239,3,AZ,1,100,0.206
1752621278.233074,182111.000,28239,3,AZ,1,100,0.207
1752621278.273074,182151.000,28239,3,AZ,1,100,0.204
1752621278.313075,182191.000,28255,2,AZ,1,100,0.203
1752621278.353075,182231.000,28255,2,AZ,1,100,0.206
1752621278.393075,182271.000,28273,3,AZ,1,100,0.204
1752621278.433076,182311.000,28273,3,AZ,1,100,0.201
1752621278.473076,182351.000,28273,3,AZ,1,100,0.204
1752621278.513076,182391.000,28292,2,AZ,1,100,0.203
1752621278.553077,182431.000,28292,2,AZ,1,100,0.204
1752621278.593077,182471.000,28309,3,AZ,1,100,0.205
1752621278.633077,182511.000,28309,3,AZ,1,100,0.205
1752621278.673078,182551.000,28309,3,AZ,1,100,0.202
1752621278.713078,182591.000,28324,3,AZ,1,100,0.205
1752621278.753078,182631.000,28324,3,AZ,1,100,0.204
1752621278.793079,182671.000,28324,3,AZ,1,100,0.203
1752621278.833079,182711.000,28340,2,AZ,1,100,0.206
1752621278.873079,182751.000,28340,2,AZ,1,100,0.204
1752621278.913080,182791.000,28357,3,AZ,1,100,0.205
1752621278.953080,182831.000,28357,3,AZ,1,100,0.205
1752621278.993080,182871.000,28357,3,AZ,1,100,0.205
1752621279.033081,182911.000,28374,2,AZ,1,100,0.206
1752621279.073081,182951.000,28374,2,AZ,1,100,0.204
1752621279.113081,182991.000,28392,3,AZ,1,100,0.204
1752621279.153082,183031.000,28392,3,AZ,1,100,0.207
1752621279.193082,183071.000,28392,3,AZ,1,100,0.205
1752621279.233082,183111.000,28409,2,AZ,1,100,0.206
1752621279.273083,183151.000,28409,2,AZ,1,100,0.206
1752621279.313083,183191.000,28427,3,AZ,1,100,0.204
1752621279.353083,183231.000,28427,3,AZ,1,100,0.204
1752621279.393084,183271.000,28427,3,AZ,1,100,0.203
1752621279.433084,183311.000,28443,2,AZ,1,100,0.201
1752621279.473084,183351.000,28443,2,AZ,1,100,0.207
1752621279.513085,183391.000,28459,3,AZ,1,100,0.206
1752621279.553085,183431.000,28459,3,AZ,1,100,0.198
1752621279.593085,183471.000,28459,3,AZ,1,100,0.200
1752621279.633086,183511.000,28475,2,AZ,1,100,0.202
1752621279.673086,183551.000,28475,2,AZ,1,100,0.203
1752621279.713086,183591.000,28494,3,AZ,1,100,0.205
1752621279.753087,183631.000,28494,3,AZ,1,100,0.207
1752621279.793087,183671.000,28494,3,AZ,1,100,0.204
1752621279.833087,183711.000,28510,2,AZ,1,100,0.199
1752621279.873088,183751.000,28510,2,AZ,1,100,0.200
1752621279.913088,183791.000,28528,3,AZ,1,100,0.202
1752621279.953088,183831.000,28528,3,AZ,1,100,0.204
1752621279.993089,183871.000,28528,3,AZ,1,100,0.205
1752621280.033089,183911.000,28546,2,AZ,1,100,0.203
1752621280.073089,183951.000,28546,2,AZ,1,100,0.205
1752621280.113090,183991.000,28563,3,AZ,1,100,0.202
1752621280.153090,184031.000,28563,3,AZ,1,100,0.201
1752621280.193090,184071.000,28563,3,AZ,1,100,0.204
1752621280.233091,184111.000,28579,3,AZ,1,100,0.205
1752621280.273091,184151.000,28579,3,AZ,1,100,0.206
1752621280.313091,184191.000,28579,3,AZ,1,100,0.202
1752621280.353092,184231.000,28599,2,AZ,1,100,0.201
1752621280.393092,184271.000,28599,2,AZ,1,100,0.202
1752621280.433093,184311.000,28613,3,AZ,1,100,0.203
1752621280.473093,184351.000,28613,3,AZ,1,100,0.206
1752621280.513093,184391.000,28613,3,AZ,1,100,0.205
1752621280.553094,184431.000,28632,2,AZ,1,100,0.207
1752621280.593094,184471.000,28632,2,AZ,1,100,0.205
1752621280.633094,184511.000,28649,3,AZ,1,100,0.203
1752621280.673095,184551.000,28649,3,AZ,1,100,0.207
1752621280.713095,184591.000,28649,3,AZ,1,100,0.203
1752621280.753095,184631.000,28670,2,AZ,1,100,0.207
1752621280.793096,184671.000,28670,2,AZ,1,100,0.206
1752621280.833096,184711.000,28684,3,AZ,1,100,0.205
1752621280.873096,184751.000,28684,3,AZ,1,100,0.203
1752621280.913097,184791.000,28684,3,AZ,1,100,0.204
1752621280.953097,184831.000,28704,2,AZ,1,100,0.204
1752621280.993097,184871.000,28704,2,AZ,1,100,0.204
1752621281.033098,184911.000,28720,3,AZ,1,100,0.202
1752621281.073098,184951.000,28720,3,AZ,1,100,0.205
1752621281.113098,184991.000,28720,3,AZ,1,100,0.205
1752621281.148765,185026.667,28737,3,AZ,1,100,0.202
1752621281.184432,185062.333,28737,3,AZ,1,100,0.199
1752621281.220099,185098.000,28737,3,AZ,1,100,0.202
1752621281.260100,185138.000,28751,2,AZ,1,100,0.206
1752621281.300100,185178.000,28751,2,AZ,1,100,0.208
1752621281.340100,185218.000,28769,3,AZ,1,100,0.206
1752621281.380101,185258.000,28769,3,AZ,1,100,0.204
1752621281.420101,185298.000,28769,3,AZ,1,100,0.202
1752621281.460101,185338.000,28785,2,AZ,1,100,0.205
1752621281.500102,185378.000,28785,2,AZ,1,100,0.202
1752621281.540102,185418.000,28806,3,AZ,1,100,0.203
1752621281.580102,185458.000,28806,3,AZ,1,100,0.205
1752621281.620103,185498.000,28806,3,AZ,1,100,0.205
1752621281.660103,185538.000,28822,2,AZ,1,100,0.202
1752621281.700103,185578.000,28822,2,AZ,1,100,0.205
1752621281.739770,185617.667,28840,3,AZ,1,100,0.201
1752621281.779437,185657.333,28840,3,AZ,1,100,0.205
1752621281.819104,185697.000,28840,3,AZ,1,100,0.205
1752621281.859105,185737.000,28856,2,AZ,1,100,0.205
1752621281.899105,185777.000,28856,2,AZ,1,100,0.206
1752621281.939105,185817.000,28874,3,AZ,1,100,0.202
1752621281.979106,185857.000,28874,3,AZ,1,100,0.203
1752621282.019106,185897.000,28874,3,AZ,1,100,0.205
1752621282.059106,185937.000,28889,2,AZ,1,100,0.207
1752621282.099107,185977.000,28889,2,AZ,1,100,0.208
1752621282.139107,186017.000,28905,3,AZ,1,100,0.206
1752621282.179107,186057.000,28905,3,AZ,1,100,0.205
1752621282.219108,186097.000,28905,3,AZ,1,100,0.204
1752621282.259108,186137.000,28922,3,AZ,1,100,0.203
1752621282.299108,186177.000,28922,3,AZ,1,100,0.204
1752621282.339109,186217.000,28922,3,AZ,1,100,0.204
1752621282.379109,186257.000,28941,2,AZ,1,100,0.204
1752621282.419109,186297.000,28941,2,AZ,1,100,0.204
1752621282.459110,186337.000,28957,3,AZ,1,100,0.205
1752621282.499110,186377.000,28957,3,AZ,1,100,0.206
1752621282.539110,186417.000,28957,3,AZ,1,100,0.206
1752621282.579111,186457.000,28972,2,AZ,1,100,0.207
1752621282.619111,186497.000,28972,2,AZ,1,100,0.208
1752621282.659111,186537.000,28996,3,AZ,1,100,0.210
1752621282.699112,186577.000,28996,3,AZ,1,100,0.204
1752621282.739112,186617.000,28996,3,AZ,1,100,0.200
1752621282.779112,186657.000,29013,2,AZ,1,100,0.204
1752621282.819113,186697.000,29013,2,AZ,1,100,0.207
1752621282.859446,186737.333,29031,3,AZ,1,100,0.207
1752621282.899780,186777.667,29031,3,AZ,1,100,0.208
1752621282.940114,186818.000,29031,3,AZ,1,100,0.204
1752621282.979614,186857.500,29047,2,AZ,1,100,0.205
1752621283.019114,186897.000,29047,2,AZ,1,100,0.207
1752621283.059115,186937.000,29069,3,AZ,1,100,0.206
1752621283.099115,186977.000,29069,3,AZ,1,100,0.206
1752621283.139115,187017.000,29069,3,AZ,1,100,0.205
1752621283.179116,187057.000,29086,2,AZ,1,100,0.203
1752621283.219116,187097.000,29086,2,AZ,1,100,0.205
1752621283.259116,187137.000,29103,3,AZ,1,100,0.207
1752621283.299117,187177.000,29103,3,AZ,1,100,0.202
1752621283.339117,187217.000,29103,3,AZ,1,100,0.210
1752621283.379117,187257.000,29118,2,AZ,1,100,0.208
1752621283.419118,187297.000,29118,2,AZ,1,100,0.204
1752621283.459118,187337.000,29136,3,AZ,1,100,0.202
1752621283.499118,187377.000,29136,3,AZ,1,100,0.203
1752621283.539119,187417.000,29136,3,AZ,1,100,0.203
1752621283.579119,187457.000,29153,3,AZ,1,100,0.207
1752621283.619119,187497.000,29153,3,AZ,1,100,0.208
1752621283.659120,187537.000,29153,3,AZ,1,100,0.206
1752621283.699120,187577.000,29172,2,AZ,1,100,0.205
1752621283.739121,187617.000,29172,2,AZ,1,100,0.205
1752621283.779121,187657.000,29187,3,AZ,1,100,0.206
1752621283.819121,187697.000,29187,3,AZ,1,100,0.203
1752621283.859122,187737.000,29187,3,AZ,1,100,0.207
1752621283.899122,187777.000,29205,2,AZ,1,100,0.208
1752621283.939122,187817.000,29205,2,AZ,1,100,0.208
1752621283.979123,187857.000,29223,3,AZ,1,100,0.204
1752621284.019123,187897.000,29223,3,AZ,1,100,0.205
1752621284.059123,187937.000,29223,3,AZ,1,100,0.201
1752621284.099124,187977.000,29241,2,AZ,1,100,0.201
1752621284.139124,188017.000,29241,2,AZ,1,100,0.200
1752621284.179124,188057.000,29257,3,AZ,1,100,0.205
1752621284.219125,188097.000,29257,3,AZ,1,100,0.206
1752621284.259125,188137.000,29257,3,AZ,1,100,0.203
1752621284.299125,188177.000,29273,2,AZ,1,100,0.209
1752621284.339126,188217.000,29273,2,AZ,1,100,0.205
1752621284.379126,188257.000,29290,3,AZ,1,100,0.206
1752621284.419126,188297.000,29290,3,AZ,1,100,0.204
1752621284.459127,188337.000,29290,3,AZ,1,100,0.206
1752621284.499127,188377.000,29308,2,AZ,1,100,0.206
1752621284.539127,188417.000,29308,2,AZ,1,100,0.204
1752621284.579128,188457.000,29328,3,AZ,1,100,0.203
1752621284.619128,188497.000,29328,3,AZ,1,100,0.203
1752621284.659128,188537.000,29328,3,AZ,1,100,0.207
1752621284.699129,188577.000,29342,2,AZ,1,100,0.206
1752621284.739129,188617.000,29342,2,AZ,1,100,0.203
1752621284.779129,188657.000,29361,3,AZ,1,100,0.201
1752621284.819130,188697.000,29361,3,AZ,1,100,0.202
1752621284.859130,188737.000,29361,3,AZ,1,100,0.205
1752621284.899130,188777.000,29377,3,AZ,1,100,0.206
1752621284.939131,188817.000,29377,3,AZ,1,100,0.207
1752621284.979131,188857.000,29377,3,AZ,1,100,0.209
1752621285.019131,188897.000,29395,2,AZ,1,100,0.210
1752621285.059132,188937.000,29395,2,AZ,1,100,0.214
1752621285.099132,188977.000,29409,3,AZ,1,100,0.213
1752621285.139132,189017.000,29409,3,AZ,1,100,0.210
1752621285.179133,189057.000,29409,3,AZ,1,100,0.207
1752621285.214800,189092.667,29428,3,AZ,1,100,0.205
1752621285.250467,189128.333,29428,3,AZ,1,100,0.204
1752621285.286134,189164.000,29428,3,AZ,1,100,0.204
1752621285.326134,189204.000,29445,2,AZ,1,100,0.208
1752621285.366134,189244.000,29445,2,AZ,1,100,0.207
1752621285.406135,189284.000,29464,3,AZ,1,100,0.203
1752621285.446135,189324.000,29464,3,AZ,1,100,0.203
1752621285.486135,189364.000,29464,3,AZ,1,100,0.206
1752621285.526136,189404.000,29478,2,AZ,1,100,0.208
1752621285.566136,189444.000,29478,2,AZ,1,100,0.208
1752621285.606136,189484.000,29496,3,AZ,1,100,0.204
