LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1752621168.149142,72028.000,9791,1,EL,1,100,-10006.599609
1752621168.216142,72095.000,9807,1,EL,1,100,-10041.799805
1752621168.282643,72161.500,9825,2,EL,1,100,-10059.599609
1752621168.349143,72228.000,9825,2,EL,1,100,-10037.599609
1752621168.416144,72295.000,9843,1,EL,1,100,-9977.200195
1752621168.482644,72361.500,9860,2,EL,1,100,-9973.799805
1752621168.549145,72428.000,9860,2,EL,1,100,-10027.799805
1752621168.616145,72495.000,9876,1,EL,1,100,-10047.000000
1752621168.682646,72561.500,9892,2,EL,1,100,-10057.200195
1752621168.749147,72628.000,9892,2,EL,1,100,-10071.200195
1752621168.816147,72695.000,9908,1,EL,1,100,-10086.599609
1752621168.882648,72761.500,9925,2,EL,1,100,-10103.400391
1752621168.949148,72828.000,9925,2,EL,1,100,-10117.400391
1752621169.016149,72895.000,9942,1,EL,1,100,-10133.799805
1752621169.082649,72961.500,9959,2,EL,1,100,-10170.200195
1752621169.149150,73028.000,9959,2,EL,1,100,-10199.799805
1752621169.216151,73095.000,9975,1,EL,1,100,-10224.000000
1752621169.282651,73161.500,9993,2,EL,1,100,-10274.200195
1752621169.349152,73228.000,9993,2,EL,1,100,-10387.799805
1752621169.416152,73295.000,10009,1,EL,1,100,-10477.799805
1752621169.482653,73361.500,10024,2,EL,1,100,-10571.599609
1752621169.549153,73428.000,10024,2,EL,1,100,-10620.200195
1752621169.616154,73495.000,10040,1,EL,1,100,-10756.200195
1752621169.682655,73561.500,10058,2,EL,1,100,-11130.799805
1752621169.749155,73628.000,10058,2,EL,1,100,-10965.000000
1752621169.816156,73695.000,10076,1,EL,1,100,-10506.799805
1752621169.882656,73761.500,10094,2,EL,1,100,-10320.400391
1752621169.949157,73828.000,10094,2,EL,1,100,-10480.400391
1752621170.016157,73895.000,10110,1,EL,1,100,-10323.000000
1752621170.082658,73961.500,10132,2,EL,1,100,-10500.599609
1752621170.149158,74028.000,10132,2,EL,1,100,-10720.400391
1752621170.215659,74094.500,10148,2,EL,1,100,-11120.799805
1752621170.282160,74161.000,10148,2,EL,1,100,-11319.599609
1752621170.349160,74228.000,10166,1,EL,1,100,-11359.799805
1752621170.415661,74294.500,10182,2,EL,1,100,-11283.400391
1752621170.482161,74361.000,10182,2,EL,1,100,-11057.799805
1752621170.549162,74428.000,10201,1,EL,1,100,-10688.000000
1752621170.615662,74494.500,10218,2,EL,1,100,-10384.599609
1752621170.682163,74561.000,10218,2,EL,1,100,-10287.799805
1752621170.749164,74628.000,10235,1,EL,1,100,-10289.799805
1752621170.815664,74694.500,10249,2,EL,1,100,-10308.799805
1752621170.882165,74761.000,10249,2,EL,1,100,-10325.400391
1752621170.949165,74828.000,10268,1,EL,1,100,-10325.200195
