LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1752172906.319764,511858.000,17438,1,BV,1,100,3.57
1752172911.319805,516858.000,18280,1,BV,1,100,3.57
1752172916.318846,521857.000,19106,1,BV,1,100,3.57
1752172921.318886,526857.000,19930,1,BV,1,100,3.57
1752172926.317927,531856.000,20772,1,BV,1,100,3.57
1752172931.317968,536856.000,21576,1,BV,1,100,3.57
1752172936.317008,541855.000,22409,1,BV,1,100,3.57
1752172941.317049,546855.000,23230,1,BV,1,100,3.57
1752172946.316090,551854.000,24033,1,BV,1,100,3.57
1752172951.315130,556853.000,24868,1,BV,1,100,3.57
1752172956.315171,561853.000,25687,1,BV,1,100,3.57
1752172961.315212,566853.000,26474,1,BV,1,100,3.58
1752172966.314252,571852.000,27294,1,BV,1,100,3.58
1752172971.313293,576851.000,28110,1,BV,1,100,3.58
1752172976.313334,581851.000,28947,1,BV,1,100,3.58
1752172981.312374,586850.000,29765,1,BV,1,100,3.58
1752172986.312415,591850.000,30584,1,BV,1,100,3.58
1752172991.312456,596850.000,31419,1,BV,1,100,3.58
1752172996.311496,601849.000,32240,1,BV,1,100,3.58
1752173001.310537,606848.000,33056,1,BV,1,100,3.58
1752173006.310578,611848.000,33874,1,BV,1,100,3.58
1752173011.310618,616848.000,34711,1,BV,1,100,3.59
1752173016.309659,621847.000,35530,1,BV,1,100,3.59
1752173021.309700,626847.000,36347,1,BV,1,100,3.59
1752173026.308740,631846.000,37182,1,BV,1,100,3.58
1752173031.308781,636846.000,37999,1,BV,1,100,3.59
1752173036.307822,641845.000,38816,1,BV,1,100,3.59
1752173041.307862,646845.000,39653,1,BV,1,100,3.59
1752173046.306903,651844.000,40472,1,BV,1,100,3.59
1752173051.306944,656844.000,41289,1,BV,1,100,3.58
1752173056.305984,661843.000,42124,1,BV,1,100,3.58
1752173061.305025,666842.000,42941,1,BV,1,100,3.59
1752173066.305066,671842.000,43760,1,BV,1,100,3.59
1752173071.305106,676842.000,44597,1,BV,1,100,3.58
1752173076.304147,681841.000,45416,1,BV,1,100,3.58
1752173081.304188,686841.000,46233,1,BV,1,100,3.59
1752173086.303228,691840.000,47068,1,BV,1,100,3.59
1752173091.302269,696839.000,47885,1,BV,1,100,3.59
1752173096.302310,701839.000,48704,1,BV,1,100,3.59
1752173101.302350,706839.000,49537,1,BV,1,100,3.59
1752173106.301391,711838.000,50356,1,BV,1,100,3.59
1752173111.300432,716837.000,51173,1,BV,1,100,3.59
1752173116.300472,721837.000,52010,1,BV,1,100,3.59
1752173121.299513,726836.000,52827,1,BV,1,100,3.60
1752173126.299554,731836.000,53645,1,BV,1,100,3.60
1752173131.299594,736836.000,54480,1,BV,1,100,3.59
1752173136.298635,741835.000,55298,1,BV,1,100,3.60
1752173141.297676,746834.000,56118,1,BV,1,100,3.59
1752173146.297716,751834.000,56934,1,BV,1,100,3.60
1752173151.297757,756834.000,57771,1,BV,1,100,3.60
1752173156.296798,761833.000,58593,1,BV,1,100,3.60
1752173161.296838,766833.000,59411,1,BV,1,100,3.60
