LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1752172671.776857,277317.000,44049,3,PI,1,100,154588
1752172671.816857,277357.000,44049,3,PI,1,100,154646
1752172671.856857,277397.000,44049,3,PI,1,100,154671
1752172671.896858,277437.000,44068,2,PI,1,100,154680
1752172671.936858,277477.000,44068,2,PI,1,100,154690
1752172671.976858,277517.000,44083,3,PI,1,100,154683
1752172672.016859,277557.000,44083,3,PI,1,100,154609
1752172672.056859,277597.000,44083,3,PI,1,100,154544
1752172672.096859,277637.000,44100,2,PI,1,100,154537
1752172672.136859,277677.000,44100,2,PI,1,100,154551
1752172672.176860,277717.000,44116,3,PI,1,100,154570
1752172672.216860,277757.000,44116,3,PI,1,100,154592
1752172672.256860,277797.000,44116,3,PI,1,100,154610
1752172672.296861,277837.000,44135,2,PI,1,100,154628
1752172672.336861,277877.000,44135,2,PI,1,100,154628
1752172672.376861,277917.000,44150,3,PI,1,100,154647
1752172672.416862,277957.000,44150,3,PI,1,100,154673
1752172672.456862,277997.000,44150,3,PI,1,100,154683
1752172672.496862,278037.000,44167,2,PI,1,100,154695
1752172672.536863,278077.000,44167,2,PI,1,100,154650
1752172672.576863,278117.000,44190,4,PI,1,100,154545
1752172672.616863,278157.000,44190,4,PI,1,100,154536
1752172672.656864,278197.000,44190,4,PI,1,100,154524
1752172672.696864,278237.000,44190,4,PI,1,100,154535
1752172672.736864,278277.000,44206,3,PI,1,100,154554
1752172672.776865,278317.000,44206,3,PI,1,100,154578
1752172672.816865,278357.000,44206,3,PI,1,100,154585
1752172672.856865,278397.000,44225,2,PI,1,100,154598
1752172672.896866,278437.000,44225,2,PI,1,100,154633
1752172672.936866,278477.000,44241,3,PI,1,100,154649
1752172672.976866,278517.000,44241,3,PI,1,100,154657
1752172673.016867,278557.000,44241,3,PI,1,100,154679
1752172673.056867,278597.000,44257,2,PI,1,100,154689
1752172673.096867,278637.000,44257,2,PI,1,100,154634
1752172673.136868,278677.000,44273,3,PI,1,100,154542
1752172673.176868,278717.000,44273,3,PI,1,100,154488
1752172673.216868,278757.000,44273,3,PI,1,100,154483
1752172673.256869,278797.000,44290,2,PI,1,100,154505
1752172673.296869,278837.000,44290,2,PI,1,100,154526
1752172673.336869,278877.000,44307,3,PI,1,100,154532
1752172673.376870,278917.000,44307,3,PI,1,100,154527
1752172673.416870,278957.000,44307,3,PI,1,100,154543
1752172673.456870,278997.000,44324,2,PI,1,100,154580
1752172673.496871,279037.000,44324,2,PI,1,100,154606
1752172673.536871,279077.000,44340,3,PI,1,100,154657
1752172673.576871,279117.000,44340,3,PI,1,100,154693
1752172673.616872,279157.000,44340,3,PI,1,100,154702
1752172673.663372,279203.500,44358,2,PI,1,100,154672
1752172673.709872,279250.000,44358,2,PI,1,100,154580
1752172673.749873,279290.000,44374,3,PI,1,100,154562
1752172673.789873,279330.000,44374,3,PI,1,100,154543
1752172673.829873,279370.000,44374,3,PI,1,100,154562
1752172673.869874,279410.000,44389,2,PI,1,100,154575
1752172673.909874,279450.000,44389,2,PI,1,100,154582
1752172673.949874,279490.000,44409,3,PI,1,100,154602
1752172673.989875,279530.000,44409,3,PI,1,100,154620
1752172674.029875,279570.000,44409,3,PI,1,100,154639
1752172674.069875,279610.000,44427,2,PI,1,100,154662
1752172674.109876,279650.000,44427,2,PI,1,100,154698
1752172674.149876,279690.000,44443,3,PI,1,100,154712
1752172674.189876,279730.000,44443,3,PI,1,100,154721
1752172674.229877,279770.000,44443,3,PI,1,100,154673
1752172674.269877,279810.000,44461,2,PI,1,100,154603
1752172674.309877,279850.000,44461,2,PI,1,100,154573
1752172674.349877,279890.000,44477,3,PI,1,100,154574
1752172674.389878,279930.000,44477,3,PI,1,100,154608
1752172674.429878,279970.000,44477,3,PI,1,100,154636
1752172674.469878,280010.000,44494,2,PI,1,100,154630
1752172674.509879,280050.000,44494,2,PI,1,100,154649
1752172674.549879,280090.000,44512,3,PI,1,100,154654
1752172674.589879,280130.000,44512,3,PI,1,100,154677
1752172674.629880,280170.000,44512,3,PI,1,100,154716
1752172674.669880,280210.000,44531,2,PI,1,100,154735
1752172674.709880,280250.000,44531,2,PI,1,100,154746
1752172674.749881,280290.000,44546,3,PI,1,100,154732
1752172674.789881,280330.000,44546,3,PI,1,100,154636
1752172674.829881,280370.000,44546,3,PI,1,100,154615
1752172674.869882,280410.000,44563,2,PI,1,100,154596
1752172674.909882,280450.000,44563,2,PI,1,100,154620
1752172674.949882,280490.000,44580,3,PI,1,100,154653
1752172674.989883,280530.000,44580,3,PI,1,100,154675
1752172675.029883,280570.000,44580,3,PI,1,100,154682
1752172675.069883,280610.000,44601,2,PI,1,100,154695
1752172675.109884,280650.000,44601,2,PI,1,100,154705
1752172675.149884,280690.000,44615,3,PI,1,100,154736
1752172675.189884,280730.000,44615,3,PI,1,100,154744
1752172675.229885,280770.000,44615,3,PI,1,100,154757
1752172675.269885,280810.000,44632,3,PI,1,100,154785
1752172675.309885,280850.000,44632,3,PI,1,100,154722
1752172675.349886,280890.000,44632,3,PI,1,100,154638
1752172675.389886,280930.000,44649,2,PI,1,100,154598
1752172675.429886,280970.000,44649,2,PI,1,100,154616
1752172675.469887,281010.000,44666,3,PI,1,100,154635
1752172675.509887,281050.000,44666,3,PI,1,100,154656
1752172675.549887,281090.000,44666,3,PI,1,100,154688
1752172675.589888,281130.000,44682,2,PI,1,100,154689
1752172675.629888,281170.000,44682,2,PI,1,100,154680
1752172675.669888,281210.000,44700,3,PI,1,100,154731
1752172675.709889,281250.000,44700,3,PI,1,100,154725
1752172675.749889,281290.000,44700,3,PI,1,100,154728
1752172675.789889,281330.000,44718,2,PI,1,100,154749
1752172675.829890,281370.000,44718,2,PI,1,100,154775
1752172675.869890,281410.000,44735,3,PI,1,100,154696
1752172675.909890,281450.000,44735,3,PI,1,100,154603
1752172675.949890,281490.000,44735,3,PI,1,100,154594
1752172675.989891,281530.000,44750,2,PI,1,100,154625
1752172676.029891,281570.000,44750,2,PI,1,100,154628
1752172676.069891,281610.000,44767,3,PI,1,100,154647
1752172676.109892,281650.000,44767,3,PI,1,100,154667
1752172676.149892,281690.000,44767,3,PI,1,100,154692
1752172676.189892,281730.000,44785,2,PI,1,100,154679
1752172676.229893,281770.000,44785,2,PI,1,100,154714
1752172676.269893,281810.000,44802,3,PI,1,100,154734
1752172676.309893,281850.000,44802,3,PI,1,100,154769
1752172676.349894,281890.000,44802,3,PI,1,100,154781
1752172676.389894,281930.000,44819,2,PI,1,100,154794
1752172676.429894,281970.000,44819,2,PI,1,100,154722
1752172676.469895,282010.000,44836,3,PI,1,100,154657
1752172676.509895,282050.000,44836,3,PI,1,100,154656
1752172676.549895,282090.000,44836,3,PI,1,100,154646
1752172676.589896,282130.000,44852,3,PI,1,100,154645
1752172676.629896,282170.000,44852,3,PI,1,100,154670
1752172676.669896,282210.000,44852,3,PI,1,100,154691
1752172676.709897,282250.000,44872,2,PI,1,100,154691
1752172676.749897,282290.000,44872,2,PI,1,100,154696
1752172676.789897,282330.000,44887,3,PI,1,100,154720
1752172676.829898,282370.000,44887,3,PI,1,100,154746
1752172676.869898,282410.000,44887,3,PI,1,100,154747
1752172676.909898,282450.000,44905,2,PI,1,100,154773
1752172676.949899,282490.000,44905,2,PI,1,100,154777
1752172676.989899,282530.000,44922,3,PI,1,100,154719
1752172677.029899,282570.000,44922,3,PI,1,100,154653
1752172677.069900,282610.000,44922,3,PI,1,100,154629
1752172677.109900,282650.000,44939,2,PI,1,100,154649
1752172677.149900,282690.000,44939,2,PI,1,100,154688
1752172677.189901,282730.000,44957,3,PI,1,100,154690
1752172677.229901,282770.000,44957,3,PI,1,100,154719
1752172677.269901,282810.000,44957,3,PI,1,100,154723
