LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1752172667.429821,272970.000,43317,3,MZ,1,100,-83
1752172667.469822,273010.000,43338,4,MZ,1,100,-82
1752172667.509822,273050.000,43338,4,MZ,1,100,-81
1752172667.549822,273090.000,43338,4,MZ,1,100,-82
1752172667.589822,273130.000,43338,4,MZ,1,100,-83
1752172667.629823,273170.000,43353,2,MZ,1,100,-82
1752172667.669823,273210.000,43353,2,MZ,1,100,-81
1752172667.709823,273250.000,43370,3,MZ,1,100,-82
1752172667.749824,273290.000,43370,3,MZ,1,100,-84
1752172667.789824,273330.000,43370,3,MZ,1,100,-83
1752172667.829824,273370.000,43387,2,MZ,1,100,-83
1752172667.869825,273410.000,43387,2,MZ,1,100,-83
1752172667.909825,273450.000,43405,3,MZ,1,100,-83
1752172667.949825,273490.000,43405,3,MZ,1,100,-84
1752172667.989826,273530.000,43405,3,MZ,1,100,-83
1752172668.029826,273570.000,43422,2,MZ,1,100,-84
1752172668.069826,273610.000,43422,2,MZ,1,100,-83
1752172668.109827,273650.000,43437,3,MZ,1,100,-83
1752172668.149827,273690.000,43437,3,MZ,1,100,-83
1752172668.189827,273730.000,43437,3,MZ,1,100,-83
1752172668.225161,273765.333,43454,3,MZ,1,100,-83
1752172668.260495,273800.667,43454,3,MZ,1,100,-83
1752172668.295828,273836.000,43454,3,MZ,1,100,-82
1752172668.336329,273876.500,43471,2,MZ,1,100,-83
1752172668.376829,273917.000,43471,2,MZ,1,100,-82
1752172668.416496,273956.667,43490,3,MZ,1,100,-83
1752172668.456163,273996.333,43490,3,MZ,1,100,-83
1752172668.495830,274036.000,43490,3,MZ,1,100,-83
1752172668.535830,274076.000,43504,2,MZ,1,100,-83
1752172668.575831,274116.000,43504,2,MZ,1,100,-82
1752172668.615831,274156.000,43522,3,MZ,1,100,-84
1752172668.655831,274196.000,43522,3,MZ,1,100,-83
1752172668.695831,274236.000,43522,3,MZ,1,100,-83
1752172668.735832,274276.000,43538,3,MZ,1,100,-82
1752172668.775832,274316.000,43538,3,MZ,1,100,-84
1752172668.815832,274356.000,43538,3,MZ,1,100,-83
1752172668.855833,274396.000,43555,2,MZ,1,100,-83
1752172668.895833,274436.000,43555,2,MZ,1,100,-83
1752172668.936167,274476.333,43573,3,MZ,1,100,-83
1752172668.976500,274516.667,43573,3,MZ,1,100,-83
1752172669.016834,274557.000,43573,3,MZ,1,100,-84
1752172669.056334,274596.500,43591,2,MZ,1,100,-84
1752172669.095835,274636.000,43591,2,MZ,1,100,-83
1752172669.136168,274676.333,43607,3,MZ,1,100,-83
1752172669.176502,274716.667,43607,3,MZ,1,100,-83
1752172669.216836,274757.000,43607,3,MZ,1,100,-84
1752172669.256836,274797.000,43624,2,MZ,1,100,-83
1752172669.296836,274837.000,43624,2,MZ,1,100,-83
1752172669.336837,274877.000,43639,3,MZ,1,100,-83
1752172669.376837,274917.000,43639,3,MZ,1,100,-84
1752172669.416837,274957.000,43639,3,MZ,1,100,-83
1752172669.456838,274997.000,43658,2,MZ,1,100,-84
1752172669.496838,275037.000,43658,2,MZ,1,100,-84
1752172669.536838,275077.000,43676,3,MZ,1,100,-83
1752172669.576839,275117.000,43676,3,MZ,1,100,-83
1752172669.616839,275157.000,43676,3,MZ,1,100,-81
1752172669.656839,275197.000,43696,2,MZ,1,100,-83
1752172669.696840,275237.000,43696,2,MZ,1,100,-83
1752172669.736840,275277.000,43710,3,MZ,1,100,-83
1752172669.776840,275317.000,43710,3,MZ,1,100,-83
1752172669.816841,275357.000,43710,3,MZ,1,100,-83
1752172669.856841,275397.000,43729,2,MZ,1,100,-82
1752172669.896841,275437.000,43729,2,MZ,1,100,-83
1752172669.936842,275477.000,43745,3,MZ,1,100,-83
1752172669.976842,275517.000,43745,3,MZ,1,100,-83
1752172670.016842,275557.000,43745,3,MZ,1,100,-83
1752172670.056843,275597.000,43767,3,MZ,1,100,-83
1752172670.096843,275637.000,43767,3,MZ,1,100,-83
1752172670.136843,275677.000,43767,3,MZ,1,100,-83
1752172670.176844,275717.000,43782,2,MZ,1,100,-84
1752172670.216844,275757.000,43782,2,MZ,1,100,-83
1752172670.256844,275797.000,43800,3,MZ,1,100,-83
1752172670.296845,275837.000,43800,3,MZ,1,100,-83
1752172670.336845,275877.000,43800,3,MZ,1,100,-83
1752172670.376845,275917.000,43817,2,MZ,1,100,-83
1752172670.416845,275957.000,43817,2,MZ,1,100,-83
1752172670.456846,275997.000,43836,3,MZ,1,100,-83
1752172670.496846,276037.000,43836,3,MZ,1,100,-83
1752172670.536846,276077.000,43836,3,MZ,1,100,-83
1752172670.576847,276117.000,43851,2,MZ,1,100,-83
1752172670.616847,276157.000,43851,2,MZ,1,100,-82
1752172670.656847,276197.000,43870,3,MZ,1,100,-83
1752172670.696848,276237.000,43870,3,MZ,1,100,-82
1752172670.736848,276277.000,43870,3,MZ,1,100,-84
1752172670.776848,276317.000,43888,2,MZ,1,100,-84
1752172670.816849,276357.000,43888,2,MZ,1,100,-83
1752172670.856849,276397.000,43905,3,MZ,1,100,-83
1752172670.896849,276437.000,43905,3,MZ,1,100,-83
1752172670.936850,276477.000,43905,3,MZ,1,100,-83
1752172670.976850,276517.000,43924,2,MZ,1,100,-83
1752172671.016850,276557.000,43924,2,MZ,1,100,-83
