LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1752172703.714116,309254.000,49445,1,TH,1,100,38.777
1752172703.847117,309387.000,49478,1,TH,1,100,38.777
1752172703.980118,309520.000,49495,1,TH,1,100,38.767
1752172704.114120,309654.000,49514,1,TH,1,100,38.767
1752172704.247121,309787.000,49547,1,TH,1,100,38.834
1752172704.380122,309920.000,49567,1,TH,1,100,38.841
1752172704.514123,310054.000,49583,1,TH,1,100,38.832
1752172704.647124,310187.000,49600,1,TH,1,100,38.832
1752172704.780125,310320.000,49636,1,TH,1,100,38.856
1752172704.914126,310454.000,49652,1,TH,1,100,38.856
1752172705.047127,310587.000,49670,1,TH,1,100,38.882
1752172705.180128,310720.000,49703,1,TH,1,100,38.882
1752172705.314129,310854.000,49721,1,TH,1,100,38.743
1752172705.447130,310987.000,49739,1,TH,1,100,38.743
1752172705.580132,311120.000,49770,1,TH,1,100,38.858
1752172705.713133,311253.000,49787,1,TH,1,100,38.858
1752172705.847134,311387.000,49806,1,TH,1,100,38.853
1752172705.980135,311520.000,49840,1,TH,1,100,38.853
1752172706.113136,311653.000,49856,1,TH,1,100,38.877
1752172706.247137,311787.000,49875,1,TH,1,100,38.884
1752172706.380138,311920.000,49911,1,TH,1,100,38.779
1752172706.513139,312053.000,49927,1,TH,1,100,38.779
1752172706.647140,312187.000,49946,1,TH,1,100,38.839
1752172706.780141,312320.000,49978,1,TH,1,100,38.839
1752172706.913142,312453.000,49994,1,TH,1,100,38.829
1752172707.047143,312587.000,50012,1,TH,1,100,38.829
1752172707.180145,312720.000,50028,1,TH,1,100,38.836
1752172707.313146,312853.000,50064,1,TH,1,100,38.836
1752172707.447147,312987.000,50081,1,TH,1,100,38.827
1752172707.580148,313120.000,50097,1,TH,1,100,38.834
1752172707.713149,313253.000,50129,1,TH,1,100,38.891
1752172707.847150,313387.000,50148,1,TH,1,100,38.891
1752172707.980151,313520.000,50166,1,TH,1,100,38.867
1752172708.113152,313653.000,50198,1,TH,1,100,38.867
1752172708.247153,313787.000,50215,1,TH,1,100,38.786
1752172708.380154,313920.000,50232,1,TH,1,100,38.786
1752172708.513155,314053.000,50256,1,TH,1,100,38.824
1752172708.646156,314186.000,50290,1,TH,1,100,38.824
1752172708.780158,314320.000,50306,1,TH,1,100,38.877
1752172708.913159,314453.000,50323,1,TH,1,100,38.877
1752172709.046160,314586.000,50342,1,TH,1,100,38.841
1752172709.180161,314720.000,50375,1,TH,1,100,38.841
1752172709.313162,314853.000,50394,1,TH,1,100,38.858
1752172709.446163,314986.000,50411,1,TH,1,100,38.865
1752172709.580164,315120.000,50442,1,TH,1,100,38.781
1752172709.713165,315253.000,50462,1,TH,1,100,38.781
1752172709.846166,315386.000,50480,1,TH,1,100,38.913
1752172709.980167,315520.000,50512,1,TH,1,100,38.913
