LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1752622834.798496,646741.000,39373,1,B%,1,100,76
1752622839.798535,651741.000,40199,1,B%,1,100,76
1752622844.797575,656740.000,41019,1,B%,1,100,76
1752622849.796614,661739.000,41572,1,B%,1,100,76
1752622854.796653,666739.000,42178,1,B%,1,100,76
1752622859.796692,671739.000,43003,1,B%,1,100,76
1752622864.795731,676738.000,43824,1,B%,1,100,76
1752622869.795770,681738.000,44629,1,B%,1,100,76
1752622874.794809,686737.000,45451,1,B%,1,100,76
1752622879.794848,691737.000,46277,1,B%,1,100,77
1752622884.793887,696736.000,47096,1,B%,1,100,77
1752622889.793926,701736.000,47921,1,B%,1,100,77
1752622894.792965,706735.000,48726,1,B%,1,100,77
1752622899.793004,711735.000,49546,1,B%,1,100,77
1752622904.792044,716734.000,50370,1,B%,1,100,77
1752622909.792083,721734.000,51191,1,B%,1,100,77
1752622914.791122,726733.000,52014,1,B%,1,100,77
1752622919.791161,731733.000,52819,1,B%,1,100,77
1752622924.790200,736732.000,53641,1,B%,1,100,77
1752622929.790239,741732.000,54473,1,B%,1,100,77
1752622934.789278,746731.000,55295,1,B%,1,100,77
1752622939.789317,751731.000,56118,1,B%,1,100,77
1752622944.788356,756730.000,56921,1,B%,1,100,77
1752622949.788395,761730.000,57741,1,B%,1,100,77
1752622954.787434,766729.000,58569,1,B%,1,100,78
