LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1752622329.173544,141120.000,20999,3,GZ,1,100,0.275
1752622329.213544,141160.000,21017,3,GZ,1,100,-0.122
1752622329.253544,141200.000,21017,3,GZ,1,100,-0.366
1752622329.293545,141240.000,21017,3,GZ,1,100,0.214
1752622329.333545,141280.000,21035,2,GZ,1,100,0.702
1752622329.373545,141320.000,21035,2,GZ,1,100,0.397
1752622329.413546,141360.000,21054,3,GZ,1,100,-0.031
1752622329.453546,141400.000,21054,3,GZ,1,100,-0.275
1752622329.493546,141440.000,21054,3,GZ,1,100,-0.519
1752622329.533546,141480.000,21069,2,GZ,1,100,-0.458
1752622329.573547,141520.000,21069,2,GZ,1,100,-1.617
1752622329.613547,141560.000,21086,3,GZ,1,100,-3.265
1752622329.653547,141600.000,21086,3,GZ,1,100,-3.510
1752622329.693548,141640.000,21086,3,GZ,1,100,-2.258
1752622329.733548,141680.000,21102,2,GZ,1,100,-1.343
1752622329.773548,141720.000,21102,2,GZ,1,100,-0.824
1752622329.813549,141760.000,21120,3,GZ,1,100,-0.580
1752622329.853549,141800.000,21120,3,GZ,1,100,-0.763
1752622329.893549,141840.000,21120,3,GZ,1,100,-1.556
1752622329.933550,141880.000,21136,2,GZ,1,100,-1.495
1752622329.973550,141920.000,21136,2,GZ,1,100,-0.641
1752622330.013550,141960.000,21157,3,GZ,1,100,0.000
1752622330.053551,142000.000,21157,3,GZ,1,100,0.366
1752622330.093551,142040.000,21157,3,GZ,1,100,-0.153
1752622330.133551,142080.000,21173,2,GZ,1,100,-0.458
1752622330.173551,142120.000,21173,2,GZ,1,100,-0.214
1752622330.213552,142160.000,21191,3,GZ,1,100,-0.275
1752622330.253552,142200.000,21191,3,GZ,1,100,0.610
1752622330.293552,142240.000,21191,3,GZ,1,100,1.129
1752622330.333553,142280.000,21206,2,GZ,1,100,1.129
1752622330.373553,142320.000,21206,2,GZ,1,100,0.793
1752622330.413553,142360.000,21222,3,GZ,1,100,1.343
1752622330.453554,142400.000,21222,3,GZ,1,100,1.862
1752622330.493554,142440.000,21222,3,GZ,1,100,1.709
1752622330.533554,142480.000,21239,2,GZ,1,100,1.068
1752622330.573555,142520.000,21239,2,GZ,1,100,1.099
1752622330.613555,142560.000,21260,3,GZ,1,100,1.373
1752622330.653555,142600.000,21260,3,GZ,1,100,1.404
1752622330.693556,142640.000,21260,3,GZ,1,100,1.221
1752622330.733056,142679.500,21275,2,GZ,1,100,0.854
1752622330.772556,142719.000,21275,2,GZ,1,100,1.251
1752622330.812890,142759.333,21292,3,GZ,1,100,1.068
1752622330.853223,142799.667,21292,3,GZ,1,100,0.580
1752622330.893557,142840.000,21292,3,GZ,1,100,0.885
1752622330.929224,142875.667,21308,3,GZ,1,100,0.397
1752622330.964891,142911.333,21308,3,GZ,1,100,-0.214
1752622331.000558,142947.000,21308,3,GZ,1,100,0.763
1752622331.040558,142987.000,21327,2,GZ,1,100,0.458
1752622331.080559,143027.000,21327,2,GZ,1,100,0.427
1752622331.120559,143067.000,21344,3,GZ,1,100,0.519
1752622331.160559,143107.000,21344,3,GZ,1,100,-0.031
1752622331.200559,143147.000,21344,3,GZ,1,100,0.244
