LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1752622329.000542,140947.000,20971,3,PI,1,100,135024
1752622329.040543,140987.000,20971,3,PI,1,100,134918
1752622329.080543,141027.000,20971,3,PI,1,100,134860
1752622329.120543,141067.000,20989,2,PI,1,100,134849
1752622329.160544,141107.000,20989,2,PI,1,100,134849
1752622329.200544,141147.000,21005,3,PI,1,100,134869
1752622329.240544,141187.000,21005,3,PI,1,100,134897
1752622329.280544,141227.000,21005,3,PI,1,100,134905
1752622329.320545,141267.000,21023,2,PI,1,100,134946
1752622329.360545,141307.000,21023,2,PI,1,100,135000
1752622329.400545,141347.000,21042,3,PI,1,100,135038
1752622329.440546,141387.000,21042,3,PI,1,100,135097
1752622329.480546,141427.000,21042,3,PI,1,100,135169
1752622329.520546,141467.000,21059,2,PI,1,100,135212
1752622329.560547,141507.000,21059,2,PI,1,100,135276
1752622329.600547,141547.000,21074,3,PI,1,100,135316
1752622329.640547,141587.000,21074,3,PI,1,100,135201
1752622329.680548,141627.000,21074,3,PI,1,100,135040
1752622329.720548,141667.000,21090,2,PI,1,100,134987
1752622329.760548,141707.000,21090,2,PI,1,100,134928
1752622329.800549,141747.000,21108,3,PI,1,100,134871
1752622329.840549,141787.000,21108,3,PI,1,100,134922
1752622329.880549,141827.000,21108,3,PI,1,100,134936
1752622329.920549,141867.000,21126,3,PI,1,100,134925
1752622329.960550,141907.000,21126,3,PI,1,100,134943
1752622330.000550,141947.000,21126,3,PI,1,100,135009
1752622330.040550,141987.000,21145,2,PI,1,100,135043
1752622330.080551,142027.000,21145,2,PI,1,100,135083
1752622330.120551,142067.000,21161,3,PI,1,100,135129
1752622330.160551,142107.000,21161,3,PI,1,100,135176
1752622330.200552,142147.000,21161,3,PI,1,100,135220
1752622330.240552,142187.000,21179,2,PI,1,100,135264
1752622330.280552,142227.000,21179,2,PI,1,100,135234
1752622330.320553,142267.000,21195,3,PI,1,100,135079
1752622330.360553,142307.000,21195,3,PI,1,100,134985
1752622330.400553,142347.000,21195,3,PI,1,100,134955
1752622330.440554,142387.000,21211,2,PI,1,100,134924
1752622330.480554,142427.000,21211,2,PI,1,100,134935
1752622330.520554,142467.000,21227,3,PI,1,100,134979
1752622330.560554,142507.000,21227,3,PI,1,100,135006
