LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1752622336.693602,148640.000,22262,3,PG,1,100,1536
1752622336.733603,148680.000,22262,3,PG,1,100,1529
1752622336.773603,148720.000,22279,2,PG,1,100,1524
1752622336.813603,148760.000,22279,2,PG,1,100,1516
1752622336.853604,148800.000,22303,3,PG,1,100,1517
1752622336.893604,148840.000,22303,3,PG,1,100,1540
1752622336.933604,148880.000,22303,3,PG,1,100,1508
1752622336.973605,148920.000,22322,3,PG,1,100,1538
1752622337.013605,148960.000,22322,3,PG,1,100,1526
1752622337.053605,149000.000,22322,3,PG,1,100,1526
1752622337.093606,149040.000,22336,2,PG,1,100,1518
1752622337.133606,149080.000,22336,2,PG,1,100,1529
1752622337.173273,149119.667,22354,3,PG,1,100,1529
1752622337.212940,149159.333,22354,3,PG,1,100,1516
1752622337.252607,149199.000,22354,3,PG,1,100,1517
1752622337.293107,149239.500,22372,2,PG,1,100,1518
1752622337.333607,149280.000,22372,2,PG,1,100,1524
1752622337.373608,149320.000,22389,2,PG,1,100,1509
1752622337.413608,149360.000,22389,2,PG,1,100,1510
1752622337.457942,149404.333,22404,3,PG,1,100,1527
1752622337.502275,149448.667,22404,3,PG,1,100,1510
1752622337.546609,149493.000,22404,3,PG,1,100,1523
1752622337.586609,149533.000,22423,2,PG,1,100,1523
1752622337.626610,149573.000,22423,2,PG,1,100,1523
1752622337.666610,149613.000,22439,3,PG,1,100,1525
1752622337.706610,149653.000,22439,3,PG,1,100,1511
1752622337.746611,149693.000,22439,3,PG,1,100,1510
1752622337.786611,149733.000,22456,2,PG,1,100,1527
1752622337.826611,149773.000,22456,2,PG,1,100,1513
1752622337.866612,149813.000,22473,3,PG,1,100,1504
1752622337.906612,149853.000,22473,3,PG,1,100,1517
1752622337.946612,149893.000,22473,3,PG,1,100,1519
1752622337.986613,149933.000,22490,3,PG,1,100,1501
1752622338.026613,149973.000,22490,3,PG,1,100,1497
1752622338.066613,150013.000,22490,3,PG,1,100,1511
1752622338.106613,150053.000,22506,2,PG,1,100,1504
1752622338.146614,150093.000,22506,2,PG,1,100,1512
1752622338.186614,150133.000,22526,3,PG,1,100,1525
1752622338.226614,150173.000,22526,3,PG,1,100,1510
1752622338.266615,150213.000,22526,3,PG,1,100,1524
1752622338.306615,150253.000,22540,2,PG,1,100,1516
1752622338.346615,150293.000,22540,2,PG,1,100,1518
1752622338.386616,150333.000,22557,3,PG,1,100,1503
1752622338.426616,150373.000,22557,3,PG,1,100,1497
1752622338.466616,150413.000,22557,3,PG,1,100,1506
1752622338.506617,150453.000,22576,2,PG,1,100,1509
1752622338.546617,150493.000,22576,2,PG,1,100,1500
1752622338.586617,150533.000,22593,3,PG,1,100,1502
1752622338.626618,150573.000,22593,3,PG,1,100,1495
1752622338.666618,150613.000,22593,3,PG,1,100,1501
1752622338.706618,150653.000,22608,2,PG,1,100,1507
1752622338.746618,150693.000,22608,2,PG,1,100,1502
1752622338.786619,150733.000,22626,3,PG,1,100,1510
1752622338.826619,150773.000,22626,3,PG,1,100,1510
1752622338.866619,150813.000,22626,3,PG,1,100,1500
1752622338.906620,150853.000,22645,2,PG,1,100,1500
1752622338.946620,150893.000,22645,2,PG,1,100,1524
1752622338.986620,150933.000,22662,3,PG,1,100,1520
1752622339.026621,150973.000,22662,3,PG,1,100,1507
1752622339.066621,151013.000,22662,3,PG,1,100,1506
1752622339.106621,151053.000,22678,2,PG,1,100,1512
1752622339.146622,151093.000,22678,2,PG,1,100,1495
1752622339.186622,151133.000,22696,3,PG,1,100,1493
1752622339.226622,151173.000,22696,3,PG,1,100,1505
1752622339.266623,151213.000,22696,3,PG,1,100,1500
1752622339.306623,151253.000,22712,2,PG,1,100,1493
1752622339.346623,151293.000,22712,2,PG,1,100,1501
1752622339.386623,151333.000,22733,3,PG,1,100,1512
1752622339.426624,151373.000,22733,3,PG,1,100,1503
1752622339.466624,151413.000,22733,3,PG,1,100,1504
1752622339.506624,151453.000,22750,3,PG,1,100,1504
1752622339.546625,151493.000,22750,3,PG,1,100,1510
1752622339.586625,151533.000,22750,3,PG,1,100,1504
1752622339.626625,151573.000,22765,2,PG,1,100,1511
1752622339.666626,151613.000,22765,2,PG,1,100,1521
1752622339.706626,151653.000,22781,3,PG,1,100,1515
1752622339.746626,151693.000,22781,3,PG,1,100,1495
1752622339.786627,151733.000,22781,3,PG,1,100,1510
1752622339.826627,151773.000,22799,2,PG,1,100,1487
1752622339.866627,151813.000,22799,2,PG,1,100,1500
1752622339.906628,151853.000,22817,3,PG,1,100,1485
1752622339.946628,151893.000,22817,3,PG,1,100,1506
1752622339.986628,151933.000,22817,3,PG,1,100,1493
1752622340.026628,151973.000,22832,2,PG,1,100,1497
1752622340.066629,152013.000,22832,2,PG,1,100,1491
1752622340.106629,152053.000,22850,3,PG,1,100,1490
1752622340.146629,152093.000,22850,3,PG,1,100,1499
1752622340.186630,152133.000,22850,3,PG,1,100,1506
