LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1752794206.372248,586780.000,29720,3,PI,1,100,157464
1752794206.412248,586820.000,29720,3,PI,1,100,157468
1752794206.452248,586860.000,29735,2,PI,1,100,157497
1752794206.492249,586900.000,29735,2,PI,1,100,157534
1752794206.532249,586940.000,29753,3,PI,1,100,157522
1752794206.572249,586980.000,29753,3,PI,1,100,157488
1752794206.612249,587020.000,29753,3,PI,1,100,157478
1752794206.652249,587060.000,29771,2,PI,1,100,157481
1752794206.692249,587100.000,29771,2,PI,1,100,157461
1752794206.732249,587140.000,29789,3,PI,1,100,157485
1752794206.772249,587180.000,29789,3,PI,1,100,157509
1752794206.812250,587220.000,29789,3,PI,1,100,157508
1752794206.852250,587260.000,29805,3,PI,1,100,157540
1752794206.892250,587300.000,29805,3,PI,1,100,157566
1752794206.932250,587340.000,29805,3,PI,1,100,157577
1752794206.972250,587380.000,29822,2,PI,1,100,157616
1752794207.012250,587420.000,29822,2,PI,1,100,157643
1752794207.052250,587460.000,29838,3,PI,1,100,157670
1752794207.092250,587500.000,29838,3,PI,1,100,157680
1752794207.132251,587540.000,29838,3,PI,1,100,157670
1752794207.172251,587580.000,29856,2,PI,1,100,157623
1752794207.212251,587620.000,29856,2,PI,1,100,157599
1752794207.252251,587660.000,29872,3,PI,1,100,157623
1752794207.292251,587700.000,29872,3,PI,1,100,157633
1752794207.332251,587740.000,29872,3,PI,1,100,157672
1752794207.372251,587780.000,29889,2,PI,1,100,157692
1752794207.412251,587820.000,29889,2,PI,1,100,157731
1752794207.452251,587860.000,29906,3,PI,1,100,157813
1752794207.492252,587900.000,29906,3,PI,1,100,157926
1752794207.532252,587940.000,29906,3,PI,1,100,157945
1752794207.572252,587980.000,29923,2,PI,1,100,157999
1752794207.612252,588020.000,29923,2,PI,1,100,158026
1752794207.652252,588060.000,29937,3,PI,1,100,158029
1752794207.692252,588100.000,29937,3,PI,1,100,158020
1752794207.732252,588140.000,29937,3,PI,1,100,157930
1752794207.772252,588180.000,29954,2,PI,1,100,157836
1752794207.812253,588220.000,29954,2,PI,1,100,157793
1752794207.852253,588260.000,29973,3,PI,1,100,157778
1752794207.892253,588300.000,29973,3,PI,1,100,157728
1752794207.932253,588340.000,29973,3,PI,1,100,157624
1752794207.971753,588379.500,29990,2,PI,1,100,157510
