LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1752794525.799228,906206.000,17102,1,B%,1,100,100
1752794530.798243,911205.000,17928,1,B%,1,100,100
1752794535.798258,916205.000,18750,1,B%,1,100,100
1752794540.797274,921204.000,19590,1,B%,1,100,100
1752794545.797289,926204.000,20412,1,B%,1,100,100
1752794550.796304,931203.000,21234,1,B%,1,100,100
1752794555.796320,936203.000,22074,1,B%,1,100,100
1752794560.795335,941202.000,22898,1,B%,1,100,100
1752794565.795350,946202.000,23723,1,B%,1,100,100
1752794570.794365,951201.000,24544,1,B%,1,100,100
1752794575.794381,956201.000,25368,1,B%,1,100,100
1752794580.793396,961200.000,26195,1,B%,1,100,100
1752794585.793411,966200.000,27016,1,B%,1,100,100
1752794590.792427,971199.000,27839,1,B%,1,100,100
1752794595.792442,976199.000,28681,1,B%,1,100,100
1752794600.791457,981198.000,29505,1,B%,1,100,100
1752794605.791473,986198.000,30329,1,B%,1,100,100
1752794610.790488,991197.000,31150,1,B%,1,100,100
1752794615.790503,996197.000,31974,1,B%,1,100,100
1752794620.789519,1001196.000,32796,1,B%,1,100,100
1752794625.789534,1006196.000,33619,1,B%,1,100,100
1752794630.788549,1011195.000,34459,1,B%,1,100,100
1752794635.788565,1016195.000,35276,1,B%,1,100,100
1752794640.787580,1021194.000,36081,1,B%,1,100,100
1752794645.787595,1026194.000,36908,1,B%,1,100,100
1752794650.786611,1031193.000,37735,1,B%,1,100,100
1752794655.786626,1036193.000,38558,1,B%,1,100,100
1752794660.785641,1041192.000,39380,1,B%,1,100,100
1752794665.785657,1046192.000,40202,1,B%,1,100,100
1752794670.784672,1051191.000,41008,1,B%,1,100,100
1752794675.784687,1056191.000,41832,1,B%,1,100,100
1752794680.783703,1061190.000,42658,1,B%,1,100,100
1752794685.783718,1066190.000,43480,1,B%,1,100,100
1752794690.782733,1071189.000,44307,1,B%,1,100,100
1752794695.782749,1076189.000,45130,1,B%,1,100,100
1752794700.781764,1081188.000,45936,1,B%,1,100,100
1752794705.781779,1086188.000,46764,1,B%,1,100,100
1752794710.780795,1091187.000,47591,1,B%,1,100,100
1752794715.780810,1096187.000,48414,1,B%,1,100,100
1752794720.779825,1101186.000,49240,1,B%,1,100,100
