LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1752787899.195404,200158.000,30598,2,AK,1,100,RD
1752787899.201405,200164.000,30601,2,AK,1,100,30599
1752787899.207405,200170.000,30601,2,AK,1,100,RD
1752787901.758926,202721.500,31456,2,AK,1,100,30599
1752787904.310447,205273.000,31456,2,AK,1,100,RD
1752787904.315447,205278.000,31459,2,AK,1,100,31457
1752787904.320447,205283.000,31459,2,AK,1,100,RD
1752787906.879468,207842.000,32332,2,AK,1,100,31457
1752787909.438489,210401.000,32332,2,AK,1,100,RD
1752787909.448989,210411.500,32335,2,AK,1,100,32333
1752787909.459489,210422.000,32335,2,AK,1,100,RD
1752787912.005010,212967.500,33191,2,AK,1,100,32333
1752787914.550531,215513.000,33191,2,AK,1,100,RD
1752787914.557031,215519.500,33194,2,AK,1,100,33192
1752787914.563531,215526.000,33194,2,AK,1,100,RD
1752787917.123552,218086.000,34057,2,AK,1,100,33192
1752787919.683573,220646.000,34057,2,AK,1,100,RD
1752787919.706074,220668.500,34060,2,AK,1,100,34058
1752787919.728574,220691.000,34060,2,AK,1,100,RD
1752787922.268595,223231.000,34920,2,AK,1,100,34058
1752787924.808616,225771.000,34920,2,AK,1,100,RD
1752787924.813116,225775.500,34923,2,AK,1,100,34921
1752787924.817616,225780.000,34923,2,AK,1,100,RD
1752787927.379637,228342.000,35778,2,AK,1,100,34921
1752787929.941658,230904.000,35778,2,AK,1,100,RD
1752787929.946158,230908.500,35781,2,AK,1,100,35779
1752787929.950658,230913.000,35781,2,AK,1,100,RD
1752787932.504679,233467.000,36636,2,AK,1,100,35779
1752787935.058700,236021.000,36636,2,AK,1,100,RD
1752787935.064200,236026.500,36639,2,AK,1,100,36637
1752787935.069700,236032.000,36639,2,AK,1,100,RD
1752787937.621721,238584.000,37495,2,AK,1,100,36637
1752787940.173742,241136.000,37495,2,AK,1,100,RD
1752787940.180742,241143.000,37498,2,AK,1,100,37496
1752787940.187742,241150.000,37498,2,AK,1,100,RD
1752787942.743263,243705.500,38351,2,AK,1,100,37496
1752787945.298785,246261.000,38351,2,AK,1,100,RD
1752787945.310285,246272.500,38354,2,AK,1,100,38352
1752787945.321785,246284.000,38354,2,AK,1,100,RD
1752787947.870306,248832.500,39213,2,AK,1,100,38352
1752787950.418827,251381.000,39213,2,AK,1,100,RD
1752787950.423827,251386.000,39216,2,AK,1,100,39214
1752787950.428827,251391.000,39216,2,AK,1,100,RD
1752787952.983848,253946.000,40080,2,AK,1,100,39214
1752787955.538869,256501.000,40080,2,AK,1,100,RD
1752787955.544369,256506.500,40083,2,AK,1,100,40081
1752787955.549869,256512.000,40083,2,AK,1,100,RD
1752787958.105390,259067.500,40937,2,AK,1,100,40081
1752787960.660911,261623.000,40937,2,AK,1,100,RD
1752787960.667911,261630.000,40940,2,AK,1,100,40938
1752787960.674911,261637.000,40940,2,AK,1,100,RD
1752787963.233432,264195.500,41800,2,AK,1,100,40938
1752787965.791953,266754.000,41800,2,AK,1,100,RD
1752787965.797954,266760.000,41803,2,AK,1,100,41801
1752787965.803954,266766.000,41803,2,AK,1,100,RD
1752787968.355475,269317.500,42657,2,AK,1,100,41801
1752787970.906996,271869.000,42657,2,AK,1,100,RD
1752787970.913496,271875.500,42660,2,AK,1,100,42658
1752787970.919996,271882.000,42660,2,AK,1,100,RD
1752787973.472017,274434.000,43525,2,AK,1,100,42658
1752787976.024038,276986.000,43525,2,AK,1,100,RD
1752787976.034538,276996.500,43528,2,AK,1,100,43526
1752787976.045038,277007.000,43528,2,AK,1,100,RD
1752787978.595559,279557.500,44390,2,AK,1,100,43526
1752787981.146080,282108.000,44390,2,AK,1,100,RD
1752787981.153080,282115.000,44393,2,AK,1,100,44391
1752787981.160080,282122.000,44393,2,AK,1,100,RD
1752787983.713101,284675.000,45255,2,AK,1,100,44391
1752787986.266122,287228.000,45255,2,AK,1,100,RD
1752787986.274122,287236.000,45258,2,AK,1,100,45256
1752787986.282122,287244.000,45258,2,AK,1,100,RD
1752787988.834643,289796.500,46117,2,AK,1,100,45256
1752787991.387164,292349.000,46117,2,AK,1,100,RD
1752787991.394165,292356.000,46120,2,AK,1,100,46118
1752787991.401165,292363.000,46120,2,AK,1,100,RD
1752787993.953686,294915.500,46980,2,AK,1,100,46118
1752787996.506207,297468.000,46980,2,AK,1,100,RD
1752787996.513707,297475.500,46983,2,AK,1,100,46981
1752787996.521207,297483.000,46983,2,AK,1,100,RD
1752787999.076228,300038.000,47847,2,AK,1,100,46981
1752788001.631249,302593.000,47847,2,AK,1,100,RD
1752788001.637749,302599.500,47850,2,AK,1,100,47848
1752788001.644249,302606.000,47850,2,AK,1,100,RD
1752788004.202270,305164.000,48717,2,AK,1,100,47848
1752788006.760291,307722.000,48717,2,AK,1,100,RD
1752788006.765791,307727.500,48720,2,AK,1,100,48718
1752788006.771291,307733.000,48720,2,AK,1,100,RD
1752788009.320812,310282.500,49574,2,AK,1,100,48718
1752788011.870333,312832.000,49574,2,AK,1,100,RD
1752788011.889833,312851.500,49577,2,AK,1,100,49575
1752788011.909334,312871.000,49577,2,AK,1,100,RD
1752788014.454355,315416.000,50438,2,AK,1,100,49575
1752788016.999376,317961.000,50438,2,AK,1,100,RD
1752788017.023876,317985.500,50441,2,AK,1,100,50439
1752788017.048376,318010.000,50441,2,AK,1,100,RD
1752788019.582897,320544.500,51297,2,AK,1,100,50439
1752788022.117418,323079.000,51297,2,AK,1,100,RD
1752788022.123418,323085.000,51300,2,AK,1,100,51298
1752788022.129418,323091.000,51300,2,AK,1,100,RD
1752788024.684939,325646.500,52154,2,AK,1,100,51298
1752788027.240460,328202.000,52154,2,AK,1,100,RD
1752788027.245960,328207.500,52157,2,AK,1,100,52155
1752788027.251460,328213.000,52157,2,AK,1,100,RD
