LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1752617495.223151,409833.000,64551,2,AK,1,100,RD
1752617495.231651,409841.500,64554,2,AK,1,100,64552
1752617495.240151,409850.000,64554,2,AK,1,100,RD
1752617497.794142,412404.000,65379,2,AK,1,100,64552
1752617500.348133,414958.000,65379,2,AK,1,100,RD
1752617500.355133,414965.000,65382,2,AK,1,100,65380
1752617500.362133,414972.000,65382,2,AK,1,100,RD
1752617502.914624,417524.500,670,2,AK,1,100,65380
1752617505.467115,420077.000,670,2,AK,1,100,RD
1752617505.474115,420084.000,673,2,AK,1,100,671
1752617505.481115,420091.000,673,2,AK,1,100,RD
1752617508.028106,422638.000,1498,2,AK,1,100,671
1752617510.575097,425185.000,1498,2,AK,1,100,RD
