LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1752787775.366384,76330.000,10073,5,T1,1,100,34.441
1752787775.366384,76330.000,10073,5,T1,1,100,34.475
1752787775.366384,76330.000,10073,5,T1,1,100,34.454
1752787775.366384,76330.000,10073,5,T1,1,100,34.444
1752787775.366384,76330.000,10073,5,T1,1,100,34.511
1752787775.500385,76464.000,10093,1,T1,1,100,34.647
1752787775.633386,76597.000,10126,1,T1,1,100,34.528
1752787775.766387,76730.000,10143,1,T1,1,100,34.512
1752787775.900388,76864.000,10175,1,T1,1,100,34.576
1752787776.033389,76997.000,10199,2,T1,1,100,34.533
1752787776.166390,77130.000,10199,2,T1,1,100,34.585
1752787776.300391,77264.000,10218,1,T1,1,100,34.643
1752787776.433392,77397.000,10249,1,T1,1,100,34.562
1752787776.566394,77530.000,10266,1,T1,1,100,34.562
1752787776.700395,77664.000,10283,1,T1,1,100,34.669
1752787776.833396,77797.000,10316,1,T1,1,100,34.502
1752787776.966397,77930.000,10334,1,T1,1,100,34.572
1752787777.099398,78063.000,10350,1,T1,1,100,34.673
1752787777.233399,78197.000,10382,1,T1,1,100,34.610
1752787777.366400,78330.000,10399,1,T1,1,100,34.548
1752787777.499401,78463.000,10417,1,T1,1,100,34.627
1752787777.633402,78597.000,10451,1,T1,1,100,34.555
1752787777.766403,78730.000,10468,1,T1,1,100,34.630
1752787777.899405,78863.000,10484,1,T1,1,100,34.627
1752787778.033406,78997.000,10502,1,T1,1,100,34.591
1752787778.166407,79130.000,10535,1,T1,1,100,34.610
1752787778.299408,79263.000,10554,1,T1,1,100,34.654
1752787778.433409,79397.000,10571,1,T1,1,100,34.638
1752787778.566410,79530.000,10603,1,T1,1,100,34.666
1752787778.699411,79663.000,10619,1,T1,1,100,34.749
1752787778.833412,79797.000,10638,1,T1,1,100,34.643
1752787778.966413,79930.000,10670,1,T1,1,100,34.668
1752787779.099414,80063.000,10686,1,T1,1,100,34.715
1752787779.233416,80197.000,10703,1,T1,1,100,34.699
1752787779.366417,80330.000,10737,1,T1,1,100,34.657
1752787779.499418,80463.000,10755,1,T1,1,100,34.710
1752787779.633419,80597.000,10773,1,T1,1,100,34.697
1752787779.766420,80730.000,10806,1,T1,1,100,34.763
1752787779.899421,80863.000,10822,1,T1,1,100,34.755
1752787780.033422,80997.000,10840,1,T1,1,100,34.752
1752787780.166423,81130.000,10858,1,T1,1,100,34.716
1752787780.299424,81263.000,10890,1,T1,1,100,34.664
1752787780.433425,81397.000,10907,1,T1,1,100,34.784
1752787780.566427,81530.000,10923,1,T1,1,100,34.729
1752787780.699428,81663.000,10957,1,T1,1,100,34.776
1752787780.833429,81797.000,10974,1,T1,1,100,34.797
1752787780.966430,81930.000,10991,1,T1,1,100,34.735
1752787781.099431,82063.000,11024,1,T1,1,100,34.779
1752787781.232432,82196.000,11048,1,T1,1,100,34.798
1752787781.366433,82330.000,11067,1,T1,1,100,34.806
1752787781.499434,82463.000,11100,1,T1,1,100,34.845
1752787781.632435,82596.000,11118,1,T1,1,100,34.862
1752787781.766436,82730.000,11134,1,T1,1,100,34.799
1752787781.899438,82863.000,11166,1,T1,1,100,34.771
1752787782.032439,82996.000,11185,1,T1,1,100,34.795
1752787782.166440,83130.000,11201,1,T1,1,100,34.769
1752787782.299441,83263.000,11218,1,T1,1,100,34.723
1752787782.432442,83396.000,11250,1,T1,1,100,34.774
1752787782.566443,83530.000,11268,1,T1,1,100,34.760
1752787782.699444,83663.000,11286,1,T1,1,100,34.825
1752787782.832445,83796.000,11319,1,T1,1,100,34.818
1752787782.966446,83930.000,11336,1,T1,1,100,34.779
1752787783.099447,84063.000,11353,1,T1,1,100,34.798
1752787783.232449,84196.000,11387,1,T1,1,100,34.913
1752787783.366450,84330.000,11405,1,T1,1,100,34.820
1752787783.499451,84463.000,11422,1,T1,1,100,34.887
1752787783.632452,84596.000,11456,1,T1,1,100,34.951
1752787783.766453,84730.000,11472,1,T1,1,100,34.837
1752787783.899454,84863.000,11491,1,T1,1,100,34.929
1752787784.032455,84996.000,11525,1,T1,1,100,34.899
1752787784.166456,85130.000,11541,1,T1,1,100,34.850
1752787784.299457,85263.000,11559,1,T1,1,100,34.935
1752787784.432458,85396.000,11592,1,T1,1,100,34.901
1752787784.565460,85529.000,11608,1,T1,1,100,34.851
1752787784.699461,85663.000,11628,1,T1,1,100,34.865
1752787784.832462,85796.000,11644,1,T1,1,100,34.977
1752787784.965463,85929.000,11676,1,T1,1,100,34.919
1752787785.099464,86063.000,11695,1,T1,1,100,34.894
1752787785.232465,86196.000,11713,1,T1,1,100,34.919
1752787785.365466,86329.000,11745,1,T1,1,100,34.965
1752787785.499467,86463.000,11764,1,T1,1,100,34.985
1752787785.632468,86596.000,11781,1,T1,1,100,34.923
1752787785.765469,86729.000,11814,1,T1,1,100,34.966
1752787785.899471,86863.000,11833,1,T1,1,100,34.915
1752787786.032472,86996.000,11852,1,T1,1,100,34.892
1752787786.165473,87129.000,11883,1,T1,1,100,34.953
1752787786.299474,87263.000,11906,1,T1,1,100,34.980
1752787786.432475,87396.000,11924,1,T1,1,100,34.920
1752787786.565476,87529.000,11960,1,T1,1,100,34.859
1752787786.699477,87663.000,11977,1,T1,1,100,34.797
1752787786.832478,87796.000,11993,1,T1,1,100,34.912
1752787786.965479,87929.000,12010,1,T1,1,100,34.962
1752787787.098480,88062.000,12042,1,T1,1,100,34.913
1752787787.232482,88196.000,12062,1,T1,1,100,34.962
1752787787.365483,88329.000,12080,1,T1,1,100,34.913
1752787787.498484,88462.000,12111,1,T1,1,100,34.820
1752787787.632485,88596.000,12128,1,T1,1,100,35.029
1752787787.765486,88729.000,12147,1,T1,1,100,34.941
1752787787.898487,88862.000,12181,1,T1,1,100,34.833
1752787788.032488,88996.000,12197,1,T1,1,100,34.892
1752787788.165489,89129.000,12214,1,T1,1,100,34.918
1752787788.298490,89262.000,12246,1,T1,1,100,34.964
1752787788.432491,89396.000,12262,1,T1,1,100,34.985
1752787788.565492,89529.000,12283,1,T1,1,100,34.993
1752787788.698494,89662.000,12315,1,T1,1,100,34.926
1752787788.832495,89796.000,12331,1,T1,1,100,34.933
1752787788.965496,89929.000,12351,1,T1,1,100,34.971
1752787789.098497,90062.000,12386,1,T1,1,100,34.916
1752787789.232498,90196.000,12402,1,T1,1,100,34.999
1752787789.365499,90329.000,12420,1,T1,1,100,35.000
1752787789.498500,90462.000,12436,1,T1,1,100,34.929
1752787789.632501,90596.000,12468,1,T1,1,100,35.005
1752787789.765502,90729.000,12487,1,T1,1,100,35.073
1752787789.898503,90862.000,12505,1,T1,1,100,34.996
1752787790.032505,90996.000,12537,1,T1,1,100,35.069
1752787790.165506,91129.000,12554,1,T1,1,100,35.030
1752787790.298507,91262.000,12573,1,T1,1,100,35.084
1752787790.432508,91396.000,12608,1,T1,1,100,35.036
1752787790.565509,91529.000,12625,1,T1,1,100,35.158
1752787790.698510,91662.000,12642,1,T1,1,100,35.175
1752787790.831511,91795.000,12675,1,T1,1,100,35.076
1752787790.965512,91929.000,12693,1,T1,1,100,35.033
1752787791.098513,92062.000,12713,1,T1,1,100,35.121
1752787791.231514,92195.000,12745,1,T1,1,100,35.052
1752787791.365516,92329.000,12762,1,T1,1,100,35.093
1752787791.498517,92462.000,12785,1,T1,1,100,35.111
1752787791.631518,92595.000,12802,1,T1,1,100,35.119
1752787791.765519,92729.000,12836,1,T1,1,100,35.087
1752787791.898520,92862.000,12852,1,T1,1,100,35.215
1752787792.031521,92995.000,12870,1,T1,1,100,35.235
1752787792.165522,93129.000,12903,1,T1,1,100,35.314
1752787792.298523,93262.000,12922,1,T1,1,100,35.349
1752787792.431524,93395.000,12941,1,T1,1,100,35.364
1752787792.565525,93529.000,12973,1,T1,1,100,35.406
1752787792.698527,93662.000,12991,1,T1,1,100,35.495
1752787792.831528,93795.000,13008,1,T1,1,100,35.498
1752787792.965529,93929.000,13044,1,T1,1,100,35.499
1752787793.098530,94062.000,13060,1,T1,1,100,35.535
1752787793.231531,94195.000,13077,1,T1,1,100,35.444
1752787793.365532,94329.000,13111,1,T1,1,100,35.511
1752787793.498533,94462.000,13129,1,T1,1,100,35.576
1752787793.631534,94595.000,13147,1,T1,1,100,35.426
1752787793.765535,94729.000,13163,1,T1,1,100,35.468
1752787793.898536,94862.000,13196,1,T1,1,100,35.557
1752787794.031538,94995.000,13216,1,T1,1,100,35.489
1752787794.164539,95128.000,13232,1,T1,1,100,35.495
1752787794.298540,95262.000,13266,1,T1,1,100,35.533
1752787794.431541,95395.000,13283,1,T1,1,100,35.408
1752787794.564542,95528.000,13301,1,T1,1,100,35.425
1752787794.698543,95662.000,13333,1,T1,1,100,35.467
1752787794.831544,95795.000,13352,1,T1,1,100,35.450
1752787794.964545,95928.000,13371,1,T1,1,100,35.408
1752787795.098546,96062.000,13402,1,T1,1,100,35.460
1752787795.231547,96195.000,13419,1,T1,1,100,35.518
1752787795.364549,96328.000,13436,1,T1,1,100,35.472
1752787795.498550,96462.000,13469,1,T1,1,100,35.417
1752787795.631551,96595.000,13487,1,T1,1,100,35.500
1752787795.764552,96728.000,13503,1,T1,1,100,35.464
1752787795.898553,96862.000,13535,1,T1,1,100,35.520
1752787796.031554,96995.000,13554,1,T1,1,100,35.473
1752787796.164555,97128.000,13574,1,T1,1,100,35.417
1752787796.298556,97262.000,13591,1,T1,1,100,35.500
1752787796.431557,97395.000,13623,1,T1,1,100,35.464
1752787796.564558,97528.000,13646,1,T1,1,100,35.378
1752787796.698560,97662.000,13664,1,T1,1,100,35.412
1752787796.831561,97795.000,13699,1,T1,1,100,35.497
1752787796.964562,97928.000,13716,1,T1,1,100,35.428
1752787797.098563,98062.000,13733,1,T1,1,100,35.469
1752787797.231564,98195.000,13765,1,T1,1,100,35.487
1752787797.364565,98328.000,13781,1,T1,1,100,35.352
