LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1755628823.827240,2543055.000,18227,1,T1,1,100,38.740
1755628823.960242,2543188.000,18246,1,T1,1,100,38.710
1755628824.093243,2543321.000,18278,1,T1,1,100,38.697
1755628824.226245,2543454.000,18294,1,T1,1,100,38.798
1755628824.360246,2543588.000,18314,1,T1,1,100,38.771
1755628824.493248,2543721.000,18347,1,T1,1,100,38.759
1755628824.626250,2543854.000,18363,1,T1,1,100,38.718
1755628824.760251,2543988.000,18381,1,T1,1,100,38.630
1755628824.893253,2544121.000,18412,1,T1,1,100,38.627
1755628825.026255,2544254.000,18431,1,T1,1,100,38.590
1755628825.160256,2544388.000,18448,1,T1,1,100,38.610
1755628825.293258,2544521.000,18464,1,T1,1,100,38.619
1755628825.426259,2544654.000,18496,1,T1,1,100,38.622
1755628825.560261,2544788.000,18513,1,T1,1,100,38.588
1755628825.693263,2544921.000,18529,1,T1,1,100,38.716
1755628825.826264,2545054.000,18561,1,T1,1,100,38.771
1755628825.960266,2545188.000,18578,1,T1,1,100,38.723
1755628826.093268,2545321.000,18597,1,T1,1,100,38.632
1755628826.226269,2545454.000,18628,1,T1,1,100,38.664
1755628826.360271,2545588.000,18646,1,T1,1,100,38.713
1755628826.493272,2545721.000,18662,1,T1,1,100,38.627
1755628826.626274,2545854.000,18694,1,T1,1,100,38.697
1755628826.760276,2545988.000,18711,1,T1,1,100,38.692
1755628826.893277,2546121.000,18727,1,T1,1,100,38.654
1755628827.026279,2546254.000,18759,1,T1,1,100,38.673
1755628827.159280,2546387.000,18776,1,T1,1,100,38.681
1755628827.293282,2546521.000,18794,1,T1,1,100,38.720
1755628827.426284,2546654.000,18828,1,T1,1,100,38.666
1755628827.559285,2546787.000,18850,1,T1,1,100,38.643
1755628827.693287,2546921.000,18867,1,T1,1,100,38.668
1755628827.826289,2547054.000,18884,1,T1,1,100,38.715
1755628827.959290,2547187.000,18916,1,T1,1,100,38.770
1755628828.093292,2547321.000,18934,1,T1,1,100,38.723
1755628828.226293,2547454.000,18951,1,T1,1,100,38.774
1755628828.359295,2547587.000,18985,1,T1,1,100,38.867
1755628828.493297,2547721.000,19001,1,T1,1,100,38.694
1755628828.626298,2547854.000,19018,1,T1,1,100,38.619
1755628828.759300,2547987.000,19050,1,T1,1,100,38.658
1755628828.893302,2548121.000,19066,1,T1,1,100,38.710
1755628829.026303,2548254.000,19086,1,T1,1,100,38.768
1755628829.159305,2548387.000,19119,1,T1,1,100,38.722
1755628829.293306,2548521.000,19135,1,T1,1,100,38.667
1755628829.426308,2548654.000,19153,1,T1,1,100,38.679
1755628829.559310,2548787.000,19169,1,T1,1,100,38.790
1755628829.693311,2548921.000,19203,1,T1,1,100,38.732
1755628829.826313,2549054.000,19222,1,T1,1,100,38.707
1755628829.959315,2549187.000,19238,1,T1,1,100,38.731
1755628830.093316,2549321.000,19270,1,T1,1,100,38.706
1755628830.226318,2549454.000,19289,1,T1,1,100,38.660
1755628830.359319,2549587.000,19308,1,T1,1,100,38.711
1755628830.493321,2549721.000,19341,1,T1,1,100,38.662
1755628830.626323,2549854.000,19358,1,T1,1,100,38.641
1755628830.759324,2549987.000,19375,1,T1,1,100,38.632
1755628830.892326,2550120.000,19406,1,T1,1,100,38.699
1755628831.026328,2550254.000,19426,1,T1,1,100,38.692
1755628831.159329,2550387.000,19442,1,T1,1,100,38.654
1755628831.292331,2550520.000,19476,1,T1,1,100,38.779
1755628831.426332,2550654.000,19493,1,T1,1,100,38.692
1755628831.559334,2550787.000,19509,1,T1,1,100,38.618
1755628831.692336,2550920.000,19541,1,T1,1,100,38.729
1755628831.826337,2551054.000,19558,1,T1,1,100,38.741
1755628831.959339,2551187.000,19576,1,T1,1,100,38.711
1755628832.092340,2551320.000,19594,1,T1,1,100,38.697
1755628832.226342,2551454.000,19627,1,T1,1,100,38.656
1755628832.359344,2551587.000,19644,1,T1,1,100,38.568
1755628832.492345,2551720.000,19663,1,T1,1,100,38.707
1755628832.626347,2551854.000,19695,1,T1,1,100,38.660
1755628832.759349,2551987.000,19716,1,T1,1,100,38.711
1755628832.892350,2552120.000,19733,1,T1,1,100,38.698
1755628833.026352,2552254.000,19765,1,T1,1,100,38.515
1755628833.159353,2552387.000,19781,1,T1,1,100,38.648
1755628833.292355,2552520.000,19800,1,T1,1,100,38.706
1755628833.425357,2552653.000,19832,1,T1,1,100,38.695
1755628833.559358,2552787.000,19848,1,T1,1,100,38.655
1755628833.692360,2552920.000,19868,1,T1,1,100,38.745
1755628833.826362,2553054.000,19899,1,T1,1,100,38.641
1755628833.959363,2553187.000,19915,1,T1,1,100,38.703
1755628834.092365,2553320.000,19933,1,T1,1,100,38.765
1755628834.225366,2553453.000,19949,1,T1,1,100,38.757
1755628834.359368,2553587.000,19985,1,T1,1,100,38.717
1755628834.492370,2553720.000,20002,1,T1,1,100,38.700
1755628834.625371,2553853.000,20018,1,T1,1,100,38.693
1755628834.759373,2553987.000,20050,1,T1,1,100,38.725
1755628834.892375,2554120.000,20067,1,T1,1,100,38.775
1755628835.025376,2554253.000,20086,1,T1,1,100,38.796
1755628835.159378,2554387.000,20117,1,T1,1,100,38.628
1755628835.292379,2554520.000,20136,1,T1,1,100,38.662
1755628835.425381,2554653.000,20153,1,T1,1,100,38.747
1755628835.559383,2554787.000,20186,1,T1,1,100,38.678
1755628835.692384,2554920.000,20204,1,T1,1,100,38.790
1755628835.825386,2555053.000,20220,1,T1,1,100,38.838
1755628835.959388,2555187.000,20237,1,T1,1,100,38.682
1755628836.092389,2555320.000,20269,1,T1,1,100,38.650
1755628836.225391,2555453.000,20285,1,T1,1,100,38.671
1755628836.359392,2555587.000,20305,1,T1,1,100,38.716
1755628836.492394,2555720.000,20336,1,T1,1,100,38.700
