LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1752619988.561312,494333.000,12812,1,T1,1,100,37.945
1752619988.694313,494466.000,12849,1,T1,1,100,37.976
1752619988.828314,494600.000,12865,1,T1,1,100,38.025
1752619988.961315,494733.000,12886,1,T1,1,100,38.046
1752619989.094316,494866.000,12920,1,T1,1,100,37.878
1752619989.227317,494999.000,12936,1,T1,1,100,38.018
1752619989.361318,495133.000,12954,1,T1,1,100,37.937
1752619989.494320,495266.000,12987,1,T1,1,100,37.973
1752619989.627321,495399.000,13003,1,T1,1,100,37.953
1752619989.761322,495533.000,13021,1,T1,1,100,37.944
1752619989.894323,495666.000,13052,1,T1,1,100,37.905
1752619990.027324,495799.000,13073,1,T1,1,100,37.959
1752619990.161325,495933.000,13090,1,T1,1,100,37.947
1752619990.294326,496066.000,13106,1,T1,1,100,37.977
1752619990.427327,496199.000,13138,1,T1,1,100,37.990
1752619990.561328,496333.000,13155,1,T1,1,100,37.996
1752619990.694330,496466.000,13176,1,T1,1,100,37.963
1752619990.827331,496599.000,13207,1,T1,1,100,37.984
1752619990.961332,496733.000,13224,1,T1,1,100,37.958
1752619991.094333,496866.000,13245,1,T1,1,100,38.017
1752619991.227334,496999.000,13276,1,T1,1,100,38.043
1752619991.361335,497133.000,13296,1,T1,1,100,38.054
1752619991.494336,497266.000,13312,1,T1,1,100,38.059
1752619991.627337,497399.000,13344,1,T1,1,100,38.025
1752619991.761339,497533.000,13361,1,T1,1,100,38.082
1752619991.894340,497666.000,13377,1,T1,1,100,38.000
1752619992.027341,497799.000,13411,1,T1,1,100,38.035
1752619992.160342,497932.000,13428,1,T1,1,100,38.122
1752619992.294343,498066.000,13446,1,T1,1,100,38.053
1752619992.427344,498199.000,13464,1,T1,1,100,37.987
1752619992.560345,498332.000,13497,1,T1,1,100,38.065
1752619992.694346,498466.000,13514,1,T1,1,100,38.099
1752619992.827347,498599.000,13531,1,T1,1,100,38.114
1752619992.960349,498732.000,13563,1,T1,1,100,38.120
1752619993.094350,498866.000,13581,1,T1,1,100,38.052
1752619993.227351,498999.000,13600,1,T1,1,100,38.058
1752619993.360352,499132.000,13632,1,T1,1,100,38.167
1752619993.494353,499266.000,13648,1,T1,1,100,38.179
1752619993.627354,499399.000,13667,1,T1,1,100,38.077
1752619993.760355,499532.000,13706,1,T1,1,100,38.104
1752619993.894356,499666.000,13722,1,T1,1,100,38.187
1752619994.027358,499799.000,13740,1,T1,1,100,38.187
1752619994.160359,499932.000,13773,1,T1,1,100,38.258
1752619994.294360,500066.000,13789,1,T1,1,100,38.289
1752619994.427361,500199.000,13807,1,T1,1,100,38.267
1752619994.560362,500332.000,13825,1,T1,1,100,38.293
1752619994.694363,500466.000,13857,1,T1,1,100,38.198
1752619994.827364,500599.000,13874,1,T1,1,100,38.334
1752619994.960365,500732.000,13892,1,T1,1,100,38.393
1752619995.094366,500866.000,13924,1,T1,1,100,38.383
1752619995.227368,500999.000,13943,1,T1,1,100,38.485
1752619995.360369,501132.000,13960,1,T1,1,100,38.493
1752619995.494370,501266.000,13991,1,T1,1,100,38.391
1752619995.627371,501399.000,14008,1,T1,1,100,38.488
1752619995.760372,501532.000,14025,1,T1,1,100,38.424
1752619995.893373,501665.000,14058,1,T1,1,100,38.361
1752619996.027374,501799.000,14078,1,T1,1,100,38.475
1752619996.160375,501932.000,14096,1,T1,1,100,38.596
1752619996.293376,502065.000,14128,1,T1,1,100,38.577
1752619996.427378,502199.000,14145,1,T1,1,100,38.675
1752619996.560379,502332.000,14161,1,T1,1,100,38.647
1752619996.693380,502465.000,14182,1,T1,1,100,38.705
1752619996.827381,502599.000,14214,1,T1,1,100,38.589
1752619996.960382,502732.000,14230,1,T1,1,100,38.645
1752619997.093383,502865.000,14248,1,T1,1,100,38.740
1752619997.227384,502999.000,14281,1,T1,1,100,38.604
1752619997.360385,503132.000,14298,1,T1,1,100,38.651
1752619997.493387,503265.000,14315,1,T1,1,100,38.743
1752619997.627388,503399.000,14347,1,T1,1,100,38.676
1752619997.760389,503532.000,14363,1,T1,1,100,38.682
1752619997.893390,503665.000,14384,1,T1,1,100,38.792
1752619998.027391,503799.000,14416,1,T1,1,100,38.733
1752619998.160392,503932.000,14434,1,T1,1,100,38.672
1752619998.293393,504065.000,14451,1,T1,1,100,38.681
1752619998.427394,504199.000,14485,1,T1,1,100,38.720
1752619998.560395,504332.000,14501,1,T1,1,100,38.808
1752619998.693397,504465.000,14519,1,T1,1,100,38.846
1752619998.827398,504599.000,14557,1,T1,1,100,38.721
1752619998.960399,504732.000,14573,1,T1,1,100,38.773
1752619999.093400,504865.000,14591,1,T1,1,100,38.760
1752619999.226401,504998.000,14609,1,T1,1,100,38.861
1752619999.360402,505132.000,14643,1,T1,1,100,38.904
