LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1755299139.125654,1018184.000,30674,1,T1,1,100,42.755
1755299139.259656,1018318.000,30691,1,T1,1,100,42.575
1755299139.392657,1018451.000,30723,1,T1,1,100,42.532
1755299139.525659,1018584.000,30739,1,T1,1,100,42.691
1755299139.659660,1018718.000,30761,1,T1,1,100,42.689
1755299139.792662,1018851.000,30793,1,T1,1,100,42.688
1755299139.925663,1018984.000,30811,1,T1,1,100,42.723
1755299140.058665,1019117.000,30829,1,T1,1,100,42.561
1755299140.192666,1019251.000,30860,1,T1,1,100,42.597
1755299140.325668,1019384.000,30876,1,T1,1,100,42.649
1755299140.458669,1019517.000,30894,1,T1,1,100,42.600
1755299140.592671,1019651.000,30910,1,T1,1,100,42.650
1755299140.725672,1019784.000,30942,1,T1,1,100,42.742
1755299140.858674,1019917.000,30961,1,T1,1,100,42.640
1755299140.992675,1020051.000,30977,1,T1,1,100,42.667
1755299141.125677,1020184.000,31009,1,T1,1,100,42.679
1755299141.258678,1020317.000,31026,1,T1,1,100,42.613
1755299141.392680,1020451.000,31043,1,T1,1,100,42.620
1755299141.525681,1020584.000,31074,1,T1,1,100,42.658
1755299141.658683,1020717.000,31091,1,T1,1,100,42.568
1755299141.792684,1020851.000,31110,1,T1,1,100,42.601
1755299141.925686,1020984.000,31141,1,T1,1,100,42.614
1755299142.058687,1021117.000,31159,1,T1,1,100,42.691
1755299142.192689,1021251.000,31175,1,T1,1,100,42.618
1755299142.325690,1021384.000,31207,1,T1,1,100,42.622
1755299142.458692,1021517.000,31224,1,T1,1,100,42.624
1755299142.592693,1021651.000,31242,1,T1,1,100,42.624
1755299142.725695,1021784.000,31276,1,T1,1,100,42.660
1755299142.858696,1021917.000,31293,1,T1,1,100,42.782
1755299142.991698,1022050.000,31309,1,T1,1,100,42.658
1755299143.125699,1022184.000,31327,1,T1,1,100,42.604
1755299143.258701,1022317.000,31358,1,T1,1,100,42.616
1755299143.391702,1022450.000,31375,1,T1,1,100,42.515
1755299143.525704,1022584.000,31394,1,T1,1,100,42.542
1755299143.658705,1022717.000,31426,1,T1,1,100,42.695
1755299143.791707,1022850.000,31442,1,T1,1,100,42.726
1755299143.925708,1022984.000,31459,1,T1,1,100,42.669
1755299144.058710,1023117.000,31491,1,T1,1,100,42.715
1755299144.191711,1023250.000,31507,1,T1,1,100,42.664
1755299144.325713,1023384.000,31524,1,T1,1,100,42.713
1755299144.458714,1023517.000,31558,1,T1,1,100,42.769
1755299144.591716,1023650.000,31574,1,T1,1,100,42.723
1755299144.725717,1023784.000,31592,1,T1,1,100,42.667
1755299144.858719,1023917.000,31611,1,T1,1,100,42.572
1755299144.991720,1024050.000,31628,1,T1,1,100,42.602
1755299145.125722,1024184.000,31660,1,T1,1,100,42.651
1755299145.258723,1024317.000,31678,1,T1,1,100,42.672
1755299145.391725,1024450.000,31696,1,T1,1,100,42.645
1755299145.525727,1024584.000,31727,1,T1,1,100,42.669
1755299145.658728,1024717.000,31743,1,T1,1,100,42.644
1755299145.791730,1024850.000,31761,1,T1,1,100,42.598
1755299145.925731,1024984.000,31792,1,T1,1,100,42.649
1755299146.058733,1025117.000,31809,1,T1,1,100,42.635
1755299146.191734,1025250.000,31828,1,T1,1,100,42.736
1755299146.324736,1025383.000,31860,1,T1,1,100,42.637
1755299146.458737,1025517.000,31876,1,T1,1,100,42.595
1755299146.591739,1025650.000,31893,1,T1,1,100,42.683
1755299146.724740,1025783.000,31925,1,T1,1,100,42.650
1755299146.858742,1025917.000,31941,1,T1,1,100,42.742
1755299146.991743,1026050.000,31958,1,T1,1,100,42.711
1755299147.124745,1026183.000,31977,1,T1,1,100,42.698
1755299147.258746,1026317.000,32008,1,T1,1,100,42.656
1755299147.391748,1026450.000,32026,1,T1,1,100,42.603
1755299147.524749,1026583.000,32042,1,T1,1,100,42.580
1755299147.658751,1026717.000,32074,1,T1,1,100,42.641
1755299147.791752,1026850.000,32093,1,T1,1,100,42.703
1755299147.924754,1026983.000,32111,1,T1,1,100,42.552
1755299148.058755,1027117.000,32143,1,T1,1,100,42.558
1755299148.191757,1027250.000,32160,1,T1,1,100,42.632
1755299148.324758,1027383.000,32176,1,T1,1,100,42.628
1755299148.458760,1027517.000,32208,1,T1,1,100,42.733
1755299148.591761,1027650.000,32225,1,T1,1,100,42.778
1755299148.724763,1027783.000,32244,1,T1,1,100,42.656
1755299148.858764,1027917.000,32275,1,T1,1,100,42.674
1755299148.991766,1028050.000,32292,1,T1,1,100,42.682
1755299149.124767,1028183.000,32309,1,T1,1,100,42.614
1755299149.258769,1028317.000,32340,1,T1,1,100,42.656
1755299149.391770,1028450.000,32358,1,T1,1,100,42.674
1755299149.524772,1028583.000,32376,1,T1,1,100,42.646
1755299149.658773,1028717.000,32393,1,T1,1,100,42.599
1755299149.791775,1028850.000,32425,1,T1,1,100,42.578
1755299149.924776,1028983.000,32448,1,T1,1,100,42.569
1755299150.057778,1029116.000,32465,1,T1,1,100,42.636
