LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1752622326.539523,138486.000,20551,1,T1,1,100,36.486
1752622326.672524,138619.000,20587,1,T1,1,100,36.458
1752622326.805525,138752.000,20608,1,T1,1,100,36.482
1752622326.939526,138886.000,20625,1,T1,1,100,36.492
1752622327.072527,139019.000,20658,1,T1,1,100,36.603
1752622327.205528,139152.000,20676,1,T1,1,100,36.615
1752622327.339529,139286.000,20692,1,T1,1,100,36.550
1752622327.472530,139419.000,20724,1,T1,1,100,36.522
1752622327.605531,139552.000,20743,1,T1,1,100,36.616
1752622327.739532,139686.000,20759,1,T1,1,100,36.586
1752622327.872533,139819.000,20776,1,T1,1,100,36.572
1752622328.005534,139952.000,20808,1,T1,1,100,36.567
1752622328.139536,140086.000,20824,1,T1,1,100,36.635
1752622328.272537,140219.000,20844,1,T1,1,100,36.594
1752622328.405538,140352.000,20875,1,T1,1,100,36.682
1752622328.539539,140486.000,20892,1,T1,1,100,36.650
1752622328.672540,140619.000,20909,1,T1,1,100,36.600
1752622328.805541,140752.000,20943,1,T1,1,100,36.756
1752622328.939542,140886.000,20959,1,T1,1,100,36.788
1752622329.072543,141019.000,20976,1,T1,1,100,36.731
1752622329.205544,141152.000,21010,1,T1,1,100,36.706
1752622329.338545,141285.000,21028,1,T1,1,100,36.731
1752622329.472546,141419.000,21047,1,T1,1,100,36.671
1752622329.605547,141552.000,21079,1,T1,1,100,36.645
1752622329.738548,141685.000,21095,1,T1,1,100,36.669
1752622329.872549,141819.000,21113,1,T1,1,100,36.715
1752622330.005550,141952.000,21150,1,T1,1,100,36.699
1752622330.138551,142085.000,21166,1,T1,1,100,36.728
1752622330.272552,142219.000,21184,1,T1,1,100,36.670
1752622330.405553,142352.000,21200,1,T1,1,100,36.751
1752622330.538554,142485.000,21232,1,T1,1,100,36.750
1752622330.672555,142619.000,21253,1,T1,1,100,36.715
1752622330.805556,142752.000,21269,1,T1,1,100,36.735
1752622330.938557,142885.000,21301,1,T1,1,100,36.779
1752622331.072558,143019.000,21320,1,T1,1,100,36.656
1752622331.205560,143152.000,21337,1,T1,1,100,36.745
1752622331.338561,143285.000,21372,1,T1,1,100,36.712
1752622331.472562,143419.000,21389,1,T1,1,100,36.663
1752622331.605563,143552.000,21406,1,T1,1,100,36.748
1752622331.738564,143685.000,21444,1,T1,1,100,36.784
1752622331.872565,143819.000,21464,1,T1,1,100,36.765
1752622332.005566,143952.000,21480,1,T1,1,100,36.756
1752622332.138567,144085.000,21497,1,T1,1,100,36.788
1752622332.272568,144219.000,21514,1,T1,1,100,36.802
1752622332.405569,144352.000,21545,1,T1,1,100,36.879
1752622332.538570,144485.000,21567,1,T1,1,100,36.877
1752622332.671571,144618.000,21583,1,T1,1,100,36.840
1752622332.805572,144752.000,21615,1,T1,1,100,36.754
1752622332.938573,144885.000,21632,1,T1,1,100,36.858
1752622333.071574,145018.000,21648,1,T1,1,100,36.797
1752622333.205575,145152.000,21684,1,T1,1,100,36.806
1752622333.338576,145285.000,21701,1,T1,1,100,36.880
1752622333.471577,145418.000,21717,1,T1,1,100,36.842
1752622333.605578,145552.000,21749,1,T1,1,100,36.754
1752622333.738579,145685.000,21766,1,T1,1,100,36.752
1752622333.871580,145818.000,21787,1,T1,1,100,36.822
1752622334.005581,145952.000,21818,1,T1,1,100,36.746
1752622334.138582,146085.000,21835,1,T1,1,100,36.713
1752622334.271583,146218.000,21852,1,T1,1,100,36.805
1752622334.405585,146352.000,21887,1,T1,1,100,36.738
1752622334.538586,146485.000,21905,1,T1,1,100,36.709
1752622334.671587,146618.000,21921,1,T1,1,100,36.803
1752622334.805588,146752.000,21938,1,T1,1,100,36.879
1752622334.938589,146885.000,21974,1,T1,1,100,36.806
1752622335.071590,147018.000,21990,1,T1,1,100,36.881
1752622335.205591,147152.000,22009,1,T1,1,100,36.807
1752622335.338592,147285.000,22045,1,T1,1,100,36.774
1752622335.471593,147418.000,22061,1,T1,1,100,36.973
1752622335.605594,147552.000,22081,1,T1,1,100,36.882
1752622335.738595,147685.000,22114,1,T1,1,100,36.807
1752622335.871596,147818.000,22131,1,T1,1,100,36.810
1752622336.005597,147952.000,22148,1,T1,1,100,36.776
1752622336.138598,148085.000,22182,1,T1,1,100,36.903
1752622336.271599,148218.000,22198,1,T1,1,100,36.923
1752622336.404600,148351.000,22215,1,T1,1,100,36.896
1752622336.538601,148485.000,22249,1,T1,1,100,36.919
1752622336.671602,148618.000,22265,1,T1,1,100,36.859
1752622336.804603,148751.000,22282,1,T1,1,100,36.797
1752622336.938604,148885.000,22306,1,T1,1,100,36.841
1752622337.071605,149018.000,22339,1,T1,1,100,36.896
1752622337.204606,149151.000,22357,1,T1,1,100,36.884
1752622337.338607,149285.000,22375,1,T1,1,100,36.914
