LF-FpZ,OTE_L-FpZ,RF-FpZ,OTE_R-FpZ,Time
-8.239997558519242e-06,-0.0001693777275917844,0.0001272621845149083,-0.0003332621234778893,0.0
-4.577776421399578e-06,-0.0006921597949156163,-2.92977690969573e-05,-0.002246772667622913,0.008
0.0,0.00010071108127079072,0.0001107821893978698,-8.056886501663259e-05,0.016
-2.7466658528397473e-06,-0.0009356975005340739,-0.0001702932828760643,-0.002767723624378185,0.024
-1.098666341135899e-05,0.0002801599169896542,9.887997070223089e-05,3.204443494979705e-05,0.032
0.0,-0.0012662129581591233,-0.00020874660481582077,-0.0031733146153141876,0.04
-4.577776421399578e-06,0.00039551988280892356,0.00017578661458174383,0.0006985686819055756,0.048
-8.239997558519242e-06,-0.0013165684987945187,-0.00013367107150486768,-0.0031778923917355874,0.056
-6.40888698995941e-06,0.00038270210882900474,0.00023712881862849816,0.0004687643055513168,0.064
-1.1902218695638903e-05,-0.0012195196386608476,-0.00010895107882930998,-0.003015839106418042,0.072
-3.6622211371196626e-06,0.0002600177007354961,0.00017761772515030363,0.00011261329996642963,0.08
-1.098666341135899e-05,-0.0011938840907010102,-0.00015381328775902585,-0.0025022125919370096,0.088
-1.1902218695638903e-05,0.00031586657307657094,8.789330729087191e-05,7.324442274239325e-06,0.096
9.155552842799157e-07,-0.0011645863216040526,-0.00015747550889614549,-0.0022733237708670306,0.104
-6.40888698995941e-06,-0.0006866664632099367,-0.00010437330240791038,-0.001423688467055269,0.112
-8.239997558519242e-06,-0.0006518753624073,-0.0001345866267891476,-0.001508835108493301,0.12
-8.239997558519242e-06,0.00025086214789269687,-1.3733329264198735e-05,-0.00021607104709006012,0.128
-3.6622211371196626e-06,-0.0008102664265877253,-0.0002554399243140965,-0.0013541062654499952,0.136
-1.098666341135899e-05,9.704886013367107e-05,-0.0002398754844813379,-0.000499893185216834,0.144
-9.155552842799156e-06,-0.0005795464949491867,-0.0003927732169560838,-0.0009842219306009095,0.152
-1.73955504013184e-05,-0.00010162663655507064,-0.000444959868160039,-0.0008276619769890439,0.16
-6.40888698995941e-06,-0.0002682576982940153,-0.00047517319254127623,-0.00014831995605334633,0.168
0.0,-0.0001171910763878292,-0.0005447553941465499,-0.000933866389965514,0.176
-9.155552842799157e-07,-4.394665364543596e-05,-0.00047059541611987665,0.0002481154820398572,0.184
1.6479995117038484e-05,0.0004943998535111545,-0.0004504531998657185,0.0005127109591967528,0.192
1.8311105685598312e-05,6.225775933103427e-05,-0.000488906521805475,0.0005484176152836695,0.2
8.239997558519242e-06,-0.0002948088015381328,-0.0005987731559190648,-0.0010473952452162236,0.208
1.3733329264198735e-05,0.0002600177007354961,-0.0004266487624744407,0.0008212530899990843,0.216
1.922666096987823e-05,-0.00054383983886227,-0.000617999816888943,-0.0013522751548814356,0.224
1.464888454847865e-05,0.0002536088137455366,-0.0004046754356517227,0.0007022309030426953,0.232
1.1902218695638903e-05,-0.0007132175664540543,-0.0005887020477919858,-0.0014951017792291024,0.24
1.922666096987823e-05,-0.0002041688283944212,-0.00045319986571855825,0.00016663106173894464,0.248
1.8311105685598312e-05,-0.0007763908810693686,-0.0005877864925077059,-0.001421857356486709,0.256
1.8311105685598313e-06,0.0005676442762535478,-0.0003268532364879299,0.0011252174443800163,0.264
1.281777397991882e-05,-0.0008404797509689627,-0.0005612353892635883,-0.0013577684865871149,0.272
1.5564439832758568e-05,0.0005594042786950285,-0.00030396435438093204,0.000933866389965514,0.28
5.493331705679495e-06,-0.0006006042664876247,-0.0004953154087954343,-0.0008020264290292061,0.288
1.8311105685598313e-06,0.0005282753990295114,-0.0003122043519394513,0.0006317331461531419,0.296
2.197332682271798e-05,-0.0004898220770897549,-0.00045869319742423775,-0.0006051820429090242,0.304
3.6622211371196626e-06,0.0003286843470564897,-0.00031769768364513077,0.00032227546006653035,0.312
1.1902218695638903e-05,-0.0004110843226416821,-0.0004028443250831629,-0.00039185766167180395,0.32
1.922666096987823e-05,0.00030121768852809223,-0.00029114658040101316,8.239997558519242e-05,0.328
1.098666341135899e-05,-0.0002682576982940153,-0.0003286843470564897,-0.00013000885036774804,0.336
5.493331705679495e-06,-0.00011169774468214971,-0.0002453688161870174,5.310220648823511e-05,0.344
1.5564439832758568e-05,6.591998046815394e-05,-0.00024170659504989774,-0.0004165776543473616,0.352
7.324442274239325e-06,1.1902218695638903e-05,-0.0001583910641804254,0.0002517777031769768,0.36
1.8311105685598313e-06,0.00036530655842768634,-0.00012359996337778863,0.00013824884792626728,0.368
1.5564439832758568e-05,0.0002490310373241371,-7.232886745811333e-05,0.00048707541123691513,0.376
5.493331705679495e-06,0.0001171910763878292,-0.00016754661702322456,-0.0008047730948820459,0.384
8.239997558519242e-06,0.0003863643299661244,-5.310220648823511e-05,0.0007342753379924923,0.392
6.40888698995941e-06,-0.0001052888576921903,-0.00021332438123722035,-0.001226844080935087,0.4
1.3733329264198735e-05,0.0005887020477919858,-1.6479995117038484e-05,0.0008844264046143986,0.408
1.3733329264198735e-05,-0.00021515549180578018,-0.00023071993163853875,-0.0014181951353495893,0.416
5.493331705679495e-06,0.0005255287331766715,-6.0426648762474434e-05,0.0005575731681264686,0.424
1.8311105685598313e-06,-0.00029847102267525254,-0.00023163548692281866,-0.0014676351207007048,0.432
8.239997558519242e-06,0.0009613330484939114,2.563554795983764e-05,0.0011426129947813349,0.44
8.239997558519242e-06,-0.0003231910153508102,-0.00021332438123722035,-0.0014392529068880276,0.448
-9.155552842799157e-07,0.0010354930265205845,5.218665120395519e-05,0.0010107730338450268,0.456
1.3733329264198735e-05,-0.00015930661946470532,-0.00011352885525070956,-0.0011828974272896512,0.464
1.0071108127079073e-05,0.0010171819208349864,0.0001171910763878292,0.000802941984313486,0.472
1.3733329264198735e-05,-7.049775688955351e-05,-3.295999023407697e-05,-0.0010950041199987793,0.48
0.0,0.0009466841639454328,0.00016388439588610492,0.0005017242957853937,0.488
6.40888698995941e-06,-9.796441541795099e-05,5.493331705679494e-05,-0.0008075197607348857,0.496
1.73955504013184e-05,0.0009485152745139926,0.00022888882106997894,0.0005905331583605456,0.504
1.8311105685598312e-05,4.4862208929715866e-05,0.00012359996337778863,-0.0004733420819727164,0.512
0.0,0.0007196264534440138,0.00019409772026734214,-0.00022888882106997894,0.52
