LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1752789131.803993,98923,14097,1,BI,1,100,560
1752789132.443995,99563,14200,1,BI,1,100,640
1752789133.083997,100203,14324,1,BI,1,100,640
1752789133.763999,100883,14423,1,BI,1,100,680
1752789134.324001,101443,14524,1,BI,1,100,560
1752789134.924003,102043,14627,1,BI,1,100,600
1752789135.617005,102736,14747,1,BI,1,100,680
1752789136.177006,103296,14831,1,BI,1,100,560
1752789136.777008,103896,14931,1,BI,1,100,600
1752789137.457010,104576,15049,1,BI,1,100,680
1752789138.017012,105136,15140,1,BI,1,100,560
1752789138.577014,105696,15241,1,BI,1,100,560
1752789139.177016,106296,15342,1,BI,1,100,600
1752789139.697017,106816,15428,1,BI,1,100,520
1752789140.430020,107549,15548,1,BI,1,100,720
1752789141.070022,108189,15652,1,BI,1,100,640
1752789141.710024,108829,15768,1,BI,1,100,640
1752789142.230025,109349,15856,1,BI,1,100,520
1752789142.910027,110029,15980,1,BI,1,100,680
1752789143.430029,110549,16064,1,BI,1,100,520
1752789143.950031,111069,16151,1,BI,1,100,520
1752789144.670033,111789,16266,1,BI,1,100,720
1752789145.283035,112402,16371,1,BI,1,100,600
1752789145.843037,112962,16474,1,BI,1,100,560
1752789146.443038,113562,16575,1,BI,1,100,600
1752789146.963040,114082,16661,1,BI,1,100,520
1752789147.603042,114722,16763,1,BI,1,100,640
1752789148.123044,115242,16852,1,BI,1,100,520
1752789148.683045,115802,16953,1,BI,1,100,560
1752789149.282047,116401,17054,1,BI,1,100,600
1752789149.762049,116881,17123,1,BI,1,100,480
1752789150.416051,117535,17243,1,BI,1,100,640
1752789150.976053,118095,17329,1,BI,1,100,560
1752789151.536054,118655,17430,1,BI,1,100,560
1752789152.056056,119175,17514,1,BI,1,100,520
1752789152.655058,119774,17618,1,BI,1,100,600
1752789153.215060,120334,17690,1,BI,1,100,560
1752789153.735061,120854,17792,1,BI,1,100,520
1752789154.295063,121414,17877,1,BI,1,100,560
1752789154.829065,121948,17960,1,BI,1,100,520
1752789155.429066,122548,18063,1,BI,1,100,600
1752789155.989068,123108,18163,1,BI,1,100,560
1752789156.508070,123627,18247,1,BI,1,100,520
1752789157.028071,124147,18334,1,BI,1,100,520
1752789157.548073,124667,18421,1,BI,1,100,520
1752789158.028075,125147,18506,1,BI,1,100,480
1752789158.548076,125667,18601,1,BI,1,100,520
1752789159.148078,126267,18703,1,BI,1,100,600
1752789159.588079,126707,18770,1,BI,1,100,440
1752789160.161081,127280,18877,1,BI,1,100,560
1752789160.681083,127800,18959,1,BI,1,100,520
1752789161.201084,128320,19047,1,BI,1,100,520
1752789161.641086,128760,19132,1,BI,1,100,440
1752789162.161087,129280,19219,1,BI,1,100,520
1752789162.721089,129840,19306,1,BI,1,100,560
1752789163.361091,130480,19410,1,BI,1,100,640
1752789163.921093,131040,19515,1,BI,1,100,560
1752789164.574095,131693,19616,1,BI,1,100,640
1752789165.134097,132253,19718,1,BI,1,100,560
1752789165.694099,132813,19807,1,BI,1,100,560
1752789166.254100,133373,19908,1,BI,1,100,560
1752789166.814102,133933,20009,1,BI,1,100,560
1752789167.334104,134453,20094,1,BI,1,100,520
1752789167.894105,135013,20178,1,BI,1,100,560
1752789168.454107,135573,20287,1,BI,1,100,560
1752789169.094109,136213,20389,1,BI,1,100,640
1752789169.667111,136786,20492,1,BI,1,100,560
1752789170.267113,137386,20597,1,BI,1,100,600
1752789170.827115,137946,20683,1,BI,1,100,560
1752789171.427116,138546,20783,1,BI,1,100,600
1752789172.027118,139146,20884,1,BI,1,100,600
1752789172.667120,139786,20985,1,BI,1,100,640
1752789173.227122,140346,21090,1,BI,1,100,560
1752789173.827124,140946,21198,1,BI,1,100,600
1752789174.320125,141439,21270,1,BI,1,100,480
1752789174.880127,141999,21376,1,BI,1,100,560
1752789175.400129,142519,21462,1,BI,1,100,520
1752789176.000131,143119,21565,1,BI,1,100,600
1752789176.520132,143639,21651,1,BI,1,100,520
1752789177.120134,144239,21755,1,BI,1,100,600
1752789177.640136,144759,21842,1,BI,1,100,520
1752789178.240138,145359,21943,1,BI,1,100,600
1752789178.799139,145918,22051,1,BI,1,100,560
1752789179.373141,146492,22134,1,BI,1,100,560
1752789179.973143,147092,22239,1,BI,1,100,600
1752789180.453145,147572,22323,1,BI,1,100,480
1752789181.133147,148252,22441,1,BI,1,100,680
1752789181.653148,148772,22527,1,BI,1,100,520
1752789182.172150,149291,22613,1,BI,1,100,520
1752789182.652151,149771,22680,1,BI,1,100,480
1752789183.172153,150291,22783,1,BI,1,100,520
1752789183.733155,150852,22874,1,BI,1,100,560
1752789184.306157,151425,22977,1,BI,1,100,560
1752789184.866158,151985,23065,1,BI,1,100,560
1752789185.466160,152585,23165,1,BI,1,100,600
1752789185.985162,153104,23252,1,BI,1,100,520
1752789186.585164,153704,23359,1,BI,1,100,600
1752789187.185166,154304,23460,1,BI,1,100,600
1752789187.785167,154904,23562,1,BI,1,100,600
1752789188.305169,155424,23648,1,BI,1,100,520
1752789188.825171,155944,23737,1,BI,1,100,520
1752789189.398172,156517,23844,1,BI,1,100,560
1752789189.959174,157078,23932,1,BI,1,100,560
1752789190.558176,157677,24031,1,BI,1,100,600
1752789191.118178,158237,24135,1,BI,1,100,560
1752789191.758180,158877,24238,1,BI,1,100,640
1752789192.358182,159477,24339,1,BI,1,100,600
1752789192.918183,160037,24442,1,BI,1,100,560
1752789193.478185,160597,24529,1,BI,1,100,560
1752789194.011187,161130,24621,1,BI,1,100,520
1752789194.571189,161690,24726,1,BI,1,100,560
1752789195.171190,162290,24831,1,BI,1,100,600
1752789195.771192,162890,24933,1,BI,1,100,600
1752789196.371194,163490,25038,1,BI,1,100,600
1752789196.971196,164090,25121,1,BI,1,100,600
1752789197.571198,164690,25226,1,BI,1,100,600
1752789198.171200,165290,25327,1,BI,1,100,600
1752789198.784202,165903,25429,1,BI,1,100,600
1752789199.264203,166383,25518,1,BI,1,100,480
1752789199.824205,166943,25621,1,BI,1,100,560
1752789200.424207,167543,25723,1,BI,1,100,600
1752789201.024209,168143,25812,1,BI,1,100,600
1752789201.664211,168783,25931,1,BI,1,100,640
1752789202.304213,169423,26034,1,BI,1,100,640
1752789202.904215,170023,26135,1,BI,1,100,600
1752789203.557217,170676,26240,1,BI,1,100,640
1752789204.157218,171276,26342,1,BI,1,100,600
1752789204.717220,171836,26452,1,BI,1,100,560
1752789205.277222,172396,26539,1,BI,1,100,560
1752789205.837224,172956,26642,1,BI,1,100,560
1752789206.437226,173556,26746,1,BI,1,100,600
1752789207.077228,174196,26848,1,BI,1,100,640
1752789207.677229,174796,26950,1,BI,1,100,600
1752789208.237231,175356,27038,1,BI,1,100,560
1752789208.890233,176009,27156,1,BI,1,100,640
1752789209.530235,176649,27266,1,BI,1,100,640
1752789210.170237,177289,27383,1,BI,1,100,640
1752789210.850239,177969,27484,1,BI,1,100,680
1752789211.530241,178649,27604,1,BI,1,100,680
1752789212.209244,179328,27719,1,BI,1,100,680
1752789212.729245,179848,27805,1,BI,1,100,520
1752789213.383247,180502,27908,1,BI,1,100,640
1752789213.943249,181062,28009,1,BI,1,100,560
1752789214.503251,181622,28098,1,BI,1,100,560
1752789215.102253,182221,28206,1,BI,1,100,600
1752789215.742255,182861,28307,1,BI,1,100,640
1752789216.382257,183501,28427,1,BI,1,100,640
1752789216.982258,184101,28526,1,BI,1,100,600
1752789217.662261,184781,28631,1,BI,1,100,680
1752789218.235262,185354,28730,1,BI,1,100,560
1752789218.835264,185954,28833,1,BI,1,100,600
1752789219.555266,186674,28954,1,BI,1,100,720
1752789220.635270,187754,29123,1,BI,1,100,1080
1752789221.195272,188314,29211,1,BI,1,100,560
1752789221.835274,188954,29330,1,BI,1,100,640
1752789222.515276,189634,29432,1,BI,1,100,680
1752789223.248278,190367,29566,1,BI,1,100,720
1752789223.928280,191047,29669,1,BI,1,100,680
1752789224.488282,191607,29770,1,BI,1,100,560
1752789225.048284,192167,29862,1,BI,1,100,560
1752789225.688286,192807,29980,1,BI,1,100,640
1752789226.288287,193407,30081,1,BI,1,100,600
1752789226.888289,194007,30165,1,BI,1,100,600
1752789227.448291,194567,30263,1,BI,1,100,560
1752789228.141293,195260,30384,1,BI,1,100,680
1752789228.701295,195820,30466,1,BI,1,100,560
1752789229.341297,196460,30587,1,BI,1,100,640
1752789229.901299,197020,30678,1,BI,1,100,560
1752789230.501301,197620,30781,1,BI,1,100,600
1752789231.141303,198260,30883,1,BI,1,100,640
1752789231.621304,198740,30970,1,BI,1,100,480
1752789232.221306,199340,31071,1,BI,1,100,600
1752789232.794308,199913,31174,1,BI,1,100,560
1752789233.354309,200473,31260,1,BI,1,100,560
1752789233.914311,201033,31366,1,BI,1,100,560
1752789234.434313,201553,31454,1,BI,1,100,520
1752789235.034315,202153,31562,1,BI,1,100,600
1752789235.634317,202753,31667,1,BI,1,100,600
1752789236.194318,203313,31753,1,BI,1,100,560
1752789236.794320,203913,31853,1,BI,1,100,600
1752789237.447322,204566,31974,1,BI,1,100,640
1752789238.047324,205166,32057,1,BI,1,100,600
1752789238.647326,205766,32162,1,BI,1,100,600
1752789239.287328,206406,32280,1,BI,1,100,640
1752789239.847330,206966,32370,1,BI,1,100,560
1752789240.447332,207566,32461,1,BI,1,100,600
1752789241.047333,208166,32566,1,BI,1,100,600
1752789241.606335,208725,32671,1,BI,1,100,560
1752789242.140337,209259,32758,1,BI,1,100,520
1752789242.740339,209859,32860,1,BI,1,100,600
1752789243.420341,210539,32977,1,BI,1,100,680
1752789243.940342,211059,33066,1,BI,1,100,520
1752789244.540344,211659,33173,1,BI,1,100,600
1752789245.139346,212258,33285,1,BI,1,100,600
1752789245.740348,212859,33372,1,BI,1,100,600
1752789246.339350,213458,33473,1,BI,1,100,600
1752789246.953352,214072,33576,1,BI,1,100,600
1752789247.553354,214672,33677,1,BI,1,100,600
1752789248.193356,215312,33782,1,BI,1,100,640
1752789248.792358,215911,33883,1,BI,1,100,600
1752789249.352359,216471,33971,1,BI,1,100,560
1752789249.952361,217071,34076,1,BI,1,100,600
1752789250.512363,217631,34168,1,BI,1,100,560
1752789251.072365,218191,34271,1,BI,1,100,560
1752789251.646367,218765,34372,1,BI,1,100,560
1752789252.205368,219324,34457,1,BI,1,100,560
1752789252.725370,219844,34544,1,BI,1,100,520
1752789253.285372,220404,34645,1,BI,1,100,560
1752789253.845373,220964,34732,1,BI,1,100,560
1752789254.445375,221564,34836,1,BI,1,100,600
1752789255.085377,222204,34939,1,BI,1,100,640
1752789255.725379,222844,35051,1,BI,1,100,640
1752789256.378381,223497,35172,1,BI,1,100,640
1752789257.178384,224297,35309,1,BI,1,100,800
1752789257.618385,224737,35376,1,BI,1,100,440
1752789258.218387,225337,35475,1,BI,1,100,600
1752789258.778389,225897,35563,1,BI,1,100,560
1752789259.258390,226377,35647,1,BI,1,100,480
1752789260.018393,227137,35783,1,BI,1,100,760
1752789260.538394,227657,35877,1,BI,1,100,520
1752789261.191396,228310,35980,1,BI,1,100,640
1752789261.671398,228790,36049,1,BI,1,100,480
1752789262.271400,229390,36152,1,BI,1,100,600
1752789262.751401,229870,36237,1,BI,1,100,480
1752789263.311403,230430,36344,1,BI,1,100,560
1752789263.871405,230990,36429,1,BI,1,100,560
1752789264.391406,231510,36516,1,BI,1,100,520
1752789264.911408,232030,36603,1,BI,1,100,520
1752789265.431410,232550,36706,1,BI,1,100,520
1752789266.004411,233123,36796,1,BI,1,100,560
