LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1755211279.662626,382434,60249,1,BI,1,100,840
1755211280.302628,383074,60348,1,BI,1,100,640
1755211285.835652,388607,61241,1,BI,1,100,5520
1755211286.648656,389420,61373,1,BI,1,100,800
1755211287.408659,390180,61489,1,BI,1,100,760
1755211288.048662,390820,61604,1,BI,1,100,640
1755211290.688673,393460,62024,1,BI,1,100,2640
1755211291.861678,394633,62222,1,BI,1,100,1160
1755211292.621681,395393,62337,1,BI,1,100,760
1755211293.341684,396113,62455,1,BI,1,100,720
1755211293.941687,396713,62554,1,BI,1,100,600
1755211294.901691,397673,62708,1,BI,1,100,960
1755211296.101696,398873,62907,1,BI,1,100,1200
1755211297.234701,400006,63089,1,BI,1,100,1120
1755211298.874708,401646,63352,1,BI,1,100,1640
1755211299.554711,402326,63478,1,BI,1,100,680
1755211300.314714,403086,63594,1,BI,1,100,760
1755211304.207731,406979,64219,1,BI,1,100,3880
1755211305.047735,407819,64356,1,BI,1,100,840
1755211305.847738,408619,64491,1,BI,1,100,800
1755211306.420740,409192,64589,1,BI,1,100,560
1755211309.540754,412312,65100,1,BI,1,100,3120
1755211311.393762,414165,65383,1,BI,1,100,1840
1755211312.113765,414885,65498,1,BI,1,100,720
1755211312.752768,415524,80,1,BI,1,100,640
1755211314.072773,416844,294,1,BI,1,100,1320
1755211315.686780,418458,564,1,BI,1,100,1600
1755211317.125786,419897,793,1,BI,1,100,1440
1755211317.925790,420697,926,1,BI,1,100,800
1755211318.805794,421577,1060,1,BI,1,100,880
1755211319.805798,422577,1226,1,BI,1,100,1000
1755211320.659802,423431,1381,1,BI,1,100,840
1755211321.618806,424390,1530,1,BI,1,100,960
1755211322.738810,425510,1711,1,BI,1,100,1120
1755211323.498814,426270,1844,1,BI,1,100,760
1755211324.378818,427150,1978,1,BI,1,100,880
1755211325.471822,428243,2165,1,BI,1,100,1080
1755211326.311826,429083,2298,1,BI,1,100,840
1755211327.111829,429883,2430,1,BI,1,100,800
1755211327.991833,430763,2580,1,BI,1,100,880
1755211329.311839,432083,2796,1,BI,1,100,1320
1755211331.204847,433976,3113,1,BI,1,100,1880
1755211331.844850,434616,3214,1,BI,1,100,640
1755211332.764854,435536,3362,1,BI,1,100,920
1755211333.844858,436616,3544,1,BI,1,100,1080
1755211334.604861,437376,3661,1,BI,1,100,760
1755211335.457865,438229,3816,1,BI,1,100,840
1755211336.297869,439069,3948,1,BI,1,100,840
1755211337.097872,439869,4080,1,BI,1,100,800
1755211338.017876,440789,4229,1,BI,1,100,920
1755211338.897880,441669,4362,1,BI,1,100,880
1755211339.910884,442682,4530,1,BI,1,100,1000
1755211340.670887,443442,4667,1,BI,1,100,760
1755211341.590891,444362,4817,1,BI,1,100,920
1755211342.430895,445202,4949,1,BI,1,100,840
1755211343.190898,445962,5082,1,BI,1,100,760
1755211343.869901,446641,5183,1,BI,1,100,680
1755211345.083906,447855,5382,1,BI,1,100,1200
1755211345.842910,448614,5520,1,BI,1,100,760
1755211346.683913,449455,5652,1,BI,1,100,840
1755211347.602917,450374,5801,1,BI,1,100,920
1755211348.322920,451094,5917,1,BI,1,100,720
1755211349.162924,451934,6068,1,BI,1,100,840
1755211350.175928,452947,6232,1,BI,1,100,1000
1755211351.135932,453907,6389,1,BI,1,100,960
1755211352.055936,454827,6535,1,BI,1,100,920
1755211353.055941,455827,6701,1,BI,1,100,1000
1755211353.895944,456667,6834,1,BI,1,100,840
1755211354.668948,457440,6952,1,BI,1,100,760
1755211355.468951,458240,7086,1,BI,1,100,800
1755211358.148963,460920,7533,1,BI,1,100,2680
1755211360.001970,462773,7831,1,BI,1,100,1840
1755211360.721974,463493,7947,1,BI,1,100,720
1755211361.521977,464293,8067,1,BI,1,100,800
1755211364.134988,466906,8494,1,BI,1,100,2600
1755211364.534990,467306,8564,1,BI,1,100,400
1755211365.534994,468306,8728,1,BI,1,100,1000
1755211366.374998,469146,8867,1,BI,1,100,840
1755211367.095001,469866,8985,1,BI,1,100,720
1755211367.815004,470586,9100,1,BI,1,100,720
1755211368.575007,471346,9233,1,BI,1,100,760
1755211371.548020,474319,9716,1,BI,1,100,2960
1755211372.388024,475159,9864,1,BI,1,100,840
1755211372.987026,475758,9949,1,BI,1,100,600
1755211373.801030,476572,10081,1,BI,1,100,800
1755211374.681033,477452,10232,1,BI,1,100,880
1755211375.481037,478252,10364,1,BI,1,100,800
1755211376.441041,479212,10519,1,BI,1,100,960
1755211377.520046,480291,10700,1,BI,1,100,1080
1755211378.374049,481145,10832,1,BI,1,100,840
1755211379.174053,481945,10966,1,BI,1,100,800
1755211380.093057,482864,11116,1,BI,1,100,920
1755211380.893060,483664,11249,1,BI,1,100,800
1755211381.573063,484344,11371,1,BI,1,100,680
1755211384.106074,486877,11781,1,BI,1,100,2520
1755211385.386079,488157,11997,1,BI,1,100,1280
1755211386.146083,488917,12113,1,BI,1,100,760
1755211386.786085,489557,12201,1,BI,1,100,640
1755211387.586089,490357,12334,1,BI,1,100,800
1755211388.439093,491210,12480,1,BI,1,100,840
1755211389.559097,492330,12666,1,BI,1,100,1120
1755211390.759103,493530,12846,1,BI,1,100,1200
