LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1755204829.846163,850462,5948,1,BI,1,100,800
1755204830.606169,851222,6086,1,BI,1,100,760
1755204831.619178,852235,6256,1,BI,1,100,1000
1755204832.619186,853235,6431,1,BI,1,100,1000
1755204833.539194,854155,6580,1,BI,1,100,920
1755204834.379201,854995,6715,1,BI,1,100,840
1755204835.352209,855968,6881,1,BI,1,100,960
1755204836.432218,857048,7053,1,BI,1,100,1080
1755204837.472226,858088,7238,1,BI,1,100,1040
1755204838.272233,858888,7371,1,BI,1,100,800
1755204839.152240,859768,7504,1,BI,1,100,880
1755204840.165249,860781,7671,1,BI,1,100,1000
1755204841.125257,861741,7841,1,BI,1,100,960
1755204842.004264,862620,7976,1,BI,1,100,880
1755204842.924272,863540,8130,1,BI,1,100,920
1755204843.364276,863980,8217,1,BI,1,100,440
1755204843.964281,864580,8317,1,BI,1,100,600
1755204844.978289,865594,8483,1,BI,1,100,1000
1755204845.858296,866474,8615,1,BI,1,100,880
1755204846.737304,867353,8767,1,BI,1,100,880
1755204847.697312,868313,8921,1,BI,1,100,960
1755204848.657320,869273,9085,1,BI,1,100,960
1755204849.550327,870166,9217,1,BI,1,100,880
1755204850.430335,871046,9367,1,BI,1,100,880
1755204851.350342,871966,9518,1,BI,1,100,920
1755204852.390351,873006,9684,1,BI,1,100,1040
1755204853.230358,873846,9837,1,BI,1,100,840
1755204854.243367,874859,10003,1,BI,1,100,1000
1755204855.203375,875819,10151,1,BI,1,100,960
1755204857.283392,877899,10499,1,BI,1,100,2080
1755204858.016398,878632,10619,1,BI,1,100,720
1755204858.896405,879512,10769,1,BI,1,100,880
1755204860.016415,880632,10949,1,BI,1,100,1120
1755204860.776421,881392,11067,1,BI,1,100,760
1755204861.736429,882352,11218,1,BI,1,100,960
1755204862.789438,883405,11399,1,BI,1,100,1040
1755204863.669445,884285,11537,1,BI,1,100,880
1755204864.509452,885125,11685,1,BI,1,100,840
1755204865.589461,886205,11851,1,BI,1,100,1080
1755204866.669470,887285,12035,1,BI,1,100,1080
1755204867.522477,888138,12167,1,BI,1,100,840
1755204868.322484,888938,12305,1,BI,1,100,800
1755204869.282492,889898,12471,1,BI,1,100,960
1755204870.242500,890858,12619,1,BI,1,100,960
1755204871.335509,891951,12803,1,BI,1,100,1080
1755204872.175516,892791,12935,1,BI,1,100,840
1755204873.135524,893751,13101,1,BI,1,100,960
1755204874.295534,894911,13287,1,BI,1,100,1160
1755204875.054540,895670,13405,1,BI,1,100,760
1755204875.868547,896484,13537,1,BI,1,100,800
1755204876.868555,897484,13705,1,BI,1,100,1000
1755204877.868564,898484,13871,1,BI,1,100,1000
1755204878.668571,899284,14009,1,BI,1,100,800
1755204879.547578,900163,14157,1,BI,1,100,880
1755204880.761588,901377,14355,1,BI,1,100,1200
1755204881.601595,902217,14490,1,BI,1,100,840
1755204882.400602,903016,14622,1,BI,1,100,800
1755204883.320609,903936,14772,1,BI,1,100,920
1755204884.360618,904976,14943,1,BI,1,100,1040
1755204885.014624,905630,15058,1,BI,1,100,640
1755204885.973632,906589,15208,1,BI,1,100,960
1755204886.933640,907549,15358,1,BI,1,100,960
1755204887.973648,908589,15540,1,BI,1,100,1040
1755204888.933656,909549,15693,1,BI,1,100,960
1755204889.706663,910322,15826,1,BI,1,100,760
1755204890.586670,911202,15976,1,BI,1,100,880
1755204891.626679,912242,16142,1,BI,1,100,1040
1755204892.626687,913242,16308,1,BI,1,100,1000
1755204893.386693,914002,16423,1,BI,1,100,760
1755204894.359702,914975,16594,1,BI,1,100,960
1755204895.359710,915975,16760,1,BI,1,100,1000
1755204896.319718,916935,16910,1,BI,1,100,960
1755204897.079724,917695,17027,1,BI,1,100,760
1755204898.052732,918668,17191,1,BI,1,100,960
1755204898.932740,919548,17346,1,BI,1,100,880
1755204900.052749,920668,17528,1,BI,1,100,1120
1755204900.732755,921348,17627,1,BI,1,100,680
1755204901.492761,922108,17761,1,BI,1,100,760
1755204902.372768,922988,17911,1,BI,1,100,880
1755204903.265776,923881,18043,1,BI,1,100,880
1755204904.265784,924881,18214,1,BI,1,100,1000
1755204904.985790,925601,18330,1,BI,1,100,720
1755204905.865798,926481,18479,1,BI,1,100,880
1755204906.878806,927494,18647,1,BI,1,100,1000
