LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1752621168.430144,72309,9837,1,BI,1,100,640
1752621169.084149,72963,9953,1,BI,1,100,640
1752621169.884156,73763,10088,1,BI,1,100,800
1752621170.564162,74443,10195,1,BI,1,100,680
1752621170.964165,74843,10262,1,BI,1,100,400
1752621171.723172,75602,10395,1,BI,1,100,760
1752621172.243176,76122,10480,1,BI,1,100,520
1752621173.003183,76882,10600,1,BI,1,100,760
1752621173.483187,77362,10686,1,BI,1,100,480
1752621174.057192,77936,10787,1,BI,1,100,560
1752621174.577196,78456,10870,1,BI,1,100,520
1752621175.176201,79055,10977,1,BI,1,100,600
1752621175.736206,79615,11044,1,BI,1,100,560
1752621176.337211,80216,11145,1,BI,1,100,600
1752621177.176218,81055,11283,1,BI,1,100,840
1752621177.816223,81695,11402,1,BI,1,100,640
1752621178.589230,82468,11521,1,BI,1,100,760
1752621179.309236,83188,11655,1,BI,1,100,720
1752621180.109243,83988,11778,1,BI,1,100,800
1752621180.829249,84708,11902,1,BI,1,100,720
1752621181.469254,85348,12024,1,BI,1,100,640
1752621182.109260,85988,12127,1,BI,1,100,640
1752621182.709265,86588,12227,1,BI,1,100,600
1752621183.309270,87188,12332,1,BI,1,100,600
1752621183.922275,87801,12432,1,BI,1,100,600
1752621184.482280,88361,12517,1,BI,1,100,560
1752621185.162286,89041,12637,1,BI,1,100,680
1752621185.802291,89681,12743,1,BI,1,100,640
1752621186.402296,90281,12845,1,BI,1,100,600
1752621187.042302,90921,12950,1,BI,1,100,640
1752621187.762308,91641,13069,1,BI,1,100,720
1752621188.495314,92374,13208,1,BI,1,100,720
1752621189.215320,93094,13330,1,BI,1,100,720
1752621189.975326,93854,13447,1,BI,1,100,760
1752621190.695332,94574,13572,1,BI,1,100,720
1752621191.375338,95254,13691,1,BI,1,100,680
1752621191.975343,95854,13794,1,BI,1,100,600
1752621192.615349,96494,13897,1,BI,1,100,640
1752621193.188354,97067,14000,1,BI,1,100,560
1752621193.788359,97667,14103,1,BI,1,100,600
1752621194.388364,98267,14202,1,BI,1,100,600
1752621194.988369,98867,14304,1,BI,1,100,600
1752621195.668375,99547,14410,1,BI,1,100,680
1752621196.348380,100227,14532,1,BI,1,100,680
1752621197.068386,100947,14652,1,BI,1,100,720
1752621197.761392,101640,14770,1,BI,1,100,680
1752621198.401398,102280,14874,1,BI,1,100,640
1752621199.121404,103000,14994,1,BI,1,100,720
1752621199.841410,103720,15116,1,BI,1,100,720
1752621200.481415,104360,15235,1,BI,1,100,640
1752621201.201421,105080,15362,1,BI,1,100,720
1752621201.841427,105720,15467,1,BI,1,100,640
1752621202.534433,106413,15584,1,BI,1,100,680
1752621203.214439,107093,15705,1,BI,1,100,680
1752621203.734443,107613,15792,1,BI,1,100,520
1752621204.294448,108173,15878,1,BI,1,100,560
1752621204.974453,108853,15995,1,BI,1,100,680
1752621205.733460,109612,16117,1,BI,1,100,760
1752621206.413466,110292,16244,1,BI,1,100,680
1752621207.133472,111012,16362,1,BI,1,100,720
1752621207.867478,111746,16483,1,BI,1,100,720
1752621208.626484,112505,16621,1,BI,1,100,760
1752621209.426491,113305,16756,1,BI,1,100,800
1752621210.186498,114065,16876,1,BI,1,100,760
1752621210.866503,114745,16993,1,BI,1,100,680
1752621211.626510,115505,17118,1,BI,1,100,760
1752621212.280515,116159,17237,1,BI,1,100,640
1752621212.959521,116838,17361,1,BI,1,100,680
1752621213.679527,117558,17480,1,BI,1,100,720
1752621214.279532,118158,17583,1,BI,1,100,600
1752621214.919538,118798,17688,1,BI,1,100,640
1752621215.559543,119438,17793,1,BI,1,100,640
1752621216.159548,120038,17900,1,BI,1,100,600
1752621216.773553,120652,17988,1,BI,1,100,600
1752621217.412559,121291,18106,1,BI,1,100,640
1752621218.052564,121931,18213,1,BI,1,100,640
1752621218.772570,122651,18332,1,BI,1,100,720
1752621219.452576,123331,18452,1,BI,1,100,680
1752621220.172582,124051,18570,1,BI,1,100,720
1752621220.932589,124811,18691,1,BI,1,100,760
1752621221.705595,125584,18836,1,BI,1,100,760
1752621222.505602,126384,18973,1,BI,1,100,800
1752621223.265608,127144,19094,1,BI,1,100,760
1752621224.065615,127944,19230,1,BI,1,100,800
1752621224.665620,128544,19335,1,BI,1,100,600
1752621225.345626,129224,19455,1,BI,1,100,680
1752621225.985631,129864,19558,1,BI,1,100,640
1752621226.678637,130557,19682,1,BI,1,100,680
1752621227.318643,131197,19787,1,BI,1,100,640
1752621227.918648,131797,19890,1,BI,1,100,600
1752621228.518653,132397,19997,1,BI,1,100,600
1752621229.118658,132997,20099,1,BI,1,100,600
1752621229.718663,133597,20203,1,BI,1,100,600
1752621230.398669,134277,20323,1,BI,1,100,680
1752621231.131675,135010,20444,1,BI,1,100,720
1752621231.851681,135730,20569,1,BI,1,100,720
1752621232.571687,136450,20688,1,BI,1,100,720
1752621233.331694,137210,20810,1,BI,1,100,760
1752621234.091700,137970,20943,1,BI,1,100,760
1752621234.810706,138689,21064,1,BI,1,100,720
1752621235.584713,139463,21198,1,BI,1,100,760
1752621236.264718,140143,21303,1,BI,1,100,680
1752621236.824723,140703,21411,1,BI,1,100,560
1752621237.464729,141343,21514,1,BI,1,100,640
1752621238.103734,141982,21616,1,BI,1,100,640
1752621238.703739,142582,21721,1,BI,1,100,600
1752621239.223743,143102,21808,1,BI,1,100,520
1752621239.743748,143622,21909,1,BI,1,100,520
1752621240.317753,144196,21996,1,BI,1,100,560
1752621240.956758,144835,22118,1,BI,1,100,640
1752621241.596764,145475,22223,1,BI,1,100,640
1752621242.237769,146116,22333,1,BI,1,100,640
1752621242.956775,146835,22452,1,BI,1,100,720
1752621243.596781,147475,22561,1,BI,1,100,640
1752621244.356787,148235,22695,1,BI,1,100,760
1752621245.049793,148928,22816,1,BI,1,100,680
1752621245.729799,149608,22920,1,BI,1,100,680
1752621246.449805,150328,23057,1,BI,1,100,720
1752621247.129810,151008,23163,1,BI,1,100,680
1752621247.769816,151648,23282,1,BI,1,100,640
1752621248.449822,152328,23387,1,BI,1,100,680
1752621249.089827,152968,23507,1,BI,1,100,640
1752621249.742833,153621,23610,1,BI,1,100,640
1752621250.382838,154261,23714,1,BI,1,100,640
1752621251.102844,154981,23831,1,BI,1,100,720
1752621251.582848,155461,23916,1,BI,1,100,480
1752621252.102853,155981,24009,1,BI,1,100,520
1752621252.782858,156661,24129,1,BI,1,100,680
1752621253.342863,157221,24216,1,BI,1,100,560
1752621253.995869,157874,24336,1,BI,1,100,640
1752621254.755875,158634,24456,1,BI,1,100,760
1752621255.475881,159354,24574,1,BI,1,100,720
1752621256.195887,160074,24693,1,BI,1,100,720
1752621256.955894,160834,24825,1,BI,1,100,760
1752621257.715900,161594,24952,1,BI,1,100,760
1752621258.408906,162287,25079,1,BI,1,100,680
1752621259.128912,163007,25118,1,BI,1,100,720
1752621259.848918,163727,25143,1,BI,1,100,720
1752621260.448923,164327,25222,1,BI,1,100,600
1752621261.168929,165047,25339,1,BI,1,100,720
1752621261.808935,165687,25443,1,BI,1,100,640
1752621262.448940,166327,25553,1,BI,1,100,640
1752621263.048945,166927,25640,1,BI,1,100,600
1752621263.621950,167500,25745,1,BI,1,100,560
1752621264.141955,168020,25832,1,BI,1,100,520
1752621264.821960,168700,25951,1,BI,1,100,680
1752621265.541966,169420,26071,1,BI,1,100,720
1752621266.221972,170100,26190,1,BI,1,100,680
1752621266.981979,170860,26308,1,BI,1,100,760
1752621267.701985,171580,26438,1,BI,1,100,720
1752621268.474991,172353,26577,1,BI,1,100,760
1752621269.274998,173153,26709,1,BI,1,100,800
1752621270.035004,173913,26831,1,BI,1,100,760
1752621270.835011,174713,26966,1,BI,1,100,800
1752621271.475017,175353,27082,1,BI,1,100,640
1752621272.234023,176112,27203,1,BI,1,100,760
1752621272.888029,176766,27309,1,BI,1,100,640
1752621273.488034,177366,27416,1,BI,1,100,600
1752621274.248040,178126,27552,1,BI,1,100,760
1752621274.768045,178646,27638,1,BI,1,100,520
1752621275.407050,179285,27739,1,BI,1,100,640
1752621275.927054,179805,27827,1,BI,1,100,520
1752621276.487059,180365,27932,1,BI,1,100,560
1752621277.141065,181019,28034,1,BI,1,100,640
1752621277.861071,181739,28157,1,BI,1,100,720
1752621278.540076,182418,28281,1,BI,1,100,680
1752621279.260083,183138,28399,1,BI,1,100,720
1752621280.020089,183898,28535,1,BI,1,100,760
1752621280.780095,184658,28657,1,BI,1,100,760
1752621281.580102,185458,28793,1,BI,1,100,800
1752621282.393109,186271,28930,1,BI,1,100,800
1752621283.153116,187031,29056,1,BI,1,100,760
1752621283.873122,187751,29194,1,BI,1,100,720
1752621284.553127,188431,29297,1,BI,1,100,680
1752621285.233133,189111,29417,1,BI,1,100,680
1752621285.833138,189711,29520,1,BI,1,100,600
1752621286.406143,190284,29626,1,BI,1,100,560
1752621287.046149,190924,29728,1,BI,1,100,640
1752621287.606153,191484,29813,1,BI,1,100,560
1752621288.206158,192084,29921,1,BI,1,100,600
1752621288.966165,192844,30057,1,BI,1,100,760
1752621289.606170,193484,30156,1,BI,1,100,640
1752621290.286176,194164,30276,1,BI,1,100,680
1752621291.019182,194897,30397,1,BI,1,100,720
1752621291.659188,195537,30500,1,BI,1,100,640
1752621292.299193,196177,30622,1,BI,1,100,640
1752621292.899198,196777,30710,1,BI,1,100,600
1752621293.579204,197457,30831,1,BI,1,100,680
1752621294.179209,198057,30934,1,BI,1,100,600
1752621294.779214,198657,31039,1,BI,1,100,600
1752621295.379219,199257,31144,1,BI,1,100,600
1752621295.992224,199870,31246,1,BI,1,100,600
1752621296.552229,200430,31336,1,BI,1,100,560
1752621297.152234,201030,31437,1,BI,1,100,600
1752621297.672239,201550,31521,1,BI,1,100,520
1752621298.352244,202230,31651,1,BI,1,100,680
1752621298.992250,202870,31752,1,BI,1,100,640
1752621299.712256,203590,31872,1,BI,1,100,720
1752621300.365261,204243,31989,1,BI,1,100,640
1752621301.085267,204963,32108,1,BI,1,100,720
1752621301.685272,205563,32212,1,BI,1,100,600
1752621302.405279,206283,32332,1,BI,1,100,720
1752621303.125285,207003,32458,1,BI,1,100,720
1752621303.845291,207723,32578,1,BI,1,100,720
1752621304.484296,208362,32681,1,BI,1,100,640
1752621305.218302,209096,32819,1,BI,1,100,720
1752621305.858308,209736,32924,1,BI,1,100,640
1752621306.498313,210376,33025,1,BI,1,100,640
1752621307.218319,211096,33143,1,BI,1,100,720
1752621307.858325,211736,33260,1,BI,1,100,640
1752621308.417330,212295,33355,1,BI,1,100,560
1752621309.057335,212935,33457,1,BI,1,100,640
1752621309.791341,213669,33578,1,BI,1,100,720
1752621310.351346,214229,33682,1,BI,1,100,560
1752621310.951351,214829,33781,1,BI,1,100,600
1752621311.710357,215588,33902,1,BI,1,100,760
1752621312.430363,216308,34023,1,BI,1,100,720
1752621313.150370,217028,34142,1,BI,1,100,720
1752621313.844375,217722,34267,1,BI,1,100,680
1752621314.564382,218442,34384,1,BI,1,100,720
1752621315.204387,219082,34489,1,BI,1,100,640
1752621315.883393,219761,34611,1,BI,1,100,680
1752621316.523398,220401,34718,1,BI,1,100,640
1752621317.163404,221041,34822,1,BI,1,100,640
1752621317.843409,221721,34942,1,BI,1,100,680
1752621318.456415,222334,35045,1,BI,1,100,600
1752621319.016419,222894,35142,1,BI,1,100,560
1752621319.576424,223454,35243,1,BI,1,100,560
1752621320.136429,224014,35331,1,BI,1,100,560
1752621320.776434,224654,35432,1,BI,1,100,640
1752621321.456440,225334,35554,1,BI,1,100,680
1752621322.136446,226014,35673,1,BI,1,100,680
1752621322.776451,226654,35776,1,BI,1,100,640
1752621323.509457,227387,35898,1,BI,1,100,720
