LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1752701610.125209,886713.000,13850,1,B%,1,100,38
1752701615.125219,891713.000,14654,1,B%,1,100,38
1752701620.124229,896712.000,15476,1,B%,1,100,38
1752701625.124239,901712.000,16301,1,B%,1,100,38
1752701630.123250,906711.000,17089,1,B%,1,100,38
1752701635.123260,911711.000,17908,1,B%,1,100,38
1752701640.122270,916710.000,18713,1,B%,1,100,38
1752701645.122280,921710.000,19553,1,B%,1,100,38
1752701650.121290,926709.000,20375,1,B%,1,100,38
1752701655.121301,931709.000,21198,1,B%,1,100,38
1752701660.120311,936708.000,22021,1,B%,1,100,39
1752701665.120321,941708.000,22845,1,B%,1,100,38
1752701670.119331,946707.000,23663,1,B%,1,100,38
1752701675.119342,951707.000,24505,1,B%,1,100,38
1752701680.118352,956706.000,25323,1,B%,1,100,39
1752701685.118362,961706.000,26146,1,B%,1,100,38
1752701690.117372,966705.000,26967,1,B%,1,100,38
1752701695.117382,971705.000,27788,1,B%,1,100,39
1752701700.116393,976704.000,28611,1,B%,1,100,38
1752701705.116403,981704.000,29449,1,B%,1,100,38
1752701710.115413,986703.000,30271,1,B%,1,100,38
1752701715.115423,991703.000,31094,1,B%,1,100,39
1752701720.114434,996702.000,31915,1,B%,1,100,39
1752701725.114444,1001702.000,32753,1,B%,1,100,39
1752701730.113454,1006701.000,33560,1,B%,1,100,39
1752701735.113464,1011701.000,34385,1,B%,1,100,39
1752701740.112474,1016700.000,35190,1,B%,1,100,38
1752701745.112485,1021700.000,36011,1,B%,1,100,39
1752701750.111495,1026699.000,36835,1,B%,1,100,38
1752701755.111505,1031699.000,37638,1,B%,1,100,39
1752701760.110515,1036698.000,38460,1,B%,1,100,39
1752701765.110526,1041698.000,39285,1,B%,1,100,39
1752701770.109536,1046697.000,40105,1,B%,1,100,38
1752701775.109546,1051697.000,40928,1,B%,1,100,39
1752701780.108556,1056696.000,41735,1,B%,1,100,38
1752701785.108566,1061696.000,42560,1,B%,1,100,39
1752701790.107577,1066695.000,43382,1,B%,1,100,38
1752701795.107587,1071695.000,44206,1,B%,1,100,39
1752701800.106597,1076694.000,45027,1,B%,1,100,38
1752701805.106607,1081694.000,45849,1,B%,1,100,39
1752701810.105618,1086693.000,46656,1,B%,1,100,38
1752701815.105628,1091693.000,47477,1,B%,1,100,39
1752701820.104638,1096692.000,48316,1,B%,1,100,39
1752701825.104648,1101692.000,49118,1,B%,1,100,39
1752701830.103658,1106691.000,49941,1,B%,1,100,39
1752701835.103669,1111691.000,50766,1,B%,1,100,39
1752701840.102679,1116690.000,51586,1,B%,1,100,39
1752701845.102689,1121690.000,52348,1,B%,1,100,39
1752701850.101699,1126689.000,53154,1,B%,1,100,39
1752701855.101710,1131689.000,53978,1,B%,1,100,39
1752701860.100720,1136688.000,54799,1,B%,1,100,39
1752701865.100730,1141688.000,55623,1,B%,1,100,40
1752701870.099740,1146687.000,56428,1,B%,1,100,39
1752701875.099750,1151687.000,57250,1,B%,1,100,39
1752701880.098761,1156686.000,58073,1,B%,1,100,39
1752701885.098771,1161686.000,58896,1,B%,1,100,39
1752701890.097781,1166685.000,59718,1,B%,1,100,39
1752701895.097791,1171685.000,60543,1,B%,1,100,39
1752701900.096802,1176684.000,61350,1,B%,1,100,39
1752701905.096812,1181684.000,62174,1,B%,1,100,39
1752701910.095822,1186683.000,62995,1,B%,1,100,39
1752701915.095832,1191683.000,63819,1,B%,1,100,39
1752701920.094842,1196682.000,64639,1,B%,1,100,40
1752701925.094853,1201682.000,65446,1,B%,1,100,39
1752701930.093863,1206681.000,750,1,B%,1,100,40
1752701935.093873,1211681.000,1571,1,B%,1,100,39
1752701940.092883,1216680.000,2394,1,B%,1,100,39
1752701945.092894,1221680.000,3218,1,B%,1,100,40
1752701950.091904,1226679.000,4022,1,B%,1,100,39
1752701955.091914,1231679.000,4862,1,B%,1,100,39
1752701960.090924,1236678.000,5684,1,B%,1,100,40
1752701965.090934,1241678.000,6504,1,B%,1,100,40
1752701970.089945,1246677.000,7343,1,B%,1,100,40
1752701975.089955,1251677.000,8164,1,B%,1,100,40
1752701980.088965,1256676.000,8985,1,B%,1,100,40
1752701985.088975,1261676.000,9804,1,B%,1,100,40
1752701990.087985,1266675.000,10642,1,B%,1,100,40
1752701995.087996,1271675.000,11467,1,B%,1,100,40
1752702000.087006,1276674.000,12286,1,B%,1,100,39
1752702005.087016,1281674.000,13126,1,B%,1,100,39
1752702010.086026,1286673.000,13947,1,B%,1,100,39
1752702015.086037,1291673.000,14771,1,B%,1,100,40
1752702020.085047,1296672.000,15592,1,B%,1,100,40
