LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1752701730.113454,1006701.000,33559,1,BV,1,100,3.65
1752701735.113464,1011701.000,34384,1,BV,1,100,3.66
1752701740.112474,1016700.000,35189,1,BV,1,100,3.65
1752701745.112485,1021700.000,36010,1,BV,1,100,3.65
1752701750.111495,1026699.000,36834,1,BV,1,100,3.65
1752701755.111505,1031699.000,37637,1,BV,1,100,3.65
1752701760.110515,1036698.000,38459,1,BV,1,100,3.66
1752701765.110526,1041698.000,39284,1,BV,1,100,3.66
1752701770.109536,1046697.000,40104,1,BV,1,100,3.65
1752701775.109546,1051697.000,40927,1,BV,1,100,3.66
1752701780.108556,1056696.000,41734,1,BV,1,100,3.65
1752701785.108566,1061696.000,42559,1,BV,1,100,3.66
1752701790.107577,1066695.000,43381,1,BV,1,100,3.65
1752701795.107587,1071695.000,44205,1,BV,1,100,3.66
1752701800.106597,1076694.000,45026,1,BV,1,100,3.65
1752701805.106607,1081694.000,45848,1,BV,1,100,3.66
1752701810.105618,1086693.000,46655,1,BV,1,100,3.65
1752701815.105628,1091693.000,47476,1,BV,1,100,3.66
1752701820.104638,1096692.000,48315,1,BV,1,100,3.66
1752701825.104648,1101692.000,49117,1,BV,1,100,3.66
1752701830.103658,1106691.000,49940,1,BV,1,100,3.66
1752701835.103669,1111691.000,50765,1,BV,1,100,3.66
1752701840.102679,1116690.000,51585,1,BV,1,100,3.66
1752701845.102689,1121690.000,52347,1,BV,1,100,3.66
1752701850.101699,1126689.000,53153,1,BV,1,100,3.66
1752701855.101710,1131689.000,53977,1,BV,1,100,3.66
1752701860.100720,1136688.000,54798,1,BV,1,100,3.66
1752701865.100730,1141688.000,55622,1,BV,1,100,3.66
1752701870.099740,1146687.000,56427,1,BV,1,100,3.66
1752701875.099750,1151687.000,57249,1,BV,1,100,3.66
1752701880.098761,1156686.000,58072,1,BV,1,100,3.66
1752701885.098771,1161686.000,58895,1,BV,1,100,3.66
