LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1752701166.677302,443266.000,5978,1,TH,1,100,35.964
1752701166.811302,443400.000,6012,1,TH,1,100,36.052
1752701166.944303,443533.000,6028,1,TH,1,100,36.060
1752701167.077303,443666.000,6049,1,TH,1,100,35.952
1752701167.210303,443799.000,6081,1,TH,1,100,35.952
1752701167.344303,443933.000,6097,1,TH,1,100,36.008
1752701167.477304,444066.000,6114,1,TH,1,100,36.008
1752701167.610304,444199.000,6146,1,TH,1,100,35.959
1752701167.744304,444333.000,6164,1,TH,1,100,35.959
1752701167.877304,444466.000,6182,1,TH,1,100,36.091
1752701168.010305,444599.000,6213,1,TH,1,100,36.091
1752701168.144305,444733.000,6229,1,TH,1,100,36.022
1752701168.277305,444866.000,6247,1,TH,1,100,36.030
1752701168.410306,444999.000,6263,1,TH,1,100,36.076
1752701168.544306,445133.000,6297,1,TH,1,100,36.076
1752701168.677306,445266.000,6314,1,TH,1,100,36.059
1752701168.810306,445399.000,6330,1,TH,1,100,36.059
1752701168.944307,445533.000,6362,1,TH,1,100,35.985
1752701169.077307,445666.000,6379,1,TH,1,100,35.985
1752701169.210307,445799.000,6398,1,TH,1,100,36.027
1752701169.344307,445933.000,6429,1,TH,1,100,36.027
1752701169.477308,446066.000,6446,1,TH,1,100,36.019
1752701169.610308,446199.000,6463,1,TH,1,100,36.019
1752701169.743308,446332.000,6501,1,TH,1,100,36.061
1752701169.877309,446466.000,6521,1,TH,1,100,36.068
1752701170.010309,446599.000,6539,1,TH,1,100,36.007
1752701170.143309,446732.000,6573,1,TH,1,100,36.007
1752701170.277309,446866.000,6592,1,TH,1,100,36.036
1752701170.410310,446999.000,6608,1,TH,1,100,36.036
1752701170.543310,447132.000,6640,1,TH,1,100,36.144
1752701170.677310,447266.000,6659,1,TH,1,100,36.144
1752701170.810310,447399.000,6677,1,TH,1,100,36.105
1752701170.943311,447532.000,6695,1,TH,1,100,36.112
1752701171.077311,447666.000,6726,1,TH,1,100,36.055
1752701171.210311,447799.000,6745,1,TH,1,100,36.055
1752701171.343312,447932.000,6764,1,TH,1,100,36.011
1752701171.477312,448066.000,6798,1,TH,1,100,36.011
1752701171.610312,448199.000,6814,1,TH,1,100,35.984
1752701171.743312,448332.000,6831,1,TH,1,100,35.984
1752701171.877313,448466.000,6865,1,TH,1,100,36.087
1752701172.010313,448599.000,6885,1,TH,1,100,36.087
1752701172.143313,448732.000,6902,1,TH,1,100,36.102
1752701172.277313,448866.000,6936,1,TH,1,100,36.102
1752701172.410314,448999.000,6952,1,TH,1,100,36.180
1752701172.543314,449132.000,6970,1,TH,1,100,36.180
1752701172.676314,449265.000,7003,1,TH,1,100,36.008
1752701172.810315,449399.000,7021,1,TH,1,100,36.016
1752701172.943315,449532.000,7039,1,TH,1,100,36.178
1752701173.076315,449665.000,7057,1,TH,1,100,36.178
1752701173.210315,449799.000,7089,1,TH,1,100,36.082
1752701173.343316,449932.000,7108,1,TH,1,100,36.082
1752701173.476316,450065.000,7124,1,TH,1,100,36.109
1752701173.610316,450199.000,7156,1,TH,1,100,36.109
1752701173.743316,450332.000,7173,1,TH,1,100,36.028
1752701173.876317,450465.000,7190,1,TH,1,100,36.028
1752701174.010317,450599.000,7223,1,TH,1,100,36.111
1752701174.143317,450732.000,7240,1,TH,1,100,36.118
1752701174.276318,450865.000,7259,1,TH,1,100,36.094
1752701174.410318,450999.000,7290,1,TH,1,100,36.094
1752701174.543318,451132.000,7308,1,TH,1,100,36.035
1752701174.676318,451265.000,7326,1,TH,1,100,36.035
1752701174.810319,451399.000,7360,1,TH,1,100,36.015
1752701174.943319,451532.000,7382,1,TH,1,100,36.015
1752701175.076319,451665.000,7398,1,TH,1,100,36.113
1752701175.210319,451799.000,7434,1,TH,1,100,36.113
1752701175.343320,451932.000,7453,1,TH,1,100,36.127
1752701175.476320,452065.000,7469,1,TH,1,100,36.127
1752701175.610320,452199.000,7487,1,TH,1,100,36.132
1752701175.743321,452332.000,7520,1,TH,1,100,36.140
1752701175.876321,452465.000,7537,1,TH,1,100,36.159
1752701176.009321,452598.000,7556,1,TH,1,100,36.159
1752701176.143321,452732.000,7588,1,TH,1,100,36.068
1752701176.276322,452865.000,7606,1,TH,1,100,36.068
1752701176.409322,452998.000,7623,1,TH,1,100,36.117
1752701176.543322,453132.000,7657,1,TH,1,100,36.117
1752701176.676322,453265.000,7673,1,TH,1,100,36.088
1752701176.809323,453398.000,7690,1,TH,1,100,36.088
1752701176.943323,453532.000,7724,1,TH,1,100,36.100
1752701177.076323,453665.000,7740,1,TH,1,100,36.108
1752701177.209324,453798.000,7758,1,TH,1,100,36.095
1752701177.343324,453932.000,7793,1,TH,1,100,36.095
