LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1752784588.950119,474262.000,9833,3,GX,1,100,0.763
1752784588.990120,474302.000,9852,2,GX,1,100,0.061
1752784589.030120,474342.000,9852,2,GX,1,100,-0.671
1752784589.066120,474378.000,9871,3,GX,1,100,-1.129
1752784589.102121,474414.000,9871,3,GX,1,100,-1.221
1752784589.138121,474450.000,9871,3,GX,1,100,-0.916
1752784589.178121,474490.000,9886,3,GX,1,100,-0.580
1752784589.218122,474530.000,9886,3,GX,1,100,-0.580
1752784589.258122,474570.000,9886,3,GX,1,100,-0.397
1752784589.298123,474610.000,9902,2,GX,1,100,-0.366
1752784589.338123,474650.000,9902,2,GX,1,100,-0.122
1752784589.378123,474690.000,9919,3,GX,1,100,-0.397
1752784589.418124,474730.000,9919,3,GX,1,100,-0.427
1752784589.458124,474770.000,9919,3,GX,1,100,-0.305
1752784589.498124,474810.000,9936,2,GX,1,100,-0.244
1752784589.538125,474850.000,9936,2,GX,1,100,-0.366
1752784589.578125,474890.000,9953,3,GX,1,100,-0.458
1752784589.618125,474930.000,9953,3,GX,1,100,-0.793
1752784589.658126,474970.000,9953,3,GX,1,100,-0.916
1752784589.698126,475010.000,9971,2,GX,1,100,-0.793
1752784589.738126,475050.000,9971,2,GX,1,100,-0.427
1752784589.778127,475090.000,9989,3,GX,1,100,-0.061
1752784589.818127,475130.000,9989,3,GX,1,100,0.031
1752784589.858127,475170.000,9989,3,GX,1,100,-0.458
1752784589.898128,475210.000,10005,2,GX,1,100,-0.824
1752784589.938128,475250.000,10005,2,GX,1,100,-0.824
1752784589.978128,475290.000,10020,3,GX,1,100,-0.610
1752784590.018129,475330.000,10020,3,GX,1,100,-0.610
1752784590.058129,475370.000,10020,3,GX,1,100,-0.519
1752784590.098130,475410.000,10039,3,GX,1,100,-0.183
1752784590.138130,475450.000,10039,3,GX,1,100,0.000
1752784590.178130,475490.000,10039,3,GX,1,100,-0.305
1752784590.218131,475530.000,10056,2,GX,1,100,-0.610
1752784590.258131,475570.000,10056,2,GX,1,100,-0.702
1752784590.298131,475610.000,10076,3,GX,1,100,-0.916
1752784590.338132,475650.000,10076,3,GX,1,100,-1.129
1752784590.378132,475690.000,10076,3,GX,1,100,-0.946
1752784590.418132,475730.000,10091,2,GX,1,100,-0.305
1752784590.458133,475770.000,10091,2,GX,1,100,0.122
1752784590.498133,475810.000,10113,3,GX,1,100,-0.092
1752784590.538133,475850.000,10113,3,GX,1,100,-0.336
1752784590.578134,475890.000,10113,3,GX,1,100,-0.763
1752784590.618134,475930.000,10130,2,GX,1,100,-0.702
1752784590.658134,475970.000,10130,2,GX,1,100,-0.610
1752784590.698135,476010.000,10148,3,GX,1,100,-0.458
1752784590.738135,476050.000,10148,3,GX,1,100,0.000
1752784590.778136,476090.000,10148,3,GX,1,100,0.305
1752784590.817636,476129.500,10164,2,GX,1,100,-0.061
1752784590.857136,476169.000,10164,2,GX,1,100,-0.244
1752784590.897137,476209.000,10184,3,GX,1,100,-0.824
1752784590.937137,476249.000,10184,3,GX,1,100,-1.160
1752784590.977137,476289.000,10184,3,GX,1,100,-1.068
1752784591.017638,476329.500,10201,2,GX,1,100,-0.610
1752784591.058138,476370.000,10201,2,GX,1,100,-0.061
1752784591.097805,476409.667,10218,3,GX,1,100,-0.122
1752784591.137472,476449.333,10218,3,GX,1,100,-0.519
1752784591.177139,476489.000,10218,3,GX,1,100,-0.549
1752784591.217639,476529.500,10234,2,GX,1,100,-0.732
1752784591.258140,476570.000,10234,2,GX,1,100,-0.763
1752784591.297807,476609.667,10251,3,GX,1,100,-0.702
1752784591.337474,476649.333,10251,3,GX,1,100,0.122
1752784591.377141,476689.000,10251,3,GX,1,100,0.610
1752784591.417641,476729.500,10268,2,GX,1,100,0.488
1752784591.458141,476770.000,10268,2,GX,1,100,-0.153
1752784591.497808,476809.667,10289,3,GX,1,100,0.000
1752784591.537476,476849.333,10289,3,GX,1,100,1.068
1752784591.577143,476889.000,10289,3,GX,1,100,1.160
1752784591.617143,476929.000,10306,3,GX,1,100,-0.092
1752784591.657143,476969.000,10306,3,GX,1,100,-1.099
1752784591.697144,477009.000,10306,3,GX,1,100,-0.671
1752784591.737144,477049.000,10322,2,GX,1,100,0.061
1752784591.777144,477089.000,10322,2,GX,1,100,0.183
1752784591.817145,477129.000,10340,3,GX,1,100,0.122
1752784591.857145,477169.000,10340,3,GX,1,100,0.458
1752784591.897145,477209.000,10340,3,GX,1,100,0.092
1752784591.937146,477249.000,10356,2,GX,1,100,-0.061
1752784591.977146,477289.000,10356,2,GX,1,100,0.183
1752784592.017146,477329.000,10373,3,GX,1,100,0.641
1752784592.057147,477369.000,10373,3,GX,1,100,0.305
1752784592.097147,477409.000,10373,3,GX,1,100,-0.549
1752784592.137147,477449.000,10390,2,GX,1,100,-0.732
1752784592.177148,477489.000,10390,2,GX,1,100,-0.275
1752784592.217148,477529.000,10407,3,GX,1,100,0.031
1752784592.257148,477569.000,10407,3,GX,1,100,0.336
1752784592.297149,477609.000,10407,3,GX,1,100,0.427
1752784592.337149,477649.000,10425,2,GX,1,100,1.007
1752784592.377150,477689.000,10425,2,GX,1,100,0.793
1752784592.417150,477729.000,10443,3,GX,1,100,0.671
1752784592.457150,477769.000,10443,3,GX,1,100,0.641
1752784592.497151,477809.000,10443,3,GX,1,100,1.312
1752784592.537151,477849.000,10457,2,GX,1,100,0.763
1752784592.577151,477889.000,10457,2,GX,1,100,-0.336
1752784592.617152,477929.000,10476,3,GX,1,100,-0.122
1752784592.657152,477969.000,10476,3,GX,1,100,1.251
1752784592.697152,478009.000,10476,3,GX,1,100,2.106
1752784592.737153,478049.000,10494,2,GX,1,100,2.716
1752784592.777153,478089.000,10494,2,GX,1,100,2.045
1752784592.817153,478129.000,10512,3,GX,1,100,0.397
1752784592.857154,478169.000,10512,3,GX,1,100,-1.068
1752784592.897154,478209.000,10512,3,GX,1,100,-2.075
1752784592.937154,478249.000,10526,2,GX,1,100,-2.411
1752784592.977155,478289.000,10526,2,GX,1,100,-1.404
1752784593.017155,478329.000,10545,3,GX,1,100,-0.702
1752784593.057156,478369.000,10545,3,GX,1,100,-0.519
1752784593.097156,478409.000,10545,3,GX,1,100,-0.671
1752784593.132490,478444.333,10562,3,GX,1,100,-0.610
1752784593.167823,478479.667,10562,3,GX,1,100,-0.061
1752784593.203157,478515.000,10562,3,GX,1,100,0.275
1752784593.243157,478555.000,10581,3,GX,1,100,-0.092
1752784593.283157,478595.000,10581,3,GX,1,100,-1.007
1752784593.323158,478635.000,10581,3,GX,1,100,-1.831
1752784593.363158,478675.000,10598,2,GX,1,100,-2.228
1752784593.403159,478715.000,10598,2,GX,1,100,-1.923
1752784593.443159,478755.000,10615,3,GX,1,100,-0.977
1752784593.483159,478795.000,10615,3,GX,1,100,-0.641
1752784593.523160,478835.000,10615,3,GX,1,100,0.031
1752784593.563160,478875.000,10631,2,GX,1,100,0.153
1752784593.603160,478915.000,10631,2,GX,1,100,-0.061
1752784593.643161,478955.000,10648,3,GX,1,100,-0.397
1752784593.683161,478995.000,10648,3,GX,1,100,-0.854
1752784593.723161,479035.000,10648,3,GX,1,100,-1.068
1752784593.763162,479075.000,10665,2,GX,1,100,-0.946
1752784593.803162,479115.000,10665,2,GX,1,100,-0.824
1752784593.843162,479155.000,10684,3,GX,1,100,-0.854
1752784593.883163,479195.000,10684,3,GX,1,100,-0.824
1752784593.923163,479235.000,10684,3,GX,1,100,-0.519
1752784593.963163,479275.000,10700,2,GX,1,100,-0.458
1752784594.003164,479315.000,10700,2,GX,1,100,-0.885
1752784594.043164,479355.000,10717,3,GX,1,100,-1.007
1752784594.083165,479395.000,10717,3,GX,1,100,-1.160
1752784594.123165,479435.000,10717,3,GX,1,100,-0.671
1752784594.163165,479475.000,10734,2,GX,1,100,-0.458
1752784594.203166,479515.000,10734,2,GX,1,100,-0.336
1752784594.243166,479555.000,10749,3,GX,1,100,-0.610
1752784594.283166,479595.000,10749,3,GX,1,100,-0.641
1752784594.323167,479635.000,10749,3,GX,1,100,-0.244
1752784594.363167,479675.000,10767,2,GX,1,100,-0.214
1752784594.403167,479715.000,10767,2,GX,1,100,-0.885
1752784594.443168,479755.000,10787,3,GX,1,100,-1.312
1752784594.483168,479795.000,10787,3,GX,1,100,-1.038
1752784594.523168,479835.000,10787,3,GX,1,100,-0.549
1752784594.563169,479875.000,10803,2,GX,1,100,-0.824
1752784594.603169,479915.000,10803,2,GX,1,100,-2.136
1752784594.643169,479955.000,10818,3,GX,1,100,-3.082
1752784594.683170,479995.000,10818,3,GX,1,100,-2.838
1752784594.723170,480035.000,10818,3,GX,1,100,-1.862
1752784594.763170,480075.000,10835,3,GX,1,100,-0.885
1752784594.803171,480115.000,10835,3,GX,1,100,-0.977
1752784594.843171,480155.000,10835,3,GX,1,100,-1.190
1752784594.883172,480195.000,10854,2,GX,1,100,-1.038
1752784594.923172,480235.000,10854,2,GX,1,100,-0.854
1752784594.963172,480275.000,10870,3,GX,1,100,-0.671
1752784595.003173,480315.000,10870,3,GX,1,100,-0.641
1752784595.043173,480355.000,10870,3,GX,1,100,-0.854
1752784595.083173,480395.000,10885,2,GX,1,100,-0.977
1752784595.123174,480435.000,10885,2,GX,1,100,-1.129
1752784595.163174,480475.000,10906,3,GX,1,100,-1.373
1752784595.203174,480515.000,10906,3,GX,1,100,-1.282
1752784595.243175,480555.000,10906,3,GX,1,100,-1.465
1752784595.283175,480595.000,10923,2,GX,1,100,-1.648
1752784595.323175,480635.000,10923,2,GX,1,100,-1.831
1752784595.363176,480675.000,10939,3,GX,1,100,-2.014
1752784595.403176,480715.000,10939,3,GX,1,100,-1.099
1752784595.443176,480755.000,10939,3,GX,1,100,-0.946
1752784595.483177,480795.000,10955,2,GX,1,100,-0.763
1752784595.523177,480835.000,10955,2,GX,1,100,-0.031
1752784595.563178,480875.000,10978,3,GX,1,100,0.336
1752784595.603178,480915.000,10978,3,GX,1,100,-0.305
1752784595.643178,480955.000,10978,3,GX,1,100,-1.282
1752784595.683179,480995.000,10997,2,GX,1,100,-0.946
1752784595.723179,481035.000,10997,2,GX,1,100,1.160
1752784595.763179,481075.000,11014,3,GX,1,100,4.578
1752784595.803180,481115.000,11014,3,GX,1,100,3.937
1752784595.843180,481155.000,11014,3,GX,1,100,0.763
1752784595.883180,481195.000,11030,2,GX,1,100,-1.099
1752784595.923181,481235.000,11030,2,GX,1,100,-0.824
1752784595.963181,481275.000,11045,3,GX,1,100,0.031
1752784596.003181,481315.000,11045,3,GX,1,100,-0.244
1752784596.043182,481355.000,11045,3,GX,1,100,-0.610
1752784596.083182,481395.000,11062,2,GX,1,100,-0.854
1752784596.123182,481435.000,11062,2,GX,1,100,-0.427
1752784596.163183,481475.000,11079,3,GX,1,100,-0.458
1752784596.203183,481515.000,11079,3,GX,1,100,-1.129
1752784596.243183,481555.000,11079,3,GX,1,100,-1.617
1752784596.283184,481595.000,11099,2,GX,1,100,-1.282
1752784596.323184,481635.000,11099,2,GX,1,100,-0.458
1752784596.363185,481675.000,11114,3,GX,1,100,0.244
1752784596.403185,481715.000,11114,3,GX,1,100,0.061
1752784596.443185,481755.000,11114,3,GX,1,100,-0.427
1752784596.483519,481795.333,11136,3,GX,1,100,-0.549
1752784596.523853,481835.667,11136,3,GX,1,100,-0.763
1752784596.564186,481876.000,11136,3,GX,1,100,-1.404
1752784596.604187,481916.000,11152,2,GX,1,100,-1.495
1752784596.644187,481956.000,11152,2,GX,1,100,-1.434
1752784596.684187,481996.000,11171,3,GX,1,100,-0.702
1752784596.724188,482036.000,11171,3,GX,1,100,-0.458
1752784596.764188,482076.000,11171,3,GX,1,100,-0.244
1752784596.804188,482116.000,11186,2,GX,1,100,-0.305
1752784596.844189,482156.000,11186,2,GX,1,100,-0.458
1752784596.879522,482191.333,11203,3,GX,1,100,-0.214
1752784596.914856,482226.667,11203,3,GX,1,100,0.061
1752784596.950190,482262.000,11203,3,GX,1,100,-0.488
1752784596.990190,482302.000,11221,3,GX,1,100,-1.282
1752784597.030190,482342.000,11221,3,GX,1,100,-1.465
1752784597.070191,482382.000,11221,3,GX,1,100,-0.824
1752784597.110191,482422.000,11239,2,GX,1,100,-0.244
1752784597.150191,482462.000,11239,2,GX,1,100,-0.244
1752784597.190192,482502.000,11255,3,GX,1,100,-0.702
1752784597.230192,482542.000,11255,3,GX,1,100,-0.732
1752784597.270192,482582.000,11255,3,GX,1,100,-0.610
1752784597.310193,482622.000,11272,2,GX,1,100,-0.031
1752784597.350193,482662.000,11272,2,GX,1,100,-0.305
1752784597.390194,482702.000,11288,3,GX,1,100,-0.732
1752784597.430194,482742.000,11288,3,GX,1,100,-0.732
1752784597.470194,482782.000,11288,3,GX,1,100,-0.641
1752784597.510195,482822.000,11306,2,GX,1,100,-0.549
1752784597.550195,482862.000,11306,2,GX,1,100,-0.183
1752784597.589862,482901.667,11322,3,GX,1,100,-0.305
1752784597.629529,482941.333,11322,3,GX,1,100,-0.366
1752784597.669196,482981.000,11322,3,GX,1,100,-0.763
1752784597.709696,483021.500,11339,2,GX,1,100,-0.916
1752784597.750197,483062.000,11339,2,GX,1,100,-0.580
1752784597.790197,483102.000,11356,3,GX,1,100,-0.305
1752784597.830197,483142.000,11356,3,GX,1,100,-0.580
1752784597.870198,483182.000,11356,3,GX,1,100,-0.885
1752784597.910198,483222.000,11375,2,GX,1,100,-0.610
1752784597.950198,483262.000,11375,2,GX,1,100,-0.366
1752784597.989865,483301.667,11389,3,GX,1,100,-0.305
1752784598.029532,483341.333,11389,3,GX,1,100,-0.610
1752784598.069200,483381.000,11389,3,GX,1,100,-0.519
1752784598.109533,483421.333,11409,3,GX,1,100,-0.427
1752784598.149867,483461.667,11409,3,GX,1,100,-0.427
1752784598.190201,483502.000,11409,3,GX,1,100,-0.488
1752784598.229701,483541.500,11425,2,GX,1,100,-0.458
1752784598.269201,483581.000,11425,2,GX,1,100,-0.732
1752784598.309202,483621.000,11444,3,GX,1,100,-0.854
1752784598.349202,483661.000,11444,3,GX,1,100,-0.946
1752784598.389202,483701.000,11444,3,GX,1,100,-1.038
1752784598.429703,483741.500,11459,2,GX,1,100,-0.793
1752784598.470203,483782.000,11459,2,GX,1,100,-0.427
1752784598.509870,483821.667,11476,3,GX,1,100,0.061
1752784598.549537,483861.333,11476,3,GX,1,100,0.305
1752784598.589204,483901.000,11476,3,GX,1,100,-0.122
1752784598.629204,483941.000,11492,2,GX,1,100,-0.732
1752784598.669205,483981.000,11492,2,GX,1,100,-1.038
1752784598.709205,484021.000,11511,3,GX,1,100,-0.580
1752784598.749205,484061.000,11511,3,GX,1,100,-0.275
1752784598.789206,484101.000,11511,3,GX,1,100,-0.122
1752784598.829206,484141.000,11528,2,GX,1,100,-0.214
1752784598.869207,484181.000,11528,2,GX,1,100,-0.641
1752784598.909207,484221.000,11545,3,GX,1,100,-0.763
1752784598.949207,484261.000,11545,3,GX,1,100,-0.732
1752784598.989208,484301.000,11545,3,GX,1,100,-0.702
1752784599.029208,484341.000,11563,2,GX,1,100,-0.641
1752784599.069208,484381.000,11563,2,GX,1,100,-0.580
1752784599.109209,484421.000,11581,3,GX,1,100,-0.763
1752784599.149209,484461.000,11581,3,GX,1,100,-0.580
1752784599.189209,484501.000,11581,3,GX,1,100,-0.244
1752784599.229210,484541.000,11597,2,GX,1,100,-0.122
1752784599.269210,484581.000,11597,2,GX,1,100,-0.549
1752784599.309210,484621.000,11612,3,GX,1,100,-0.824
1752784599.349211,484661.000,11612,3,GX,1,100,-0.763
1752784599.389211,484701.000,11612,3,GX,1,100,-0.671
1752784599.429211,484741.000,11629,3,GX,1,100,-0.458
1752784599.469212,484781.000,11629,3,GX,1,100,-0.275
1752784599.509212,484821.000,11629,3,GX,1,100,-0.519
1752784599.549212,484861.000,11648,2,GX,1,100,-0.885
1752784599.589213,484901.000,11648,2,GX,1,100,-0.977
1752784599.629213,484941.000,11666,3,GX,1,100,-0.702
1752784599.669214,484981.000,11666,3,GX,1,100,-0.580
1752784599.709214,485021.000,11666,3,GX,1,100,-0.641
1752784599.749214,485061.000,11681,2,GX,1,100,-0.671
1752784599.789215,485101.000,11681,2,GX,1,100,-0.580
1752784599.829215,485141.000,11700,3,GX,1,100,-1.251
1752784599.869215,485181.000,11700,3,GX,1,100,-1.617
1752784599.909216,485221.000,11700,3,GX,1,100,-1.556
1752784599.949216,485261.000,11717,2,GX,1,100,-0.519
1752784599.989216,485301.000,11717,2,GX,1,100,-0.092
1752784600.029217,485341.000,11733,3,GX,1,100,-0.061
1752784600.069217,485381.000,11733,3,GX,1,100,-0.061
1752784600.109217,485421.000,11733,3,GX,1,100,-0.122
1752784600.149218,485461.000,11749,2,GX,1,100,-0.549
1752784600.189218,485501.000,11749,2,GX,1,100,-1.099
1752784600.229218,485541.000,11769,3,GX,1,100,-1.709
1752784600.269219,485581.000,11769,3,GX,1,100,-1.556
1752784600.309219,485621.000,11769,3,GX,1,100,-1.160
1752784600.349220,485661.000,11786,2,GX,1,100,-1.068
1752784600.389220,485701.000,11786,2,GX,1,100,-0.702
1752784600.429220,485741.000,11805,3,GX,1,100,-0.336
1752784600.469221,485781.000,11805,3,GX,1,100,-0.092
1752784600.509221,485821.000,11805,3,GX,1,100,-0.641
1752784600.549221,485861.000,11821,2,GX,1,100,-1.221
1752784600.589222,485901.000,11821,2,GX,1,100,-1.526
1752784600.629222,485941.000,11838,3,GX,1,100,-1.068
1752784600.669222,485981.000,11838,3,GX,1,100,-0.671
1752784600.709223,486021.000,11838,3,GX,1,100,-0.488
1752784600.744890,486056.667,11860,3,GX,1,100,-0.916
1752784600.780557,486092.333,11860,3,GX,1,100,-0.977
1752784600.816224,486128.000,11860,3,GX,1,100,-0.885
1752784600.856224,486168.000,11879,2,GX,1,100,-0.916
1752784600.896224,486208.000,11879,2,GX,1,100,-0.549
1752784600.936225,486248.000,11895,3,GX,1,100,0.366
1752784600.976225,486288.000,11895,3,GX,1,100,0.641
1752784601.016225,486328.000,11895,3,GX,1,100,0.671
1752784601.056226,486368.000,11910,2,GX,1,100,0.366
1752784601.096226,486408.000,11910,2,GX,1,100,-0.275
1752784601.136226,486448.000,11928,3,GX,1,100,-0.458
1752784601.176227,486488.000,11928,3,GX,1,100,-0.031
1752784601.216227,486528.000,11928,3,GX,1,100,0.000
1752784601.256227,486568.000,11946,2,GX,1,100,0.000
1752784601.296228,486608.000,11946,2,GX,1,100,0.061
1752784601.336228,486648.000,11965,3,GX,1,100,-0.092
1752784601.376229,486688.000,11965,3,GX,1,100,-0.549
1752784601.416229,486728.000,11965,3,GX,1,100,-0.610
1752784601.456229,486768.000,11980,2,GX,1,100,-0.031
1752784601.496230,486808.000,11980,2,GX,1,100,0.458
1752784601.536230,486848.000,11999,3,GX,1,100,0.275
1752784601.576230,486888.000,11999,3,GX,1,100,-0.031
1752784601.616231,486928.000,11999,3,GX,1,100,-0.427
1752784601.656231,486968.000,12015,3,GX,1,100,-0.366
1752784601.696231,487008.000,12015,3,GX,1,100,-0.549
1752784601.736232,487048.000,12015,3,GX,1,100,-0.916
1752784601.776232,487088.000,12035,2,GX,1,100,-0.946
1752784601.816232,487128.000,12035,2,GX,1,100,-0.061
1752784601.856233,487168.000,12049,3,GX,1,100,0.183
1752784601.896233,487208.000,12049,3,GX,1,100,-0.519
1752784601.936233,487248.000,12049,3,GX,1,100,-0.580
1752784601.976734,487288.500,12068,2,GX,1,100,-0.488
1752784602.017234,487329.000,12068,2,GX,1,100,-0.244
1752784602.056901,487368.667,12086,3,GX,1,100,-0.397
1752784602.096568,487408.333,12086,3,GX,1,100,-1.404
1752784602.136235,487448.000,12086,3,GX,1,100,-0.854
1752784602.176236,487488.000,12104,2,GX,1,100,-0.427
1752784602.216236,487528.000,12104,2,GX,1,100,-0.702
1752784602.256236,487568.000,12120,3,GX,1,100,-1.251
1752784602.296237,487608.000,12120,3,GX,1,100,-0.977
1752784602.336237,487648.000,12120,3,GX,1,100,-0.305
1752784602.376237,487688.000,12137,2,GX,1,100,-0.214
1752784602.416238,487728.000,12137,2,GX,1,100,-0.488
1752784602.456238,487768.000,12156,3,GX,1,100,-0.854
1752784602.496238,487808.000,12156,3,GX,1,100,-0.793
1752784602.536239,487848.000,12156,3,GX,1,100,-0.824
1752784602.576239,487888.000,12175,2,GX,1,100,-0.702
1752784602.616239,487928.000,12175,2,GX,1,100,-0.488
1752784602.656240,487968.000,12189,3,GX,1,100,-0.427
1752784602.696240,488008.000,12189,3,GX,1,100,-0.885
1752784602.736240,488048.000,12189,3,GX,1,100,-0.610
1752784602.776241,488088.000,12209,2,GX,1,100,-0.580
1752784602.816241,488128.000,12209,2,GX,1,100,-0.732
1752784602.856242,488168.000,12225,3,GX,1,100,-0.824
1752784602.896242,488208.000,12225,3,GX,1,100,-0.641
1752784602.936242,488248.000,12225,3,GX,1,100,-0.671
1752784602.976243,488288.000,12242,3,GX,1,100,-0.336
1752784603.016243,488328.000,12242,3,GX,1,100,-0.092
1752784603.056243,488368.000,12242,3,GX,1,100,-0.275
1752784603.096244,488408.000,12259,2,GX,1,100,-0.824
1752784603.136244,488448.000,12259,2,GX,1,100,-0.977
1752784603.176244,488488.000,12276,3,GX,1,100,-0.763
1752784603.216245,488528.000,12276,3,GX,1,100,-0.610
1752784603.256245,488568.000,12276,3,GX,1,100,-0.763
1752784603.296245,488608.000,12294,2,GX,1,100,-0.641
1752784603.336246,488648.000,12294,2,GX,1,100,-0.153
1752784603.376246,488688.000,12311,3,GX,1,100,-0.397
1752784603.416246,488728.000,12311,3,GX,1,100,-0.427
1752784603.456247,488768.000,12311,3,GX,1,100,-0.580
1752784603.496247,488808.000,12328,2,GX,1,100,-0.519
1752784603.536247,488848.000,12328,2,GX,1,100,-0.610
1752784603.576248,488888.000,12343,3,GX,1,100,-0.824
1752784603.616248,488928.000,12343,3,GX,1,100,-0.916
1752784603.656249,488968.000,12343,3,GX,1,100,-0.549
1752784603.696249,489008.000,12361,2,GX,1,100,-0.549
1752784603.736249,489048.000,12361,2,GX,1,100,-0.977
1752784603.776250,489088.000,12381,3,GX,1,100,-0.916
1752784603.816250,489128.000,12381,3,GX,1,100,-0.610
1752784603.856250,489168.000,12381,3,GX,1,100,-0.580
1752784603.896251,489208.000,12399,2,GX,1,100,-0.580
1752784603.936251,489248.000,12399,2,GX,1,100,-0.427
1752784603.976251,489288.000,12414,3,GX,1,100,-0.610
1752784604.016252,489328.000,12414,3,GX,1,100,-0.763
1752784604.056252,489368.000,12414,3,GX,1,100,-0.854
1752784604.096252,489408.000,12431,3,GX,1,100,-1.007
1752784604.136253,489448.000,12431,3,GX,1,100,-0.916
1752784604.176253,489488.000,12431,3,GX,1,100,-0.549
1752784604.216253,489528.000,12448,2,GX,1,100,-0.305
1752784604.256254,489568.000,12448,2,GX,1,100,-0.549
1752784604.296254,489608.000,12466,3,GX,1,100,-0.732
1752784604.336255,489648.000,12466,3,GX,1,100,-0.854
1752784604.376255,489688.000,12466,3,GX,1,100,-0.854
1752784604.416255,489728.000,12481,2,GX,1,100,-0.793
1752784604.456256,489768.000,12481,2,GX,1,100,-0.580
1752784604.491589,489803.333,12502,3,GX,1,100,-0.427
1752784604.526923,489838.667,12502,3,GX,1,100,-0.458
1752784604.562256,489874.000,12502,3,GX,1,100,-0.427
1752784604.602257,489914.000,12519,3,GX,1,100,-0.854
1752784604.642257,489954.000,12519,3,GX,1,100,-1.404
1752784604.682258,489994.000,12519,3,GX,1,100,-1.404
1752784604.722258,490034.000,12535,2,GX,1,100,-0.916
1752784604.762258,490074.000,12535,2,GX,1,100,-0.519
1752784604.802259,490114.000,12551,3,GX,1,100,-0.488
1752784604.842259,490154.000,12551,3,GX,1,100,-0.580
1752784604.882259,490194.000,12551,3,GX,1,100,-0.366
1752784604.922260,490234.000,12569,2,GX,1,100,-0.275
1752784604.962260,490274.000,12569,2,GX,1,100,-0.427
1752784605.002260,490314.000,12586,3,GX,1,100,-0.458
1752784605.042261,490354.000,12586,3,GX,1,100,-0.397
1752784605.082261,490394.000,12586,3,GX,1,100,-0.458
1752784605.122261,490434.000,12605,2,GX,1,100,-0.793
1752784605.162262,490474.000,12605,2,GX,1,100,-0.824
1752784605.202262,490514.000,12623,3,GX,1,100,-0.610
1752784605.242262,490554.000,12623,3,GX,1,100,-0.427
1752784605.282263,490594.000,12623,3,GX,1,100,-0.732
1752784605.322263,490634.000,12638,2,GX,1,100,-0.793
1752784605.362264,490674.000,12638,2,GX,1,100,-0.275
1752784605.402264,490714.000,12655,3,GX,1,100,-0.275
1752784605.442264,490754.000,12655,3,GX,1,100,-0.427
1752784605.482265,490794.000,12655,3,GX,1,100,-0.763
1752784605.522265,490834.000,12674,2,GX,1,100,-0.671
1752784605.562265,490874.000,12674,2,GX,1,100,-0.183
1752784605.602266,490914.000,12691,3,GX,1,100,-0.153
1752784605.642266,490954.000,12691,3,GX,1,100,-0.488
1752784605.682266,490994.000,12691,3,GX,1,100,-0.519
1752784605.722267,491034.000,12707,2,GX,1,100,-0.671
1752784605.762267,491074.000,12707,2,GX,1,100,-0.732
1752784605.802267,491114.000,12732,3,GX,1,100,-0.671
1752784605.842268,491154.000,12732,3,GX,1,100,-0.641
1752784605.882268,491194.000,12732,3,GX,1,100,-0.641
1752784605.922268,491234.000,12748,3,GX,1,100,-0.610
1752784605.962269,491274.000,12748,3,GX,1,100,-0.397
1752784606.002269,491314.000,12748,3,GX,1,100,-0.153
1752784606.042269,491354.000,12767,2,GX,1,100,-0.122
1752784606.082270,491394.000,12767,2,GX,1,100,-0.824
1752784606.122270,491434.000,12782,3,GX,1,100,-0.793
1752784606.162271,491474.000,12782,3,GX,1,100,-0.854
1752784606.202271,491514.000,12782,3,GX,1,100,-0.427
1752784606.242271,491554.000,12801,2,GX,1,100,-0.031
1752784606.282272,491594.000,12801,2,GX,1,100,-0.214
1752784606.322272,491634.000,12817,3,GX,1,100,-0.519
1752784606.362272,491674.000,12817,3,GX,1,100,-0.641
1752784606.402273,491714.000,12817,3,GX,1,100,-0.854
1752784606.442273,491754.000,12837,2,GX,1,100,-0.916
1752784606.482273,491794.000,12837,2,GX,1,100,-0.580
1752784606.522274,491834.000,12853,3,GX,1,100,-0.458
1752784606.562274,491874.000,12853,3,GX,1,100,-0.458
1752784606.602274,491914.000,12853,3,GX,1,100,-0.641
1752784606.642275,491954.000,12870,2,GX,1,100,-0.702
1752784606.682275,491994.000,12870,2,GX,1,100,-0.366
1752784606.722275,492034.000,12886,3,GX,1,100,-0.397
1752784606.762276,492074.000,12886,3,GX,1,100,-0.519
1752784606.802276,492114.000,12886,3,GX,1,100,-0.671
1752784606.842277,492154.000,12904,3,GX,1,100,-0.702
1752784606.882277,492194.000,12904,3,GX,1,100,-0.397
1752784606.922277,492234.000,12904,3,GX,1,100,-0.427
1752784606.962278,492274.000,12919,2,GX,1,100,-0.580
1752784607.002278,492314.000,12919,2,GX,1,100,-0.580
1752784607.042278,492354.000,12937,3,GX,1,100,-0.702
1752784607.082279,492394.000,12937,3,GX,1,100,-0.824
1752784607.122279,492434.000,12937,3,GX,1,100,-0.641
1752784607.162279,492474.000,12954,2,GX,1,100,-0.519
1752784607.202280,492514.000,12954,2,GX,1,100,-0.458
1752784607.242280,492554.000,12973,3,GX,1,100,-0.397
1752784607.282280,492594.000,12973,3,GX,1,100,-0.427
1752784607.322281,492634.000,12973,3,GX,1,100,-0.397
1752784607.362281,492674.000,12989,2,GX,1,100,-0.305
1752784607.402281,492714.000,12989,2,GX,1,100,-0.397
1752784607.442282,492754.000,13005,3,GX,1,100,-0.610
1752784607.482282,492794.000,13005,3,GX,1,100,-0.793
