LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1752785026.422959,911731.000,15958,1,B%,1,100,40
1752785031.422003,916730.000,16783,1,B%,1,100,40
1752785036.422047,921730.000,17560,1,B%,1,100,40
1752785041.421091,926729.000,18402,1,B%,1,100,40
1752785046.421135,931729.000,19227,1,B%,1,100,40
1752785051.420179,936728.000,20047,1,B%,1,100,40
1752785056.420223,941728.000,20864,1,B%,1,100,40
1752785061.419267,946727.000,21702,1,B%,1,100,39
1752785066.419310,951727.000,22528,1,B%,1,100,39
1752785071.418354,956726.000,23348,1,B%,1,100,40
1752785076.418398,961726.000,24170,1,B%,1,100,40
1752785081.417442,966725.000,25011,1,B%,1,100,39
1752785086.417486,971725.000,25833,1,B%,1,100,40
1752785091.416530,976724.000,26655,1,B%,1,100,39
1752785096.416574,981724.000,27477,1,B%,1,100,39
1752785101.415618,986723.000,28317,1,B%,1,100,40
1752785106.415662,991723.000,29139,1,B%,1,100,40
1752785111.414705,996722.000,29947,1,B%,1,100,40
1752785116.414749,1001722.000,30787,1,B%,1,100,40
1752785121.413793,1006721.000,31611,1,B%,1,100,40
1752785126.413837,1011721.000,32433,1,B%,1,100,40
1752785131.412881,1016720.000,33274,1,B%,1,100,40
1752785136.412925,1021720.000,34079,1,B%,1,100,40
1752785141.411969,1026719.000,34903,1,B%,1,100,40
1752785146.412013,1031719.000,35729,1,B%,1,100,40
1752785151.411056,1036718.000,36551,1,B%,1,100,40
1752785156.411100,1041718.000,37374,1,B%,1,100,40
1752785161.410144,1046717.000,38196,1,B%,1,100,40
1752785166.410188,1051717.000,39002,1,B%,1,100,40
1752785171.409232,1056716.000,39825,1,B%,1,100,40
1752785176.409276,1061716.000,40651,1,B%,1,100,39
1752785181.408320,1066715.000,41474,1,B%,1,100,40
1752785186.408364,1071715.000,42280,1,B%,1,100,40
1752785191.407408,1076714.000,43104,1,B%,1,100,40
1752785196.407451,1081714.000,43932,1,B%,1,100,40
1752785201.406495,1086713.000,44754,1,B%,1,100,40
1752785206.406539,1091713.000,45579,1,B%,1,100,40
1752785211.405583,1096712.000,46399,1,B%,1,100,40
1752785216.405627,1101712.000,47208,1,B%,1,100,40
1752785221.404671,1106711.000,48033,1,B%,1,100,40
1752785226.404715,1111711.000,48858,1,B%,1,100,40
1752785231.403759,1116710.000,49679,1,B%,1,100,40
1752785236.403802,1121710.000,50504,1,B%,1,100,40
1752785241.402846,1126709.000,51309,1,B%,1,100,40
1752785246.402890,1131709.000,52130,1,B%,1,100,40
1752785251.401934,1136708.000,52887,1,B%,1,100,40
1752785256.401978,1141708.000,53708,1,B%,1,100,40
