LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1752784688.794996,574106.000,25994,2,GZ,1,100,0.549
1752784688.834996,574146.000,26011,3,GZ,1,100,0.580
1752784688.874997,574186.000,26011,3,GZ,1,100,0.305
1752784688.914997,574226.000,26011,3,GZ,1,100,0.580
1752784688.950331,574261.333,26027,3,GZ,1,100,0.732
1752784688.985664,574296.667,26027,3,GZ,1,100,0.702
1752784689.020998,574332.000,26027,3,GZ,1,100,0.641
1752784689.060998,574372.000,26042,2,GZ,1,100,0.427
1752784689.100999,574412.000,26042,2,GZ,1,100,0.427
1752784689.140999,574452.000,26061,3,GZ,1,100,0.549
1752784689.180999,574492.000,26061,3,GZ,1,100,0.519
1752784689.221000,574532.000,26061,3,GZ,1,100,0.244
1752784689.261000,574572.000,26078,2,GZ,1,100,0.214
1752784689.301000,574612.000,26078,2,GZ,1,100,0.793
1752784689.341001,574652.000,26094,3,GZ,1,100,0.458
1752784689.381001,574692.000,26094,3,GZ,1,100,-0.031
1752784689.421001,574732.000,26094,3,GZ,1,100,0.183
1752784689.461002,574772.000,26110,2,GZ,1,100,0.671
1752784689.501002,574812.000,26110,2,GZ,1,100,0.305
1752784689.541002,574852.000,26126,3,GZ,1,100,0.214
1752784689.581003,574892.000,26126,3,GZ,1,100,0.397
1752784689.621003,574932.000,26126,3,GZ,1,100,0.610
1752784689.661003,574972.000,26143,2,GZ,1,100,0.671
1752784689.701004,575012.000,26143,2,GZ,1,100,0.641
1752784689.741004,575052.000,26162,3,GZ,1,100,0.519
1752784689.781004,575092.000,26162,3,GZ,1,100,0.275
1752784689.821005,575132.000,26162,3,GZ,1,100,0.244
1752784689.861005,575172.000,26177,2,GZ,1,100,0.214
1752784689.901006,575212.000,26177,2,GZ,1,100,0.244
1752784689.941006,575252.000,26193,3,GZ,1,100,0.458
1752784689.981006,575292.000,26193,3,GZ,1,100,0.732
1752784690.021007,575332.000,26193,3,GZ,1,100,0.305
1752784690.061007,575372.000,26210,3,GZ,1,100,0.214
1752784690.101007,575412.000,26210,3,GZ,1,100,0.183
1752784690.141008,575452.000,26210,3,GZ,1,100,0.061
1752784690.181008,575492.000,26227,2,GZ,1,100,0.092
1752784690.221008,575532.000,26227,2,GZ,1,100,0.122
1752784690.261009,575572.000,26242,3,GZ,1,100,0.427
1752784690.301009,575612.000,26242,3,GZ,1,100,1.129
1752784690.341009,575652.000,26242,3,GZ,1,100,0.916
1752784690.381010,575692.000,26260,2,GZ,1,100,0.732
1752784690.421010,575732.000,26260,2,GZ,1,100,0.549
1752784690.461010,575772.000,26278,3,GZ,1,100,0.275
1752784690.501011,575812.000,26278,3,GZ,1,100,0.397
1752784690.541011,575852.000,26278,3,GZ,1,100,0.214
1752784690.581012,575892.000,26294,2,GZ,1,100,-0.275
1752784690.621012,575932.000,26294,2,GZ,1,100,0.183
1752784690.661012,575972.000,26310,3,GZ,1,100,0.793
1752784690.701013,576012.000,26310,3,GZ,1,100,0.214
1752784690.741013,576052.000,26310,3,GZ,1,100,-0.397
1752784690.781013,576092.000,26326,2,GZ,1,100,-0.092
1752784690.821014,576132.000,26326,2,GZ,1,100,0.153
1752784690.861014,576172.000,26343,3,GZ,1,100,0.458
1752784690.901014,576212.000,26343,3,GZ,1,100,0.244
1752784690.941015,576252.000,26343,3,GZ,1,100,0.092
1752784690.981015,576292.000,26359,2,GZ,1,100,0.519
1752784691.021015,576332.000,26359,2,GZ,1,100,0.549
1752784691.061016,576372.000,26379,3,GZ,1,100,0.488
1752784691.101016,576412.000,26379,3,GZ,1,100,0.580
1752784691.141016,576452.000,26379,3,GZ,1,100,0.763
1752784691.181017,576492.000,26393,2,GZ,1,100,0.580
1752784691.221017,576532.000,26393,2,GZ,1,100,0.305
1752784691.261017,576572.000,26410,3,GZ,1,100,0.366
1752784691.301018,576612.000,26410,3,GZ,1,100,0.702
1752784691.341018,576652.000,26410,3,GZ,1,100,0.244
1752784691.381019,576692.000,26426,2,GZ,1,100,0.061
1752784691.421019,576732.000,26426,2,GZ,1,100,0.000
1752784691.461019,576772.000,26446,3,GZ,1,100,0.031
1752784691.501020,576812.000,26446,3,GZ,1,100,0.031
1752784691.541020,576852.000,26446,3,GZ,1,100,0.244
1752784691.581020,576892.000,26460,3,GZ,1,100,0.183
1752784691.621021,576932.000,26460,3,GZ,1,100,0.122
1752784691.661021,576972.000,26460,3,GZ,1,100,0.244
1752784691.701021,577012.000,26479,2,GZ,1,100,0.214
1752784691.741022,577052.000,26479,2,GZ,1,100,-0.031
1752784691.781022,577092.000,26496,3,GZ,1,100,0.122
1752784691.821022,577132.000,26496,3,GZ,1,100,0.183
1752784691.861023,577172.000,26496,3,GZ,1,100,0.031
1752784691.901023,577212.000,26513,2,GZ,1,100,-0.519
1752784691.941023,577252.000,26513,2,GZ,1,100,-0.458
1752784691.981024,577292.000,26527,3,GZ,1,100,0.061
1752784692.021024,577332.000,26527,3,GZ,1,100,0.000
1752784692.061025,577372.000,26527,3,GZ,1,100,0.153
1752784692.101025,577412.000,26545,2,GZ,1,100,0.458
1752784692.141025,577452.000,26545,2,GZ,1,100,0.031
1752784692.181359,577492.333,26561,3,GZ,1,100,0.244
1752784692.221693,577532.667,26561,3,GZ,1,100,0.397
1752784692.262026,577573.000,26561,3,GZ,1,100,0.824
1752784692.302027,577613.000,26578,2,GZ,1,100,0.977
1752784692.342027,577653.000,26578,2,GZ,1,100,0.946
1752784692.382027,577693.000,26594,3,GZ,1,100,0.397
1752784692.422028,577733.000,26594,3,GZ,1,100,0.519
1752784692.462028,577773.000,26594,3,GZ,1,100,0.732
1752784692.502028,577813.000,26612,2,GZ,1,100,0.549
1752784692.542029,577853.000,26612,2,GZ,1,100,0.641
1752784692.582029,577893.000,26628,3,GZ,1,100,1.221
1752784692.622029,577933.000,26628,3,GZ,1,100,1.251
1752784692.662030,577973.000,26628,3,GZ,1,100,1.007
1752784692.702030,578013.000,26645,2,GZ,1,100,0.916
1752784692.742030,578053.000,26645,2,GZ,1,100,0.854
1752784692.782031,578093.000,26661,3,GZ,1,100,0.580
1752784692.822031,578133.000,26661,3,GZ,1,100,0.763
1752784692.862032,578173.000,26661,3,GZ,1,100,0.885
1752784692.897365,578208.333,26684,3,GZ,1,100,0.916
1752784692.932699,578243.667,26684,3,GZ,1,100,0.580
1752784692.968032,578279.000,26684,3,GZ,1,100,0.519
1752784693.008033,578319.000,26700,2,GZ,1,100,0.763
1752784693.048033,578359.000,26700,2,GZ,1,100,0.885
1752784693.088034,578399.000,26718,3,GZ,1,100,0.702
1752784693.128034,578439.000,26718,3,GZ,1,100,0.671
1752784693.168034,578479.000,26718,3,GZ,1,100,0.336
1752784693.208035,578519.000,26733,2,GZ,1,100,0.610
1752784693.248035,578559.000,26733,2,GZ,1,100,1.160
1752784693.288035,578599.000,26749,3,GZ,1,100,1.129
1752784693.328036,578639.000,26749,3,GZ,1,100,1.526
1752784693.368036,578679.000,26749,3,GZ,1,100,2.411
1752784693.408036,578719.000,26766,3,GZ,1,100,3.479
1752784693.448037,578759.000,26766,3,GZ,1,100,4.089
1752784693.488037,578799.000,26766,3,GZ,1,100,3.418
1752784693.528037,578839.000,26783,2,GZ,1,100,2.045
1752784693.568038,578879.000,26783,2,GZ,1,100,0.153
1752784693.608038,578919.000,26801,3,GZ,1,100,-1.343
1752784693.648038,578959.000,26801,3,GZ,1,100,-0.671
1752784693.688039,578999.000,26801,3,GZ,1,100,0.702
1752784693.728039,579039.000,26816,2,GZ,1,100,1.068
1752784693.768039,579079.000,26816,2,GZ,1,100,0.702
1752784693.808040,579119.000,26833,3,GZ,1,100,0.366
1752784693.848040,579159.000,26833,3,GZ,1,100,0.427
1752784693.888041,579199.000,26833,3,GZ,1,100,0.854
1752784693.928041,579239.000,26850,2,GZ,1,100,0.702
1752784693.968041,579279.000,26850,2,GZ,1,100,0.305
1752784694.008042,579319.000,26866,3,GZ,1,100,0.153
1752784694.048042,579359.000,26866,3,GZ,1,100,0.122
1752784694.088042,579399.000,26866,3,GZ,1,100,0.610
1752784694.128043,579439.000,26884,2,GZ,1,100,0.397
1752784694.168043,579479.000,26884,2,GZ,1,100,0.397
1752784694.208043,579519.000,26900,3,GZ,1,100,0.366
1752784694.248044,579559.000,26900,3,GZ,1,100,-0.061
1752784694.288044,579599.000,26900,3,GZ,1,100,0.061
1752784694.328044,579639.000,26917,2,GZ,1,100,-0.061
1752784694.368045,579679.000,26917,2,GZ,1,100,-0.214
1752784694.408045,579719.000,26934,3,GZ,1,100,0.519
1752784694.448045,579759.000,26934,3,GZ,1,100,0.153
1752784694.488046,579799.000,26934,3,GZ,1,100,-0.275
1752784694.528046,579839.000,26949,2,GZ,1,100,-0.214
1752784694.568047,579879.000,26949,2,GZ,1,100,-0.336
1752784694.608047,579919.000,26965,3,GZ,1,100,-0.427
1752784694.648047,579959.000,26965,3,GZ,1,100,0.000
1752784694.688048,579999.000,26965,3,GZ,1,100,0.061
1752784694.728048,580039.000,26982,3,GZ,1,100,0.153
1752784694.768048,580079.000,26982,3,GZ,1,100,-0.061
1752784694.808049,580119.000,26982,3,GZ,1,100,-0.366
1752784694.848049,580159.000,27001,2,GZ,1,100,-0.183
1752784694.888049,580199.000,27001,2,GZ,1,100,-0.031
1752784694.928050,580239.000,27016,2,GZ,1,100,0.244
1752784694.968050,580279.000,27016,2,GZ,1,100,0.122
1752784695.007717,580318.667,27032,3,GZ,1,100,-0.580
1752784695.047384,580358.333,27032,3,GZ,1,100,-0.519
1752784695.087051,580398.000,27032,3,GZ,1,100,-0.153
1752784695.127051,580438.000,27050,3,GZ,1,100,-0.458
1752784695.167052,580478.000,27050,3,GZ,1,100,-0.610
1752784695.207052,580518.000,27050,3,GZ,1,100,-0.641
1752784695.247552,580558.500,27066,2,GZ,1,100,1.709
1752784695.288053,580599.000,27066,2,GZ,1,100,2.472
1752784695.328053,580639.000,27082,3,GZ,1,100,1.373
1752784695.368054,580679.000,27082,3,GZ,1,100,0.671
1752784695.408054,580719.000,27082,3,GZ,1,100,-0.061
1752784695.448054,580759.000,27098,2,GZ,1,100,0.580
1752784695.488055,580799.000,27098,2,GZ,1,100,0.183
1752784695.527722,580838.667,27117,3,GZ,1,100,-1.404
1752784695.567389,580878.333,27117,3,GZ,1,100,-0.946
1752784695.607056,580918.000,27117,3,GZ,1,100,0.946
1752784695.647056,580958.000,27133,2,GZ,1,100,0.671
1752784695.687056,580998.000,27133,2,GZ,1,100,-0.977
1752784695.727057,581038.000,27151,3,GZ,1,100,-1.587
1752784695.767057,581078.000,27151,3,GZ,1,100,-0.275
1752784695.807057,581118.000,27151,3,GZ,1,100,-0.336
1752784695.847058,581158.000,27167,2,GZ,1,100,0.427
1752784695.887058,581198.000,27167,2,GZ,1,100,1.221
1752784695.927058,581238.000,27184,3,GZ,1,100,0.732
1752784695.967059,581278.000,27184,3,GZ,1,100,1.068
1752784696.007059,581318.000,27184,3,GZ,1,100,0.793
1752784696.047059,581358.000,27200,2,GZ,1,100,0.122
1752784696.087060,581398.000,27200,2,GZ,1,100,0.427
1752784696.127060,581438.000,27220,3,GZ,1,100,0.488
1752784696.167061,581478.000,27220,3,GZ,1,100,1.068
1752784696.207061,581518.000,27220,3,GZ,1,100,1.678
1752784696.247061,581558.000,27234,2,GZ,1,100,1.862
1752784696.287062,581598.000,27234,2,GZ,1,100,1.862
1752784696.327062,581638.000,27251,3,GZ,1,100,-0.092
1752784696.367062,581678.000,27251,3,GZ,1,100,-2.167
1752784696.407063,581718.000,27251,3,GZ,1,100,-0.549
1752784696.447063,581758.000,27268,3,GZ,1,100,1.221
1752784696.487063,581798.000,27268,3,GZ,1,100,2.014
1752784696.527064,581838.000,27268,3,GZ,1,100,2.380
1752784696.567064,581878.000,27287,2,GZ,1,100,2.991
1752784696.607064,581918.000,27287,2,GZ,1,100,3.479
1752784696.642731,581953.667,27301,3,GZ,1,100,2.747
1752784696.678398,581989.333,27301,3,GZ,1,100,0.732
1752784696.714065,582025.000,27301,3,GZ,1,100,-1.282
1752784696.754066,582065.000,27321,3,GZ,1,100,-1.740
1752784696.794066,582105.000,27321,3,GZ,1,100,-0.366
1752784696.834066,582145.000,27321,3,GZ,1,100,1.556
1752784696.874567,582185.500,27339,2,GZ,1,100,0.702
1752784696.915067,582226.000,27339,2,GZ,1,100,-2.502
1752784696.955067,582266.000,27356,3,GZ,1,100,-3.845
1752784696.995068,582306.000,27356,3,GZ,1,100,-2.106
1752784697.035068,582346.000,27356,3,GZ,1,100,0.610
1752784697.075069,582386.000,27370,2,GZ,1,100,1.709
1752784697.115069,582426.000,27370,2,GZ,1,100,1.129
1752784697.155069,582466.000,27388,3,GZ,1,100,0.031
1752784697.195070,582506.000,27388,3,GZ,1,100,-0.122
1752784697.235070,582546.000,27388,3,GZ,1,100,-0.092
1752784697.275070,582586.000,27404,2,GZ,1,100,-0.092
1752784697.315071,582626.000,27404,2,GZ,1,100,0.458
1752784697.354738,582665.667,27423,3,GZ,1,100,0.763
1752784697.394405,582705.333,27423,3,GZ,1,100,0.671
1752784697.434072,582745.000,27423,3,GZ,1,100,0.763
1752784697.474072,582785.000,27438,2,GZ,1,100,0.946
1752784697.514072,582825.000,27438,2,GZ,1,100,1.648
1752784697.554073,582865.000,27455,3,GZ,1,100,1.190
1752784697.594073,582905.000,27455,3,GZ,1,100,-0.549
1752784697.634073,582945.000,27455,3,GZ,1,100,-0.763
1752784697.674074,582985.000,27471,2,GZ,1,100,-0.214
1752784697.714074,583025.000,27471,2,GZ,1,100,0.275
1752784697.754074,583065.000,27489,3,GZ,1,100,0.214
1752784697.794075,583105.000,27489,3,GZ,1,100,0.183
1752784697.834075,583145.000,27489,3,GZ,1,100,0.244
1752784697.874576,583185.500,27504,2,GZ,1,100,0.427
1752784697.915076,583226.000,27504,2,GZ,1,100,1.221
1752784697.955076,583266.000,27527,3,GZ,1,100,0.336
1752784697.995077,583306.000,27527,3,GZ,1,100,-0.031
1752784698.035077,583346.000,27527,3,GZ,1,100,1.221
1752784698.075077,583386.000,27543,2,GZ,1,100,0.580
1752784698.115078,583426.000,27543,2,GZ,1,100,0.092
1752784698.154745,583465.667,27561,3,GZ,1,100,0.580
1752784698.194412,583505.333,27561,3,GZ,1,100,0.610
1752784698.234079,583545.000,27561,3,GZ,1,100,0.183
1752784698.274079,583585.000,27577,3,GZ,1,100,0.580
1752784698.314079,583625.000,27577,3,GZ,1,100,0.732
1752784698.354080,583665.000,27577,3,GZ,1,100,1.190
1752784698.394080,583705.000,27592,2,GZ,1,100,0.824
1752784698.434080,583745.000,27592,2,GZ,1,100,0.946
1752784698.474081,583785.000,27609,3,GZ,1,100,0.885
1752784698.514081,583825.000,27609,3,GZ,1,100,0.946
1752784698.554082,583865.000,27609,3,GZ,1,100,1.099
1752784698.594082,583905.000,27628,2,GZ,1,100,1.190
1752784698.634082,583945.000,27628,2,GZ,1,100,1.312
1752784698.674083,583985.000,27644,3,GZ,1,100,1.190
1752784698.714083,584025.000,27644,3,GZ,1,100,0.854
1752784698.754083,584065.000,27644,3,GZ,1,100,0.824
1752784698.794584,584105.500,27660,2,GZ,1,100,0.916
1752784698.835084,584146.000,27660,2,GZ,1,100,1.434
1752784698.874751,584185.667,27676,3,GZ,1,100,0.671
1752784698.914418,584225.333,27676,3,GZ,1,100,0.244
1752784698.954085,584265.000,27676,3,GZ,1,100,0.183
1752784698.994085,584305.000,27693,2,GZ,1,100,0.092
1752784699.034086,584345.000,27693,2,GZ,1,100,-0.092
1752784699.074086,584385.000,27710,3,GZ,1,100,0.122
1752784699.114086,584425.000,27710,3,GZ,1,100,0.488
1752784699.154087,584465.000,27710,3,GZ,1,100,0.580
1752784699.194087,584505.000,27727,2,GZ,1,100,0.824
1752784699.234087,584545.000,27727,2,GZ,1,100,1.160
1752784699.274088,584585.000,27743,3,GZ,1,100,1.129
1752784699.314088,584625.000,27743,3,GZ,1,100,0.977
1752784699.354089,584665.000,27743,3,GZ,1,100,1.190
1752784699.394089,584705.000,27760,3,GZ,1,100,1.221
1752784699.434089,584745.000,27760,3,GZ,1,100,1.129
1752784699.474090,584785.000,27760,3,GZ,1,100,1.465
1752784699.514090,584825.000,27777,2,GZ,1,100,1.068
1752784699.554090,584865.000,27777,2,GZ,1,100,1.038
1752784699.594091,584905.000,27792,3,GZ,1,100,1.068
1752784699.634091,584945.000,27792,3,GZ,1,100,1.099
1752784699.674091,584985.000,27792,3,GZ,1,100,0.946
1752784699.714092,585025.000,27808,2,GZ,1,100,0.763
1752784699.754092,585065.000,27808,2,GZ,1,100,0.732
1752784699.794092,585105.000,27828,3,GZ,1,100,1.038
1752784699.834093,585145.000,27828,3,GZ,1,100,0.610
1752784699.874093,585185.000,27828,3,GZ,1,100,0.000
1752784699.914093,585225.000,27844,2,GZ,1,100,0.061
1752784699.954094,585265.000,27844,2,GZ,1,100,0.275
1752784699.994094,585305.000,27860,3,GZ,1,100,0.275
1752784700.034094,585345.000,27860,3,GZ,1,100,0.031
1752784700.074095,585385.000,27860,3,GZ,1,100,-0.336
1752784700.114095,585425.000,27876,2,GZ,1,100,0.122
1752784700.154096,585465.000,27876,2,GZ,1,100,0.549
1752784700.194096,585505.000,27893,3,GZ,1,100,0.214
1752784700.234096,585545.000,27893,3,GZ,1,100,0.122
1752784700.274097,585585.000,27893,3,GZ,1,100,0.641
1752784700.314097,585625.000,27909,2,GZ,1,100,0.671
1752784700.354097,585665.000,27909,2,GZ,1,100,0.366
1752784700.394098,585705.000,27925,3,GZ,1,100,0.183
1752784700.434098,585745.000,27925,3,GZ,1,100,0.519
1752784700.474098,585785.000,27925,3,GZ,1,100,0.763
1752784700.509432,585820.333,27943,3,GZ,1,100,0.641
1752784700.544766,585855.667,27943,3,GZ,1,100,0.397
1752784700.580099,585891.000,27943,3,GZ,1,100,0.153
1752784700.620100,585931.000,27960,2,GZ,1,100,0.427
1752784700.660100,585971.000,27960,2,GZ,1,100,0.580
1752784700.700100,586011.000,27976,3,GZ,1,100,0.214
1752784700.740101,586051.000,27976,3,GZ,1,100,-0.153
1752784700.780101,586091.000,27976,3,GZ,1,100,0.336
1752784700.820101,586131.000,27994,2,GZ,1,100,0.092
1752784700.860102,586171.000,27994,2,GZ,1,100,0.122
1752784700.900102,586211.000,28008,3,GZ,1,100,0.244
1752784700.940102,586251.000,28008,3,GZ,1,100,0.610
1752784700.980103,586291.000,28008,3,GZ,1,100,0.671
1752784701.020103,586331.000,28025,2,GZ,1,100,0.214
1752784701.060104,586371.000,28025,2,GZ,1,100,-0.031
1752784701.100104,586411.000,28044,3,GZ,1,100,0.458
1752784701.140104,586451.000,28044,3,GZ,1,100,0.580
1752784701.180105,586491.000,28044,3,GZ,1,100,0.488
1752784701.220105,586531.000,28061,2,GZ,1,100,0.366
1752784701.260105,586571.000,28061,2,GZ,1,100,0.244
1752784701.300106,586611.000,28075,3,GZ,1,100,0.366
1752784701.340106,586651.000,28075,3,GZ,1,100,0.458
1752784701.380106,586691.000,28075,3,GZ,1,100,0.427
1752784701.420107,586731.000,28093,3,GZ,1,100,0.671
1752784701.460107,586771.000,28093,3,GZ,1,100,0.427
1752784701.500107,586811.000,28093,3,GZ,1,100,0.305
1752784701.540108,586851.000,28111,2,GZ,1,100,0.122
1752784701.580108,586891.000,28111,2,GZ,1,100,0.183
1752784701.620108,586931.000,28128,3,GZ,1,100,0.397
1752784701.660109,586971.000,28128,3,GZ,1,100,0.458
1752784701.700109,587011.000,28128,3,GZ,1,100,0.275
1752784701.740109,587051.000,28142,2,GZ,1,100,0.458
1752784701.780110,587091.000,28142,2,GZ,1,100,0.763
1752784701.820110,587131.000,28162,3,GZ,1,100,0.885
1752784701.860111,587171.000,28162,3,GZ,1,100,0.397
1752784701.900111,587211.000,28162,3,GZ,1,100,0.275
1752784701.940111,587251.000,28178,2,GZ,1,100,0.366
1752784701.980112,587291.000,28178,2,GZ,1,100,0.122
1752784702.020112,587331.000,28195,3,GZ,1,100,-0.488
1752784702.060112,587371.000,28195,3,GZ,1,100,-0.549
1752784702.100113,587411.000,28195,3,GZ,1,100,0.000
1752784702.140113,587451.000,28210,2,GZ,1,100,-0.397
1752784702.180113,587491.000,28210,2,GZ,1,100,-0.641
1752784702.220114,587531.000,28227,3,GZ,1,100,-0.641
1752784702.260114,587571.000,28227,3,GZ,1,100,-0.549
1752784702.300114,587611.000,28227,3,GZ,1,100,-1.007
1752784702.340115,587651.000,28243,2,GZ,1,100,-0.824
1752784702.380115,587691.000,28243,2,GZ,1,100,-0.458
1752784702.420115,587731.000,28263,3,GZ,1,100,0.305
1752784702.460116,587771.000,28263,3,GZ,1,100,0.244
1752784702.500116,587811.000,28263,3,GZ,1,100,-0.671
1752784702.540116,587851.000,28278,2,GZ,1,100,-1.312
1752784702.580117,587891.000,28278,2,GZ,1,100,-0.244
1752784702.620117,587931.000,28294,3,GZ,1,100,0.793
1752784702.660118,587971.000,28294,3,GZ,1,100,-0.214
1752784702.700118,588011.000,28294,3,GZ,1,100,0.061
1752784702.740118,588051.000,28310,2,GZ,1,100,0.275
1752784702.780119,588091.000,28310,2,GZ,1,100,-0.061
1752784702.820119,588131.000,28328,3,GZ,1,100,-1.831
1752784702.860119,588171.000,28328,3,GZ,1,100,-1.404
1752784702.900120,588211.000,28328,3,GZ,1,100,0.031
1752784702.940120,588251.000,28344,3,GZ,1,100,0.488
1752784702.980120,588291.000,28344,3,GZ,1,100,-0.336
1752784703.020121,588331.000,28344,3,GZ,1,100,-0.397
1752784703.060121,588371.000,28359,2,GZ,1,100,0.763
1752784703.100121,588411.000,28359,2,GZ,1,100,1.099
1752784703.140122,588451.000,28383,3,GZ,1,100,0.214
1752784703.180122,588491.000,28383,3,GZ,1,100,0.519
1752784703.220122,588531.000,28383,3,GZ,1,100,-1.129
1752784703.260123,588571.000,28400,2,GZ,1,100,-0.977
1752784703.300123,588611.000,28400,2,GZ,1,100,0.183
1752784703.340124,588651.000,28416,3,GZ,1,100,1.068
1752784703.380124,588691.000,28416,3,GZ,1,100,1.526
1752784703.420124,588731.000,28416,3,GZ,1,100,1.495
1752784703.460125,588771.000,28432,2,GZ,1,100,0.854
1752784703.500125,588811.000,28432,2,GZ,1,100,1.068
1752784703.540125,588851.000,28448,3,GZ,1,100,1.373
1752784703.580126,588891.000,28448,3,GZ,1,100,1.984
1752784703.620126,588931.000,28448,3,GZ,1,100,1.678
1752784703.660126,588971.000,28465,2,GZ,1,100,1.587
1752784703.700127,589011.000,28465,2,GZ,1,100,1.038
1752784703.740127,589051.000,28484,3,GZ,1,100,0.427
1752784703.780127,589091.000,28484,3,GZ,1,100,0.214
1752784703.820128,589131.000,28484,3,GZ,1,100,1.678
1752784703.860128,589171.000,28499,2,GZ,1,100,1.373
1752784703.900128,589211.000,28499,2,GZ,1,100,0.153
1752784703.940129,589251.000,28515,3,GZ,1,100,-0.183
1752784703.980129,589291.000,28515,3,GZ,1,100,0.244
1752784704.020129,589331.000,28515,3,GZ,1,100,1.007
1752784704.060130,589371.000,28532,2,GZ,1,100,1.373
1752784704.100130,589411.000,28532,2,GZ,1,100,0.793
1752784704.140131,589451.000,28549,3,GZ,1,100,-0.580
1752784704.180131,589491.000,28549,3,GZ,1,100,0.580
1752784704.220131,589531.000,28549,3,GZ,1,100,1.495
1752784704.255798,589566.667,28564,3,GZ,1,100,2.441
1752784704.291465,589602.333,28564,3,GZ,1,100,0.732
1752784704.327132,589638.000,28564,3,GZ,1,100,-1.892
1752784704.367133,589678.000,28582,2,GZ,1,100,-1.709
1752784704.407133,589718.000,28582,2,GZ,1,100,0.214
1752784704.447133,589758.000,28600,3,GZ,1,100,-1.068
1752784704.487134,589798.000,28600,3,GZ,1,100,0.702
1752784704.527134,589838.000,28600,3,GZ,1,100,-3.510
1752784704.567134,589878.000,28616,3,GZ,1,100,-1.617
1752784704.607135,589918.000,28616,3,GZ,1,100,0.488
1752784704.647135,589958.000,28616,3,GZ,1,100,2.625
1752784704.687135,589998.000,28632,2,GZ,1,100,-0.824
1752784704.727136,590038.000,28632,2,GZ,1,100,-2.472
1752784704.767136,590078.000,28648,3,GZ,1,100,2.808
1752784704.807136,590118.000,28648,3,GZ,1,100,2.533
1752784704.847137,590158.000,28648,3,GZ,1,100,-3.723
1752784704.887137,590198.000,28667,2,GZ,1,100,-5.646
1752784704.927137,590238.000,28667,2,GZ,1,100,-2.960
1752784704.967138,590278.000,28683,3,GZ,1,100,2.716
1752784705.007138,590318.000,28683,3,GZ,1,100,2.991
1752784705.047138,590358.000,28683,3,GZ,1,100,-2.258
1752784705.087139,590398.000,28699,2,GZ,1,100,-2.655
1752784705.127139,590438.000,28699,2,GZ,1,100,-1.373
1752784705.167140,590478.000,28715,3,GZ,1,100,1.160
1752784705.207140,590518.000,28715,3,GZ,1,100,3.296
1752784705.247140,590558.000,28715,3,GZ,1,100,2.563
1752784705.287141,590598.000,28732,2,GZ,1,100,-0.793
1752784705.327141,590638.000,28732,2,GZ,1,100,-2.991
1752784705.367141,590678.000,28748,3,GZ,1,100,-1.465
1752784705.407142,590718.000,28748,3,GZ,1,100,1.068
1752784705.447142,590758.000,28748,3,GZ,1,100,1.801
1752784705.487142,590798.000,28766,2,GZ,1,100,0.732
1752784705.527143,590838.000,28766,2,GZ,1,100,0.336
1752784705.567143,590878.000,28782,3,GZ,1,100,0.885
1752784705.607143,590918.000,28782,3,GZ,1,100,1.495
1752784705.647144,590958.000,28782,3,GZ,1,100,1.678
1752784705.687144,590998.000,28799,2,GZ,1,100,1.343
1752784705.727144,591038.000,28799,2,GZ,1,100,0.977
1752784705.767145,591078.000,28816,3,GZ,1,100,1.251
1752784705.807145,591118.000,28816,3,GZ,1,100,1.434
1752784705.847146,591158.000,28816,3,GZ,1,100,1.160
1752784705.887146,591198.000,28833,2,GZ,1,100,0.397
1752784705.927146,591238.000,28833,2,GZ,1,100,0.458
1752784705.967147,591278.000,28847,3,GZ,1,100,1.007
1752784706.007147,591318.000,28847,3,GZ,1,100,1.038
1752784706.047147,591358.000,28847,3,GZ,1,100,0.122
1752784706.087148,591398.000,28867,3,GZ,1,100,-0.519
1752784706.127148,591438.000,28867,3,GZ,1,100,-0.519
1752784706.167148,591478.000,28867,3,GZ,1,100,-0.580
1752784706.207149,591518.000,28883,2,GZ,1,100,-0.702
1752784706.247149,591558.000,28883,2,GZ,1,100,0.214
1752784706.286816,591597.667,28900,3,GZ,1,100,0.916
1752784706.326483,591637.333,28900,3,GZ,1,100,-0.122
1752784706.366150,591677.000,28900,3,GZ,1,100,-0.671
1752784706.406150,591717.000,28914,2,GZ,1,100,0.275
1752784706.446151,591757.000,28914,2,GZ,1,100,1.312
1752784706.486151,591797.000,28934,3,GZ,1,100,1.190
1752784706.526151,591837.000,28934,3,GZ,1,100,1.434
1752784706.566152,591877.000,28934,3,GZ,1,100,1.007
1752784706.606152,591917.000,28950,2,GZ,1,100,0.458
1752784706.646153,591957.000,28950,2,GZ,1,100,-0.336
1752784706.686153,591997.000,28967,3,GZ,1,100,-0.244
1752784706.726153,592037.000,28967,3,GZ,1,100,0.519
1752784706.766154,592077.000,28967,3,GZ,1,100,1.129
1752784706.806154,592117.000,28984,2,GZ,1,100,1.007
1752784706.846154,592157.000,28984,2,GZ,1,100,0.702
1752784706.886155,592197.000,29001,3,GZ,1,100,0.427
1752784706.926155,592237.000,29001,3,GZ,1,100,0.641
1752784706.966155,592277.000,29001,3,GZ,1,100,0.702
1752784707.006156,592317.000,29017,2,GZ,1,100,0.275
1752784707.046156,592357.000,29017,2,GZ,1,100,0.610
1752784707.086156,592397.000,29035,3,GZ,1,100,0.244
1752784707.126157,592437.000,29035,3,GZ,1,100,-0.122
