LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1752784462.896013,348209.000,54544,2,PR,1,100,71568
1752784462.936013,348249.000,54544,2,PR,1,100,71579
1752784462.976014,348289.000,54563,3,PR,1,100,71561
1752784463.016014,348329.000,54563,3,PR,1,100,71561
1752784463.056014,348369.000,54563,3,PR,1,100,71564
1752784463.096015,348409.000,54579,2,PR,1,100,71576
1752784463.136015,348449.000,54579,2,PR,1,100,71577
1752784463.176015,348489.000,54597,3,PR,1,100,71572
1752784463.216016,348529.000,54597,3,PR,1,100,71563
1752784463.256016,348569.000,54597,3,PR,1,100,71547
1752784463.296017,348609.000,54613,2,PR,1,100,71537
1752784463.336017,348649.000,54613,2,PR,1,100,71535
1752784463.376017,348689.000,54630,3,PR,1,100,71521
1752784463.416018,348729.000,54630,3,PR,1,100,71521
1752784463.456018,348769.000,54630,3,PR,1,100,71540
1752784463.496018,348809.000,54647,2,PR,1,100,71538
1752784463.536019,348849.000,54647,2,PR,1,100,71529
1752784463.576019,348889.000,54665,3,PR,1,100,71545
1752784463.616019,348929.000,54665,3,PR,1,100,71560
1752784463.656020,348969.000,54665,3,PR,1,100,71538
1752784463.696020,349009.000,54680,2,PR,1,100,71552
1752784463.736020,349049.000,54680,2,PR,1,100,71556
1752784463.776021,349089.000,54698,3,PR,1,100,71558
1752784463.816021,349129.000,54698,3,PR,1,100,71572
1752784463.856021,349169.000,54698,3,PR,1,100,71573
1752784463.896022,349209.000,54714,2,PR,1,100,71565
1752784463.936022,349249.000,54714,2,PR,1,100,71543
1752784463.976022,349289.000,54730,3,PR,1,100,71536
1752784464.016023,349329.000,54730,3,PR,1,100,71533
1752784464.056023,349369.000,54730,3,PR,1,100,71531
1752784464.096024,349409.000,54746,3,PR,1,100,71539
1752784464.136024,349449.000,54746,3,PR,1,100,71554
1752784464.176024,349489.000,54746,3,PR,1,100,71546
1752784464.216025,349529.000,54765,2,PR,1,100,71564
1752784464.256025,349569.000,54765,2,PR,1,100,71568
1752784464.296025,349609.000,54781,3,PR,1,100,71566
1752784464.336026,349649.000,54781,3,PR,1,100,71570
1752784464.376026,349689.000,54781,3,PR,1,100,71570
1752784464.416026,349729.000,54798,2,PR,1,100,71585
1752784464.456027,349769.000,54798,2,PR,1,100,71595
1752784464.496027,349809.000,54813,3,PR,1,100,71603
1752784464.536027,349849.000,54813,3,PR,1,100,71581
1752784464.576028,349889.000,54813,3,PR,1,100,71560
1752784464.616028,349929.000,54830,2,PR,1,100,71562
1752784464.656028,349969.000,54830,2,PR,1,100,71561
1752784464.696029,350009.000,54848,3,PR,1,100,71554
1752784464.736029,350049.000,54848,3,PR,1,100,71550
1752784464.776030,350089.000,54848,3,PR,1,100,71570
1752784464.816030,350129.000,54866,2,PR,1,100,71572
1752784464.856030,350169.000,54866,2,PR,1,100,71576
1752784464.896031,350209.000,54882,3,PR,1,100,71605
1752784464.936031,350249.000,54882,3,PR,1,100,71603
1752784464.976031,350289.000,54882,3,PR,1,100,71590
1752784465.016032,350329.000,54899,2,PR,1,100,71605
1752784465.056032,350369.000,54899,2,PR,1,100,71621
1752784465.096032,350409.000,54916,3,PR,1,100,71624
1752784465.136033,350449.000,54916,3,PR,1,100,71630
1752784465.176033,350489.000,54916,3,PR,1,100,71620
1752784465.216033,350529.000,54933,2,PR,1,100,71615
1752784465.256034,350569.000,54933,2,PR,1,100,71615
1752784465.296034,350609.000,54947,3,PR,1,100,71603
1752784465.336034,350649.000,54947,3,PR,1,100,71596
1752784465.376035,350689.000,54947,3,PR,1,100,71606
1752784465.416035,350729.000,54966,3,PR,1,100,71617
1752784465.456035,350769.000,54966,3,PR,1,100,71623
1752784465.496036,350809.000,54966,3,PR,1,100,71613
1752784465.536036,350849.000,54983,2,PR,1,100,71616
1752784465.576037,350889.000,54983,2,PR,1,100,71616
1752784465.616037,350929.000,55000,3,PR,1,100,71628
1752784465.656037,350969.000,55000,3,PR,1,100,71616
1752784465.696038,351009.000,55000,3,PR,1,100,71639
1752784465.736038,351049.000,55015,2,PR,1,100,71625
1752784465.776038,351089.000,55015,2,PR,1,100,71608
1752784465.816039,351129.000,55034,3,PR,1,100,71601
1752784465.856039,351169.000,55034,3,PR,1,100,71601
1752784465.896039,351209.000,55034,3,PR,1,100,71604
1752784465.936040,351249.000,55050,2,PR,1,100,71592
1752784465.976040,351289.000,55050,2,PR,1,100,71595
1752784466.016040,351329.000,55069,3,PR,1,100,71616
1752784466.056041,351369.000,55069,3,PR,1,100,71602
1752784466.096041,351409.000,55069,3,PR,1,100,71619
1752784466.136041,351449.000,55085,2,PR,1,100,71626
1752784466.176042,351489.000,55085,2,PR,1,100,71632
1752784466.216042,351529.000,55101,3,PR,1,100,71634
1752784466.256043,351569.000,55101,3,PR,1,100,71649
1752784466.296043,351609.000,55101,3,PR,1,100,71638
1752784466.336043,351649.000,55117,2,PR,1,100,71618
1752784466.376044,351689.000,55117,2,PR,1,100,71615
1752784466.416044,351729.000,55135,3,PR,1,100,71610
1752784466.456044,351769.000,55135,3,PR,1,100,71595
1752784466.496045,351809.000,55135,3,PR,1,100,71607
1752784466.536045,351849.000,55153,2,PR,1,100,71626
1752784466.576045,351889.000,55153,2,PR,1,100,71595
1752784466.616046,351929.000,55170,3,PR,1,100,71607
1752784466.656046,351969.000,55170,3,PR,1,100,71615
1752784466.696046,352009.000,55170,3,PR,1,100,71640
1752784466.742547,352055.500,55186,2,PR,1,100,71635
1752784466.789047,352102.000,55186,2,PR,1,100,71639
1752784466.829048,352142.000,55206,3,PR,1,100,71655
1752784466.869048,352182.000,55206,3,PR,1,100,71622
1752784466.909048,352222.000,55206,3,PR,1,100,71606
1752784466.949049,352262.000,55222,2,PR,1,100,71594
1752784466.989049,352302.000,55222,2,PR,1,100,71598
1752784467.029049,352342.000,55237,3,PR,1,100,71608
1752784467.069050,352382.000,55237,3,PR,1,100,71609
1752784467.109050,352422.000,55237,3,PR,1,100,71607
1752784467.149050,352462.000,55254,2,PR,1,100,71623
1752784467.189051,352502.000,55254,2,PR,1,100,71613
1752784467.229051,352542.000,55273,3,PR,1,100,71607
1752784467.269051,352582.000,55273,3,PR,1,100,71622
1752784467.309052,352622.000,55273,3,PR,1,100,71623
1752784467.349052,352662.000,55289,2,PR,1,100,71618
1752784467.389052,352702.000,55289,2,PR,1,100,71621
1752784467.429053,352742.000,55307,3,PR,1,100,71638
1752784467.469053,352782.000,55307,3,PR,1,100,71647
1752784467.509054,352822.000,55307,3,PR,1,100,71623
1752784467.549054,352862.000,55323,3,PR,1,100,71603
1752784467.589054,352902.000,55323,3,PR,1,100,71591
1752784467.629055,352942.000,55323,3,PR,1,100,71585
1752784467.669055,352982.000,55345,3,PR,1,100,71601
1752784467.709055,353022.000,55345,3,PR,1,100,71593
1752784467.749056,353062.000,55345,3,PR,1,100,71606
1752784467.789056,353102.000,55362,3,PR,1,100,71603
1752784467.829056,353142.000,55362,3,PR,1,100,71595
1752784467.869057,353182.000,55362,3,PR,1,100,71608
1752784467.909057,353222.000,55381,2,PR,1,100,71606
1752784467.949057,353262.000,55381,2,PR,1,100,71608
1752784467.989058,353302.000,55399,3,PR,1,100,71620
1752784468.029058,353342.000,55399,3,PR,1,100,71631
1752784468.069058,353382.000,55399,3,PR,1,100,71654
1752784468.109059,353422.000,55415,2,PR,1,100,71648
1752784468.149059,353462.000,55415,2,PR,1,100,71622
1752784468.189059,353502.000,55431,3,PR,1,100,71603
1752784468.229060,353542.000,55431,3,PR,1,100,71607
1752784468.269060,353582.000,55431,3,PR,1,100,71619
1752784468.309061,353622.000,55448,2,PR,1,100,71614
1752784468.349061,353662.000,55448,2,PR,1,100,71611
1752784468.389061,353702.000,55466,3,PR,1,100,71632
1752784468.429062,353742.000,55466,3,PR,1,100,71626
1752784468.469062,353782.000,55466,3,PR,1,100,71639
1752784468.509062,353822.000,55482,2,PR,1,100,71637
1752784468.549063,353862.000,55482,2,PR,1,100,71643
1752784468.589063,353902.000,55498,3,PR,1,100,71653
1752784468.629063,353942.000,55498,3,PR,1,100,71648
1752784468.669064,353982.000,55498,3,PR,1,100,71670
1752784468.709064,354022.000,55517,3,PR,1,100,71637
1752784468.749064,354062.000,55517,3,PR,1,100,71639
1752784468.789065,354102.000,55517,3,PR,1,100,71643
1752784468.829065,354142.000,55534,2,PR,1,100,71613
1752784468.869065,354182.000,55534,2,PR,1,100,71616
1752784468.909066,354222.000,55549,3,PR,1,100,71644
1752784468.949066,354262.000,55549,3,PR,1,100,71645
1752784468.989067,354302.000,55549,3,PR,1,100,71636
1752784469.029067,354342.000,55567,2,PR,1,100,71654
1752784469.069067,354382.000,55567,2,PR,1,100,71658
1752784469.109068,354422.000,55585,3,PR,1,100,71641
1752784469.149068,354462.000,55585,3,PR,1,100,71659
1752784469.189068,354502.000,55585,3,PR,1,100,71658
1752784469.229069,354542.000,55603,2,PR,1,100,71673
1752784469.269069,354582.000,55603,2,PR,1,100,71677
1752784469.309069,354622.000,55618,3,PR,1,100,71673
