LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1752784676.454888,561766.000,23962,1,BV,1,100,3.65
1752784681.453931,566765.000,24786,1,BV,1,100,3.65
1752784686.453975,571765.000,25609,1,BV,1,100,3.65
1752784691.453019,576764.000,26430,1,BV,1,100,3.65
1752784696.453063,581764.000,27272,1,BV,1,100,3.65
1752784701.452107,586763.000,28097,1,BV,1,100,3.65
1752784706.452151,591763.000,28918,1,BV,1,100,3.64
1752784711.451195,596762.000,29743,1,BV,1,100,3.65
1752784716.451239,601762.000,30583,1,BV,1,100,3.65
1752784721.450282,606761.000,31407,1,BV,1,100,3.65
1752784726.450326,611761.000,32232,1,BV,1,100,3.64
1752784731.449370,616760.000,33053,1,BV,1,100,3.65
1752784736.449414,621760.000,33877,1,BV,1,100,3.65
1752784741.448458,626759.000,34700,1,BV,1,100,3.65
1752784746.448502,631759.000,35524,1,BV,1,100,3.65
1752784751.447546,636758.000,36331,1,BV,1,100,3.65
1752784756.447590,641758.000,37157,1,BV,1,100,3.65
1752784761.446634,646757.000,37979,1,BV,1,100,3.65
1752784766.446677,651757.000,38804,1,BV,1,100,3.65
1752784771.445721,656756.000,39626,1,BV,1,100,3.65
1752784776.445765,661756.000,40431,1,BV,1,100,3.65
1752784781.444809,666755.000,41258,1,BV,1,100,3.65
1752784786.444853,671755.000,42081,1,BV,1,100,3.65
1752784791.443897,676754.000,42904,1,BV,1,100,3.65
1752784796.443941,681754.000,43727,1,BV,1,100,3.65
1752784801.442985,686753.000,44534,1,BV,1,100,3.65
1752784806.443028,691753.000,45360,1,BV,1,100,3.65
1752784811.442072,696752.000,46182,1,BV,1,100,3.65
1752784816.442116,701752.000,47007,1,BV,1,100,3.65
1752784821.441160,706751.000,47812,1,BV,1,100,3.65
1752784826.441204,711751.000,48589,1,BV,1,100,3.65
1752784831.440248,716750.000,49379,1,BV,1,100,3.65
1752784836.440292,721750.000,50203,1,BV,1,100,3.65
1752784841.439336,726749.000,51019,1,BV,1,100,3.65
1752784846.439380,731749.000,51843,1,BV,1,100,3.65
1752784851.438423,736748.000,52665,1,BV,1,100,3.65
1752784856.438467,741748.000,53492,1,BV,1,100,3.66
1752784861.437511,746747.000,54299,1,BV,1,100,3.66
1752784866.437555,751747.000,55121,1,BV,1,100,3.65
1752784871.436599,756746.000,55949,1,BV,1,100,3.65
1752784876.436643,761746.000,56773,1,BV,1,100,3.65
1752784881.435687,766745.000,57596,1,BV,1,100,3.66
1752784886.435731,771745.000,58420,1,BV,1,100,3.66
1752784891.434775,776744.000,59225,1,BV,1,100,3.65
1752784896.434818,781744.000,60049,1,BV,1,100,3.65
1752784901.433862,786743.000,60872,1,BV,1,100,3.66
1752784906.433906,791743.000,61697,1,BV,1,100,3.66
1752784911.432950,796742.000,62519,1,BV,1,100,3.65
1752784916.432994,801742.000,63324,1,BV,1,100,3.65
1752784921.432038,806741.000,64149,1,BV,1,100,3.66
1752784926.432082,811741.000,64972,1,BV,1,100,3.66
1752784931.431126,816740.000,261,1,BV,1,100,3.65
1752784936.431169,821740.000,1082,1,BV,1,100,3.66
1752784941.430213,826739.000,1923,1,BV,1,100,3.66
1752784946.430257,831739.000,2745,1,BV,1,100,3.66
1752784951.429301,836738.000,3567,1,BV,1,100,3.66
1752784956.429345,841738.000,4390,1,BV,1,100,3.65
1752784961.428389,846737.000,5211,1,BV,1,100,3.66
1752784966.428433,851737.000,6034,1,BV,1,100,3.66
1752784971.427477,856736.000,6874,1,BV,1,100,3.66
1752784976.427521,861736.000,7698,1,BV,1,100,3.66
1752784981.426564,866735.000,8520,1,BV,1,100,3.66
1752784986.426608,871735.000,9360,1,BV,1,100,3.66
1752784991.425652,876734.000,10182,1,BV,1,100,3.66
1752784996.425696,881734.000,11004,1,BV,1,100,3.66
1752785001.424740,886733.000,11828,1,BV,1,100,3.66
1752785006.424784,891733.000,12651,1,BV,1,100,3.66
1752785011.423828,896732.000,13491,1,BV,1,100,3.66
1752785016.423872,901732.000,14313,1,BV,1,100,3.66
1752785021.422915,906731.000,15136,1,BV,1,100,3.66
1752785026.422959,911731.000,15957,1,BV,1,100,3.66
1752785031.422003,916730.000,16782,1,BV,1,100,3.66
1752785036.422047,921730.000,17559,1,BV,1,100,3.66
1752785041.421091,926729.000,18401,1,BV,1,100,3.66
1752785046.421135,931729.000,19226,1,BV,1,100,3.66
1752785051.420179,936728.000,20046,1,BV,1,100,3.66
1752785056.420223,941728.000,20863,1,BV,1,100,3.66
1752785061.419267,946727.000,21701,1,BV,1,100,3.66
1752785066.419310,951727.000,22527,1,BV,1,100,3.66
1752785071.418354,956726.000,23347,1,BV,1,100,3.66
1752785076.418398,961726.000,24169,1,BV,1,100,3.66
1752785081.417442,966725.000,25010,1,BV,1,100,3.66
1752785086.417486,971725.000,25832,1,BV,1,100,3.66
1752785091.416530,976724.000,26654,1,BV,1,100,3.66
1752785096.416574,981724.000,27476,1,BV,1,100,3.66
1752785101.415618,986723.000,28316,1,BV,1,100,3.66
1752785106.415662,991723.000,29138,1,BV,1,100,3.66
1752785111.414705,996722.000,29946,1,BV,1,100,3.66
1752785116.414749,1001722.000,30786,1,BV,1,100,3.66
1752785121.413793,1006721.000,31610,1,BV,1,100,3.66
1752785126.413837,1011721.000,32432,1,BV,1,100,3.66
1752785131.412881,1016720.000,33273,1,BV,1,100,3.66
1752785136.412925,1021720.000,34078,1,BV,1,100,3.66
1752785141.411969,1026719.000,34902,1,BV,1,100,3.66
1752785146.412013,1031719.000,35728,1,BV,1,100,3.66
1752785151.411056,1036718.000,36550,1,BV,1,100,3.66
1752785156.411100,1041718.000,37373,1,BV,1,100,3.66
1752785161.410144,1046717.000,38195,1,BV,1,100,3.66
1752785166.410188,1051717.000,39001,1,BV,1,100,3.66
1752785171.409232,1056716.000,39824,1,BV,1,100,3.66
1752785176.409276,1061716.000,40650,1,BV,1,100,3.66
1752785181.408320,1066715.000,41473,1,BV,1,100,3.66
1752785186.408364,1071715.000,42279,1,BV,1,100,3.66
1752785191.407408,1076714.000,43103,1,BV,1,100,3.66
1752785196.407451,1081714.000,43931,1,BV,1,100,3.66
1752785201.406495,1086713.000,44753,1,BV,1,100,3.66
1752785206.406539,1091713.000,45578,1,BV,1,100,3.66
1752785211.405583,1096712.000,46398,1,BV,1,100,3.66
1752785216.405627,1101712.000,47207,1,BV,1,100,3.66
1752785221.404671,1106711.000,48032,1,BV,1,100,3.66
